#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.811877E-02   0.163749E+08   0.163666E+08  -0.635650E+04  -0.621866E+04   0.000000E+00   0.163736E+08   0.163736E+08   0.163736E+08  -0.389172E+00   0.858420E+07   0.858401E+07   0.772363E+01
   0.987418E-02   0.155901E+08   0.155792E+08   0.171429E+04  -0.400251E+04   0.000000E+00   0.155884E+08   0.155884E+08   0.155884E+08  -0.370509E+00   0.817254E+07   0.817236E+07   0.626842E+01
   0.120091E-01   0.146757E+08   0.146611E+08  -0.212339E+04  -0.254707E+04   0.000000E+00   0.146734E+08   0.146734E+08   0.146734E+08  -0.348762E+00   0.769284E+07   0.769266E+07   0.509871E+01
   0.146057E-01   0.136294E+08   0.136100E+08   0.356124E+03  -0.159908E+04   0.000000E+00   0.136264E+08   0.136264E+08   0.136264E+08  -0.323876E+00   0.714392E+07   0.714374E+07   0.416867E+01
   0.177637E-01   0.124378E+08   0.124122E+08  -0.115630E+04  -0.986455E+03   0.000000E+00   0.124338E+08   0.124338E+08   0.124338E+08  -0.295530E+00   0.651869E+07   0.651851E+07   0.341889E+01
   0.216045E-01   0.111140E+08   0.110814E+08  -0.621181E+02  -0.595845E+03   0.000000E+00   0.111090E+08   0.111090E+08   0.111090E+08  -0.264041E+00   0.582413E+07   0.582395E+07   0.280538E+01
   0.259254E-01   0.978243E+07   0.974319E+07   0.204401E+02  -0.364152E+03   0.000000E+00   0.977636E+07   0.977636E+07   0.977636E+07  -0.232366E+00   0.512548E+07   0.512530E+07   0.230948E+01
   0.302463E-01   0.862311E+07   0.857956E+07  -0.690707E+02  -0.235801E+03   0.000000E+00   0.861638E+07   0.861638E+07   0.861638E+07  -0.204796E+00   0.451734E+07   0.451717E+07   0.191903E+01
   0.345672E-01   0.763778E+07   0.759260E+07  -0.242612E+02  -0.159887E+03   0.000000E+00   0.763079E+07   0.763079E+07   0.763079E+07  -0.181370E+00   0.400064E+07   0.400047E+07   0.158853E+01
   0.388881E-01   0.682133E+07   0.677718E+07  -0.209883E+02  -0.112817E+03   0.000000E+00   0.681450E+07   0.681450E+07   0.681450E+07  -0.161968E+00   0.357268E+07   0.357252E+07   0.129990E+01
   0.432090E-01   0.616013E+07   0.611927E+07  -0.184503E+02  -0.825220E+02   0.000000E+00   0.615381E+07   0.615381E+07   0.615381E+07  -0.146265E+00   0.322629E+07   0.322615E+07   0.104766E+01
   0.475299E-01   0.563122E+07   0.559526E+07   0.121415E+03  -0.623461E+02   0.000000E+00   0.562566E+07   0.562566E+07   0.562566E+07  -0.133712E+00   0.294939E+07   0.294927E+07   0.831500E+00
   0.518508E-01   0.521435E+07   0.518407E+07   0.944792E+02  -0.485133E+02   0.000000E+00   0.520967E+07   0.520967E+07   0.520967E+07  -0.123824E+00   0.273129E+07   0.273119E+07   0.652709E+00
   0.561717E-01   0.487454E+07   0.484989E+07   0.752664E+02  -0.386466E+02   0.000000E+00   0.487073E+07   0.487073E+07   0.487073E+07  -0.115768E+00   0.255359E+07   0.255350E+07   0.510947E+00
   0.604926E-01   0.458755E+07   0.456782E+07   0.610851E+02  -0.313640E+02   0.000000E+00   0.458450E+07   0.458450E+07   0.458450E+07  -0.108965E+00   0.240352E+07   0.240345E+07   0.404478E+00
   0.648135E-01   0.433011E+07   0.431411E+07   0.502309E+02  -0.257904E+02   0.000000E+00   0.432763E+07   0.432763E+07   0.432763E+07  -0.102860E+00   0.226885E+07   0.226879E+07   0.329356E+00
   0.691344E-01   0.408631E+07   0.407264E+07   0.416650E+02  -0.213921E+02   0.000000E+00   0.408420E+07   0.408420E+07   0.408420E+07  -0.970740E-01   0.214122E+07   0.214116E+07   0.280132E+00
   0.734553E-01   0.384669E+07   0.383400E+07   0.347434E+02  -0.178384E+02   0.000000E+00   0.384473E+07   0.384473E+07   0.384473E+07  -0.913823E-01   0.201568E+07   0.201562E+07   0.250450E+00
   0.777762E-01   0.360872E+07   0.359590E+07   0.290717E+02  -0.149266E+02   0.000000E+00   0.360674E+07   0.360674E+07   0.360674E+07  -0.857256E-01   0.189091E+07   0.189085E+07   0.233839E+00
   0.820971E-01   0.337454E+07   0.336089E+07   0.243969E+02  -0.125266E+02   0.000000E+00   0.337243E+07   0.337243E+07   0.337243E+07  -0.801567E-01   0.176807E+07   0.176802E+07   0.224380E+00
   0.864180E-01   0.314975E+07   0.313498E+07   0.205492E+02  -0.105513E+02   0.000000E+00   0.314746E+07   0.314746E+07   0.314746E+07  -0.748096E-01   0.165013E+07   0.165007E+07   0.217273E+00
   0.907389E-01   0.294022E+07   0.292446E+07   0.173968E+02  -0.893291E+01   0.000000E+00   0.293778E+07   0.293778E+07   0.293778E+07  -0.698257E-01   0.154020E+07   0.154014E+07   0.209130E+00
   0.961016E-01   0.270920E+07   0.269284E+07   0.142892E+02  -0.733740E+01   0.000000E+00   0.270667E+07   0.270667E+07   0.270667E+07  -0.643327E-01   0.141904E+07   0.141898E+07   0.194898E+00
   0.101464E+00   0.251672E+07   0.250071E+07   0.119073E+02  -0.611437E+01   0.000000E+00   0.251425E+07   0.251425E+07   0.251425E+07  -0.597591E-01   0.131816E+07   0.131810E+07   0.175584E+00
   0.106827E+00   0.236371E+07   0.234896E+07   0.100890E+02  -0.518061E+01   0.000000E+00   0.236143E+07   0.236143E+07   0.236143E+07  -0.561270E-01   0.123804E+07   0.123799E+07   0.152784E+00
   0.112190E+00   0.224368E+07   0.223082E+07   0.868374E+01  -0.445893E+01   0.000000E+00   0.224169E+07   0.224169E+07   0.224169E+07  -0.532809E-01   0.117526E+07   0.117521E+07   0.129214E+00
   0.117552E+00   0.214555E+07   0.213479E+07   0.756452E+01  -0.388411E+01   0.000000E+00   0.214388E+07   0.214388E+07   0.214388E+07  -0.509563E-01   0.112398E+07   0.112394E+07   0.107657E+00
   0.122915E+00   0.205812E+07   0.204922E+07   0.663769E+01  -0.340812E+01   0.000000E+00   0.205674E+07   0.205674E+07   0.205674E+07  -0.488851E-01   0.107829E+07   0.107826E+07   0.901930E-01
   0.128278E+00   0.197254E+07   0.196498E+07   0.584138E+01  -0.299920E+01   0.000000E+00   0.197137E+07   0.197137E+07   0.197137E+07  -0.468559E-01   0.103353E+07   0.103350E+07   0.777739E-01
   0.133640E+00   0.188335E+07   0.187646E+07   0.513878E+01  -0.263844E+01   0.000000E+00   0.188228E+07   0.188228E+07   0.188228E+07  -0.447385E-01   0.986825E+06   0.986797E+06   0.701787E-01
   0.139003E+00   0.178915E+07   0.178233E+07   0.451223E+01  -0.231677E+01   0.000000E+00   0.178810E+07   0.178810E+07   0.178810E+07  -0.424998E-01   0.937447E+06   0.937419E+06   0.662988E-01
   0.144366E+00   0.169227E+07   0.168509E+07   0.395641E+01  -0.203143E+01   0.000000E+00   0.169116E+07   0.169116E+07   0.169116E+07  -0.401958E-01   0.886626E+06   0.886598E+06   0.645834E-01
   0.149728E+00   0.159699E+07   0.158931E+07   0.347066E+01  -0.178207E+01   0.000000E+00   0.159580E+07   0.159580E+07   0.159580E+07  -0.379294E-01   0.836636E+06   0.836607E+06   0.634843E-01
   0.155091E+00   0.150793E+07   0.149983E+07   0.305410E+01  -0.156821E+01   0.000000E+00   0.150667E+07   0.150667E+07   0.150667E+07  -0.358109E-01   0.789909E+06   0.789881E+06   0.618080E-01
   0.160454E+00   0.142903E+07   0.142081E+07   0.270390E+01  -0.138841E+01   0.000000E+00   0.142776E+07   0.142776E+07   0.142776E+07  -0.339352E-01   0.748535E+06   0.748507E+06   0.589168E-01
   0.165817E+00   0.136258E+07   0.135458E+07   0.241406E+01  -0.123959E+01   0.000000E+00   0.136135E+07   0.136135E+07   0.136135E+07  -0.323567E-01   0.713718E+06   0.713691E+06   0.547456E-01
   0.171179E+00   0.130825E+07   0.130078E+07   0.217491E+01  -0.111678E+01   0.000000E+00   0.130709E+07   0.130709E+07   0.130709E+07  -0.310673E-01   0.685275E+06   0.685250E+06   0.496677E-01
   0.176542E+00   0.126332E+07   0.125658E+07   0.197470E+01  -0.101395E+01   0.000000E+00   0.126228E+07   0.126228E+07   0.126228E+07  -0.300021E-01   0.661779E+06   0.661756E+06   0.442906E-01
   0.181905E+00   0.122415E+07   0.121819E+07   0.180245E+01  -0.925487E+00   0.000000E+00   0.122322E+07   0.122322E+07   0.122322E+07  -0.290739E-01   0.641303E+06   0.641281E+06   0.392491E-01
   0.187267E+00   0.118730E+07   0.118202E+07   0.164962E+01  -0.847005E+00   0.000000E+00   0.118649E+07   0.118649E+07   0.118649E+07  -0.282006E-01   0.622041E+06   0.622021E+06   0.350360E-01
   0.192630E+00   0.115006E+07   0.114526E+07   0.151022E+01  -0.775418E+00   0.000000E+00   0.114932E+07   0.114932E+07   0.114932E+07  -0.273172E-01   0.602553E+06   0.602535E+06   0.318985E-01
   0.197993E+00   0.111073E+07   0.110619E+07   0.138065E+01  -0.708891E+00   0.000000E+00   0.111003E+07   0.111003E+07   0.111003E+07  -0.263834E-01   0.581956E+06   0.581938E+06   0.298190E-01
   0.203355E+00   0.106911E+07   0.106461E+07   0.125973E+01  -0.646808E+00   0.000000E+00   0.106842E+07   0.106842E+07   0.106842E+07  -0.253944E-01   0.560141E+06   0.560124E+06   0.285717E-01
   0.208718E+00   0.102636E+07   0.102176E+07   0.114795E+01  -0.589425E+00   0.000000E+00   0.102565E+07   0.102565E+07   0.102565E+07  -0.243779E-01   0.537720E+06   0.537702E+06   0.278178E-01
   0.214081E+00   0.984286E+06   0.979540E+06   0.104637E+01  -0.537273E+00   0.000000E+00   0.983552E+06   0.983552E+06   0.983552E+06  -0.233773E-01   0.515649E+06   0.515632E+06   0.272062E-01
   0.219443E+00   0.944654E+06   0.939800E+06   0.955703E+00  -0.490725E+00   0.000000E+00   0.943903E+06   0.943903E+06   0.943903E+06  -0.224349E-01   0.494863E+06   0.494845E+06   0.264573E-01
   0.224806E+00   0.908789E+06   0.903927E+06   0.876045E+00  -0.449827E+00   0.000000E+00   0.908036E+06   0.908036E+06   0.908036E+06  -0.215824E-01   0.476059E+06   0.476042E+06   0.254136E-01
   0.230169E+00   0.877339E+06   0.872593E+06   0.806771E+00  -0.414257E+00   0.000000E+00   0.876605E+06   0.876605E+06   0.876605E+06  -0.208353E-01   0.459580E+06   0.459564E+06   0.240508E-01
   0.235531E+00   0.850163E+06   0.845642E+06   0.746598E+00  -0.383358E+00   0.000000E+00   0.849464E+06   0.849464E+06   0.849464E+06  -0.201902E-01   0.445351E+06   0.445335E+06   0.224540E-01
   0.240894E+00   0.826459E+06   0.822232E+06   0.693851E+00  -0.356270E+00   0.000000E+00   0.825805E+06   0.825805E+06   0.825805E+06  -0.196279E-01   0.432947E+06   0.432932E+06   0.207722E-01
   0.246257E+00   0.805045E+06   0.801131E+06   0.646785E+00  -0.332100E+00   0.000000E+00   0.804440E+06   0.804440E+06   0.804440E+06  -0.191201E-01   0.421746E+06   0.421731E+06   0.191667E-01
   0.251620E+00   0.784651E+06   0.781016E+06   0.603839E+00  -0.310046E+00   0.000000E+00   0.784088E+06   0.784088E+06   0.784088E+06  -0.186364E-01   0.411076E+06   0.411062E+06   0.177663E-01
   0.256982E+00   0.764197E+06   0.760773E+06   0.563824E+00  -0.289498E+00   0.000000E+00   0.763667E+06   0.763667E+06   0.763667E+06  -0.181510E-01   0.400369E+06   0.400356E+06   0.166410E-01
   0.262345E+00   0.743088E+06   0.739794E+06   0.526069E+00  -0.270112E+00   0.000000E+00   0.742578E+06   0.742578E+06   0.742578E+06  -0.176497E-01   0.389313E+06   0.389300E+06   0.157961E-01
   0.267708E+00   0.721320E+06   0.718082E+06   0.490400E+00  -0.251799E+00   0.000000E+00   0.720819E+06   0.720819E+06   0.720819E+06  -0.171326E-01   0.377905E+06   0.377893E+06   0.151824E-01
   0.273070E+00   0.699313E+06   0.696078E+06   0.456937E+00  -0.234618E+00   0.000000E+00   0.698812E+06   0.698812E+06   0.698812E+06  -0.166095E-01   0.366368E+06   0.366356E+06   0.147177E-01
   0.278433E+00   0.677638E+06   0.674386E+06   0.425870E+00  -0.218669E+00   0.000000E+00   0.677135E+06   0.677135E+06   0.677135E+06  -0.160943E-01   0.355003E+06   0.354992E+06   0.143109E-01
   0.283796E+00   0.656878E+06   0.653619E+06   0.397358E+00  -0.204030E+00   0.000000E+00   0.656374E+06   0.656374E+06   0.656374E+06  -0.156008E-01   0.344119E+06   0.344107E+06   0.138857E-01
   0.289158E+00   0.637541E+06   0.634305E+06   0.371481E+00  -0.190744E+00   0.000000E+00   0.637040E+06   0.637040E+06   0.637040E+06  -0.151413E-01   0.333983E+06   0.333971E+06   0.133958E-01
   0.294521E+00   0.619929E+06   0.616758E+06   0.348182E+00  -0.178781E+00   0.000000E+00   0.619438E+06   0.619438E+06   0.619438E+06  -0.147229E-01   0.324755E+06   0.324743E+06   0.128294E-01
   0.299884E+00   0.604026E+06   0.600959E+06   0.327228E+00  -0.168021E+00   0.000000E+00   0.603552E+06   0.603552E+06   0.603552E+06  -0.143453E-01   0.316426E+06   0.316415E+06   0.122039E-01
   0.305246E+00   0.589538E+06   0.586599E+06   0.308260E+00  -0.158281E+00   0.000000E+00   0.589083E+06   0.589083E+06   0.589083E+06  -0.140014E-01   0.308840E+06   0.308830E+06   0.115552E-01
   0.310609E+00   0.576044E+06   0.573241E+06   0.290900E+00  -0.149366E+00   0.000000E+00   0.575610E+06   0.575610E+06   0.575610E+06  -0.136812E-01   0.301777E+06   0.301766E+06   0.109257E-01
   0.315972E+00   0.563126E+06   0.560450E+06   0.274810E+00  -0.141104E+00   0.000000E+00   0.562712E+06   0.562712E+06   0.562712E+06  -0.133746E-01   0.295014E+06   0.295004E+06   0.103518E-01
   0.321334E+00   0.550421E+06   0.547852E+06   0.259723E+00  -0.133357E+00   0.000000E+00   0.550024E+06   0.550024E+06   0.550024E+06  -0.130731E-01   0.288362E+06   0.288353E+06   0.985596E-02
   0.326697E+00   0.537686E+06   0.535193E+06   0.245454E+00  -0.126031E+00   0.000000E+00   0.537300E+06   0.537300E+06   0.537300E+06  -0.127707E-01   0.281691E+06   0.281682E+06   0.944289E-02
   0.332060E+00   0.524849E+06   0.522407E+06   0.231917E+00  -0.119080E+00   0.000000E+00   0.524471E+06   0.524471E+06   0.524471E+06  -0.124657E-01   0.274966E+06   0.274957E+06   0.910218E-02
   0.337423E+00   0.512019E+06   0.509606E+06   0.219111E+00  -0.112505E+00   0.000000E+00   0.511645E+06   0.511645E+06   0.511645E+06  -0.121609E-01   0.268242E+06   0.268233E+06   0.881329E-02
   0.342785E+00   0.499397E+06   0.497004E+06   0.207073E+00  -0.106324E+00   0.000000E+00   0.499026E+06   0.499026E+06   0.499026E+06  -0.118610E-01   0.261626E+06   0.261617E+06   0.855189E-02
   0.348148E+00   0.487194E+06   0.484822E+06   0.195835E+00  -0.100554E+00   0.000000E+00   0.486827E+06   0.486827E+06   0.486827E+06  -0.115710E-01   0.255230E+06   0.255221E+06   0.829595E-02
   0.353511E+00   0.475582E+06   0.473238E+06   0.185409E+00  -0.952013E-01   0.000000E+00   0.475219E+06   0.475219E+06   0.475219E+06  -0.112951E-01   0.249144E+06   0.249136E+06   0.803043E-02
   0.358873E+00   0.464667E+06   0.462365E+06   0.175780E+00  -0.902568E-01   0.000000E+00   0.464311E+06   0.464311E+06   0.464311E+06  -0.110358E-01   0.243425E+06   0.243417E+06   0.774941E-02
   0.364236E+00   0.454463E+06   0.452215E+06   0.166895E+00  -0.856947E-01   0.000000E+00   0.454115E+06   0.454115E+06   0.454115E+06  -0.107935E-01   0.238080E+06   0.238072E+06   0.745541E-02
   0.369599E+00   0.444892E+06   0.442708E+06   0.158674E+00  -0.814736E-01   0.000000E+00   0.444554E+06   0.444554E+06   0.444554E+06  -0.105663E-01   0.233068E+06   0.233060E+06   0.715684E-02
   0.374961E+00   0.435818E+06   0.433701E+06   0.151025E+00  -0.775457E-01   0.000000E+00   0.435490E+06   0.435490E+06   0.435490E+06  -0.103508E-01   0.228315E+06   0.228308E+06   0.686471E-02
   0.380324E+00   0.427094E+06   0.425042E+06   0.143859E+00  -0.738660E-01   0.000000E+00   0.426776E+06   0.426776E+06   0.426776E+06  -0.101437E-01   0.223747E+06   0.223740E+06   0.658945E-02
   0.385687E+00   0.418594E+06   0.416600E+06   0.137103E+00  -0.703971E-01   0.000000E+00   0.418285E+06   0.418285E+06   0.418285E+06  -0.994189E-02   0.219295E+06   0.219288E+06   0.633832E-02
   0.391049E+00   0.410219E+06   0.408274E+06   0.130701E+00  -0.671097E-01   0.000000E+00   0.409918E+06   0.409918E+06   0.409918E+06  -0.974302E-02   0.214909E+06   0.214902E+06   0.611395E-02
   0.396412E+00   0.401919E+06   0.400013E+06   0.124615E+00  -0.639848E-01   0.000000E+00   0.401624E+06   0.401624E+06   0.401624E+06  -0.954588E-02   0.210560E+06   0.210553E+06   0.591449E-02
   0.401775E+00   0.393704E+06   0.391829E+06   0.118831E+00  -0.610150E-01   0.000000E+00   0.393414E+06   0.393414E+06   0.393414E+06  -0.935075E-02   0.206256E+06   0.206249E+06   0.573488E-02
   0.407137E+00   0.385640E+06   0.383790E+06   0.113350E+00  -0.582008E-01   0.000000E+00   0.385353E+06   0.385353E+06   0.385353E+06  -0.915916E-02   0.202030E+06   0.202023E+06   0.556860E-02
   0.412500E+00   0.377797E+06   0.375973E+06   0.108175E+00  -0.555441E-01   0.000000E+00   0.377515E+06   0.377515E+06   0.377515E+06  -0.897285E-02   0.197921E+06   0.197914E+06   0.540919E-02
   0.417863E+00   0.370229E+06   0.368430E+06   0.103304E+00  -0.530431E-01   0.000000E+00   0.369951E+06   0.369951E+06   0.369951E+06  -0.879306E-02   0.193955E+06   0.193948E+06   0.525159E-02
   0.423226E+00   0.362965E+06   0.361195E+06   0.987269E-01  -0.506927E-01   0.000000E+00   0.362691E+06   0.362691E+06   0.362691E+06  -0.862051E-02   0.190149E+06   0.190142E+06   0.509307E-02
   0.428588E+00   0.356022E+06   0.354286E+06   0.944303E-01  -0.484866E-01   0.000000E+00   0.355753E+06   0.355753E+06   0.355753E+06  -0.845562E-02   0.186512E+06   0.186505E+06   0.493345E-02
   0.433951E+00   0.349395E+06   0.347695E+06   0.903963E-01  -0.464152E-01   0.000000E+00   0.349132E+06   0.349132E+06   0.349132E+06  -0.829823E-02   0.183040E+06   0.183034E+06   0.477447E-02
   0.439314E+00   0.343039E+06   0.341377E+06   0.865988E-01  -0.444653E-01   0.000000E+00   0.342782E+06   0.342782E+06   0.342782E+06  -0.814732E-02   0.179711E+06   0.179705E+06   0.461886E-02
   0.444676E+00   0.336894E+06   0.335270E+06   0.830089E-01  -0.426220E-01   0.000000E+00   0.336643E+06   0.336643E+06   0.336643E+06  -0.800140E-02   0.176493E+06   0.176487E+06   0.446940E-02
   0.450039E+00   0.330911E+06   0.329322E+06   0.796033E-01  -0.408733E-01   0.000000E+00   0.330665E+06   0.330665E+06   0.330665E+06  -0.785932E-02   0.173359E+06   0.173353E+06   0.432835E-02
   0.455402E+00   0.325062E+06   0.323505E+06   0.763656E-01  -0.392109E-01   0.000000E+00   0.324821E+06   0.324821E+06   0.324821E+06  -0.772041E-02   0.170295E+06   0.170289E+06   0.419691E-02
   0.460764E+00   0.319326E+06   0.317798E+06   0.732822E-01  -0.376276E-01   0.000000E+00   0.319090E+06   0.319090E+06   0.319090E+06  -0.758419E-02   0.167290E+06   0.167284E+06   0.407500E-02
   0.466127E+00   0.313689E+06   0.312186E+06   0.703415E-01  -0.361177E-01   0.000000E+00   0.313456E+06   0.313456E+06   0.313456E+06  -0.745030E-02   0.164337E+06   0.164331E+06   0.396138E-02
   0.471490E+00   0.308154E+06   0.306674E+06   0.675374E-01  -0.346779E-01   0.000000E+00   0.307925E+06   0.307925E+06   0.307925E+06  -0.731884E-02   0.161437E+06   0.161431E+06   0.385426E-02
   0.476852E+00   0.302748E+06   0.301290E+06   0.648684E-01  -0.333075E-01   0.000000E+00   0.302523E+06   0.302523E+06   0.302523E+06  -0.719042E-02   0.158604E+06   0.158599E+06   0.375176E-02
   0.482215E+00   0.297497E+06   0.296060E+06   0.623331E-01  -0.320057E-01   0.000000E+00   0.297274E+06   0.297274E+06   0.297274E+06  -0.706568E-02   0.155853E+06   0.155847E+06   0.365229E-02
