#    L    TT             EE             TE             PP             TP          
    91   0.241219E+04   0.635513E+00  -0.171994E+02   0.526270E+07   0.732613E+04
    92   0.244135E+04   0.651110E+00  -0.178347E+02   0.523175E+07   0.723652E+04
    93   0.247080E+04   0.666643E+00  -0.184741E+02   0.520091E+07   0.714819E+04
    94   0.250032E+04   0.682079E+00  -0.191163E+02   0.517017E+07   0.706111E+04
    95   0.253013E+04   0.697422E+00  -0.197622E+02   0.513955E+07   0.697527E+04
    96   0.255994E+04   0.712659E+00  -0.204110E+02   0.510905E+07   0.689067E+04
    97   0.259020E+04   0.727780E+00  -0.210621E+02   0.507867E+07   0.680728E+04
    98   0.262068E+04   0.742778E+00  -0.217135E+02   0.504841E+07   0.672509E+04
    99   0.265124E+04   0.757622E+00  -0.223681E+02   0.501828E+07   0.664409E+04
   100   0.268209E+04   0.772313E+00  -0.230217E+02   0.498828E+07   0.656427E+04
   101   0.271310E+04   0.786915E+00  -0.236773E+02   0.495841E+07   0.648560E+04
   102   0.274463E+04   0.801281E+00  -0.243328E+02   0.492869E+07   0.640808E+04
   103   0.277610E+04   0.815490E+00  -0.249890E+02   0.489911E+07   0.633169E+04
   104   0.280779E+04   0.829544E+00  -0.256431E+02   0.486967E+07   0.625642E+04
   105   0.283963E+04   0.843373E+00  -0.262966E+02   0.484039E+07   0.618225E+04
   106   0.287171E+04   0.857054E+00  -0.269490E+02   0.481126E+07   0.610917E+04
   107   0.290372E+04   0.870441E+00  -0.275988E+02   0.478228E+07   0.603717E+04
   108   0.293612E+04   0.883612E+00  -0.282469E+02   0.475347E+07   0.596623E+04
   109   0.296867E+04   0.896496E+00  -0.288919E+02   0.472483E+07   0.589634E+04
   110   0.300131E+04   0.909096E+00  -0.295324E+02   0.469635E+07   0.582749E+04
   111   0.303411E+04   0.921489E+00  -0.301699E+02   0.466805E+07   0.575965E+04
   112   0.306707E+04   0.933599E+00  -0.308038E+02   0.463991E+07   0.569284E+04
   113   0.310026E+04   0.945425E+00  -0.314324E+02   0.461196E+07   0.562706E+04
   114   0.313354E+04   0.956893E+00  -0.320549E+02   0.458418E+07   0.556230E+04
   115   0.316706E+04   0.968148E+00  -0.326713E+02   0.455657E+07   0.549857E+04
   116   0.320058E+04   0.978967E+00  -0.332807E+02   0.452914E+07   0.543587E+04
   117   0.323441E+04   0.989423E+00  -0.338824E+02   0.450188E+07   0.537421E+04
   118   0.326840E+04   0.999662E+00  -0.344769E+02   0.447481E+07   0.531358E+04
   119   0.330240E+04   0.100954E+01  -0.350620E+02   0.444791E+07   0.525399E+04
   120   0.333655E+04   0.101889E+01  -0.356376E+02   0.442119E+07   0.519544E+04
   121   0.337071E+04   0.102803E+01  -0.362037E+02   0.439465E+07   0.513794E+04
   122   0.340496E+04   0.103665E+01  -0.367594E+02   0.436829E+07   0.508148E+04
   123   0.343928E+04   0.104482E+01  -0.373047E+02   0.434211E+07   0.502607E+04
   124   0.347369E+04   0.105262E+01  -0.378365E+02   0.431611E+07   0.497171E+04
   125   0.350810E+04   0.105997E+01  -0.383570E+02   0.429029E+07   0.491840E+04
   126   0.354259E+04   0.106695E+01  -0.388653E+02   0.426466E+07   0.486614E+04
   127   0.357708E+04   0.107340E+01  -0.393607E+02   0.423920E+07   0.481495E+04
   128   0.361158E+04   0.107947E+01  -0.398423E+02   0.421394E+07   0.476481E+04
   129   0.364615E+04   0.108502E+01  -0.403093E+02   0.418885E+07   0.471573E+04
   130   0.368073E+04   0.109003E+01  -0.407609E+02   0.416396E+07   0.466772E+04
   131   0.371532E+04   0.109466E+01  -0.411986E+02   0.413925E+07   0.462076E+04
   132   0.374998E+04   0.109876E+01  -0.416193E+02   0.411472E+07   0.457483E+04
   133   0.378456E+04   0.110241E+01  -0.420253E+02   0.409038E+07   0.452988E+04
   134   0.381916E+04   0.110560E+01  -0.424122E+02   0.406621E+07   0.448586E+04
   135   0.385375E+04   0.110825E+01  -0.427830E+02   0.404224E+07   0.444275E+04
   136   0.388820E+04   0.111038E+01  -0.431339E+02   0.401844E+07   0.440049E+04
   137   0.392266E+04   0.111204E+01  -0.434672E+02   0.399482E+07   0.435904E+04
   138   0.395705E+04   0.111318E+01  -0.437814E+02   0.397138E+07   0.431836E+04
   139   0.399122E+04   0.111393E+01  -0.440758E+02   0.394812E+07   0.427840E+04
   140   0.402547E+04   0.111408E+01  -0.443512E+02   0.392504E+07   0.423913E+04
   141   0.405951E+04   0.111369E+01  -0.446054E+02   0.390213E+07   0.420050E+04
   142   0.409355E+04   0.111285E+01  -0.448391E+02   0.387939E+07   0.416248E+04
   143   0.412753E+04   0.111155E+01  -0.450523E+02   0.385683E+07   0.412501E+04
   144   0.416129E+04   0.110971E+01  -0.452443E+02   0.383445E+07   0.408805E+04
   145   0.419491E+04   0.110750E+01  -0.454144E+02   0.381223E+07   0.405157E+04
   146   0.422861E+04   0.110467E+01  -0.455626E+02   0.379018E+07   0.401551E+04
   147   0.426196E+04   0.110146E+01  -0.456874E+02   0.376831E+07   0.397985E+04
   148   0.429516E+04   0.109772E+01  -0.457904E+02   0.374660E+07   0.394453E+04
   149   0.432830E+04   0.109352E+01  -0.458700E+02   0.372506E+07   0.390951E+04
   150   0.436115E+04   0.108894E+01  -0.459241E+02   0.370369E+07   0.387476E+04
   151   0.439386E+04   0.108390E+01  -0.459556E+02   0.368249E+07   0.384023E+04
   152   0.442629E+04   0.107832E+01  -0.459630E+02   0.366144E+07   0.380592E+04
   153   0.445857E+04   0.107236E+01  -0.459441E+02   0.364057E+07   0.377185E+04
   154   0.449064E+04   0.106602E+01  -0.459012E+02   0.361985E+07   0.373801E+04
   155   0.452249E+04   0.105930E+01  -0.458334E+02   0.359930E+07   0.370442E+04
   156   0.455397E+04   0.105220E+01  -0.457407E+02   0.357891E+07   0.367108E+04
   157   0.458538E+04   0.104472E+01  -0.456217E+02   0.355867E+07   0.363799E+04
   158   0.461650E+04   0.103693E+01  -0.454770E+02   0.353860E+07   0.360517E+04
   159   0.464731E+04   0.102869E+01  -0.453067E+02   0.351869E+07   0.357262E+04
   160   0.467790E+04   0.102014E+01  -0.451092E+02   0.349893E+07   0.354034E+04
   161   0.470827E+04   0.101137E+01  -0.448861E+02   0.347933E+07   0.350835E+04
   162   0.473833E+04   0.100222E+01  -0.446372E+02   0.345988E+07   0.347664E+04
   163   0.476823E+04   0.992765E+00  -0.443612E+02   0.344059E+07   0.344523E+04
   164   0.479769E+04   0.983085E+00  -0.440595E+02   0.342145E+07   0.341412E+04
   165   0.482698E+04   0.973105E+00  -0.437298E+02   0.340247E+07   0.338332E+04
   166   0.485597E+04   0.962973E+00  -0.433736E+02   0.338363E+07   0.335284E+04
   167   0.488472E+04   0.952469E+00  -0.429916E+02   0.336495E+07   0.332267E+04
   168   0.491301E+04   0.941963E+00  -0.425817E+02   0.334641E+07   0.329283E+04
   169   0.494099E+04   0.931159E+00  -0.421437E+02   0.332803E+07   0.326333E+04
   170   0.496865E+04   0.920281E+00  -0.416792E+02   0.330979E+07   0.323416E+04
   171   0.499585E+04   0.909330E+00  -0.411859E+02   0.329170E+07   0.320534E+04
   172   0.502266E+04   0.898231E+00  -0.406652E+02   0.327375E+07   0.317688E+04
   173   0.504901E+04   0.886987E+00  -0.401173E+02   0.325596E+07   0.314877E+04
   174   0.507503E+04   0.875894E+00  -0.395420E+02   0.323830E+07   0.312103E+04
   175   0.510066E+04   0.864655E+00  -0.389385E+02   0.322079E+07   0.309366E+04
   176   0.512574E+04   0.853496E+00  -0.383070E+02   0.320342E+07   0.306667E+04
   177   0.515042E+04   0.842341E+00  -0.376488E+02   0.318619E+07   0.304004E+04
   178   0.517464E+04   0.831414E+00  -0.369626E+02   0.316910E+07   0.301378E+04
   179   0.519839E+04   0.820418E+00  -0.362482E+02   0.315214E+07   0.298786E+04
   180   0.522181E+04   0.809577E+00  -0.355072E+02   0.313533E+07   0.296229E+04
   181   0.524470E+04   0.798891E+00  -0.347396E+02   0.311865E+07   0.293705E+04
   182   0.526711E+04   0.788435E+00  -0.339439E+02   0.310210E+07   0.291213E+04
   183   0.528899E+04   0.778134E+00  -0.331215E+02   0.308569E+07   0.288753E+04
   184   0.531047E+04   0.768064E+00  -0.322719E+02   0.306941E+07   0.286323E+04
   185   0.533149E+04   0.758374E+00  -0.313971E+02   0.305326E+07   0.283923E+04
   186   0.535167E+04   0.748923E+00  -0.304943E+02   0.303724E+07   0.281551E+04
   187   0.537168E+04   0.739852E+00  -0.295648E+02   0.302135E+07   0.279206E+04
   188   0.539115E+04   0.731147E+00  -0.286103E+02   0.300558E+07   0.276889E+04
   189   0.541001E+04   0.722846E+00  -0.276292E+02   0.298994E+07   0.274597E+04
   190   0.542871E+04   0.715001E+00  -0.266237E+02   0.297443E+07   0.272330E+04
   191   0.544650E+04   0.707634E+00  -0.255909E+02   0.295903E+07   0.270087E+04
   192   0.546390E+04   0.700770E+00  -0.245330E+02   0.294376E+07   0.267867E+04
   193   0.548069E+04   0.694451E+00  -0.234515E+02   0.292861E+07   0.265670E+04
   194   0.549709E+04   0.688709E+00  -0.223443E+02   0.291358E+07   0.263493E+04
   195   0.551289E+04   0.683582E+00  -0.212134E+02   0.289866E+07   0.261337E+04
   196   0.552808E+04   0.679106E+00  -0.200582E+02   0.288386E+07   0.259199E+04
   197   0.554280E+04   0.675327E+00  -0.188801E+02   0.286918E+07   0.257081E+04
   198   0.555700E+04   0.672268E+00  -0.176785E+02   0.285461E+07   0.254980E+04
   199   0.557066E+04   0.669966E+00  -0.164541E+02   0.284015E+07   0.252895E+04
   200   0.558380E+04   0.668450E+00  -0.152075E+02   0.282581E+07   0.250826E+04
   201   0.559632E+04   0.667782E+00  -0.139382E+02   0.281157E+07   0.248772E+04
   202   0.560832E+04   0.667970E+00  -0.126475E+02   0.279745E+07   0.246732E+04
   203   0.561971E+04   0.669073E+00  -0.113348E+02   0.278343E+07   0.244707E+04
   204   0.563043E+04   0.671114E+00  -0.100030E+02   0.276952E+07   0.242696E+04
   205   0.564061E+04   0.674139E+00  -0.864997E+01   0.275571E+07   0.240700E+04
   206   0.565011E+04   0.678185E+00  -0.727691E+01   0.274202E+07   0.238718E+04
   207   0.565908E+04   0.683277E+00  -0.588430E+01   0.272842E+07   0.236751E+04
   208   0.566730E+04   0.689465E+00  -0.447269E+01   0.271493E+07   0.234798E+04
   209   0.567491E+04   0.696774E+00  -0.304245E+01   0.270155E+07   0.232859E+04
   210   0.568191E+04   0.705256E+00  -0.159449E+01   0.268826E+07   0.230934E+04
   211   0.568831E+04   0.714942E+00  -0.128881E+00   0.267508E+07   0.229023E+04
   212   0.569396E+04   0.725862E+00   0.135342E+01   0.266200E+07   0.227126E+04
   213   0.569907E+04   0.738061E+00   0.285245E+01   0.264901E+07   0.225244E+04
   214   0.570351E+04   0.751533E+00   0.436698E+01   0.263613E+07   0.223375E+04
   215   0.570734E+04   0.766472E+00   0.589627E+01   0.262334E+07   0.221520E+04
   216   0.571049E+04   0.782692E+00   0.744082E+01   0.261065E+07   0.219678E+04
   217   0.571310E+04   0.800350E+00   0.899860E+01   0.259806E+07   0.217851E+04
   218   0.571504E+04   0.819447E+00   0.105698E+02   0.258556E+07   0.216037E+04
   219   0.571637E+04   0.839984E+00   0.121555E+02   0.257316E+07   0.214236E+04
   220   0.571710E+04   0.862110E+00   0.137510E+02   0.256085E+07   0.212450E+04
   221   0.571722E+04   0.885752E+00   0.153587E+02   0.254863E+07   0.210676E+04
   222   0.571673E+04   0.911059E+00   0.169771E+02   0.253651E+07   0.208916E+04
   223   0.571549E+04   0.937957E+00   0.186068E+02   0.252447E+07   0.207170E+04
   224   0.571379E+04   0.966447E+00   0.202442E+02   0.251253E+07   0.205436E+04
   225   0.571141E+04   0.996678E+00   0.218921E+02   0.250067E+07   0.203716E+04
   226   0.570843E+04   0.102865E+01   0.235470E+02   0.248890E+07   0.202009E+04
   227   0.570476E+04   0.106237E+01   0.252101E+02   0.247722E+07   0.200315E+04
   228   0.570056E+04   0.109783E+01   0.268802E+02   0.246563E+07   0.198635E+04
   229   0.569576E+04   0.113510E+01   0.285556E+02   0.245412E+07   0.196967E+04
   230   0.569027E+04   0.117420E+01   0.302370E+02   0.244270E+07   0.195312E+04
   231   0.568411E+04   0.121519E+01   0.319238E+02   0.243136E+07   0.193670E+04
   232   0.567741E+04   0.125801E+01   0.336144E+02   0.242011E+07   0.192041E+04
   233   0.567010E+04   0.130286E+01   0.353073E+02   0.240893E+07   0.190424E+04
   234   0.566204E+04   0.134962E+01   0.370032E+02   0.239784E+07   0.188820E+04
   235   0.565345E+04   0.139834E+01   0.387007E+02   0.238683E+07   0.187229E+04
   236   0.564418E+04   0.144904E+01   0.403998E+02   0.237590E+07   0.185650E+04
   237   0.563430E+04   0.150178E+01   0.420989E+02   0.236504E+07   0.184084E+04
   238   0.562381E+04   0.155665E+01   0.437980E+02   0.235427E+07   0.182530E+04
   239   0.561279E+04   0.161349E+01   0.454963E+02   0.234357E+07   0.180989E+04
   240   0.560102E+04   0.167238E+01   0.471917E+02   0.233295E+07   0.179460E+04
   241   0.558878E+04   0.173347E+01   0.488849E+02   0.232240E+07   0.177943E+04
   242   0.557594E+04   0.179661E+01   0.505750E+02   0.231193E+07   0.176439E+04
   243   0.556249E+04   0.186196E+01   0.522606E+02   0.230153E+07   0.174946E+04
   244   0.554844E+04   0.192942E+01   0.539425E+02   0.229120E+07   0.173466E+04
   245   0.553378E+04   0.199909E+01   0.556176E+02   0.228095E+07   0.171997E+04
   246   0.551858E+04   0.207097E+01   0.572874E+02   0.227076E+07   0.170541E+04
   247   0.550285E+04   0.214497E+01   0.589496E+02   0.226065E+07   0.169096E+04
   248   0.548652E+04   0.222147E+01   0.606043E+02   0.225061E+07   0.167663E+04
   249   0.546973E+04   0.229995E+01   0.622508E+02   0.224063E+07   0.166242E+04
   250   0.545233E+04   0.238087E+01   0.638874E+02   0.223072E+07   0.164833E+04
   251   0.543447E+04   0.246391E+01   0.655149E+02   0.222088E+07   0.163435E+04
   252   0.541592E+04   0.254931E+01   0.671319E+02   0.221110E+07   0.162049E+04
   253   0.539707E+04   0.263684E+01   0.687368E+02   0.220139E+07   0.160675E+04
   254   0.537761E+04   0.272680E+01   0.703296E+02   0.219175E+07   0.159311E+04
   255   0.535762E+04   0.281889E+01   0.719103E+02   0.218217E+07   0.157959E+04
   256   0.533717E+04   0.291348E+01   0.734789E+02   0.217265E+07   0.156618E+04
   257   0.531627E+04   0.301012E+01   0.750273E+02   0.216320E+07   0.155288E+04
   258   0.529483E+04   0.310919E+01   0.765679E+02   0.215381E+07   0.153968E+04
   259   0.527293E+04   0.321054E+01   0.780860E+02   0.214448E+07   0.152660E+04
   260   0.525066E+04   0.331417E+01   0.795964E+02   0.213522E+07   0.151362E+04
   261   0.522785E+04   0.342000E+01   0.810767E+02   0.212601E+07   0.150074E+04
   262   0.520450E+04   0.352826E+01   0.825494E+02   0.211687E+07   0.148797E+04
   263   0.518100E+04   0.363872E+01   0.840069E+02   0.210779E+07   0.147530E+04
   264   0.515690E+04   0.375145E+01   0.854417E+02   0.209877E+07   0.146273E+04
   265   0.513226E+04   0.386639E+01   0.868465E+02   0.208980E+07   0.145027E+04
   266   0.510732E+04   0.398375E+01   0.882435E+02   0.208090E+07   0.143790E+04
   267   0.508184E+04   0.410316E+01   0.896105E+02   0.207206E+07   0.142563E+04
   268   0.505599E+04   0.422500E+01   0.909622E+02   0.206327E+07   0.141346E+04
   269   0.502960E+04   0.434896E+01   0.922912E+02   0.205454E+07   0.140138E+04
   270   0.500299E+04   0.447512E+01   0.935975E+02   0.204587E+07   0.138940E+04
   271   0.497591E+04   0.460341E+01   0.948811E+02   0.203725E+07   0.137751E+04
   272   0.494861E+04   0.473412E+01   0.961346E+02   0.202869E+07   0.136572E+04
   273   0.492085E+04   0.486666E+01   0.973728E+02   0.202019E+07   0.135402E+04
   274   0.489278E+04   0.500161E+01   0.985733E+02   0.201174E+07   0.134240E+04
   275   0.486434E+04   0.513847E+01   0.997586E+02   0.200335E+07   0.133088E+04
   276   0.483566E+04   0.527746E+01   0.100906E+03   0.199501E+07   0.131944E+04
   277   0.480653E+04   0.541856E+01   0.102038E+03   0.198672E+07   0.130809E+04
   278   0.477716E+04   0.556172E+01   0.103133E+03   0.197848E+07   0.129683E+04
   279   0.474749E+04   0.570685E+01   0.104197E+03   0.197030E+07   0.128565E+04
   280   0.471752E+04   0.585395E+01   0.105246E+03   0.196217E+07   0.127455E+04
   281   0.468739E+04   0.600310E+01   0.106258E+03   0.195410E+07   0.126354E+04
   282   0.465681E+04   0.615400E+01   0.107239E+03   0.194607E+07   0.125261E+04
   283   0.462607E+04   0.630687E+01   0.108189E+03   0.193809E+07   0.124175E+04
   284   0.459510E+04   0.646165E+01   0.109110E+03   0.193017E+07   0.123098E+04
   285   0.456390E+04   0.661831E+01   0.110000E+03   0.192229E+07   0.122028E+04
   286   0.453240E+04   0.677673E+01   0.110852E+03   0.191446E+07   0.120967E+04
   287   0.450067E+04   0.693690E+01   0.111681E+03   0.190668E+07   0.119912E+04
   288   0.446879E+04   0.709881E+01   0.112473E+03   0.189895E+07   0.118865E+04
   289   0.443667E+04   0.726240E+01   0.113234E+03   0.189127E+07   0.117825E+04
   290   0.440440E+04   0.742752E+01   0.113965E+03   0.188363E+07   0.116793E+04
   291   0.437198E+04   0.759490E+01   0.114651E+03   0.187604E+07   0.115768E+04
   292   0.433910E+04   0.776343E+01   0.115313E+03   0.186850E+07   0.114749E+04
   293   0.430637E+04   0.793275E+01   0.115931E+03   0.186100E+07   0.113738E+04
   294   0.427333E+04   0.810433E+01   0.116525E+03   0.185354E+07   0.112733E+04
   295   0.424037E+04   0.827669E+01   0.117074E+03   0.184613E+07   0.111735E+04
   296   0.420710E+04   0.845131E+01   0.117593E+03   0.183877E+07   0.110743E+04
   297   0.417375E+04   0.862598E+01   0.118081E+03   0.183145E+07   0.109758E+04
   298   0.414018E+04   0.880290E+01   0.118523E+03   0.182417E+07   0.108779E+04
   299   0.410660E+04   0.898135E+01   0.118928E+03   0.181693E+07   0.107806E+04
   300   0.407287E+04   0.915984E+01   0.119295E+03   0.180974E+07   0.106839E+04
   301   0.403906E+04   0.933985E+01   0.119631E+03   0.180258E+07   0.105879E+04
   302   0.400524E+04   0.952063E+01   0.119937E+03   0.179547E+07   0.104924E+04
   303   0.397135E+04   0.970293E+01   0.120198E+03   0.178840E+07   0.103975E+04
   304   0.393738E+04   0.988674E+01   0.120413E+03   0.178137E+07   0.103032E+04
   305   0.390341E+04   0.100706E+02   0.120597E+03   0.177438E+07   0.102095E+04
   306   0.386936E+04   0.102552E+02   0.120744E+03   0.176743E+07   0.101165E+04
   307   0.383531E+04   0.104406E+02   0.120845E+03   0.176052E+07   0.100240E+04
   308   0.380126E+04   0.106282E+02   0.120923E+03   0.175365E+07   0.993213E+03
   309   0.376727E+04   0.108151E+02   0.120948E+03   0.174682E+07   0.984088E+03
   310   0.373322E+04   0.110020E+02   0.120943E+03   0.174002E+07   0.975023E+03
   311   0.369923E+04   0.111912E+02   0.120892E+03   0.173327E+07   0.966020E+03
   312   0.366532E+04   0.113797E+02   0.120811E+03   0.172655E+07   0.957078E+03
   313   0.363140E+04   0.115689E+02   0.120685E+03   0.171988E+07   0.948198E+03
   314   0.359756E+04   0.117588E+02   0.120528E+03   0.171324E+07   0.939379E+03
   315   0.356380E+04   0.119480E+02   0.120325E+03   0.170663E+07   0.930622E+03
   316   0.353010E+04   0.121380E+02   0.120085E+03   0.170007E+07   0.921927E+03
   317   0.349648E+04   0.123272E+02   0.119806E+03   0.169354E+07   0.913294E+03
   318   0.346294E+04   0.125180E+02   0.119490E+03   0.168705E+07   0.904724E+03
   319   0.342954E+04   0.127079E+02   0.119136E+03   0.168059E+07   0.896216E+03
   320   0.339630E+04   0.128979E+02   0.118751E+03   0.167417E+07   0.887771E+03
   321   0.336312E+04   0.130886E+02   0.118321E+03   0.166779E+07   0.879389E+03
