#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    21   0.922007E+03   0.148326E+01   0.172472E-02   0.148326E+01   0.675598E-02  -0.217763E-05   0.172472E-02  -0.217763E-05   0.140993E-06
    22   0.935853E+03   0.151965E+01   0.167282E-02   0.151965E+01   0.724815E-02  -0.200935E-05   0.167282E-02  -0.200935E-05   0.142249E-06
    23   0.949909E+03   0.155362E+01   0.162373E-02   0.155362E+01   0.796649E-02  -0.175706E-05   0.162373E-02  -0.175706E-05   0.143359E-06
    24   0.964267E+03   0.158877E+01   0.157723E-02   0.158877E+01   0.902100E-02  -0.144712E-05   0.157723E-02  -0.144712E-05   0.144332E-06
    25   0.978942E+03   0.162778E+01   0.153312E-02   0.162778E+01   0.104296E-01  -0.110587E-05   0.153312E-02  -0.110587E-05   0.145177E-06
    26   0.993800E+03   0.167371E+01   0.149120E-02   0.167371E+01   0.121419E-01  -0.759657E-06   0.149120E-02  -0.759657E-06   0.145902E-06
    27   0.100901E+04   0.172480E+01   0.145126E-02   0.172480E+01   0.140903E-01  -0.434817E-06   0.145126E-02  -0.434817E-06   0.146517E-06
    28   0.102435E+04   0.177919E+01   0.141310E-02   0.177919E+01   0.162385E-01  -0.157697E-06   0.141310E-02  -0.157697E-06   0.147031E-06
    29   0.104000E+04   0.183446E+01   0.137651E-02   0.183446E+01   0.185776E-01   0.453590E-07   0.137651E-02   0.453590E-07   0.147452E-06
    30   0.105598E+04   0.188646E+01   0.134129E-02   0.188646E+01   0.211138E-01   0.148007E-06   0.134129E-02   0.148007E-06   0.147790E-06
    31   0.107206E+04   0.193132E+01   0.130726E-02   0.193132E+01   0.238460E-01   0.132398E-06   0.130726E-02   0.132398E-06   0.148052E-06
    32   0.108840E+04   0.196598E+01   0.127437E-02   0.196598E+01   0.267583E-01   0.146637E-07   0.127437E-02   0.146637E-07   0.148244E-06
    33   0.110507E+04   0.198733E+01   0.124259E-02   0.198733E+01   0.298226E-01  -0.180570E-06   0.124259E-02  -0.180570E-06   0.148369E-06
    34   0.112199E+04   0.199355E+01   0.121190E-02   0.199355E+01   0.330247E-01  -0.428676E-06   0.121190E-02  -0.428676E-06   0.148430E-06
    35   0.113916E+04   0.198503E+01   0.118227E-02   0.198503E+01   0.363716E-01  -0.705029E-06   0.118227E-02  -0.705029E-06   0.148431E-06
    36   0.115650E+04   0.196202E+01   0.115367E-02   0.196202E+01   0.398885E-01  -0.985002E-06   0.115367E-02  -0.985002E-06   0.148377E-06
    37   0.117394E+04   0.192582E+01   0.112608E-02   0.192582E+01   0.436216E-01  -0.124397E-05   0.112608E-02  -0.124397E-05   0.148271E-06
    38   0.119168E+04   0.187963E+01   0.109946E-02   0.187963E+01   0.476178E-01  -0.145730E-05   0.109946E-02  -0.145730E-05   0.148115E-06
    39   0.120974E+04   0.182454E+01   0.107381E-02   0.182454E+01   0.518778E-01  -0.160038E-05   0.107381E-02  -0.160038E-05   0.147916E-06
    40   0.122788E+04   0.176086E+01   0.104908E-02   0.176086E+01   0.563967E-01  -0.164857E-05   0.104908E-02  -0.164857E-05   0.147675E-06
    41   0.124626E+04   0.168865E+01   0.102525E-02   0.168865E+01   0.611769E-01  -0.158518E-05   0.102525E-02  -0.158518E-05   0.147396E-06
    42   0.126463E+04   0.160764E+01   0.100229E-02   0.160764E+01   0.662318E-01  -0.142522E-05   0.100229E-02  -0.142522E-05   0.147082E-06
    43   0.128316E+04   0.151755E+01   0.980172E-03   0.151755E+01   0.715770E-01  -0.119163E-05   0.980172E-03  -0.119163E-05   0.146735E-06
    44   0.130168E+04   0.141895E+01   0.958853E-03   0.141895E+01   0.772135E-01  -0.907359E-06   0.958853E-03  -0.907359E-06   0.146356E-06
    45   0.132058E+04   0.131252E+01   0.938303E-03   0.131252E+01   0.831524E-01  -0.595343E-06   0.938303E-03  -0.595343E-06   0.145947E-06
    46   0.133977E+04   0.119653E+01   0.918490E-03   0.119653E+01   0.894014E-01  -0.278526E-06   0.918490E-03  -0.278526E-06   0.145511E-06
    47   0.135910E+04   0.106965E+01   0.899380E-03   0.106965E+01   0.959397E-01   0.201514E-07   0.899380E-03   0.201514E-07   0.145049E-06
    48   0.137850E+04   0.933283E+00   0.880940E-03   0.933283E+00   0.102747E+00   0.277746E-06   0.880940E-03   0.277746E-06   0.144564E-06
    49   0.139804E+04   0.788235E+00   0.863137E-03   0.788235E+00   0.109780E+00   0.471316E-06   0.863137E-03   0.471316E-06   0.144057E-06
    50   0.141794E+04   0.628540E+00   0.845937E-03   0.628540E+00   0.116988E+00   0.577919E-06   0.845937E-03   0.577919E-06   0.143530E-06
    51   0.143797E+04   0.447789E+00   0.829310E-03   0.447789E+00   0.124328E+00   0.581705E-06   0.829310E-03   0.581705E-06   0.142985E-06
    52   0.145837E+04   0.243465E+00   0.813232E-03   0.243465E+00   0.131911E+00   0.495180E-06   0.813232E-03   0.495180E-06   0.142423E-06
    53   0.147876E+04   0.158698E-01   0.797683E-03   0.158698E-01   0.139923E+00   0.337944E-06   0.797683E-03   0.337944E-06   0.141845E-06
    54   0.149908E+04  -0.226726E+00   0.782642E-03  -0.226726E+00   0.148393E+00   0.129596E-06   0.782642E-03   0.129596E-06   0.141252E-06
    55   0.151955E+04  -0.475935E+00   0.768088E-03  -0.475935E+00   0.157334E+00  -0.110266E-06   0.768088E-03  -0.110266E-06   0.140645E-06
    56   0.154039E+04  -0.730513E+00   0.754002E-03  -0.730513E+00   0.166628E+00  -0.362043E-06   0.754002E-03  -0.362043E-06   0.140025E-06
    57   0.156154E+04  -0.991477E+00   0.740361E-03  -0.991477E+00   0.176140E+00  -0.606137E-06   0.740361E-03  -0.606137E-06   0.139392E-06
    58   0.158300E+04  -0.126164E+01   0.727146E-03  -0.126164E+01   0.185840E+00  -0.822949E-06   0.727146E-03  -0.822949E-06   0.138748E-06
    59   0.160463E+04  -0.154384E+01   0.714336E-03  -0.154384E+01   0.195728E+00  -0.992880E-06   0.714336E-03  -0.992880E-06   0.138093E-06
    60   0.162643E+04  -0.183948E+01   0.701909E-03  -0.183948E+01   0.205817E+00  -0.109633E-05   0.701909E-03  -0.109633E-05   0.137429E-06
    61   0.164869E+04  -0.214941E+01   0.689845E-03  -0.214941E+01   0.216175E+00  -0.111958E-05   0.689845E-03  -0.111958E-05   0.136756E-06
    62   0.167083E+04  -0.247468E+01   0.678119E-03  -0.247468E+01   0.226812E+00  -0.107240E-05   0.678119E-03  -0.107240E-05   0.136075E-06
    63   0.169307E+04  -0.281601E+01   0.666706E-03  -0.281601E+01   0.237725E+00  -0.970423E-06   0.666706E-03  -0.970423E-06   0.135386E-06
    64   0.171568E+04  -0.317434E+01   0.655579E-03  -0.317434E+01   0.248961E+00  -0.829308E-06   0.655579E-03  -0.829308E-06   0.134691E-06
    65   0.173831E+04  -0.355002E+01   0.644713E-03  -0.355002E+01   0.260532E+00  -0.664694E-06   0.644713E-03  -0.664694E-06   0.133990E-06
    66   0.176123E+04  -0.394088E+01   0.634084E-03  -0.394088E+01   0.272398E+00  -0.492228E-06   0.634084E-03  -0.492228E-06   0.133284E-06
    67   0.178431E+04  -0.434370E+01   0.623665E-03  -0.434370E+01   0.284546E+00  -0.327553E-06   0.623665E-03  -0.327553E-06   0.132574E-06
    68   0.180783E+04  -0.475630E+01   0.613430E-03  -0.475630E+01   0.296996E+00  -0.186315E-06   0.613430E-03  -0.186315E-06   0.131859E-06
    69   0.183156E+04  -0.517643E+01   0.603355E-03  -0.517643E+01   0.309685E+00  -0.841583E-07   0.603355E-03  -0.841583E-07   0.131142E-06
    70   0.185565E+04  -0.560526E+01   0.593414E-03  -0.560526E+01   0.322630E+00  -0.367287E-07   0.593414E-03  -0.367287E-07   0.130422E-06
    71   0.187996E+04  -0.604490E+01   0.583589E-03  -0.604490E+01   0.335806E+00  -0.551660E-07   0.583589E-03  -0.551660E-07   0.129700E-06
    72   0.190447E+04  -0.649730E+01   0.573896E-03  -0.649730E+01   0.349197E+00  -0.132592E-06   0.573896E-03  -0.132592E-06   0.128977E-06
    73   0.192912E+04  -0.696389E+01   0.564358E-03  -0.696389E+01   0.362788E+00  -0.257626E-06   0.564358E-03  -0.257626E-06   0.128252E-06
    74   0.195392E+04  -0.744459E+01   0.554998E-03  -0.744459E+01   0.376586E+00  -0.418883E-06   0.554998E-03  -0.418883E-06   0.127527E-06
    75   0.197894E+04  -0.793875E+01   0.545841E-03  -0.793875E+01   0.390618E+00  -0.604982E-06   0.545841E-03  -0.604982E-06   0.126800E-06
    76   0.200411E+04  -0.844628E+01   0.536909E-03  -0.844628E+01   0.404899E+00  -0.804540E-06   0.536909E-03  -0.804540E-06   0.126073E-06
    77   0.202951E+04  -0.896661E+01   0.528225E-03  -0.896661E+01   0.419414E+00  -0.100617E-05   0.528225E-03  -0.100617E-05   0.125346E-06
    78   0.205521E+04  -0.950047E+01   0.519814E-03  -0.950047E+01   0.434175E+00  -0.119850E-05   0.519814E-03  -0.119850E-05   0.124618E-06
    79   0.208108E+04  -0.100434E+02   0.511698E-03  -0.100434E+02   0.449117E+00  -0.137014E-05   0.511698E-03  -0.137014E-05   0.123891E-06
    80   0.210727E+04  -0.105962E+02   0.503901E-03  -0.105962E+02   0.464230E+00  -0.150971E-05   0.503901E-03  -0.150971E-05   0.123163E-06
    81   0.213369E+04  -0.111588E+02   0.496438E-03  -0.111588E+02   0.479452E+00  -0.160846E-05   0.496438E-03  -0.160846E-05   0.122436E-06
    82   0.216043E+04  -0.117303E+02   0.489292E-03  -0.117303E+02   0.494800E+00  -0.166814E-05   0.489292E-03  -0.166814E-05   0.121710E-06
    83   0.218741E+04  -0.123104E+02   0.482435E-03  -0.123104E+02   0.510244E+00  -0.169314E-05   0.482435E-03  -0.169314E-05   0.120985E-06
    84   0.221470E+04  -0.128975E+02   0.475842E-03  -0.128975E+02   0.525776E+00  -0.168785E-05   0.475842E-03  -0.168785E-05   0.120261E-06
    85   0.224215E+04  -0.134929E+02   0.469487E-03  -0.134929E+02   0.541367E+00  -0.165666E-05   0.469487E-03  -0.165666E-05   0.119538E-06
    86   0.226983E+04  -0.140954E+02   0.463343E-03  -0.140954E+02   0.557022E+00  -0.160396E-05   0.463343E-03  -0.160396E-05   0.118817E-06
    87   0.229796E+04  -0.147043E+02   0.457384E-03  -0.147043E+02   0.572706E+00  -0.153413E-05   0.457384E-03  -0.153413E-05   0.118099E-06
    88   0.232609E+04  -0.153193E+02   0.451585E-03  -0.153193E+02   0.588425E+00  -0.145156E-05   0.451585E-03  -0.145156E-05   0.117382E-06
    89   0.235460E+04  -0.159416E+02   0.445919E-03  -0.159416E+02   0.604157E+00  -0.136065E-05   0.445919E-03  -0.136065E-05   0.116668E-06
    90   0.238332E+04  -0.165681E+02   0.440359E-03  -0.165681E+02   0.619857E+00  -0.126577E-05   0.440359E-03  -0.126577E-05   0.115957E-06
    91   0.241218E+04  -0.171994E+02   0.434884E-03  -0.171994E+02   0.635512E+00  -0.117066E-05   0.434884E-03  -0.117066E-05   0.115249E-06
    92   0.244134E+04  -0.178346E+02   0.429489E-03  -0.178346E+02   0.651108E+00  -0.107649E-05   0.429489E-03  -0.107649E-05   0.114544E-06
    93   0.247079E+04  -0.184741E+02   0.424173E-03  -0.184741E+02   0.666642E+00  -0.983744E-06   0.424173E-03  -0.983744E-06   0.113843E-06
    94   0.250031E+04  -0.191163E+02   0.418935E-03  -0.191163E+02   0.682078E+00  -0.892930E-06   0.418935E-03  -0.892930E-06   0.113144E-06
    95   0.253012E+04  -0.197621E+02   0.413773E-03  -0.197621E+02   0.697421E+00  -0.804551E-06   0.413773E-03  -0.804551E-06   0.112449E-06
    96   0.255993E+04  -0.204109E+02   0.408688E-03  -0.204109E+02   0.712658E+00  -0.719107E-06   0.408688E-03  -0.719107E-06   0.111757E-06
    97   0.259019E+04  -0.210621E+02   0.403677E-03  -0.210621E+02   0.727778E+00  -0.637102E-06   0.403677E-03  -0.637102E-06   0.111069E-06
    98   0.262067E+04  -0.217134E+02   0.398741E-03  -0.217134E+02   0.742777E+00  -0.559037E-06   0.398741E-03  -0.559037E-06   0.110384E-06
    99   0.265123E+04  -0.223681E+02   0.393878E-03  -0.223681E+02   0.757620E+00  -0.485415E-06   0.393878E-03  -0.485415E-06   0.109703E-06
   100   0.268208E+04  -0.230216E+02   0.389087E-03  -0.230216E+02   0.772311E+00  -0.416738E-06   0.389087E-03  -0.416738E-06   0.109026E-06
   101   0.271309E+04  -0.236772E+02   0.384368E-03  -0.236772E+02   0.786913E+00  -0.353508E-06   0.384368E-03  -0.353508E-06   0.108352E-06
   102   0.274462E+04  -0.243327E+02   0.379719E-03  -0.243327E+02   0.801279E+00  -0.296226E-06   0.379719E-03  -0.296226E-06   0.107681E-06
   103   0.277608E+04  -0.249889E+02   0.375139E-03  -0.249889E+02   0.815488E+00  -0.245396E-06   0.375139E-03  -0.245396E-06   0.107015E-06
   104   0.280777E+04  -0.256430E+02   0.370628E-03  -0.256430E+02   0.829542E+00  -0.201520E-06   0.370628E-03  -0.201520E-06   0.106353E-06
   105   0.283962E+04  -0.262966E+02   0.366185E-03  -0.262966E+02   0.843371E+00  -0.165098E-06   0.366185E-03  -0.165098E-06   0.105694E-06
   106   0.287170E+04  -0.269489E+02   0.361808E-03  -0.269489E+02   0.857052E+00  -0.136635E-06   0.361808E-03  -0.136635E-06   0.105039E-06
   107   0.290371E+04  -0.275987E+02   0.357498E-03  -0.275987E+02   0.870439E+00  -0.116631E-06   0.357498E-03  -0.116631E-06   0.104389E-06
   108   0.293610E+04  -0.282468E+02   0.353252E-03  -0.282468E+02   0.883610E+00  -0.105589E-06   0.353252E-03  -0.105589E-06   0.103742E-06
   109   0.296865E+04  -0.288918E+02   0.349070E-03  -0.288918E+02   0.896494E+00  -0.104012E-06   0.349070E-03  -0.104012E-06   0.103100E-06
   110   0.300129E+04  -0.295323E+02   0.344951E-03  -0.295323E+02   0.909094E+00  -0.112400E-06   0.344951E-03  -0.112400E-06   0.102461E-06
   111   0.303409E+04  -0.301698E+02   0.340894E-03  -0.301698E+02   0.921486E+00  -0.130992E-06   0.340894E-03  -0.130992E-06   0.101827E-06
   112   0.306705E+04  -0.308037E+02   0.336900E-03  -0.308037E+02   0.933596E+00  -0.158964E-06   0.336900E-03  -0.158964E-06   0.101198E-06
   113   0.310025E+04  -0.314323E+02   0.332968E-03  -0.314323E+02   0.945423E+00  -0.195227E-06   0.332968E-03  -0.195227E-06   0.100572E-06
   114   0.313353E+04  -0.320548E+02   0.329098E-03  -0.320548E+02   0.956890E+00  -0.238693E-06   0.329098E-03  -0.238693E-06   0.999510E-07
   115   0.316704E+04  -0.326712E+02   0.325290E-03  -0.326712E+02   0.968145E+00  -0.288273E-06   0.325290E-03  -0.288273E-06   0.993340E-07
   116   0.320056E+04  -0.332806E+02   0.321545E-03  -0.332806E+02   0.978964E+00  -0.342880E-06   0.321545E-03  -0.342880E-06   0.987214E-07
   117   0.323440E+04  -0.338822E+02   0.317863E-03  -0.338822E+02   0.989420E+00  -0.401423E-06   0.317863E-03  -0.401423E-06   0.981130E-07
   118   0.326838E+04  -0.344768E+02   0.314243E-03  -0.344768E+02   0.999659E+00  -0.462815E-06   0.314243E-03  -0.462815E-06   0.975089E-07
   119   0.330238E+04  -0.350619E+02   0.310686E-03  -0.350619E+02   0.100953E+01  -0.525967E-06   0.310686E-03  -0.525967E-06   0.969091E-07
   120   0.333653E+04  -0.356375E+02   0.307192E-03  -0.356375E+02   0.101889E+01  -0.589791E-06   0.307192E-03  -0.589791E-06   0.963136E-07
   121   0.337070E+04  -0.362036E+02   0.303761E-03  -0.362036E+02   0.102803E+01  -0.653198E-06   0.303761E-03  -0.653198E-06   0.957223E-07
   122   0.340494E+04  -0.367593E+02   0.300393E-03  -0.367593E+02   0.103665E+01  -0.715100E-06   0.300393E-03  -0.715100E-06   0.951354E-07
   123   0.343926E+04  -0.373046E+02   0.297088E-03  -0.373046E+02   0.104482E+01  -0.774408E-06   0.297088E-03  -0.774408E-06   0.945528E-07
   124   0.347367E+04  -0.378364E+02   0.293846E-03  -0.378364E+02   0.105262E+01  -0.830034E-06   0.293846E-03  -0.830034E-06   0.939744E-07
   125   0.350808E+04  -0.383568E+02   0.290667E-03  -0.383568E+02   0.105997E+01  -0.880888E-06   0.290667E-03  -0.880888E-06   0.934004E-07
   126   0.354257E+04  -0.388651E+02   0.287552E-03  -0.388651E+02   0.106695E+01  -0.925883E-06   0.287552E-03  -0.925883E-06   0.928307E-07
   127   0.357706E+04  -0.393605E+02   0.284500E-03  -0.393605E+02   0.107340E+01  -0.963930E-06   0.284500E-03  -0.963930E-06   0.922653E-07
   128   0.361156E+04  -0.398421E+02   0.281512E-03  -0.398421E+02   0.107947E+01  -0.993941E-06   0.281512E-03  -0.993941E-06   0.917042E-07
   129   0.364613E+04  -0.403091E+02   0.278588E-03  -0.403091E+02   0.108501E+01  -0.101483E-05   0.278588E-03  -0.101483E-05   0.911474E-07
   130   0.368071E+04  -0.407608E+02   0.275727E-03  -0.407608E+02   0.109003E+01  -0.102550E-05   0.275727E-03  -0.102550E-05   0.905950E-07
   131   0.371529E+04  -0.411984E+02   0.272929E-03  -0.411984E+02   0.109466E+01  -0.102520E-05   0.272929E-03  -0.102520E-05   0.900469E-07
   132   0.374995E+04  -0.416191E+02   0.270193E-03  -0.416191E+02   0.109876E+01  -0.101451E-05   0.270193E-03  -0.101451E-05   0.895031E-07
   133   0.378454E+04  -0.420251E+02   0.267515E-03  -0.420251E+02   0.110240E+01  -0.994340E-06   0.267515E-03  -0.994340E-06   0.889635E-07
   134   0.381913E+04  -0.424120E+02   0.264894E-03  -0.424120E+02   0.110559E+01  -0.965597E-06   0.264894E-03  -0.965597E-06   0.884282E-07
   135   0.385373E+04  -0.427828E+02   0.262326E-03  -0.427828E+02   0.110825E+01  -0.929191E-06   0.262326E-03  -0.929191E-06   0.878971E-07
   136   0.388818E+04  -0.431337E+02   0.259809E-03  -0.431337E+02   0.111037E+01  -0.886033E-06   0.259809E-03  -0.886033E-06   0.873702E-07
   137   0.392264E+04  -0.434670E+02   0.257341E-03  -0.434670E+02   0.111204E+01  -0.837033E-06   0.257341E-03  -0.837033E-06   0.868475E-07
   138   0.395703E+04  -0.437812E+02   0.254920E-03  -0.437812E+02   0.111317E+01  -0.783101E-06   0.254920E-03  -0.783101E-06   0.863289E-07
   139   0.399120E+04  -0.440756E+02   0.252541E-03  -0.440756E+02   0.111393E+01  -0.725146E-06   0.252541E-03  -0.725146E-06   0.858144E-07
   140   0.402545E+04  -0.443510E+02   0.250204E-03  -0.443510E+02   0.111407E+01  -0.664080E-06   0.250204E-03  -0.664080E-06   0.853039E-07
   141   0.405948E+04  -0.446052E+02   0.247906E-03  -0.446052E+02   0.111369E+01  -0.600811E-06   0.247906E-03  -0.600811E-06   0.847976E-07
   142   0.409353E+04  -0.448389E+02   0.245643E-03  -0.448389E+02   0.111284E+01  -0.536250E-06   0.245643E-03  -0.536250E-06   0.842952E-07
   143   0.412750E+04  -0.450521E+02   0.243414E-03  -0.450521E+02   0.111154E+01  -0.471307E-06   0.243414E-03  -0.471307E-06   0.837968E-07
   144   0.416126E+04  -0.452441E+02   0.241216E-03  -0.452441E+02   0.110971E+01  -0.406892E-06   0.241216E-03  -0.406892E-06   0.833024E-07
   145   0.419488E+04  -0.454142E+02   0.239047E-03  -0.454142E+02   0.110749E+01  -0.343914E-06   0.239047E-03  -0.343914E-06   0.828120E-07
   146   0.422859E+04  -0.455624E+02   0.236903E-03  -0.455624E+02   0.110467E+01  -0.283285E-06   0.236903E-03  -0.283285E-06   0.823254E-07
   147   0.426193E+04  -0.456872E+02   0.234783E-03  -0.456872E+02   0.110146E+01  -0.225913E-06   0.234783E-03  -0.225913E-06   0.818427E-07
   148   0.429513E+04  -0.457902E+02   0.232683E-03  -0.457902E+02   0.109772E+01  -0.172708E-06   0.232683E-03  -0.172708E-06   0.813639E-07
   149   0.432827E+04  -0.458698E+02   0.230602E-03  -0.458698E+02   0.109352E+01  -0.124582E-06   0.230602E-03  -0.124582E-06   0.808889E-07
   150   0.436112E+04  -0.459238E+02   0.228537E-03  -0.459238E+02   0.108893E+01  -0.824430E-07   0.228537E-03  -0.824430E-07   0.804177E-07
   151   0.439383E+04  -0.459553E+02   0.226486E-03  -0.459553E+02   0.108389E+01  -0.469840E-07   0.226486E-03  -0.469840E-07   0.799503E-07
   152   0.442626E+04  -0.459627E+02   0.224448E-03  -0.459627E+02   0.107832E+01  -0.180250E-07   0.224448E-03  -0.180250E-07   0.794866E-07
   153   0.445854E+04  -0.459439E+02   0.222425E-03  -0.459439E+02   0.107236E+01   0.483198E-08   0.222425E-03   0.483198E-08   0.790266E-07
   154   0.449061E+04  -0.459009E+02   0.220415E-03  -0.459009E+02   0.106602E+01   0.219846E-07   0.220415E-03   0.219846E-07   0.785704E-07
   155   0.452246E+04  -0.458331E+02   0.218421E-03  -0.458331E+02   0.105930E+01   0.338308E-07   0.218421E-03   0.338308E-07   0.781178E-07
   156   0.455394E+04  -0.457404E+02   0.216442E-03  -0.457404E+02   0.105219E+01   0.407682E-07   0.216442E-03   0.407682E-07   0.776688E-07
   157   0.458535E+04  -0.456214E+02   0.214478E-03  -0.456214E+02   0.104471E+01   0.431948E-07   0.214478E-03   0.431948E-07   0.772235E-07
   158   0.461647E+04  -0.454767E+02   0.212531E-03  -0.454767E+02   0.103692E+01   0.415083E-07   0.212531E-03   0.415083E-07   0.767818E-07
   159   0.464728E+04  -0.453064E+02   0.210599E-03  -0.453064E+02   0.102868E+01   0.361066E-07   0.210599E-03   0.361066E-07   0.763436E-07
   160   0.467787E+04  -0.451089E+02   0.208684E-03  -0.451089E+02   0.102014E+01   0.273874E-07   0.208684E-03   0.273874E-07   0.759091E-07
   161   0.470823E+04  -0.448858E+02   0.206786E-03  -0.448858E+02   0.101136E+01   0.157485E-07   0.206786E-03   0.157485E-07   0.754780E-07
   162   0.473829E+04  -0.446370E+02   0.204906E-03  -0.446370E+02   0.100221E+01   0.158789E-08   0.204906E-03   0.158789E-08   0.750505E-07
   163   0.476820E+04  -0.443609E+02   0.203043E-03  -0.443609E+02   0.992758E+00  -0.146968E-07   0.203043E-03  -0.146968E-07   0.746264E-07
   164   0.479765E+04  -0.440592E+02   0.201199E-03  -0.440592E+02   0.983078E+00  -0.327077E-07   0.201199E-03  -0.327077E-07   0.742058E-07
   165   0.482695E+04  -0.437295E+02   0.199373E-03  -0.437295E+02   0.973098E+00  -0.520469E-07   0.199373E-03  -0.520469E-07   0.737887E-07
   166   0.485593E+04  -0.433733E+02   0.197565E-03  -0.433733E+02   0.962966E+00  -0.723168E-07   0.197565E-03  -0.723168E-07   0.733749E-07
   167   0.488468E+04  -0.429913E+02   0.195777E-03  -0.429913E+02   0.952462E+00  -0.931194E-07   0.195777E-03  -0.931194E-07   0.729646E-07
   168   0.491297E+04  -0.425814E+02   0.194009E-03  -0.425814E+02   0.941956E+00  -0.114057E-06   0.194009E-03  -0.114057E-06   0.725576E-07
   169   0.494095E+04  -0.421434E+02   0.192260E-03  -0.421434E+02   0.931152E+00  -0.134732E-06   0.192260E-03  -0.134732E-06   0.721540E-07
   170   0.496862E+04  -0.416789E+02   0.190532E-03  -0.416789E+02   0.920274E+00  -0.154746E-06   0.190532E-03  -0.154746E-06   0.717536E-07
   171   0.499582E+04  -0.411856E+02   0.188825E-03  -0.411856E+02   0.909323E+00  -0.173702E-06   0.188825E-03  -0.173702E-06   0.713566E-07
   172   0.502263E+04  -0.406649E+02   0.187138E-03  -0.406649E+02   0.898224E+00  -0.191201E-06   0.187138E-03  -0.191201E-06   0.709628E-07
   173   0.504897E+04  -0.401170E+02   0.185473E-03  -0.401170E+02   0.886980E+00  -0.206846E-06   0.185473E-03  -0.206846E-06   0.705723E-07
   174   0.507499E+04  -0.395416E+02   0.183830E-03  -0.395416E+02   0.875886E+00  -0.220240E-06   0.183830E-03  -0.220240E-06   0.701851E-07
   175   0.510062E+04  -0.389382E+02   0.182209E-03  -0.389382E+02   0.864648E+00  -0.230983E-06   0.182209E-03  -0.230983E-06   0.698010E-07
   176   0.512570E+04  -0.383067E+02   0.180611E-03  -0.383067E+02   0.853488E+00  -0.238771E-06   0.180611E-03  -0.238771E-06   0.694201E-07
   177   0.515039E+04  -0.376485E+02   0.179034E-03  -0.376485E+02   0.842334E+00  -0.243665E-06   0.179034E-03  -0.243665E-06   0.690423E-07
   178   0.517460E+04  -0.369623E+02   0.177479E-03  -0.369623E+02   0.831407E+00  -0.245819E-06   0.177479E-03  -0.245819E-06   0.686677E-07
   179   0.519835E+04  -0.362479E+02   0.175945E-03  -0.362479E+02   0.820411E+00  -0.245385E-06   0.175945E-03  -0.245385E-06   0.682961E-07
