#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    17   0.872026E+03   0.126148E+01   0.198259E-02   0.126148E+01   0.461379E-02  -0.153207E-05   0.198259E-02  -0.153207E-05   0.133922E-06
    18   0.883317E+03   0.133037E+01   0.191816E-02   0.133037E+01   0.516955E-02  -0.193380E-05   0.191816E-02  -0.193380E-05   0.135892E-06
    19   0.896223E+03   0.139043E+01   0.185635E-02   0.139043E+01   0.578023E-02  -0.211618E-05   0.185635E-02  -0.211618E-05   0.137654E-06
    20   0.909325E+03   0.143951E+01   0.179749E-02   0.143951E+01   0.629178E-02  -0.213167E-05   0.179749E-02  -0.213167E-05   0.139231E-06
    21   0.922778E+03   0.148142E+01   0.174182E-02   0.148142E+01   0.672949E-02  -0.202789E-05   0.174182E-02  -0.202789E-05   0.140642E-06
    22   0.936658E+03   0.151782E+01   0.168923E-02   0.151782E+01   0.723040E-02  -0.183308E-05   0.168923E-02  -0.183308E-05   0.141898E-06
    23   0.950755E+03   0.155191E+01   0.163950E-02   0.155191E+01   0.796045E-02  -0.157064E-05   0.163950E-02  -0.157064E-05   0.143008E-06
    24   0.965160E+03   0.158722E+01   0.159243E-02   0.158722E+01   0.902912E-02  -0.126396E-05   0.159243E-02  -0.126396E-05   0.143981E-06
    25   0.979887E+03   0.162643E+01   0.154779E-02   0.162643E+01   0.104538E-01  -0.936435E-06   0.154779E-02  -0.936435E-06   0.144826E-06
    26   0.994804E+03   0.167255E+01   0.150539E-02   0.167255E+01   0.121835E-01  -0.611461E-06   0.150539E-02  -0.611461E-06   0.145552E-06
    27   0.101007E+04   0.172380E+01   0.146500E-02   0.172380E+01   0.141502E-01  -0.312433E-06   0.146500E-02  -0.312433E-06   0.146167E-06
    28   0.102549E+04   0.177830E+01   0.142642E-02   0.177830E+01   0.163171E-01  -0.627459E-07   0.142642E-02  -0.627459E-07   0.146682E-06
    29   0.104121E+04   0.183358E+01   0.138943E-02   0.183358E+01   0.186747E-01   0.114206E-06   0.138943E-02   0.114206E-06   0.147104E-06
    30   0.105726E+04   0.188548E+01   0.135382E-02   0.188548E+01   0.212286E-01   0.195028E-06   0.135382E-02   0.195028E-06   0.147443E-06
    31   0.107342E+04   0.193011E+01   0.131942E-02   0.193011E+01   0.239775E-01   0.164142E-06   0.131942E-02   0.164142E-06   0.147706E-06
    32   0.108985E+04   0.196438E+01   0.128615E-02   0.196438E+01   0.269055E-01   0.372325E-07   0.128615E-02   0.372325E-07   0.147899E-06
    33   0.110661E+04   0.198523E+01   0.125401E-02   0.198523E+01   0.299848E-01  -0.162198E-06   0.125401E-02  -0.162198E-06   0.148025E-06
    34   0.112362E+04   0.199082E+01   0.122296E-02   0.199082E+01   0.332017E-01  -0.410648E-06   0.122296E-02  -0.410648E-06   0.148087E-06
    35   0.114088E+04   0.198156E+01   0.119297E-02   0.198156E+01   0.365634E-01  -0.684615E-06   0.119297E-02  -0.684615E-06   0.148090E-06
    36   0.115832E+04   0.195772E+01   0.116403E-02   0.195772E+01   0.400955E-01  -0.960598E-06   0.116403E-02  -0.960598E-06   0.148037E-06
    37   0.117585E+04   0.192060E+01   0.113610E-02   0.192060E+01   0.438445E-01  -0.121509E-05   0.113610E-02  -0.121509E-05   0.147932E-06
    38   0.119370E+04   0.187341E+01   0.110915E-02   0.187341E+01   0.478576E-01  -0.142460E-05   0.110915E-02  -0.142460E-05   0.147778E-06
    39   0.121186E+04   0.181725E+01   0.108317E-02   0.181725E+01   0.521359E-01  -0.156562E-05   0.108317E-02  -0.156562E-05   0.147580E-06
    40   0.123011E+04   0.175244E+01   0.105812E-02   0.175244E+01   0.566747E-01  -0.161465E-05   0.105812E-02  -0.161465E-05   0.147340E-06
    41   0.124859E+04   0.167905E+01   0.103399E-02   0.167905E+01   0.614768E-01  -0.155578E-05   0.103399E-02  -0.155578E-05   0.147063E-06
    42   0.126707E+04   0.159681E+01   0.101073E-02   0.159681E+01   0.665553E-01  -0.140350E-05   0.101073E-02  -0.140350E-05   0.146751E-06
    43   0.128571E+04   0.150542E+01   0.988312E-03   0.150542E+01   0.719260E-01  -0.117988E-05   0.988312E-03  -0.117988E-05   0.146405E-06
    44   0.130435E+04   0.140547E+01   0.966712E-03   0.140547E+01   0.775896E-01  -0.907008E-06   0.966712E-03  -0.907008E-06   0.146028E-06
    45   0.132337E+04   0.129762E+01   0.945895E-03   0.129762E+01   0.835573E-01  -0.606965E-06   0.945895E-03  -0.606965E-06   0.145621E-06
    46   0.134267E+04   0.118014E+01   0.925828E-03   0.118014E+01   0.898364E-01  -0.301827E-06   0.925828E-03  -0.301827E-06   0.145186E-06
    47   0.136213E+04   0.105170E+01   0.906480E-03   0.105170E+01   0.964063E-01  -0.136767E-07   0.906480E-03  -0.136767E-07   0.144726E-06
    48   0.138165E+04   0.913693E+00   0.887819E-03   0.913693E+00   0.103246E+00   0.235407E-06   0.887819E-03   0.235407E-06   0.144243E-06
    49   0.140132E+04   0.766926E+00   0.869813E-03   0.766926E+00   0.110313E+00   0.423345E-06   0.869813E-03   0.423345E-06   0.143737E-06
    50   0.142135E+04   0.605425E+00   0.852430E-03   0.605425E+00   0.117556E+00   0.528055E-06   0.852430E-03   0.528055E-06   0.143212E-06
    51   0.144152E+04   0.422784E+00   0.835639E-03   0.422784E+00   0.124932E+00   0.534271E-06   0.835639E-03   0.534271E-06   0.142669E-06
    52   0.146206E+04   0.216489E+00   0.819416E-03   0.216489E+00   0.132553E+00   0.453971E-06   0.819416E-03   0.453971E-06   0.142109E-06
    53   0.148259E+04  -0.131488E-01   0.803736E-03  -0.131488E-01   0.140602E+00   0.305947E-06   0.803736E-03   0.305947E-06   0.141533E-06
    54   0.150305E+04  -0.257849E+00   0.788575E-03  -0.257849E+00   0.149111E+00   0.108990E-06   0.788575E-03   0.108990E-06   0.140942E-06
    55   0.152366E+04  -0.509217E+00   0.773909E-03  -0.509217E+00   0.158093E+00  -0.118110E-06   0.773909E-03  -0.118110E-06   0.140336E-06
    56   0.154466E+04  -0.765998E+00   0.759714E-03  -0.765998E+00   0.167428E+00  -0.356559E-06   0.759714E-03  -0.356559E-06   0.139718E-06
    57   0.156596E+04  -0.102920E+01   0.745967E-03  -0.102920E+01   0.176982E+00  -0.587569E-06   0.745967E-03  -0.587569E-06   0.139087E-06
    58   0.158758E+04  -0.130163E+01   0.732642E-03  -0.130163E+01   0.186726E+00  -0.792346E-06   0.732642E-03  -0.792346E-06   0.138444E-06
    59   0.160936E+04  -0.158612E+01   0.719715E-03  -0.158612E+01   0.196659E+00  -0.952101E-06   0.719715E-03  -0.952101E-06   0.137791E-06
    60   0.163132E+04  -0.188405E+01   0.707164E-03  -0.188405E+01   0.206795E+00  -0.104804E-05   0.707164E-03  -0.104804E-05   0.137128E-06
    61   0.165375E+04  -0.219628E+01   0.694963E-03  -0.219628E+01   0.217200E+00  -0.106705E-05   0.694963E-03  -0.106705E-05   0.136457E-06
    62   0.167606E+04  -0.252386E+01   0.683090E-03  -0.252386E+01   0.227887E+00  -0.101872E-05   0.683090E-03  -0.101872E-05   0.135778E-06
    63   0.169846E+04  -0.286754E+01   0.671522E-03  -0.286754E+01   0.238850E+00  -0.918312E-06   0.671522E-03  -0.918312E-06   0.135091E-06
    64   0.172125E+04  -0.322826E+01   0.660236E-03  -0.322826E+01   0.250138E+00  -0.781089E-06   0.660236E-03  -0.781089E-06   0.134398E-06
    65   0.174404E+04  -0.360638E+01   0.649209E-03  -0.360638E+01   0.261762E+00  -0.622316E-06   0.649209E-03  -0.622316E-06   0.133698E-06
    66   0.176715E+04  -0.399976E+01   0.638417E-03  -0.399976E+01   0.273682E+00  -0.457256E-06   0.638417E-03  -0.457256E-06   0.132994E-06
    67   0.179040E+04  -0.440517E+01   0.627839E-03  -0.440517E+01   0.285886E+00  -0.301173E-06   0.627839E-03  -0.301173E-06   0.132285E-06
    68   0.181410E+04  -0.482047E+01   0.617450E-03  -0.482047E+01   0.298392E+00  -0.169331E-06   0.617450E-03  -0.169331E-06   0.131572E-06
    69   0.183802E+04  -0.524341E+01   0.607229E-03  -0.524341E+01   0.311138E+00  -0.769945E-07   0.607229E-03  -0.769945E-07   0.130856E-06
    70   0.186230E+04  -0.567518E+01   0.597152E-03  -0.567518E+01   0.324143E+00  -0.394260E-07   0.597152E-03  -0.394260E-07   0.130138E-06
    71   0.188679E+04  -0.611789E+01   0.587203E-03  -0.611789E+01   0.337378E+00  -0.674098E-07   0.587203E-03  -0.674098E-07   0.129418E-06
    72   0.191150E+04  -0.657349E+01   0.577399E-03  -0.657349E+01   0.350830E+00  -0.153809E-06   0.577399E-03  -0.153809E-06   0.128696E-06
    73   0.193635E+04  -0.704338E+01   0.567761E-03  -0.704338E+01   0.364481E+00  -0.287007E-06   0.567761E-03  -0.287007E-06   0.127973E-06
    74   0.196134E+04  -0.752748E+01   0.558312E-03  -0.752748E+01   0.378340E+00  -0.455386E-06   0.558312E-03  -0.455386E-06   0.127249E-06
    75   0.198656E+04  -0.802510E+01   0.549075E-03  -0.802510E+01   0.392434E+00  -0.647331E-06   0.549075E-03  -0.647331E-06   0.126525E-06
    76   0.201194E+04  -0.853616E+01   0.540072E-03  -0.853616E+01   0.406776E+00  -0.851224E-06   0.540072E-03  -0.851224E-06   0.125799E-06
    77   0.203755E+04  -0.906006E+01   0.531326E-03  -0.906006E+01   0.421352E+00  -0.105545E-05   0.531326E-03  -0.105545E-05   0.125073E-06
    78   0.206346E+04  -0.959752E+01   0.522861E-03  -0.959752E+01   0.436175E+00  -0.124839E-05   0.522861E-03  -0.124839E-05   0.124347E-06
    79   0.208955E+04  -0.101441E+02   0.514697E-03  -0.101441E+02   0.451176E+00  -0.141842E-05   0.514697E-03  -0.141842E-05   0.123621E-06
    80   0.211595E+04  -0.107005E+02   0.506859E-03  -0.107005E+02   0.466348E+00  -0.155394E-05   0.506859E-03  -0.155394E-05   0.122895E-06
    81   0.214260E+04  -0.112666E+02   0.499360E-03  -0.112666E+02   0.481630E+00  -0.164607E-05   0.499360E-03  -0.164607E-05   0.122169E-06
    82   0.216957E+04  -0.118417E+02   0.492182E-03  -0.118417E+02   0.497035E+00  -0.169696E-05   0.492182E-03  -0.169696E-05   0.121445E-06
    83   0.219677E+04  -0.124254E+02   0.485297E-03  -0.124254E+02   0.512535E+00  -0.171151E-05   0.485297E-03  -0.171151E-05   0.120721E-06
    84   0.222430E+04  -0.130160E+02   0.478678E-03  -0.130160E+02   0.528123E+00  -0.169459E-05   0.478678E-03  -0.169459E-05   0.119998E-06
    85   0.225198E+04  -0.136148E+02   0.472297E-03  -0.136148E+02   0.543767E+00  -0.165112E-05   0.472297E-03  -0.165112E-05   0.119277E-06
    86   0.227990E+04  -0.142209E+02   0.466128E-03  -0.142209E+02   0.559476E+00  -0.158598E-05   0.466128E-03  -0.158598E-05   0.118557E-06
    87   0.230827E+04  -0.148333E+02   0.460143E-03  -0.148333E+02   0.575211E+00  -0.150406E-05   0.460143E-03  -0.150406E-05   0.117840E-06
    88   0.233665E+04  -0.154518E+02   0.454316E-03  -0.154518E+02   0.590980E+00  -0.141027E-05   0.454316E-03  -0.141027E-05   0.117124E-06
    89   0.236540E+04  -0.160777E+02   0.448617E-03  -0.160777E+02   0.606761E+00  -0.130949E-05   0.448617E-03  -0.130949E-05   0.116412E-06
    90   0.239437E+04  -0.167077E+02   0.443022E-03  -0.167077E+02   0.622509E+00  -0.120661E-05   0.443022E-03  -0.120661E-05   0.115702E-06
    91   0.242349E+04  -0.173425E+02   0.437506E-03  -0.173425E+02   0.638210E+00  -0.110578E-05   0.437506E-03  -0.110578E-05   0.114995E-06
    92   0.245291E+04  -0.179814E+02   0.432064E-03  -0.179814E+02   0.653850E+00  -0.100806E-05   0.432064E-03  -0.100806E-05   0.114292E-06
    93   0.248262E+04  -0.186244E+02   0.426697E-03  -0.186244E+02   0.669427E+00  -0.913779E-06   0.426697E-03  -0.913779E-06   0.113591E-06
    94   0.251240E+04  -0.192702E+02   0.421404E-03  -0.192702E+02   0.684905E+00  -0.823253E-06   0.421404E-03  -0.823253E-06   0.112894E-06
    95   0.254247E+04  -0.199196E+02   0.416184E-03  -0.199196E+02   0.700288E+00  -0.736798E-06   0.416184E-03  -0.736798E-06   0.112200E-06
    96   0.257255E+04  -0.205720E+02   0.411037E-03  -0.205720E+02   0.715564E+00  -0.654734E-06   0.411037E-03  -0.654734E-06   0.111510E-06
    97   0.260308E+04  -0.212268E+02   0.405962E-03  -0.212268E+02   0.730721E+00  -0.577376E-06   0.405962E-03  -0.577376E-06   0.110823E-06
    98   0.263382E+04  -0.218818E+02   0.400960E-03  -0.218818E+02   0.745756E+00  -0.505043E-06   0.400960E-03  -0.505043E-06   0.110139E-06
    99   0.266465E+04  -0.225400E+02   0.396029E-03  -0.225400E+02   0.760634E+00  -0.438053E-06   0.396029E-03  -0.438053E-06   0.109459E-06
   100   0.269577E+04  -0.231973E+02   0.391169E-03  -0.231973E+02   0.775358E+00  -0.376723E-06   0.391169E-03  -0.376723E-06   0.108782E-06
   101   0.272705E+04  -0.238565E+02   0.386379E-03  -0.238565E+02   0.789991E+00  -0.321371E-06   0.386379E-03  -0.321371E-06   0.108110E-06
   102   0.275885E+04  -0.245156E+02   0.381660E-03  -0.245156E+02   0.804388E+00  -0.272315E-06   0.381660E-03  -0.272315E-06   0.107441E-06
   103   0.279058E+04  -0.251755E+02   0.377011E-03  -0.251755E+02   0.818625E+00  -0.229871E-06   0.377011E-03  -0.229871E-06   0.106775E-06
   104   0.282254E+04  -0.258332E+02   0.372431E-03  -0.258332E+02   0.832707E+00  -0.194359E-06   0.372431E-03  -0.194359E-06   0.106114E-06
   105   0.285465E+04  -0.264904E+02   0.367920E-03  -0.264904E+02   0.846562E+00  -0.166095E-06   0.367920E-03  -0.166095E-06   0.105456E-06
   106   0.288699E+04  -0.271464E+02   0.363477E-03  -0.271464E+02   0.860267E+00  -0.145397E-06   0.363477E-03  -0.145397E-06   0.104803E-06
   107   0.291927E+04  -0.277998E+02   0.359103E-03  -0.277998E+02   0.873677E+00  -0.132583E-06   0.359103E-03  -0.132583E-06   0.104153E-06
   108   0.295192E+04  -0.284515E+02   0.354795E-03  -0.284515E+02   0.886870E+00  -0.127971E-06   0.354795E-03  -0.127971E-06   0.103508E-06
   109   0.298474E+04  -0.291001E+02   0.350555E-03  -0.291001E+02   0.899774E+00  -0.131878E-06   0.350555E-03  -0.131878E-06   0.102866E-06
   110   0.301763E+04  -0.297442E+02   0.346382E-03  -0.297442E+02   0.912393E+00  -0.144622E-06   0.346382E-03  -0.144622E-06   0.102229E-06
   111   0.305068E+04  -0.303853E+02   0.342274E-03  -0.303853E+02   0.924802E+00  -0.166302E-06   0.342274E-03  -0.166302E-06   0.101596E-06
   112   0.308389E+04  -0.310228E+02   0.338233E-03  -0.310228E+02   0.936929E+00  -0.196147E-06   0.338233E-03  -0.196147E-06   0.100967E-06
   113   0.311734E+04  -0.316549E+02   0.334257E-03  -0.316549E+02   0.948770E+00  -0.233165E-06   0.334257E-03  -0.233165E-06   0.100342E-06
   114   0.315086E+04  -0.322809E+02   0.330348E-03  -0.322809E+02   0.960250E+00  -0.276366E-06   0.330348E-03  -0.276366E-06   0.997221E-07
   115   0.318461E+04  -0.329007E+02   0.326503E-03  -0.329007E+02   0.971517E+00  -0.324759E-06   0.326503E-03  -0.324759E-06   0.991060E-07
   116   0.321836E+04  -0.335134E+02   0.322724E-03  -0.335134E+02   0.982346E+00  -0.377354E-06   0.322724E-03  -0.377354E-06   0.984942E-07
   117   0.325241E+04  -0.341183E+02   0.319011E-03  -0.341183E+02   0.992810E+00  -0.433160E-06   0.319011E-03  -0.433160E-06   0.978867E-07
   118   0.328661E+04  -0.347159E+02   0.315362E-03  -0.347159E+02   0.100306E+01  -0.491186E-06   0.315362E-03  -0.491186E-06   0.972834E-07
   119   0.332081E+04  -0.353040E+02   0.311779E-03  -0.353040E+02   0.101293E+01  -0.550443E-06   0.311779E-03  -0.550443E-06   0.966844E-07
   120   0.335516E+04  -0.358824E+02   0.308260E-03  -0.358824E+02   0.102230E+01  -0.609939E-06   0.308260E-03  -0.609939E-06   0.960897E-07
   121   0.338950E+04  -0.364512E+02   0.304806E-03  -0.364512E+02   0.103143E+01  -0.668684E-06   0.304806E-03  -0.668684E-06   0.954992E-07
   122   0.342392E+04  -0.370094E+02   0.301416E-03  -0.370094E+02   0.104005E+01  -0.725687E-06   0.301416E-03  -0.725687E-06   0.949131E-07
   123   0.345840E+04  -0.375570E+02   0.298091E-03  -0.375570E+02   0.104822E+01  -0.779958E-06   0.298091E-03  -0.779958E-06   0.943312E-07
   124   0.349295E+04  -0.380908E+02   0.294830E-03  -0.380908E+02   0.105602E+01  -0.830506E-06   0.294830E-03  -0.830506E-06   0.937537E-07
   125   0.352749E+04  -0.386132E+02   0.291633E-03  -0.386132E+02   0.106337E+01  -0.876341E-06   0.291633E-03  -0.876341E-06   0.931804E-07
   126   0.356210E+04  -0.391232E+02   0.288500E-03  -0.391232E+02   0.107033E+01  -0.916472E-06   0.288500E-03  -0.916472E-06   0.926114E-07
   127   0.359669E+04  -0.396199E+02   0.285430E-03  -0.396199E+02   0.107677E+01  -0.949908E-06   0.285430E-03  -0.949908E-06   0.920468E-07
   128   0.363128E+04  -0.401027E+02   0.282425E-03  -0.401027E+02   0.108283E+01  -0.975659E-06   0.282425E-03  -0.975659E-06   0.914865E-07
   129   0.366592E+04  -0.405705E+02   0.279482E-03  -0.405705E+02   0.108836E+01  -0.992734E-06   0.279482E-03  -0.992734E-06   0.909305E-07
   130   0.370055E+04  -0.410227E+02   0.276603E-03  -0.410227E+02   0.109336E+01  -0.100014E-05   0.276603E-03  -0.100014E-05   0.903788E-07
   131   0.373517E+04  -0.414606E+02   0.273787E-03  -0.414606E+02   0.109798E+01  -0.997206E-06   0.273787E-03  -0.997206E-06   0.898314E-07
   132   0.376984E+04  -0.418813E+02   0.271031E-03  -0.418813E+02   0.110206E+01  -0.984482E-06   0.271031E-03  -0.984482E-06   0.892884E-07
   133   0.380443E+04  -0.422869E+02   0.268334E-03  -0.422869E+02   0.110568E+01  -0.962841E-06   0.268334E-03  -0.962841E-06   0.887496E-07
   134   0.383900E+04  -0.426732E+02   0.265693E-03  -0.426732E+02   0.110884E+01  -0.933153E-06   0.265693E-03  -0.933153E-06   0.882151E-07
   135   0.387357E+04  -0.430431E+02   0.263104E-03  -0.430431E+02   0.111147E+01  -0.896288E-06   0.263104E-03  -0.896288E-06   0.876848E-07
   136   0.390797E+04  -0.433928E+02   0.260567E-03  -0.433928E+02   0.111357E+01  -0.853116E-06   0.260567E-03  -0.853116E-06   0.871587E-07
   137   0.394237E+04  -0.437248E+02   0.258078E-03  -0.437248E+02   0.111521E+01  -0.804508E-06   0.258078E-03  -0.804508E-06   0.866368E-07
   138   0.397668E+04  -0.440374E+02   0.255635E-03  -0.440374E+02   0.111631E+01  -0.751333E-06   0.255635E-03  -0.751333E-06   0.861190E-07
   139   0.401077E+04  -0.443300E+02   0.253236E-03  -0.443300E+02   0.111703E+01  -0.694461E-06   0.253236E-03  -0.694461E-06   0.856053E-07
   140   0.404492E+04  -0.446034E+02   0.250878E-03  -0.446034E+02   0.111714E+01  -0.634762E-06   0.250878E-03  -0.634762E-06   0.850956E-07
   141   0.407885E+04  -0.448553E+02   0.248558E-03  -0.448553E+02   0.111672E+01  -0.573107E-06   0.248558E-03  -0.573107E-06   0.845901E-07
   142   0.411278E+04  -0.450866E+02   0.246274E-03  -0.450866E+02   0.111584E+01  -0.510365E-06   0.246274E-03  -0.510365E-06   0.840885E-07
   143   0.414663E+04  -0.452972E+02   0.244025E-03  -0.452972E+02   0.111449E+01  -0.447406E-06   0.244025E-03  -0.447406E-06   0.835910E-07
   144   0.418026E+04  -0.454865E+02   0.241806E-03  -0.454865E+02   0.111262E+01  -0.385101E-06   0.241806E-03  -0.385101E-06   0.830974E-07
   145   0.421374E+04  -0.456537E+02   0.239617E-03  -0.456537E+02   0.111036E+01  -0.324318E-06   0.239617E-03  -0.324318E-06   0.826078E-07
   146   0.424730E+04  -0.457989E+02   0.237453E-03  -0.457989E+02   0.110749E+01  -0.265929E-06   0.237453E-03  -0.265929E-06   0.821221E-07
   147   0.428049E+04  -0.459206E+02   0.235314E-03  -0.459206E+02   0.110423E+01  -0.210803E-06   0.235314E-03  -0.210803E-06   0.816403E-07
   148   0.431353E+04  -0.460203E+02   0.233196E-03  -0.460203E+02   0.110044E+01  -0.159811E-06   0.233196E-03  -0.159811E-06   0.811623E-07
   149   0.434651E+04  -0.460965E+02   0.231098E-03  -0.460965E+02   0.109619E+01  -0.113822E-06   0.231098E-03  -0.113822E-06   0.806881E-07
   150   0.437920E+04  -0.461471E+02   0.229015E-03  -0.461471E+02   0.109155E+01  -0.737057E-07   0.229015E-03  -0.737057E-07   0.802178E-07
   151   0.441175E+04  -0.461751E+02   0.226948E-03  -0.461751E+02   0.108646E+01  -0.401227E-07   0.226948E-03  -0.401227E-07   0.797512E-07
   152   0.444400E+04  -0.461789E+02   0.224895E-03  -0.461789E+02   0.108083E+01  -0.128908E-07   0.224895E-03  -0.128908E-07   0.792884E-07
   153   0.447612E+04  -0.461563E+02   0.222856E-03  -0.461563E+02   0.107481E+01   0.838230E-08   0.222856E-03   0.838230E-08   0.788293E-07
   154   0.450802E+04  -0.461096E+02   0.220833E-03  -0.461096E+02   0.106841E+01   0.240888E-07   0.220833E-03   0.240888E-07   0.783739E-07
   155   0.453970E+04  -0.460380E+02   0.218826E-03  -0.460380E+02   0.106163E+01   0.346210E-07   0.218826E-03   0.346210E-07   0.779222E-07
   156   0.457101E+04  -0.459414E+02   0.216834E-03  -0.459414E+02   0.105447E+01   0.403711E-07   0.216834E-03   0.403711E-07   0.774742E-07
   157   0.460225E+04  -0.458185E+02   0.214858E-03  -0.458185E+02   0.104692E+01   0.417313E-07   0.214858E-03   0.417313E-07   0.770298E-07
   158   0.463320E+04  -0.456698E+02   0.212899E-03  -0.456698E+02   0.103907E+01   0.390939E-07   0.212899E-03   0.390939E-07   0.765890E-07
   159   0.466385E+04  -0.454954E+02   0.210957E-03  -0.454954E+02   0.103076E+01   0.328511E-07   0.210957E-03   0.328511E-07   0.761518E-07
   160   0.469427E+04  -0.452939E+02   0.209033E-03  -0.452939E+02   0.102215E+01   0.233952E-07   0.209033E-03   0.233952E-07   0.757181E-07
   161   0.472447E+04  -0.450666E+02   0.207125E-03  -0.450666E+02   0.101331E+01   0.111184E-07   0.207125E-03   0.111184E-07   0.752880E-07
   162   0.475437E+04  -0.448135E+02   0.205236E-03  -0.448135E+02   0.100409E+01  -0.358700E-08   0.205236E-03  -0.358700E-08   0.748614E-07
   163   0.478412E+04  -0.445333E+02   0.203365E-03  -0.445333E+02   0.994562E+00  -0.203288E-07   0.203365E-03  -0.203288E-07   0.744383E-07
   164   0.481342E+04  -0.442272E+02   0.201513E-03  -0.442272E+02   0.984809E+00  -0.387148E-07   0.201513E-03  -0.387148E-07   0.740186E-07
   165   0.484256E+04  -0.438932E+02   0.199680E-03  -0.438932E+02   0.974754E+00  -0.583528E-07   0.199680E-03  -0.583528E-07   0.736024E-07
   166   0.487140E+04  -0.435327E+02   0.197866E-03  -0.435327E+02   0.964547E+00  -0.788504E-07   0.197866E-03  -0.788504E-07   0.731897E-07
   167   0.490001E+04  -0.431463E+02   0.196071E-03  -0.431463E+02   0.953965E+00  -0.998154E-07   0.196071E-03  -0.998154E-07   0.727803E-07
   168   0.492816E+04  -0.427319E+02   0.194297E-03  -0.427319E+02   0.943380E+00  -0.120856E-06   0.194297E-03  -0.120856E-06   0.723743E-07
   169   0.495601E+04  -0.422895E+02   0.192543E-03  -0.422895E+02   0.932497E+00  -0.141579E-06   0.192543E-03  -0.141579E-06   0.719716E-07
   170   0.498355E+04  -0.418205E+02   0.190810E-03  -0.418205E+02   0.921537E+00  -0.161593E-06   0.190810E-03  -0.161593E-06   0.715723E-07
   171   0.501063E+04  -0.413228E+02   0.189098E-03  -0.413228E+02   0.910503E+00  -0.180505E-06   0.189098E-03  -0.180505E-06   0.711763E-07
   172   0.503732E+04  -0.407976E+02   0.187408E-03  -0.407976E+02   0.899320E+00  -0.197924E-06   0.187408E-03  -0.197924E-06   0.707836E-07
   173   0.506356E+04  -0.402452E+02   0.185739E-03  -0.402452E+02   0.887990E+00  -0.213456E-06   0.185739E-03  -0.213456E-06   0.703941E-07
   174   0.508948E+04  -0.396653E+02   0.184092E-03  -0.396653E+02   0.876810E+00  -0.226711E-06   0.184092E-03  -0.226711E-06   0.700079E-07
   175   0.511502E+04  -0.390574E+02   0.182468E-03  -0.390574E+02   0.865483E+00  -0.237295E-06   0.182468E-03  -0.237295E-06   0.696248E-07
   176   0.514002E+04  -0.384213E+02   0.180866E-03  -0.384213E+02   0.854234E+00  -0.244907E-06   0.180866E-03  -0.244907E-06   0.692450E-07
   177   0.516463E+04  -0.377586E+02   0.179287E-03  -0.377586E+02   0.842988E+00  -0.249611E-06   0.179287E-03  -0.249611E-06   0.688683E-07
   178   0.518878E+04  -0.370678E+02   0.177729E-03  -0.370678E+02   0.831970E+00  -0.251562E-06   0.177729E-03  -0.251562E-06   0.684947E-07
   179   0.521246E+04  -0.363489E+02   0.176193E-03  -0.363489E+02   0.820881E+00  -0.250913E-06   0.176193E-03  -0.250913E-06   0.681243E-07
