#    L    TT             EE             BB             TE          
   332   0.301011E+04   0.151084E+02   0.361372E-01   0.109880E+03
   333   0.297950E+04   0.152884E+02   0.362670E-01   0.109009E+03
   334   0.294920E+04   0.154677E+02   0.363963E-01   0.108101E+03
   335   0.291905E+04   0.156447E+02   0.365250E-01   0.107156E+03
   336   0.288920E+04   0.158209E+02   0.366531E-01   0.106181E+03
   337   0.285965E+04   0.159963E+02   0.367807E-01   0.105161E+03
   338   0.283033E+04   0.161695E+02   0.369077E-01   0.104118E+03
   339   0.280139E+04   0.163426E+02   0.370343E-01   0.103038E+03
   340   0.277268E+04   0.165134E+02   0.371603E-01   0.101936E+03
   341   0.274420E+04   0.166819E+02   0.372859E-01   0.100789E+03
   342   0.271609E+04   0.168504E+02   0.374111E-01   0.996113E+02
   343   0.268828E+04   0.170158E+02   0.375358E-01   0.984043E+02
   344   0.266085E+04   0.171798E+02   0.376601E-01   0.971673E+02
   345   0.263365E+04   0.173414E+02   0.377840E-01   0.959003E+02
   346   0.260683E+04   0.175022E+02   0.379076E-01   0.946109E+02
   347   0.258031E+04   0.176600E+02   0.380308E-01   0.932842E+02
   348   0.255417E+04   0.178156E+02   0.381538E-01   0.919275E+02
   349   0.252833E+04   0.179696E+02   0.382764E-01   0.905409E+02
   350   0.250287E+04   0.181205E+02   0.383987E-01   0.891318E+02
   351   0.247793E+04   0.182699E+02   0.385209E-01   0.876928E+02
   352   0.245315E+04   0.184171E+02   0.386427E-01   0.862240E+02
   353   0.242882E+04   0.185612E+02   0.387644E-01   0.847401E+02
   354   0.240479E+04   0.187030E+02   0.388860E-01   0.832189E+02
   355   0.238122E+04   0.188425E+02   0.390073E-01   0.816753E+02
   356   0.235802E+04   0.189798E+02   0.391286E-01   0.801168E+02
   357   0.233519E+04   0.191140E+02   0.392497E-01   0.785285E+02
   358   0.231282E+04   0.192445E+02   0.393708E-01   0.769253E+02
   359   0.229075E+04   0.193727E+02   0.394918E-01   0.752924E+02
   360   0.226914E+04   0.194986E+02   0.396128E-01   0.736408E+02
   361   0.224790E+04   0.196215E+02   0.397338E-01   0.719662E+02
   362   0.222710E+04   0.197414E+02   0.398548E-01   0.702716E+02
   363   0.220669E+04   0.198590E+02   0.399758E-01   0.685592E+02
   364   0.218673E+04   0.199721E+02   0.400969E-01   0.668253E+02
   365   0.216714E+04   0.200830E+02   0.402181E-01   0.650758E+02
   366   0.214800E+04   0.201908E+02   0.403394E-01   0.633079E+02
   367   0.212931E+04   0.202941E+02   0.404609E-01   0.615237E+02
   368   0.211093E+04   0.203952E+02   0.405824E-01   0.597248E+02
   369   0.209314E+04   0.204932E+02   0.407042E-01   0.579090E+02
   370   0.207573E+04   0.205875E+02   0.408262E-01   0.560814E+02
   371   0.205869E+04   0.206780E+02   0.409484E-01   0.542383E+02
   372   0.204211E+04   0.207656E+02   0.410708E-01   0.523843E+02
   373   0.202597E+04   0.208493E+02   0.411935E-01   0.505164E+02
   374   0.201029E+04   0.209301E+02   0.413165E-01   0.486383E+02
   375   0.199498E+04   0.210071E+02   0.414398E-01   0.467499E+02
   376   0.198019E+04   0.210811E+02   0.415634E-01   0.448515E+02
   377   0.196586E+04   0.211507E+02   0.416874E-01   0.429458E+02
   378   0.195189E+04   0.212164E+02   0.418117E-01   0.410300E+02
   379   0.193838E+04   0.212792E+02   0.419364E-01   0.391085E+02
   380   0.192540E+04   0.213390E+02   0.420615E-01   0.371791E+02
   381   0.191278E+04   0.213921E+02   0.421871E-01   0.352448E+02
   382   0.190055E+04   0.214436E+02   0.423130E-01   0.333063E+02
   383   0.188884E+04   0.214907E+02   0.424395E-01   0.313622E+02
   384   0.187765E+04   0.215333E+02   0.425664E-01   0.294162E+02
   385   0.186676E+04   0.215736E+02   0.426938E-01   0.274668E+02
   386   0.185639E+04   0.216095E+02   0.428218E-01   0.255162E+02
   387   0.184641E+04   0.216409E+02   0.429502E-01   0.235645E+02
   388   0.183687E+04   0.216685E+02   0.430793E-01   0.216132E+02
   389   0.182778E+04   0.216902E+02   0.432089E-01   0.196622E+02
   390   0.181914E+04   0.217111E+02   0.433391E-01   0.177139E+02
   391   0.181094E+04   0.217268E+02   0.434699E-01   0.157666E+02
   392   0.180313E+04   0.217402E+02   0.436013E-01   0.138235E+02
   393   0.179584E+04   0.217485E+02   0.437334E-01   0.118837E+02
