#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    27   0.101003E+04   0.172381E+01   0.146496E-02   0.172381E+01   0.141499E-01  -0.312423E-06   0.146496E-02  -0.312423E-06   0.146154E-06
    28   0.102544E+04   0.177832E+01   0.142637E-02   0.177832E+01   0.163167E-01  -0.627370E-07   0.142637E-02  -0.627370E-07   0.146667E-06
    29   0.104116E+04   0.183361E+01   0.138938E-02   0.183361E+01   0.186742E-01   0.114214E-06   0.138938E-02   0.114214E-06   0.147089E-06
    30   0.105721E+04   0.188551E+01   0.135377E-02   0.188551E+01   0.212280E-01   0.195036E-06   0.135377E-02   0.195036E-06   0.147427E-06
    31   0.107336E+04   0.193014E+01   0.131936E-02   0.193014E+01   0.239767E-01   0.164149E-06   0.131936E-02   0.164149E-06   0.147690E-06
    32   0.108979E+04   0.196442E+01   0.128610E-02   0.196442E+01   0.269046E-01   0.372389E-07   0.128610E-02   0.372389E-07   0.147882E-06
    33   0.110654E+04   0.198527E+01   0.125395E-02   0.198527E+01   0.299838E-01  -0.162192E-06   0.125395E-02  -0.162192E-06   0.148008E-06
    34   0.112355E+04   0.199087E+01   0.122290E-02   0.199087E+01   0.332006E-01  -0.410641E-06   0.122290E-02  -0.410641E-06   0.148070E-06
    35   0.114081E+04   0.198162E+01   0.119291E-02   0.198162E+01   0.365621E-01  -0.684609E-06   0.119291E-02  -0.684609E-06   0.148072E-06
    36   0.115824E+04   0.195779E+01   0.116397E-02   0.195779E+01   0.400940E-01  -0.960591E-06   0.116397E-02  -0.960591E-06   0.148018E-06
    37   0.117577E+04   0.192067E+01   0.113603E-02   0.192067E+01   0.438427E-01  -0.121509E-05   0.113603E-02  -0.121509E-05   0.147913E-06
    38   0.119362E+04   0.187350E+01   0.110909E-02   0.187350E+01   0.478555E-01  -0.142460E-05   0.110909E-02  -0.142460E-05   0.147758E-06
    39   0.121178E+04   0.181735E+01   0.108310E-02   0.181735E+01   0.521335E-01  -0.156561E-05   0.108310E-02  -0.156561E-05   0.147559E-06
    40   0.123002E+04   0.175256E+01   0.105805E-02   0.175256E+01   0.566720E-01  -0.161464E-05   0.105805E-02  -0.161464E-05   0.147319E-06
    41   0.124849E+04   0.167918E+01   0.103391E-02   0.167918E+01   0.614737E-01  -0.155577E-05   0.103391E-02  -0.155577E-05   0.147042E-06
    42   0.126697E+04   0.159695E+01   0.101065E-02   0.159695E+01   0.665518E-01  -0.140349E-05   0.101065E-02  -0.140349E-05   0.146729E-06
    43   0.128561E+04   0.150558E+01   0.988238E-03   0.150558E+01   0.719221E-01  -0.117987E-05   0.988238E-03  -0.117987E-05   0.146383E-06
    44   0.130425E+04   0.140565E+01   0.966637E-03   0.140565E+01   0.775852E-01  -0.907000E-06   0.966637E-03  -0.907000E-06   0.146005E-06
    45   0.132325E+04   0.129782E+01   0.945818E-03   0.129782E+01   0.835523E-01  -0.606955E-06   0.945818E-03  -0.606955E-06   0.145597E-06
    46   0.134256E+04   0.118037E+01   0.925749E-03   0.118037E+01   0.898308E-01  -0.301818E-06   0.925749E-03  -0.301818E-06   0.145162E-06
    47   0.136201E+04   0.105195E+01   0.906399E-03   0.105195E+01   0.964001E-01  -0.136658E-07   0.906399E-03  -0.136658E-07   0.144702E-06
    48   0.138153E+04   0.913967E+00   0.887737E-03   0.913967E+00   0.103239E+00   0.235420E-06   0.887737E-03   0.235420E-06   0.144218E-06
    49   0.140119E+04   0.767227E+00   0.869729E-03   0.767227E+00   0.110305E+00   0.423359E-06   0.869729E-03   0.423359E-06   0.143712E-06
    50   0.142122E+04   0.605757E+00   0.852344E-03   0.605757E+00   0.117548E+00   0.528072E-06   0.852344E-03   0.528072E-06   0.143186E-06
    51   0.144139E+04   0.423148E+00   0.835552E-03   0.423148E+00   0.124923E+00   0.534291E-06   0.835552E-03   0.534291E-06   0.142642E-06
    52   0.146192E+04   0.216887E+00   0.819327E-03   0.216887E+00   0.132542E+00   0.453995E-06   0.819327E-03   0.453995E-06   0.142081E-06
    53   0.148245E+04  -0.127137E-01   0.803645E-03  -0.127137E-01   0.140591E+00   0.305975E-06   0.803645E-03   0.305975E-06   0.141505E-06
    54   0.150290E+04  -0.257375E+00   0.788483E-03  -0.257375E+00   0.149099E+00   0.109021E-06   0.788483E-03   0.109021E-06   0.140913E-06
    55   0.152351E+04  -0.508701E+00   0.773815E-03  -0.508701E+00   0.158079E+00  -0.118075E-06   0.773815E-03  -0.118075E-06   0.140307E-06
    56   0.154450E+04  -0.765438E+00   0.759619E-03  -0.765438E+00   0.167413E+00  -0.356523E-06   0.759619E-03  -0.356523E-06   0.139688E-06
    57   0.156580E+04  -0.102859E+01   0.745869E-03  -0.102859E+01   0.176966E+00  -0.587531E-06   0.745869E-03  -0.587531E-06   0.139056E-06
    58   0.158741E+04  -0.130097E+01   0.732543E-03  -0.130097E+01   0.186709E+00  -0.792309E-06   0.732543E-03  -0.792309E-06   0.138413E-06
    59   0.160920E+04  -0.158540E+01   0.719615E-03  -0.158540E+01   0.196640E+00  -0.952066E-06   0.719615E-03  -0.952066E-06   0.137760E-06
    60   0.163115E+04  -0.188328E+01   0.707062E-03  -0.188328E+01   0.206774E+00  -0.104801E-05   0.707062E-03  -0.104801E-05   0.137097E-06
    61   0.165358E+04  -0.219545E+01   0.694860E-03  -0.219545E+01   0.217178E+00  -0.106703E-05   0.694860E-03  -0.106703E-05   0.136425E-06
    62   0.167588E+04  -0.252298E+01   0.682986E-03  -0.252298E+01   0.227862E+00  -0.101870E-05   0.682986E-03  -0.101870E-05   0.135745E-06
    63   0.169828E+04  -0.286658E+01   0.671416E-03  -0.286658E+01   0.238823E+00  -0.918305E-06   0.671416E-03  -0.918305E-06   0.135057E-06
    64   0.172106E+04  -0.322723E+01   0.660128E-03  -0.322723E+01   0.250109E+00  -0.781092E-06   0.660128E-03  -0.781092E-06   0.134364E-06
    65   0.174386E+04  -0.360528E+01   0.649100E-03  -0.360528E+01   0.261731E+00  -0.622327E-06   0.649100E-03  -0.622327E-06   0.133664E-06
    66   0.176696E+04  -0.399858E+01   0.638307E-03  -0.399858E+01   0.273648E+00  -0.457276E-06   0.638307E-03  -0.457276E-06   0.132959E-06
    67   0.179021E+04  -0.440392E+01   0.627727E-03  -0.440392E+01   0.285850E+00  -0.301199E-06   0.627727E-03  -0.301199E-06   0.132249E-06
    68   0.181390E+04  -0.481913E+01   0.617337E-03  -0.481913E+01   0.298354E+00  -0.169361E-06   0.617337E-03  -0.169361E-06   0.131536E-06
    69   0.183782E+04  -0.524198E+01   0.607115E-03  -0.524198E+01   0.311097E+00  -0.770247E-07   0.607115E-03  -0.770247E-07   0.130819E-06
    70   0.186210E+04  -0.567365E+01   0.597036E-03  -0.567365E+01   0.324098E+00  -0.394529E-07   0.597036E-03  -0.394529E-07   0.130100E-06
    71   0.188659E+04  -0.611626E+01   0.587087E-03  -0.611626E+01   0.337330E+00  -0.674289E-07   0.587087E-03  -0.674289E-07   0.129380E-06
    72   0.191129E+04  -0.657176E+01   0.577281E-03  -0.657176E+01   0.350779E+00  -0.153817E-06   0.577281E-03  -0.153817E-06   0.128658E-06
    73   0.193613E+04  -0.704154E+01   0.567641E-03  -0.704154E+01   0.364427E+00  -0.287000E-06   0.567641E-03  -0.287000E-06   0.127934E-06
    74   0.196113E+04  -0.752552E+01   0.558191E-03  -0.752552E+01   0.378282E+00  -0.455363E-06   0.558191E-03  -0.455363E-06   0.127210E-06
    75   0.198634E+04  -0.802303E+01   0.548953E-03  -0.802303E+01   0.392372E+00  -0.647291E-06   0.548953E-03  -0.647291E-06   0.126484E-06
    76   0.201171E+04  -0.853396E+01   0.539949E-03  -0.853396E+01   0.406710E+00  -0.851166E-06   0.539949E-03  -0.851166E-06   0.125758E-06
    77   0.203732E+04  -0.905773E+01   0.531203E-03  -0.905773E+01   0.421282E+00  -0.105537E-05   0.531203E-03  -0.105537E-05   0.125032E-06
    78   0.206323E+04  -0.959505E+01   0.522736E-03  -0.959505E+01   0.436100E+00  -0.124830E-05   0.522736E-03  -0.124830E-05   0.124305E-06
    79   0.208932E+04  -0.101415E+02   0.514571E-03  -0.101415E+02   0.451097E+00  -0.141832E-05   0.514571E-03  -0.141832E-05   0.123578E-06
    80   0.211571E+04  -0.106977E+02   0.506732E-03  -0.106977E+02   0.466265E+00  -0.155383E-05   0.506732E-03  -0.155383E-05   0.122852E-06
    81   0.214236E+04  -0.112637E+02   0.499232E-03  -0.112637E+02   0.481541E+00  -0.164595E-05   0.499232E-03  -0.164595E-05   0.122126E-06
    82   0.216933E+04  -0.118386E+02   0.492053E-03  -0.118386E+02   0.496942E+00  -0.169684E-05   0.492053E-03  -0.169684E-05   0.121400E-06
    83   0.219653E+04  -0.124221E+02   0.485166E-03  -0.124221E+02   0.512437E+00  -0.171138E-05   0.485166E-03  -0.171138E-05   0.120676E-06
    84   0.222405E+04  -0.130126E+02   0.478546E-03  -0.130126E+02   0.528018E+00  -0.169448E-05   0.478546E-03  -0.169448E-05   0.119953E-06
    85   0.225174E+04  -0.136112E+02   0.472165E-03  -0.136112E+02   0.543657E+00  -0.165101E-05   0.472165E-03  -0.165101E-05   0.119231E-06
    86   0.227965E+04  -0.142172E+02   0.465995E-03  -0.142172E+02   0.559359E+00  -0.158587E-05   0.465995E-03  -0.158587E-05   0.118511E-06
    87   0.230802E+04  -0.148294E+02   0.460009E-03  -0.148294E+02   0.575089E+00  -0.150397E-05   0.460009E-03  -0.150397E-05   0.117793E-06
    88   0.233640E+04  -0.154477E+02   0.454180E-03  -0.154477E+02   0.590852E+00  -0.141018E-05   0.454180E-03  -0.141018E-05   0.117077E-06
    89   0.236515E+04  -0.160733E+02   0.448481E-03  -0.160733E+02   0.606626E+00  -0.130941E-05   0.448481E-03  -0.130941E-05   0.116364E-06
    90   0.239412E+04  -0.167032E+02   0.442885E-03  -0.167032E+02   0.622367E+00  -0.120655E-05   0.442885E-03  -0.120655E-05   0.115653E-06
    91   0.242324E+04  -0.173377E+02   0.437368E-03  -0.173377E+02   0.638061E+00  -0.110572E-05   0.437368E-03  -0.110572E-05   0.114946E-06
    92   0.245265E+04  -0.179763E+02   0.431925E-03  -0.179763E+02   0.653694E+00  -0.100801E-05   0.431925E-03  -0.100801E-05   0.114242E-06
    93   0.248236E+04  -0.186191E+02   0.426557E-03  -0.186191E+02   0.669263E+00  -0.913740E-06   0.426557E-03  -0.913740E-06   0.113541E-06
    94   0.251214E+04  -0.192647E+02   0.421263E-03  -0.192647E+02   0.684734E+00  -0.823221E-06   0.421263E-03  -0.823221E-06   0.112843E-06
    95   0.254221E+04  -0.199139E+02   0.416042E-03  -0.199139E+02   0.700109E+00  -0.736774E-06   0.416042E-03  -0.736774E-06   0.112149E-06
    96   0.257229E+04  -0.205660E+02   0.410895E-03  -0.205660E+02   0.715377E+00  -0.654715E-06   0.410895E-03  -0.654715E-06   0.111458E-06
    97   0.260281E+04  -0.212205E+02   0.405819E-03  -0.212205E+02   0.730526E+00  -0.577363E-06   0.405819E-03  -0.577363E-06   0.110770E-06
    98   0.263356E+04  -0.218752E+02   0.400816E-03  -0.218752E+02   0.745552E+00  -0.505035E-06   0.400816E-03  -0.505035E-06   0.110086E-06
    99   0.266438E+04  -0.225332E+02   0.395884E-03  -0.225332E+02   0.760421E+00  -0.438048E-06   0.395884E-03  -0.438048E-06   0.109405E-06
   100   0.269551E+04  -0.231902E+02   0.391024E-03  -0.231902E+02   0.775136E+00  -0.376721E-06   0.391024E-03  -0.376721E-06   0.108729E-06
   101   0.272678E+04  -0.238491E+02   0.386234E-03  -0.238491E+02   0.789760E+00  -0.321372E-06   0.386234E-03  -0.321372E-06   0.108055E-06
   102   0.275858E+04  -0.245079E+02   0.381514E-03  -0.245079E+02   0.804148E+00  -0.272317E-06   0.381514E-03  -0.272317E-06   0.107386E-06
   103   0.279031E+04  -0.251674E+02   0.376864E-03  -0.251674E+02   0.818376E+00  -0.229874E-06   0.376864E-03  -0.229874E-06   0.106720E-06
   104   0.282227E+04  -0.258248E+02   0.372283E-03  -0.258248E+02   0.832448E+00  -0.194362E-06   0.372283E-03  -0.194362E-06   0.106058E-06
   105   0.285438E+04  -0.264817E+02   0.367772E-03  -0.264817E+02   0.846292E+00  -0.166097E-06   0.367772E-03  -0.166097E-06   0.105400E-06
   106   0.288673E+04  -0.271373E+02   0.363328E-03  -0.271373E+02   0.859987E+00  -0.145398E-06   0.363328E-03  -0.145398E-06   0.104746E-06
   107   0.291900E+04  -0.277904E+02   0.358953E-03  -0.277904E+02   0.873387E+00  -0.132582E-06   0.358953E-03  -0.132582E-06   0.104095E-06
   108   0.295166E+04  -0.284417E+02   0.354645E-03  -0.284417E+02   0.886570E+00  -0.127966E-06   0.354645E-03  -0.127966E-06   0.103449E-06
   109   0.298447E+04  -0.290900E+02   0.350404E-03  -0.290900E+02   0.899463E+00  -0.131869E-06   0.350404E-03  -0.131869E-06   0.102807E-06
   110   0.301737E+04  -0.297337E+02   0.346230E-03  -0.297337E+02   0.912071E+00  -0.144609E-06   0.346230E-03  -0.144609E-06   0.102170E-06
   111   0.305042E+04  -0.303745E+02   0.342122E-03  -0.303745E+02   0.924470E+00  -0.166283E-06   0.342122E-03  -0.166283E-06   0.101536E-06
   112   0.308363E+04  -0.310115E+02   0.338080E-03  -0.310115E+02   0.936584E+00  -0.196121E-06   0.338080E-03  -0.196121E-06   0.100907E-06
   113   0.311707E+04  -0.316432E+02   0.334104E-03  -0.316432E+02   0.948414E+00  -0.233132E-06   0.334104E-03  -0.233132E-06   0.100282E-06
   114   0.315060E+04  -0.322688E+02   0.330194E-03  -0.322688E+02   0.959883E+00  -0.276325E-06   0.330194E-03  -0.276325E-06   0.996608E-07
   115   0.318435E+04  -0.328881E+02   0.326349E-03  -0.328881E+02   0.971138E+00  -0.324710E-06   0.326349E-03  -0.324710E-06   0.990442E-07
   116   0.321810E+04  -0.335004E+02   0.322570E-03  -0.335004E+02   0.981955E+00  -0.377297E-06   0.322570E-03  -0.377297E-06   0.984319E-07
   117   0.325215E+04  -0.341048E+02   0.318856E-03  -0.341048E+02   0.992407E+00  -0.433094E-06   0.318856E-03  -0.433094E-06   0.978238E-07
   118   0.328636E+04  -0.347020E+02   0.315207E-03  -0.347020E+02   0.100264E+01  -0.491111E-06   0.315207E-03  -0.491111E-06   0.972200E-07
   119   0.332056E+04  -0.352896E+02   0.311623E-03  -0.352896E+02   0.101251E+01  -0.550359E-06   0.311623E-03  -0.550359E-06   0.966205E-07
   120   0.335491E+04  -0.358676E+02   0.308104E-03  -0.358676E+02   0.102186E+01  -0.609846E-06   0.308104E-03  -0.609846E-06   0.960253E-07
   121   0.338925E+04  -0.364359E+02   0.304650E-03  -0.364359E+02   0.103098E+01  -0.668582E-06   0.304650E-03  -0.668582E-06   0.954343E-07
   122   0.342367E+04  -0.369936E+02   0.301260E-03  -0.369936E+02   0.103959E+01  -0.725576E-06   0.301260E-03  -0.725576E-06   0.948477E-07
   123   0.345816E+04  -0.375406E+02   0.297934E-03  -0.375406E+02   0.104775E+01  -0.779838E-06   0.297934E-03  -0.779838E-06   0.942653E-07
   124   0.349271E+04  -0.380740E+02   0.294672E-03  -0.380740E+02   0.105553E+01  -0.830378E-06   0.294672E-03  -0.830378E-06   0.936873E-07
   125   0.352725E+04  -0.385958E+02   0.291475E-03  -0.385958E+02   0.106286E+01  -0.876205E-06   0.291475E-03  -0.876205E-06   0.931135E-07
   126   0.356186E+04  -0.391052E+02   0.288342E-03  -0.391052E+02   0.106982E+01  -0.916329E-06   0.288342E-03  -0.916329E-06   0.925440E-07
   127   0.359646E+04  -0.396015E+02   0.285272E-03  -0.396015E+02   0.107625E+01  -0.949759E-06   0.285272E-03  -0.949759E-06   0.919789E-07
   128   0.363105E+04  -0.400836E+02   0.282266E-03  -0.400836E+02   0.108230E+01  -0.975504E-06   0.282266E-03  -0.975504E-06   0.914181E-07
   129   0.366570E+04  -0.405509E+02   0.279323E-03  -0.405509E+02   0.108781E+01  -0.992574E-06   0.279323E-03  -0.992574E-06   0.908616E-07
   130   0.370033E+04  -0.410025E+02   0.276444E-03  -0.410025E+02   0.109280E+01  -0.999979E-06   0.276444E-03  -0.999979E-06   0.903094E-07
   131   0.373495E+04  -0.414398E+02   0.273627E-03  -0.414398E+02   0.109740E+01  -0.997039E-06   0.273627E-03  -0.997039E-06   0.897616E-07
   132   0.376963E+04  -0.418599E+02   0.270871E-03  -0.418599E+02   0.110147E+01  -0.984312E-06   0.270871E-03  -0.984312E-06   0.892180E-07
   133   0.380422E+04  -0.422650E+02   0.268174E-03  -0.422650E+02   0.110508E+01  -0.962669E-06   0.268174E-03  -0.962669E-06   0.886788E-07
   134   0.383880E+04  -0.426506E+02   0.265532E-03  -0.426506E+02   0.110823E+01  -0.932981E-06   0.265532E-03  -0.932981E-06   0.881438E-07
   135   0.387336E+04  -0.430198E+02   0.262943E-03  -0.430198E+02   0.111085E+01  -0.896116E-06   0.262943E-03  -0.896116E-06   0.876130E-07
   136   0.390777E+04  -0.433690E+02   0.260406E-03  -0.433690E+02   0.111293E+01  -0.852945E-06   0.260406E-03  -0.852945E-06   0.870864E-07
   137   0.394217E+04  -0.437002E+02   0.257917E-03  -0.437002E+02   0.111456E+01  -0.804338E-06   0.257917E-03  -0.804338E-06   0.865640E-07
   138   0.397649E+04  -0.440122E+02   0.255474E-03  -0.440122E+02   0.111565E+01  -0.751165E-06   0.255474E-03  -0.751165E-06   0.860457E-07
   139   0.401058E+04  -0.443042E+02   0.253074E-03  -0.443042E+02   0.111636E+01  -0.694295E-06   0.253074E-03  -0.694295E-06   0.855315E-07
   140   0.404474E+04  -0.445769E+02   0.250715E-03  -0.445769E+02   0.111646E+01  -0.634599E-06   0.250715E-03  -0.634599E-06   0.850215E-07
   141   0.407868E+04  -0.448281E+02   0.248396E-03  -0.448281E+02   0.111603E+01  -0.572946E-06   0.248396E-03  -0.572946E-06   0.845154E-07
   142   0.411261E+04  -0.450587E+02   0.246112E-03  -0.450587E+02   0.111514E+01  -0.510206E-06   0.246112E-03  -0.510206E-06   0.840134E-07
   143   0.414646E+04  -0.452686E+02   0.243862E-03  -0.452686E+02   0.111378E+01  -0.447250E-06   0.243862E-03  -0.447250E-06   0.835154E-07
   144   0.418010E+04  -0.454572E+02   0.241643E-03  -0.454572E+02   0.111190E+01  -0.384947E-06   0.241643E-03  -0.384947E-06   0.830214E-07
   145   0.421358E+04  -0.456237E+02   0.239454E-03  -0.456237E+02   0.110963E+01  -0.324167E-06   0.239454E-03  -0.324167E-06   0.825313E-07
   146   0.424715E+04  -0.457681E+02   0.237290E-03  -0.457681E+02   0.110675E+01  -0.265780E-06   0.237290E-03  -0.265780E-06   0.820451E-07
   147   0.428034E+04  -0.458890E+02   0.235151E-03  -0.458890E+02   0.110349E+01  -0.210656E-06   0.235151E-03  -0.210656E-06   0.815628E-07
   148   0.431339E+04  -0.459880E+02   0.233033E-03  -0.459880E+02   0.109969E+01  -0.159665E-06   0.233033E-03  -0.159665E-06   0.810844E-07
   149   0.434638E+04  -0.460634E+02   0.230934E-03  -0.460634E+02   0.109543E+01  -0.113677E-06   0.230934E-03  -0.113677E-06   0.806098E-07
   150   0.437907E+04  -0.461133E+02   0.228852E-03  -0.461133E+02   0.109079E+01  -0.735614E-07   0.228852E-03  -0.735614E-07   0.801390E-07
   151   0.441162E+04  -0.461405E+02   0.226784E-03  -0.461405E+02   0.108569E+01  -0.399783E-07   0.226784E-03  -0.399783E-07   0.796720E-07
   152   0.444389E+04  -0.461435E+02   0.224731E-03  -0.461435E+02   0.108005E+01  -0.127457E-07   0.224731E-03  -0.127457E-07   0.792088E-07
   153   0.447601E+04  -0.461201E+02   0.222692E-03  -0.461201E+02   0.107403E+01   0.852861E-08   0.222692E-03   0.852861E-08   0.787492E-07
   154   0.450792E+04  -0.460726E+02   0.220669E-03  -0.460726E+02   0.106763E+01   0.242369E-07   0.220669E-03   0.242369E-07   0.782934E-07
   155   0.453960E+04  -0.460002E+02   0.218661E-03  -0.460002E+02   0.106085E+01   0.347713E-07   0.218661E-03   0.347713E-07   0.778413E-07
   156   0.457092E+04  -0.459028E+02   0.216670E-03  -0.459028E+02   0.105368E+01   0.405241E-07   0.216670E-03   0.405241E-07   0.773928E-07
   157   0.460217E+04  -0.457790E+02   0.214694E-03  -0.457790E+02   0.104613E+01   0.418875E-07   0.214694E-03   0.418875E-07   0.769479E-07
   158   0.463312E+04  -0.456295E+02   0.212735E-03  -0.456295E+02   0.103828E+01   0.392537E-07   0.212735E-03   0.392537E-07   0.765067E-07
   159   0.466378E+04  -0.454543E+02   0.210793E-03  -0.454543E+02   0.102997E+01   0.330148E-07   0.210793E-03   0.330148E-07   0.760690E-07
   160   0.469421E+04  -0.452518E+02   0.208868E-03  -0.452518E+02   0.102136E+01   0.235632E-07   0.208868E-03   0.235632E-07   0.756350E-07
   161   0.472442E+04  -0.450237E+02   0.206961E-03  -0.450237E+02   0.101252E+01   0.112910E-07   0.206961E-03   0.112910E-07   0.752044E-07
   162   0.475432E+04  -0.447698E+02   0.205072E-03  -0.447698E+02   0.100330E+01  -0.340961E-08   0.205072E-03  -0.340961E-08   0.747774E-07
   163   0.478408E+04  -0.444886E+02   0.203201E-03  -0.444886E+02   0.993785E+00  -0.201464E-07   0.203201E-03  -0.201464E-07   0.743539E-07
   164   0.481338E+04  -0.441817E+02   0.201348E-03  -0.441817E+02   0.984038E+00  -0.385271E-07   0.201348E-03  -0.385271E-07   0.739338E-07
   165   0.484253E+04  -0.438468E+02   0.199515E-03  -0.438468E+02   0.973990E+00  -0.581595E-07   0.199515E-03  -0.581595E-07   0.735172E-07
   166   0.487138E+04  -0.434854E+02   0.197701E-03  -0.434854E+02   0.963791E+00  -0.786515E-07   0.197701E-03  -0.786515E-07   0.731040E-07
   167   0.490000E+04  -0.430982E+02   0.195907E-03  -0.430982E+02   0.953218E+00  -0.996108E-07   0.195907E-03  -0.996108E-07   0.726942E-07
   168   0.492816E+04  -0.426829E+02   0.194133E-03  -0.426829E+02   0.942644E+00  -0.120645E-06   0.194133E-03  -0.120645E-06   0.722878E-07
   169   0.495601E+04  -0.422396E+02   0.192379E-03  -0.422396E+02   0.931772E+00  -0.141363E-06   0.192379E-03  -0.141363E-06   0.718848E-07
   170   0.498356E+04  -0.417697E+02   0.190646E-03  -0.417697E+02   0.920827E+00  -0.161371E-06   0.190646E-03  -0.161371E-06   0.714850E-07
   171   0.501065E+04  -0.412710E+02   0.188934E-03  -0.412710E+02   0.909807E+00  -0.180277E-06   0.188934E-03  -0.180277E-06   0.710886E-07
   172   0.503735E+04  -0.407449E+02   0.187243E-03  -0.407449E+02   0.898641E+00  -0.197690E-06   0.187243E-03  -0.197690E-06   0.706955E-07
   173   0.506359E+04  -0.401915E+02   0.185575E-03  -0.401915E+02   0.887329E+00  -0.213217E-06   0.185575E-03  -0.213217E-06   0.703056E-07
   174   0.508953E+04  -0.396108E+02   0.183928E-03  -0.396108E+02   0.876168E+00  -0.226465E-06   0.183928E-03  -0.226465E-06   0.699190E-07
   175   0.511507E+04  -0.390019E+02   0.182304E-03  -0.390019E+02   0.864862E+00  -0.237044E-06   0.182304E-03  -0.237044E-06   0.695355E-07
   176   0.514008E+04  -0.383649E+02   0.180702E-03  -0.383649E+02   0.853636E+00  -0.244650E-06   0.180702E-03  -0.244650E-06   0.691553E-07
   177   0.516470E+04  -0.377013E+02   0.179123E-03  -0.377013E+02   0.842414E+00  -0.249349E-06   0.179123E-03  -0.249349E-06   0.687782E-07
   178   0.518885E+04  -0.370096E+02   0.177566E-03  -0.370096E+02   0.831421E+00  -0.251295E-06   0.177566E-03  -0.251295E-06   0.684043E-07
   179   0.521255E+04  -0.362897E+02   0.176029E-03  -0.362897E+02   0.820361E+00  -0.250642E-06   0.176029E-03  -0.250642E-06   0.680334E-07
