#    L    TT             EE             BB             TE          
     2   0.107811E+04   0.466864E-01   0.184896E-05   0.324037E+01
     3   0.101861E+04   0.745193E-01   0.369849E-05   0.398807E+01
     4   0.959581E+03   0.820524E-01   0.616544E-05   0.405334E+01
     5   0.913436E+03   0.713504E-01   0.925056E-05   0.372139E+01
     6   0.880029E+03   0.517439E-01   0.129548E-04   0.322474E+01
     7   0.857391E+03   0.324315E-01   0.172792E-04   0.268950E+01
     8   0.842713E+03   0.185590E-01   0.222251E-04   0.217960E+01
     9   0.834144E+03   0.108892E-01   0.277939E-04   0.174872E+01
    10   0.830308E+03   0.762573E-02   0.339872E-04   0.142452E+01
    11   0.829923E+03   0.649708E-02   0.408067E-04   0.120897E+01
    12   0.833059E+03   0.597356E-02   0.482540E-04   0.109138E+01
    13   0.837976E+03   0.558573E-02   0.563313E-04   0.104939E+01
    14   0.843992E+03   0.508446E-02   0.650403E-04   0.106391E+01
    15   0.851448E+03   0.463100E-02   0.743832E-04   0.111583E+01
    16   0.860701E+03   0.447139E-02   0.843621E-04   0.118704E+01
    17   0.871505E+03   0.474120E-02   0.949791E-04   0.126247E+01
    18   0.882811E+03   0.530870E-02   0.106236E-03   0.133154E+01
    19   0.895726E+03   0.593170E-02   0.118136E-03   0.139184E+01
    20   0.908831E+03   0.645417E-02   0.130680E-03   0.144112E+01
    21   0.922281E+03   0.689982E-02   0.143871E-03   0.148309E+01
    22   0.936150E+03   0.740582E-02   0.157711E-03   0.151944E+01
    23   0.950232E+03   0.813863E-02   0.172201E-03   0.155339E+01
    24   0.964615E+03   0.920826E-02   0.187344E-03   0.158849E+01
    25   0.979316E+03   0.106326E-01   0.203141E-03   0.162746E+01
    26   0.994201E+03   0.123613E-01   0.219594E-03   0.167334E+01
    27   0.100944E+04   0.143268E-01   0.236706E-03   0.172437E+01
    28   0.102481E+04   0.164927E-01   0.254476E-03   0.177870E+01
    29   0.104049E+04   0.188502E-01   0.272907E-03   0.183391E+01
    30   0.105649E+04   0.214054E-01   0.291999E-03   0.188584E+01
    31   0.107260E+04   0.241573E-01   0.311755E-03   0.193063E+01
    32   0.108898E+04   0.270899E-01   0.332173E-03   0.196521E+01
    33   0.110568E+04   0.301751E-01   0.353256E-03   0.198647E+01
    34   0.112263E+04   0.333988E-01   0.375004E-03   0.199260E+01
    35   0.113983E+04   0.367679E-01   0.397417E-03   0.198398E+01
    36   0.115721E+04   0.403076E-01   0.420496E-03   0.196088E+01
    37   0.117467E+04   0.440642E-01   0.444240E-03   0.192456E+01
    38   0.119245E+04   0.480845E-01   0.468649E-03   0.187827E+01
    39   0.121055E+04   0.523692E-01   0.493724E-03   0.182307E+01
    40   0.122872E+04   0.569134E-01   0.519463E-03   0.175927E+01
    41   0.124713E+04   0.617196E-01   0.545866E-03   0.168693E+01
    42   0.126554E+04   0.668010E-01   0.572933E-03   0.160580E+01
    43   0.128410E+04   0.721734E-01   0.600662E-03   0.151557E+01
    44   0.130266E+04   0.778375E-01   0.629053E-03   0.141684E+01
    45   0.132159E+04   0.838047E-01   0.658105E-03   0.131027E+01
    46   0.134082E+04   0.900825E-01   0.687816E-03   0.119415E+01
    47   0.136019E+04   0.966503E-01   0.718186E-03   0.106713E+01
    48   0.137962E+04   0.103487E+00   0.749213E-03   0.930614E+00
    49   0.139920E+04   0.110551E+00   0.780897E-03   0.785423E+00
    50   0.141913E+04   0.117790E+00   0.813235E-03   0.625584E+00
    51   0.143921E+04   0.125161E+00   0.846227E-03   0.444691E+00
    52   0.145964E+04   0.132777E+00   0.879871E-03   0.240226E+00
    53   0.148007E+04   0.140821E+00   0.914167E-03   0.124918E-01
    54   0.150043E+04   0.149324E+00   0.949112E-03  -0.230240E+00
    55   0.152093E+04   0.158299E+00   0.984707E-03  -0.479582E+00
    56   0.154181E+04   0.167626E+00   0.102095E-02  -0.734288E+00
    57   0.156300E+04   0.177173E+00   0.105784E-02  -0.995375E+00
    58   0.158450E+04   0.186907E+00   0.109537E-02  -0.126566E+01
    59   0.160617E+04   0.196830E+00   0.113356E-02  -0.154796E+01
    60   0.162801E+04   0.206955E+00   0.117238E-02  -0.184370E+01
    61   0.165031E+04   0.217348E+00   0.121185E-02  -0.215373E+01
    62   0.167249E+04   0.228022E+00   0.125197E-02  -0.247908E+01
    63   0.169476E+04   0.238971E+00   0.129273E-02  -0.282048E+01
    64   0.171742E+04   0.250244E+00   0.133413E-02  -0.317887E+01
    65   0.174008E+04   0.261852E+00   0.137618E-02  -0.355460E+01
    66   0.176305E+04   0.273755E+00   0.141887E-02  -0.394549E+01
    67   0.178617E+04   0.285941E+00   0.146221E-02  -0.434833E+01
    68   0.180972E+04   0.298429E+00   0.150620E-02  -0.476093E+01
    69   0.183350E+04   0.311156E+00   0.155083E-02  -0.518104E+01
    70   0.185763E+04   0.324140E+00   0.159611E-02  -0.560984E+01
    71   0.188197E+04   0.337355E+00   0.164205E-02  -0.604942E+01
    72   0.190652E+04   0.350785E+00   0.168863E-02  -0.650175E+01
    73   0.193122E+04   0.364415E+00   0.173587E-02  -0.696824E+01
    74   0.195605E+04   0.378252E+00   0.178376E-02  -0.744882E+01
    75   0.198111E+04   0.392324E+00   0.183231E-02  -0.794283E+01
    76   0.200632E+04   0.406645E+00   0.188152E-02  -0.845019E+01
    77   0.203175E+04   0.421199E+00   0.193139E-02  -0.897032E+01
    78   0.205750E+04   0.436001E+00   0.198193E-02  -0.950396E+01
    79   0.208341E+04   0.450983E+00   0.203314E-02  -0.100467E+02
    80   0.210963E+04   0.466136E+00   0.208501E-02  -0.105992E+02
    81   0.213609E+04   0.481399E+00   0.213756E-02  -0.111614E+02
    82   0.216287E+04   0.496788E+00   0.219079E-02  -0.117326E+02
    83   0.218988E+04   0.512272E+00   0.224470E-02  -0.123123E+02
    84   0.221721E+04   0.527845E+00   0.229929E-02  -0.128990E+02
    85   0.224469E+04   0.543477E+00   0.235456E-02  -0.134939E+02
    86   0.227240E+04   0.559174E+00   0.241053E-02  -0.140960E+02
    87   0.230056E+04   0.574899E+00   0.246719E-02  -0.147044E+02
    88   0.232872E+04   0.590660E+00   0.252455E-02  -0.153188E+02
    89   0.235726E+04   0.606433E+00   0.258261E-02  -0.159405E+02
    90   0.238601E+04   0.622175E+00   0.264137E-02  -0.165663E+02
    91   0.241490E+04   0.637872E+00   0.270084E-02  -0.171969E+02
    92   0.244408E+04   0.653511E+00   0.276102E-02  -0.178314E+02
    93   0.247355E+04   0.669087E+00   0.282192E-02  -0.184701E+02
    94   0.250310E+04   0.684566E+00   0.288354E-02  -0.191115E+02
    95   0.253293E+04   0.699952E+00   0.294588E-02  -0.197565E+02
    96   0.256277E+04   0.715233E+00   0.300895E-02  -0.204044E+02
    97   0.259305E+04   0.730397E+00   0.307275E-02  -0.210545E+02
    98   0.262355E+04   0.745440E+00   0.313728E-02  -0.217049E+02
    99   0.265412E+04   0.760327E+00   0.320256E-02  -0.223585E+02
   100   0.268499E+04   0.775063E+00   0.326857E-02  -0.230110E+02
   101   0.271601E+04   0.789710E+00   0.333533E-02  -0.236654E+02
   102   0.274756E+04   0.804122E+00   0.340284E-02  -0.243197E+02
   103   0.277903E+04   0.818377E+00   0.347110E-02  -0.249747E+02
   104   0.281073E+04   0.832479E+00   0.354011E-02  -0.256275E+02
   105   0.284259E+04   0.846355E+00   0.360989E-02  -0.262797E+02
   106   0.287467E+04   0.860084E+00   0.368043E-02  -0.269306E+02
   107   0.290669E+04   0.873520E+00   0.375174E-02  -0.275790E+02
   108   0.293908E+04   0.886740E+00   0.382383E-02  -0.282255E+02
   109   0.297164E+04   0.899675E+00   0.389669E-02  -0.288690E+02
   110   0.300428E+04   0.912326E+00   0.397032E-02  -0.295078E+02
   111   0.303707E+04   0.924771E+00   0.404475E-02  -0.301438E+02
   112   0.307003E+04   0.936934E+00   0.411996E-02  -0.307759E+02
   113   0.310322E+04   0.948815E+00   0.419597E-02  -0.314028E+02
   114   0.313649E+04   0.960338E+00   0.427277E-02  -0.320235E+02
   115   0.316999E+04   0.971650E+00   0.435037E-02  -0.326380E+02
   116   0.320351E+04   0.982527E+00   0.442878E-02  -0.332455E+02
   117   0.323732E+04   0.993042E+00   0.450801E-02  -0.338452E+02
   118   0.327130E+04   0.100334E+01   0.458805E-02  -0.344377E+02
   119   0.330528E+04   0.101328E+01   0.466891E-02  -0.350207E+02
   120   0.333941E+04   0.102270E+01   0.475060E-02  -0.355942E+02
   121   0.337355E+04   0.103190E+01   0.483312E-02  -0.361582E+02
   122   0.340777E+04   0.104059E+01   0.491648E-02  -0.367117E+02
   123   0.344207E+04   0.104883E+01   0.500068E-02  -0.372547E+02
   124   0.347645E+04   0.105670E+01   0.508574E-02  -0.377842E+02
   125   0.351083E+04   0.106413E+01   0.517165E-02  -0.383023E+02
   126   0.354528E+04   0.107118E+01   0.525843E-02  -0.388083E+02
   127   0.357974E+04   0.107770E+01   0.534607E-02  -0.393012E+02
   128   0.361421E+04   0.108386E+01   0.543460E-02  -0.397803E+02
   129   0.364874E+04   0.108948E+01   0.552400E-02  -0.402449E+02
   130   0.368328E+04   0.109458E+01   0.561430E-02  -0.406939E+02
   131   0.371782E+04   0.109930E+01   0.570549E-02  -0.411290E+02
   132   0.375243E+04   0.110349E+01   0.579759E-02  -0.415471E+02
   133   0.378698E+04   0.110723E+01   0.589061E-02  -0.419505E+02
   134   0.382152E+04   0.111051E+01   0.598454E-02  -0.423347E+02
   135   0.385606E+04   0.111327E+01   0.607941E-02  -0.427028E+02
   136   0.389046E+04   0.111549E+01   0.617521E-02  -0.430509E+02
   137   0.392486E+04   0.111727E+01   0.627195E-02  -0.433815E+02
   138   0.395919E+04   0.111851E+01   0.636965E-02  -0.436930E+02
   139   0.399330E+04   0.111938E+01   0.646830E-02  -0.439846E+02
   140   0.402749E+04   0.111964E+01   0.656793E-02  -0.442572E+02
   141   0.406146E+04   0.111937E+01   0.666853E-02  -0.445086E+02
   142   0.409543E+04   0.111865E+01   0.677012E-02  -0.447394E+02
   143   0.412934E+04   0.111748E+01   0.687269E-02  -0.449498E+02
   144   0.416303E+04   0.111577E+01   0.697627E-02  -0.451390E+02
   145   0.419657E+04   0.111369E+01   0.708085E-02  -0.453062E+02
   146   0.423020E+04   0.111101E+01   0.718645E-02  -0.454516E+02
   147   0.426346E+04   0.110794E+01   0.729307E-02  -0.455736E+02
   148   0.429658E+04   0.110435E+01   0.740072E-02  -0.456737E+02
   149   0.432963E+04   0.110030E+01   0.750940E-02  -0.457505E+02
   150   0.436239E+04   0.109587E+01   0.761913E-02  -0.458017E+02
   151   0.439501E+04   0.109099E+01   0.772990E-02  -0.458305E+02
   152   0.442735E+04   0.108559E+01   0.784172E-02  -0.458351E+02
   153   0.445953E+04   0.107980E+01   0.795461E-02  -0.458135E+02
   154   0.449150E+04   0.107364E+01   0.806855E-02  -0.457678E+02
   155   0.452325E+04   0.106710E+01   0.818357E-02  -0.456973E+02
   156   0.455463E+04   0.106018E+01   0.829966E-02  -0.456020E+02
   157   0.458593E+04   0.105289E+01   0.841682E-02  -0.454803E+02
   158   0.461694E+04   0.104530E+01   0.853506E-02  -0.453331E+02
   159   0.464764E+04   0.103726E+01   0.865439E-02  -0.451602E+02
   160   0.467812E+04   0.102893E+01   0.877480E-02  -0.449603E+02
   161   0.470837E+04   0.102037E+01   0.889629E-02  -0.447347E+02
   162   0.473831E+04   0.101143E+01   0.901888E-02  -0.444835E+02
   163   0.476809E+04   0.100221E+01   0.914255E-02  -0.442052E+02
   164   0.479742E+04   0.992759E+00   0.926731E-02  -0.439012E+02
   165   0.482659E+04   0.983016E+00   0.939316E-02  -0.435693E+02
   166   0.485545E+04   0.973127E+00   0.952009E-02  -0.432110E+02
   167   0.488407E+04   0.962871E+00   0.964811E-02  -0.428271E+02
   168   0.491223E+04   0.952620E+00   0.977722E-02  -0.424151E+02
   169   0.494007E+04   0.942077E+00   0.990741E-02  -0.419753E+02
   170   0.496760E+04   0.931466E+00   0.100387E-01  -0.415090E+02
   171   0.499466E+04   0.920788E+00   0.101710E-01  -0.410140E+02
   172   0.502133E+04   0.909968E+00   0.103044E-01  -0.404918E+02
   173   0.504753E+04   0.899009E+00   0.104389E-01  -0.399423E+02
   174   0.507340E+04   0.888206E+00   0.105744E-01  -0.393656E+02
   175   0.509888E+04   0.877265E+00   0.107110E-01  -0.387610E+02
   176   0.512382E+04   0.866409E+00   0.108487E-01  -0.381283E+02
   177   0.514835E+04   0.855563E+00   0.109874E-01  -0.374691E+02
   178   0.517242E+04   0.844952E+00   0.111271E-01  -0.367819E+02
   179   0.519601E+04   0.834277E+00   0.112679E-01  -0.360667E+02
   180   0.521928E+04   0.823763E+00   0.114097E-01  -0.353251E+02
   181   0.524200E+04   0.813410E+00   0.115525E-01  -0.345569E+02
   182   0.526426E+04   0.803293E+00   0.116963E-01  -0.337608E+02
   183   0.528598E+04   0.793337E+00   0.118411E-01  -0.329383E+02
   184   0.530730E+04   0.783618E+00   0.119869E-01  -0.320885E+02
   185   0.532815E+04   0.774283E+00   0.121337E-01  -0.312138E+02
   186   0.534817E+04   0.765193E+00   0.122814E-01  -0.303111E+02
   187   0.536802E+04   0.756489E+00   0.124302E-01  -0.293820E+02
   188   0.538733E+04   0.748156E+00   0.125798E-01  -0.284280E+02
   189   0.540602E+04   0.740232E+00   0.127304E-01  -0.274476E+02
   190   0.542455E+04   0.732769E+00   0.128820E-01  -0.264430E+02
   191   0.544217E+04   0.725790E+00   0.130345E-01  -0.254112E+02
   192   0.545940E+04   0.719317E+00   0.131878E-01  -0.243545E+02
   193   0.547603E+04   0.713395E+00   0.133421E-01  -0.232744E+02
   194   0.549226E+04   0.708054E+00   0.134973E-01  -0.221687E+02
   195   0.550789E+04   0.703331E+00   0.136534E-01  -0.210396E+02
   196   0.552291E+04   0.699264E+00   0.138103E-01  -0.198863E+02
   197   0.553747E+04   0.695898E+00   0.139681E-01  -0.187104E+02
   198   0.555149E+04   0.693254E+00   0.141267E-01  -0.175111E+02
   199   0.556499E+04   0.691372E+00   0.142862E-01  -0.162892E+02
   200   0.557795E+04   0.690279E+00   0.144465E-01  -0.150454E+02
   201   0.559031E+04   0.690037E+00   0.146076E-01  -0.137790E+02
   202   0.560214E+04   0.690652E+00   0.147694E-01  -0.124915E+02
   203   0.561337E+04   0.692185E+00   0.149321E-01  -0.111821E+02
   204   0.562391E+04   0.694659E+00   0.150956E-01  -0.985390E+01
   205   0.563393E+04   0.698118E+00   0.152598E-01  -0.850462E+01
   206   0.564326E+04   0.702601E+00   0.154248E-01  -0.713555E+01
   207   0.565207E+04   0.708129E+00   0.155905E-01  -0.574716E+01
   208   0.566012E+04   0.714756E+00   0.157569E-01  -0.433998E+01
   209   0.566757E+04   0.722504E+00   0.159241E-01  -0.291440E+01
   210   0.567441E+04   0.731425E+00   0.160919E-01  -0.147133E+01
   211   0.568065E+04   0.741550E+00   0.162604E-01  -0.108350E-01
   212   0.568614E+04   0.752908E+00   0.164296E-01   0.146612E+01
   213   0.569109E+04   0.765545E+00   0.165995E-01   0.295958E+01
   214   0.569537E+04   0.779453E+00   0.167700E-01   0.446831E+01
   215   0.569904E+04   0.794826E+00   0.169411E-01   0.599156E+01
   216   0.570204E+04   0.811479E+00   0.171128E-01   0.752984E+01
   217   0.570450E+04   0.829568E+00   0.172851E-01   0.908112E+01
   218   0.570629E+04   0.849093E+00   0.174580E-01   0.106456E+02
   219   0.570747E+04   0.870054E+00   0.176315E-01   0.122243E+02
   220   0.570804E+04   0.892601E+00   0.178055E-01   0.138126E+02
   221   0.570802E+04   0.916660E+00   0.179800E-01   0.154129E+02
   222   0.570739E+04   0.942378E+00   0.181551E-01   0.170235E+02
   223   0.570600E+04   0.969683E+00   0.183306E-01   0.186453E+02
   224   0.570417E+04   0.998574E+00   0.185067E-01   0.202746E+02
   225   0.570165E+04   0.102920E+01   0.186831E-01   0.219141E+02
   226   0.569853E+04   0.106156E+01   0.188600E-01   0.235603E+02
   227   0.569473E+04   0.109566E+01   0.190374E-01   0.252147E+02
   228   0.569040E+04   0.113149E+01   0.192151E-01   0.268756E+02
   229   0.568547E+04   0.116914E+01   0.193932E-01   0.285417E+02
   230   0.567986E+04   0.120859E+01   0.195716E-01   0.302136E+02
   231   0.567357E+04   0.124993E+01   0.197504E-01   0.318906E+02
   232   0.566675E+04   0.129309E+01   0.199295E-01   0.335712E+02
   233   0.565933E+04   0.133827E+01   0.201089E-01   0.352539E+02
   234   0.565115E+04   0.138534E+01   0.202886E-01   0.369394E+02
   235   0.564245E+04   0.143437E+01   0.204685E-01   0.386262E+02
   236   0.563307E+04   0.148536E+01   0.206487E-01   0.403144E+02
   237   0.562308E+04   0.153839E+01   0.208290E-01   0.420024E+02
   238   0.561250E+04   0.159353E+01   0.210095E-01   0.436902E+02
   239   0.560138E+04   0.165062E+01   0.211902E-01   0.453770E+02
   240   0.558951E+04   0.170975E+01   0.213710E-01   0.470607E+02
   241   0.557719E+04   0.177107E+01   0.215519E-01   0.487419E+02
