#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   411   0.171343E+04  -0.224292E+02   0.195070E-04  -0.224292E+02   0.211844E+02   0.144535E-05   0.195070E-04   0.144535E-05   0.260917E-07
   412   0.171391E+04  -0.241700E+02   0.191924E-04  -0.241700E+02   0.211155E+02   0.145525E-05   0.191924E-04   0.145525E-05   0.260036E-07
   413   0.171478E+04  -0.258914E+02   0.188781E-04  -0.258914E+02   0.210428E+02   0.146531E-05   0.188781E-04   0.146531E-05   0.259160E-07
   414   0.171595E+04  -0.275935E+02   0.185642E-04  -0.275935E+02   0.209664E+02   0.147549E-05   0.185642E-04   0.147549E-05   0.258288E-07
   415   0.171757E+04  -0.292739E+02   0.182509E-04  -0.292739E+02   0.208869E+02   0.148578E-05   0.182509E-04   0.148578E-05   0.257419E-07
   416   0.171950E+04  -0.309343E+02   0.179382E-04  -0.309343E+02   0.208030E+02   0.149614E-05   0.179382E-04   0.149614E-05   0.256555E-07
   417   0.172173E+04  -0.325737E+02   0.176263E-04  -0.325737E+02   0.207160E+02   0.150655E-05   0.176263E-04   0.150655E-05   0.255694E-07
   418   0.172434E+04  -0.341893E+02   0.173152E-04  -0.341893E+02   0.206239E+02   0.151698E-05   0.173152E-04   0.151698E-05   0.254837E-07
   419   0.172733E+04  -0.357818E+02   0.170052E-04  -0.357818E+02   0.205294E+02   0.152740E-05   0.170052E-04   0.152740E-05   0.253984E-07
   420   0.173062E+04  -0.373512E+02   0.166962E-04  -0.373512E+02   0.204319E+02   0.153779E-05   0.166962E-04   0.153779E-05   0.253135E-07
   421   0.173430E+04  -0.388960E+02   0.163886E-04  -0.388960E+02   0.203308E+02   0.154813E-05   0.163886E-04   0.154813E-05   0.252290E-07
   422   0.173827E+04  -0.404169E+02   0.160823E-04  -0.404169E+02   0.202258E+02   0.155838E-05   0.160823E-04   0.155838E-05   0.251448E-07
   423   0.174247E+04  -0.419117E+02   0.157775E-04  -0.419117E+02   0.201171E+02   0.156851E-05   0.157775E-04   0.156851E-05   0.250610E-07
   424   0.174698E+04  -0.433811E+02   0.154743E-04  -0.433811E+02   0.200055E+02   0.157851E-05   0.154743E-04   0.157851E-05   0.249776E-07
   425   0.175186E+04  -0.448230E+02   0.151728E-04  -0.448230E+02   0.198901E+02   0.158834E-05   0.151728E-04   0.158834E-05   0.248946E-07
   426   0.175705E+04  -0.462379E+02   0.148732E-04  -0.462379E+02   0.197724E+02   0.159798E-05   0.148732E-04   0.159798E-05   0.248119E-07
   427   0.176246E+04  -0.476268E+02   0.145756E-04  -0.476268E+02   0.196511E+02   0.160740E-05   0.145756E-04   0.160740E-05   0.247296E-07
   428   0.176817E+04  -0.489858E+02   0.142801E-04  -0.489858E+02   0.195267E+02   0.161657E-05   0.142801E-04   0.161657E-05   0.246477E-07
   429   0.177412E+04  -0.503165E+02   0.139868E-04  -0.503165E+02   0.193994E+02   0.162547E-05   0.139868E-04   0.162547E-05   0.245661E-07
   430   0.178043E+04  -0.516188E+02   0.136958E-04  -0.516188E+02   0.192698E+02   0.163407E-05   0.136958E-04   0.163407E-05   0.244849E-07
   431   0.178698E+04  -0.528913E+02   0.134073E-04  -0.528913E+02   0.191366E+02   0.164235E-05   0.134073E-04   0.164235E-05   0.244041E-07
   432   0.179368E+04  -0.541347E+02   0.131214E-04  -0.541347E+02   0.190003E+02   0.165027E-05   0.131214E-04   0.165027E-05   0.243236E-07
   433   0.180075E+04  -0.553459E+02   0.128381E-04  -0.553459E+02   0.188626E+02   0.165781E-05   0.128381E-04   0.165781E-05   0.242435E-07
   434   0.180797E+04  -0.565281E+02   0.125577E-04  -0.565281E+02   0.187211E+02   0.166494E-05   0.125577E-04   0.166494E-05   0.241637E-07
   435   0.181542E+04  -0.576788E+02   0.122802E-04  -0.576788E+02   0.185782E+02   0.167165E-05   0.122802E-04   0.167165E-05   0.240843E-07
   436   0.182317E+04  -0.587983E+02   0.120058E-04  -0.587983E+02   0.184323E+02   0.167789E-05   0.120058E-04   0.167789E-05   0.240052E-07
   437   0.183114E+04  -0.598849E+02   0.117346E-04  -0.598849E+02   0.182835E+02   0.168364E-05   0.117346E-04   0.168364E-05   0.239265E-07
   438   0.183927E+04  -0.609386E+02   0.114667E-04  -0.609386E+02   0.181324E+02   0.168888E-05   0.114667E-04   0.168888E-05   0.238482E-07
   439   0.184769E+04  -0.619609E+02   0.112022E-04  -0.619609E+02   0.179799E+02   0.169359E-05   0.112022E-04   0.169359E-05   0.237702E-07
   440   0.185627E+04  -0.629489E+02   0.109412E-04  -0.629489E+02   0.178244E+02   0.169772E-05   0.109412E-04   0.169772E-05   0.236925E-07
   441   0.186507E+04  -0.639048E+02   0.106840E-04  -0.639048E+02   0.176667E+02   0.170126E-05   0.106840E-04   0.170126E-05   0.236152E-07
   442   0.187394E+04  -0.648263E+02   0.104305E-04  -0.648263E+02   0.175068E+02   0.170418E-05   0.104305E-04   0.170418E-05   0.235382E-07
   443   0.188312E+04  -0.657142E+02   0.101809E-04  -0.657142E+02   0.173455E+02   0.170645E-05   0.101809E-04   0.170645E-05   0.234616E-07
   444   0.189244E+04  -0.665670E+02   0.993534E-05  -0.665670E+02   0.171827E+02   0.170805E-05   0.993534E-05   0.170805E-05   0.233852E-07
   445   0.190191E+04  -0.673854E+02   0.969394E-05  -0.673854E+02   0.170162E+02   0.170895E-05   0.969394E-05   0.170895E-05   0.233093E-07
   446   0.191146E+04  -0.681680E+02   0.945681E-05  -0.681680E+02   0.168498E+02   0.170912E-05   0.945681E-05   0.170912E-05   0.232337E-07
   447   0.192122E+04  -0.689169E+02   0.922407E-05  -0.689169E+02   0.166818E+02   0.170854E-05   0.922407E-05   0.170854E-05   0.231584E-07
   448   0.193107E+04  -0.696306E+02   0.899585E-05  -0.696306E+02   0.165110E+02   0.170718E-05   0.899585E-05   0.170718E-05   0.230834E-07
   449   0.194113E+04  -0.703078E+02   0.877226E-05  -0.703078E+02   0.163395E+02   0.170501E-05   0.877226E-05   0.170501E-05   0.230087E-07
   450   0.195135E+04  -0.709506E+02   0.855343E-05  -0.709506E+02   0.161672E+02   0.170200E-05   0.855343E-05   0.170200E-05   0.229344E-07
   451   0.196163E+04  -0.715567E+02   0.833944E-05  -0.715567E+02   0.159928E+02   0.169814E-05   0.833944E-05   0.169814E-05   0.228604E-07
   452   0.197199E+04  -0.721285E+02   0.813027E-05  -0.721285E+02   0.158177E+02   0.169344E-05   0.813027E-05   0.169344E-05   0.227868E-07
   453   0.198257E+04  -0.726637E+02   0.792586E-05  -0.726637E+02   0.156419E+02   0.168792E-05   0.792586E-05   0.168792E-05   0.227134E-07
   454   0.199315E+04  -0.731637E+02   0.772614E-05  -0.731637E+02   0.154647E+02   0.168160E-05   0.772614E-05   0.168160E-05   0.226404E-07
   455   0.200381E+04  -0.736288E+02   0.753106E-05  -0.736288E+02   0.152867E+02   0.167451E-05   0.753106E-05   0.167451E-05   0.225677E-07
   456   0.201468E+04  -0.740520E+02   0.734056E-05  -0.740520E+02   0.151074E+02   0.166665E-05   0.734056E-05   0.166665E-05   0.224953E-07
   457   0.202548E+04  -0.744477E+02   0.715457E-05  -0.744477E+02   0.149281E+02   0.165806E-05   0.715457E-05   0.165806E-05   0.224233E-07
   458   0.203642E+04  -0.747972E+02   0.697305E-05  -0.747972E+02   0.147481E+02   0.164875E-05   0.697305E-05   0.164875E-05   0.223515E-07
   459   0.204744E+04  -0.751162E+02   0.679592E-05  -0.751162E+02   0.145682E+02   0.163875E-05   0.679592E-05   0.163875E-05   0.222801E-07
   460   0.205853E+04  -0.753986E+02   0.662312E-05  -0.753986E+02   0.143869E+02   0.162807E-05   0.662312E-05   0.162807E-05   0.222089E-07
   461   0.206962E+04  -0.756454E+02   0.645461E-05  -0.756454E+02   0.142056E+02   0.161674E-05   0.645461E-05   0.161674E-05   0.221381E-07
   462   0.208078E+04  -0.758506E+02   0.629031E-05  -0.758506E+02   0.140237E+02   0.160477E-05   0.629031E-05   0.160477E-05   0.220676E-07
   463   0.209193E+04  -0.760327E+02   0.613017E-05  -0.760327E+02   0.138426E+02   0.159219E-05   0.613017E-05   0.159219E-05   0.219974E-07
   464   0.210308E+04  -0.761621E+02   0.597413E-05  -0.761621E+02   0.136616E+02   0.157902E-05   0.597413E-05   0.157902E-05   0.219275E-07
   465   0.211423E+04  -0.762684E+02   0.582213E-05  -0.762684E+02   0.134806E+02   0.156527E-05   0.582213E-05   0.156527E-05   0.218579E-07
   466   0.212545E+04  -0.763295E+02   0.567411E-05  -0.763295E+02   0.132990E+02   0.155097E-05   0.567411E-05   0.155097E-05   0.217886E-07
   467   0.213675E+04  -0.763602E+02   0.553000E-05  -0.763602E+02   0.131182E+02   0.153615E-05   0.553000E-05   0.153615E-05   0.217196E-07
   468   0.214796E+04  -0.763531E+02   0.538976E-05  -0.763531E+02   0.129382E+02   0.152081E-05   0.538976E-05   0.152081E-05   0.216509E-07
   469   0.215917E+04  -0.763156E+02   0.525331E-05  -0.763156E+02   0.127576E+02   0.150499E-05   0.525331E-05   0.150499E-05   0.215825E-07
   470   0.217045E+04  -0.762404E+02   0.512061E-05  -0.762404E+02   0.125785E+02   0.148869E-05   0.512061E-05   0.148869E-05   0.215144E-07
   471   0.218151E+04  -0.761273E+02   0.499158E-05  -0.761273E+02   0.124011E+02   0.147195E-05   0.499158E-05   0.147195E-05   0.214466E-07
   472   0.219271E+04  -0.759840E+02   0.486617E-05  -0.759840E+02   0.122237E+02   0.145478E-05   0.486617E-05   0.145478E-05   0.213791E-07
   473   0.220383E+04  -0.758029E+02   0.474433E-05  -0.758029E+02   0.120471E+02   0.143721E-05   0.474433E-05   0.143721E-05   0.213119E-07
   474   0.221494E+04  -0.755916E+02   0.462598E-05  -0.755916E+02   0.118722E+02   0.141925E-05   0.462598E-05   0.141925E-05   0.212450E-07
   475   0.222606E+04  -0.753426E+02   0.451107E-05  -0.753426E+02   0.116973E+02   0.140092E-05   0.451107E-05   0.140092E-05   0.211783E-07
   476   0.223702E+04  -0.750582E+02   0.439955E-05  -0.750582E+02   0.115248E+02   0.138225E-05   0.439955E-05   0.138225E-05   0.211120E-07
   477   0.224790E+04  -0.747479E+02   0.429134E-05  -0.747479E+02   0.113531E+02   0.136326E-05   0.429134E-05   0.136326E-05   0.210459E-07
   478   0.225877E+04  -0.743934E+02   0.418640E-05  -0.743934E+02   0.111823E+02   0.134396E-05   0.418640E-05   0.134396E-05   0.209801E-07
   479   0.226957E+04  -0.740191E+02   0.408466E-05  -0.740191E+02   0.110138E+02   0.132438E-05   0.408466E-05   0.132438E-05   0.209146E-07
   480   0.228028E+04  -0.736057E+02   0.398605E-05  -0.736057E+02   0.108469E+02   0.130454E-05   0.398605E-05   0.130454E-05   0.208494E-07
   481   0.229092E+04  -0.731569E+02   0.389053E-05  -0.731569E+02   0.106816E+02   0.128445E-05   0.389053E-05   0.128445E-05   0.207844E-07
   482   0.230155E+04  -0.726788E+02   0.379803E-05  -0.726788E+02   0.105187E+02   0.126415E-05   0.379803E-05   0.126415E-05   0.207198E-07
   483   0.231195E+04  -0.721735E+02   0.370849E-05  -0.721735E+02   0.103574E+02   0.124365E-05   0.370849E-05   0.124365E-05   0.206554E-07
   484   0.232220E+04  -0.716351E+02   0.362186E-05  -0.716351E+02   0.101984E+02   0.122296E-05   0.362186E-05   0.122296E-05   0.205913E-07
   485   0.233252E+04  -0.710652E+02   0.353806E-05  -0.710652E+02   0.100410E+02   0.120212E-05   0.353806E-05   0.120212E-05   0.205274E-07
   486   0.234268E+04  -0.704659E+02   0.345705E-05  -0.704659E+02   0.988669E+01   0.118114E-05   0.345705E-05   0.118114E-05   0.204639E-07
   487   0.235269E+04  -0.698374E+02   0.337876E-05  -0.698374E+02   0.973476E+01   0.116005E-05   0.337876E-05   0.116005E-05   0.204006E-07
   488   0.236254E+04  -0.691788E+02   0.330313E-05  -0.691788E+02   0.958444E+01   0.113886E-05   0.330313E-05   0.113886E-05   0.203375E-07
   489   0.237231E+04  -0.684917E+02   0.323011E-05  -0.684917E+02   0.943723E+01   0.111759E-05   0.323011E-05   0.111759E-05   0.202748E-07
   490   0.238201E+04  -0.677754E+02   0.315963E-05  -0.677754E+02   0.929313E+01   0.109626E-05   0.315963E-05   0.109626E-05   0.202123E-07
   491   0.239139E+04  -0.670328E+02   0.309163E-05  -0.670328E+02   0.915139E+01   0.107491E-05   0.309163E-05   0.107491E-05   0.201500E-07
   492   0.240077E+04  -0.662632E+02   0.302605E-05  -0.662632E+02   0.901276E+01   0.105353E-05   0.302605E-05   0.105353E-05   0.200881E-07
   493   0.241000E+04  -0.654651E+02   0.296284E-05  -0.654651E+02   0.887575E+01   0.103217E-05   0.296284E-05   0.103217E-05   0.200263E-07
   494   0.241907E+04  -0.646424E+02   0.290193E-05  -0.646424E+02   0.874335E+01   0.101083E-05   0.290193E-05   0.101083E-05   0.199649E-07
   495   0.242790E+04  -0.637934E+02   0.284327E-05  -0.637934E+02   0.861332E+01   0.989543E-06   0.284327E-05   0.989543E-06   0.199037E-07
   496   0.243659E+04  -0.629198E+02   0.278679E-05  -0.629198E+02   0.848716E+01   0.968323E-06   0.278679E-05   0.968323E-06   0.198428E-07
   497   0.244511E+04  -0.620207E+02   0.273243E-05  -0.620207E+02   0.836411E+01   0.947192E-06   0.273243E-05   0.947192E-06   0.197821E-07
   498   0.245348E+04  -0.610993E+02   0.268013E-05  -0.610993E+02   0.824345E+01   0.926171E-06   0.268013E-05   0.926171E-06   0.197216E-07
   499   0.246177E+04  -0.601524E+02   0.262985E-05  -0.601524E+02   0.812740E+01   0.905281E-06   0.262985E-05   0.905281E-06   0.196615E-07
   500   0.246983E+04  -0.591847E+02   0.258150E-05  -0.591847E+02   0.801373E+01   0.884542E-06   0.258150E-05   0.884542E-06   0.196015E-07
   501   0.247758E+04  -0.581946E+02   0.253505E-05  -0.581946E+02   0.790468E+01   0.863972E-06   0.253505E-05   0.863972E-06   0.195419E-07
   502   0.248532E+04  -0.571822E+02   0.249046E-05  -0.571822E+02   0.779950E+01   0.843570E-06   0.249046E-05   0.843570E-06   0.194824E-07
   503   0.249276E+04  -0.561496E+02   0.244773E-05  -0.561496E+02   0.769745E+01   0.823335E-06   0.244773E-05   0.823335E-06   0.194232E-07
   504   0.249997E+04  -0.550955E+02   0.240682E-05  -0.550955E+02   0.759927E+01   0.803262E-06   0.240682E-05   0.803262E-06   0.193643E-07
   505   0.250717E+04  -0.540236E+02   0.236773E-05  -0.540236E+02   0.750571E+01   0.783348E-06   0.236773E-05   0.783348E-06   0.193056E-07
   506   0.251399E+04  -0.529317E+02   0.233043E-05  -0.529317E+02   0.741615E+01   0.763591E-06   0.233043E-05   0.763591E-06   0.192472E-07
   507   0.252073E+04  -0.518219E+02   0.229491E-05  -0.518219E+02   0.733032E+01   0.743986E-06   0.229491E-05   0.743986E-06   0.191889E-07
   508   0.252716E+04  -0.506937E+02   0.226115E-05  -0.506937E+02   0.724924E+01   0.724532E-06   0.226115E-05   0.724532E-06   0.191310E-07
   509   0.253344E+04  -0.495500E+02   0.222913E-05  -0.495500E+02   0.717196E+01   0.705225E-06   0.222913E-05   0.705225E-06   0.190732E-07
   510   0.253941E+04  -0.483900E+02   0.219884E-05  -0.483900E+02   0.709913E+01   0.686061E-06   0.219884E-05   0.686061E-06   0.190158E-07
   511   0.254530E+04  -0.472139E+02   0.217025E-05  -0.472139E+02   0.703046E+01   0.667037E-06   0.217025E-05   0.667037E-06   0.189585E-07
   512   0.255089E+04  -0.460230E+02   0.214335E-05  -0.460230E+02   0.696639E+01   0.648151E-06   0.214335E-05   0.648151E-06   0.189015E-07
   513   0.255632E+04  -0.448189E+02   0.211813E-05  -0.448189E+02   0.690671E+01   0.629398E-06   0.211813E-05   0.629398E-06   0.188447E-07
   514   0.256152E+04  -0.436017E+02   0.209455E-05  -0.436017E+02   0.685169E+01   0.610777E-06   0.209455E-05   0.610777E-06   0.187882E-07
   515   0.256649E+04  -0.423713E+02   0.207261E-05  -0.423713E+02   0.680128E+01   0.592283E-06   0.207261E-05   0.592283E-06   0.187319E-07
   516   0.257123E+04  -0.411293E+02   0.205229E-05  -0.411293E+02   0.675555E+01   0.573914E-06   0.205229E-05   0.573914E-06   0.186758E-07
   517   0.257567E+04  -0.398764E+02   0.203356E-05  -0.398764E+02   0.671463E+01   0.555666E-06   0.203356E-05   0.555666E-06   0.186200E-07
   518   0.257995E+04  -0.386134E+02   0.201642E-05  -0.386134E+02   0.667839E+01   0.537536E-06   0.201642E-05   0.537536E-06   0.185644E-07
   519   0.258408E+04  -0.373396E+02   0.200084E-05  -0.373396E+02   0.664704E+01   0.519521E-06   0.200084E-05   0.519521E-06   0.185090E-07
   520   0.258790E+04  -0.360580E+02   0.198681E-05  -0.360580E+02   0.662050E+01   0.501619E-06   0.198681E-05   0.501619E-06   0.184539E-07
   521   0.259142E+04  -0.347685E+02   0.197430E-05  -0.347685E+02   0.659886E+01   0.483824E-06   0.197430E-05   0.483824E-06   0.183989E-07
   522   0.259471E+04  -0.334712E+02   0.196331E-05  -0.334712E+02   0.658233E+01   0.466135E-06   0.196331E-05   0.466135E-06   0.183443E-07
   523   0.259784E+04  -0.321676E+02   0.195380E-05  -0.321676E+02   0.657076E+01   0.448549E-06   0.195380E-05   0.448549E-06   0.182898E-07
   524   0.260075E+04  -0.308585E+02   0.194577E-05  -0.308585E+02   0.656416E+01   0.431061E-06   0.194577E-05   0.431061E-06   0.182356E-07
   525   0.260328E+04  -0.295432E+02   0.193920E-05  -0.295432E+02   0.656266E+01   0.413670E-06   0.193920E-05   0.413670E-06   0.181816E-07
   526   0.260565E+04  -0.282239E+02   0.193407E-05  -0.282239E+02   0.656627E+01   0.396371E-06   0.193407E-05   0.396371E-06   0.181278E-07
   527   0.260795E+04  -0.269013E+02   0.193036E-05  -0.269013E+02   0.657499E+01   0.379162E-06   0.193036E-05   0.379162E-06   0.180742E-07
   528   0.260986E+04  -0.255770E+02   0.192805E-05  -0.255770E+02   0.658881E+01   0.362039E-06   0.192805E-05   0.362039E-06   0.180209E-07
   529   0.261155E+04  -0.242496E+02   0.192712E-05  -0.242496E+02   0.660803E+01   0.345000E-06   0.192712E-05   0.345000E-06   0.179677E-07
   530   0.261294E+04  -0.229227E+02   0.192756E-05  -0.229227E+02   0.663244E+01   0.328040E-06   0.192756E-05   0.328040E-06   0.179148E-07
   531   0.261432E+04  -0.215933E+02   0.192936E-05  -0.215933E+02   0.666194E+01   0.311158E-06   0.192936E-05   0.311158E-06   0.178622E-07
   532   0.261524E+04  -0.202654E+02   0.193248E-05  -0.202654E+02   0.669684E+01   0.294349E-06   0.193248E-05   0.294349E-06   0.178097E-07
   533   0.261594E+04  -0.189388E+02   0.193692E-05  -0.189388E+02   0.673700E+01   0.277611E-06   0.193692E-05   0.277611E-06   0.177575E-07
   534   0.261641E+04  -0.176143E+02   0.194265E-05  -0.176143E+02   0.678247E+01   0.260940E-06   0.194265E-05   0.260940E-06   0.177054E-07
   535   0.261666E+04  -0.162927E+02   0.194966E-05  -0.162927E+02   0.683334E+01   0.244333E-06   0.194966E-05   0.244333E-06   0.176536E-07
   536   0.261667E+04  -0.149740E+02   0.195793E-05  -0.149740E+02   0.688945E+01   0.227787E-06   0.195793E-05   0.227787E-06   0.176020E-07
   537   0.261654E+04  -0.136597E+02   0.196745E-05  -0.136597E+02   0.695088E+01   0.211299E-06   0.196745E-05   0.211299E-06   0.175506E-07
   538   0.261602E+04  -0.123506E+02   0.197819E-05  -0.123506E+02   0.701778E+01   0.194866E-06   0.197819E-05   0.194866E-06   0.174994E-07
   539   0.261535E+04  -0.110474E+02   0.199013E-05  -0.110474E+02   0.708984E+01   0.178484E-06   0.199013E-05   0.178484E-06   0.174485E-07
   540   0.261446E+04  -0.975101E+01   0.200327E-05  -0.975101E+01   0.716752E+01   0.162151E-06   0.200327E-05   0.162151E-06   0.173977E-07
   541   0.261326E+04  -0.846131E+01   0.201758E-05  -0.846131E+01   0.725036E+01   0.145862E-06   0.201758E-05   0.145862E-06   0.173472E-07
   542   0.261191E+04  -0.718059E+01   0.203303E-05  -0.718059E+01   0.733859E+01   0.129616E-06   0.203303E-05   0.129616E-06   0.172968E-07
   543   0.261025E+04  -0.590843E+01   0.204963E-05  -0.590843E+01   0.743228E+01   0.113408E-06   0.204963E-05   0.113408E-06   0.172467E-07
   544   0.260845E+04  -0.464582E+01   0.206734E-05  -0.464582E+01   0.753128E+01   0.972363E-07   0.206734E-05   0.972363E-07   0.171968E-07
   545   0.260634E+04  -0.339336E+01   0.208615E-05  -0.339336E+01   0.763558E+01   0.810967E-07   0.208615E-05   0.810967E-07   0.171471E-07
   546   0.260408E+04  -0.215214E+01   0.210605E-05  -0.215214E+01   0.774498E+01   0.649864E-07   0.210605E-05   0.649864E-07   0.170976E-07
   547   0.260152E+04  -0.922457E+00   0.212701E-05  -0.922457E+00   0.785968E+01   0.489022E-07   0.212701E-05   0.489022E-07   0.170482E-07
   548   0.259881E+04   0.294620E+00   0.214901E-05   0.294620E+00   0.797968E+01   0.328409E-07   0.214901E-05   0.328409E-07   0.169991E-07
   549   0.259586E+04   0.149837E+01   0.217204E-05   0.149837E+01   0.810499E+01   0.167993E-07   0.217204E-05   0.167993E-07   0.169502E-07
   550   0.259270E+04   0.268820E+01   0.219609E-05   0.268820E+01   0.823561E+01   0.774217E-09   0.219609E-05   0.774217E-09   0.169015E-07
   551   0.258938E+04   0.386347E+01   0.222112E-05   0.386347E+01   0.837152E+01  -0.152365E-07   0.222112E-05  -0.152365E-07   0.168530E-07
   552   0.258575E+04   0.502309E+01   0.224714E-05   0.502309E+01   0.851274E+01  -0.312317E-07   0.224714E-05  -0.312317E-07   0.168047E-07
   553   0.258198E+04   0.616685E+01   0.227413E-05   0.616685E+01   0.865776E+01  -0.472089E-07   0.227413E-05  -0.472089E-07   0.167566E-07
   554   0.257798E+04   0.729392E+01   0.230207E-05   0.729392E+01   0.880956E+01  -0.631661E-07   0.230207E-05  -0.631661E-07   0.167087E-07
   555   0.257375E+04   0.840349E+01   0.233096E-05   0.840349E+01   0.896590E+01  -0.791009E-07   0.233096E-05  -0.791009E-07   0.166610E-07
   556   0.256930E+04   0.949540E+01   0.236077E-05   0.949540E+01   0.912752E+01  -0.950111E-07   0.236077E-05  -0.950111E-07   0.166134E-07
   557   0.256470E+04   0.105679E+02   0.239151E-05   0.105679E+02   0.929367E+01  -0.110894E-06   0.239151E-05  -0.110894E-06   0.165661E-07
   558   0.255987E+04   0.116215E+02   0.242315E-05   0.116215E+02   0.946584E+01  -0.126749E-06   0.242315E-05  -0.126749E-06   0.165190E-07
   559   0.255482E+04   0.126555E+02   0.245569E-05   0.126555E+02   0.964179E+01  -0.142572E-06   0.245569E-05  -0.142572E-06   0.164720E-07
   560   0.254969E+04   0.136685E+02   0.248911E-05   0.136685E+02   0.982225E+01  -0.158361E-06   0.248911E-05  -0.158361E-06   0.164253E-07
   561   0.254418E+04   0.146604E+02   0.252341E-05   0.146604E+02   0.100080E+02  -0.174114E-06   0.252341E-05  -0.174114E-06   0.163787E-07
   562   0.253868E+04   0.156304E+02   0.255856E-05   0.156304E+02   0.101990E+02  -0.189830E-06   0.255856E-05  -0.189830E-06   0.163323E-07
   563   0.253295E+04   0.165801E+02   0.259455E-05   0.165801E+02   0.103937E+02  -0.205505E-06   0.259455E-05  -0.205505E-06   0.162862E-07
   564   0.252707E+04   0.175043E+02   0.263138E-05   0.175043E+02   0.105944E+02  -0.221137E-06   0.263138E-05  -0.221137E-06   0.162402E-07
   565   0.252096E+04   0.184067E+02   0.266903E-05   0.184067E+02   0.107982E+02  -0.236725E-06   0.266903E-05  -0.236725E-06   0.161944E-07
   566   0.251471E+04   0.192842E+02   0.270750E-05   0.192842E+02   0.110072E+02  -0.252266E-06   0.270750E-05  -0.252266E-06   0.161487E-07
   567   0.250830E+04   0.201377E+02   0.274675E-05   0.201377E+02   0.112199E+02  -0.267757E-06   0.274675E-05  -0.267757E-06   0.161033E-07
   568   0.250175E+04   0.209656E+02   0.278680E-05   0.209656E+02   0.114379E+02  -0.283197E-06   0.278680E-05  -0.283197E-06   0.160581E-07
   569   0.249497E+04   0.217702E+02   0.282761E-05   0.217702E+02   0.116603E+02  -0.298583E-06   0.282761E-05  -0.298583E-06   0.160130E-07
   570   0.248812E+04   0.225463E+02   0.286919E-05   0.225463E+02   0.118865E+02  -0.313913E-06   0.286919E-05  -0.313913E-06   0.159681E-07
   571   0.248105E+04   0.232961E+02   0.291151E-05   0.232961E+02   0.121171E+02  -0.329185E-06   0.291151E-05  -0.329185E-06   0.159234E-07
   572   0.247382E+04   0.240197E+02   0.295457E-05   0.240197E+02   0.123515E+02  -0.344396E-06   0.295457E-05  -0.344396E-06   0.158789E-07
   573   0.246652E+04   0.247146E+02   0.299836E-05   0.247146E+02   0.125896E+02  -0.359544E-06   0.299836E-05  -0.359544E-06   0.158346E-07
   574   0.245908E+04   0.253826E+02   0.304285E-05   0.253826E+02   0.128321E+02  -0.374628E-06   0.304285E-05  -0.374628E-06   0.157904E-07
   575   0.245148E+04   0.260213E+02   0.308805E-05   0.260213E+02   0.130776E+02  -0.389644E-06   0.308805E-05  -0.389644E-06   0.157464E-07
   576   0.244381E+04   0.266321E+02   0.313393E-05   0.266321E+02   0.133276E+02  -0.404591E-06   0.313393E-05  -0.404591E-06   0.157026E-07
   577   0.243592E+04   0.272138E+02   0.318049E-05   0.272138E+02   0.135813E+02  -0.419465E-06   0.318049E-05  -0.419465E-06   0.156590E-07
   578   0.242796E+04   0.277654E+02   0.322771E-05   0.277654E+02   0.138379E+02  -0.434266E-06   0.322771E-05  -0.434266E-06   0.156156E-07
   579   0.241992E+04   0.282877E+02   0.327558E-05   0.282877E+02   0.140990E+02  -0.448991E-06   0.327558E-05  -0.448991E-06   0.155723E-07
   580   0.241181E+04   0.287785E+02   0.332409E-05   0.287785E+02   0.143630E+02  -0.463637E-06   0.332409E-05  -0.463637E-06   0.155292E-07
   581   0.240341E+04   0.292400E+02   0.337322E-05   0.292400E+02   0.146299E+02  -0.478203E-06   0.337322E-05  -0.478203E-06   0.154863E-07
   582   0.239500E+04   0.296700E+02   0.342297E-05   0.296700E+02   0.149006E+02  -0.492685E-06   0.342297E-05  -0.492685E-06   0.154435E-07
   583   0.238653E+04   0.300678E+02   0.347332E-05   0.300678E+02   0.151741E+02  -0.507082E-06   0.347332E-05  -0.507082E-06   0.154010E-07
   584   0.237798E+04   0.304348E+02   0.352426E-05   0.304348E+02   0.154506E+02  -0.521392E-06   0.352426E-05  -0.521392E-06   0.153586E-07
   585   0.236936E+04   0.307696E+02   0.357578E-05   0.307696E+02   0.157301E+02  -0.535612E-06   0.357578E-05  -0.535612E-06   0.153163E-07
   586   0.236059E+04   0.310720E+02   0.362786E-05   0.310720E+02   0.160117E+02  -0.549740E-06   0.362786E-05  -0.549740E-06   0.152743E-07
   587   0.235182E+04   0.313423E+02   0.368050E-05   0.313423E+02   0.162969E+02  -0.563774E-06   0.368050E-05  -0.563774E-06   0.152324E-07
   588   0.234291E+04   0.315788E+02   0.373367E-05   0.315788E+02   0.165844E+02  -0.577712E-06   0.373367E-05  -0.577712E-06   0.151907E-07
   589   0.233393E+04   0.317830E+02   0.378737E-05   0.317830E+02   0.168747E+02  -0.591550E-06   0.378737E-05  -0.591550E-06   0.151491E-07
   590   0.232488E+04   0.319542E+02   0.384159E-05   0.319542E+02   0.171664E+02  -0.605288E-06   0.384159E-05  -0.605288E-06   0.151077E-07
   591   0.231583E+04   0.320916E+02   0.389631E-05   0.320916E+02   0.174618E+02  -0.618923E-06   0.389631E-05  -0.618923E-06   0.150665E-07
