#    L    TT             EE             BB             TE             PP             TP             EP          
    86   0.227967E+04   0.559361E+00   0.000000E+00  -0.142172E+02   0.118506E-06   0.465985E-03  -0.158508E-05
    87   0.230804E+04   0.575090E+00   0.000000E+00  -0.148294E+02   0.117788E-06   0.459999E-03  -0.150334E-05
    88   0.233642E+04   0.590853E+00   0.000000E+00  -0.154477E+02   0.117072E-06   0.454169E-03  -0.140975E-05
    89   0.236517E+04   0.606627E+00   0.000000E+00  -0.160734E+02   0.116359E-06   0.448469E-03  -0.130920E-05
    90   0.239414E+04   0.622368E+00   0.000000E+00  -0.167032E+02   0.115648E-06   0.442872E-03  -0.120655E-05
    91   0.242326E+04   0.638062E+00   0.000000E+00  -0.173378E+02   0.114941E-06   0.437355E-03  -0.110589E-05
    92   0.245267E+04   0.653696E+00   0.000000E+00  -0.179764E+02   0.114237E-06   0.431912E-03  -0.100832E-05
    93   0.248238E+04   0.669265E+00   0.000000E+00  -0.186192E+02   0.113536E-06   0.426544E-03  -0.914148E-06
    94   0.251216E+04   0.684736E+00   0.000000E+00  -0.192648E+02   0.112838E-06   0.421250E-03  -0.823698E-06
    95   0.254223E+04   0.700111E+00   0.000000E+00  -0.199139E+02   0.112144E-06   0.416030E-03  -0.737292E-06
    96   0.257231E+04   0.715379E+00   0.000000E+00  -0.205661E+02   0.111453E-06   0.410882E-03  -0.655251E-06
    97   0.260283E+04   0.730528E+00   0.000000E+00  -0.212206E+02   0.110765E-06   0.405807E-03  -0.577895E-06
    98   0.263358E+04   0.745554E+00   0.000000E+00  -0.218753E+02   0.110081E-06   0.400804E-03  -0.505545E-06
    99   0.266441E+04   0.760423E+00   0.000000E+00  -0.225333E+02   0.109400E-06   0.395872E-03  -0.438524E-06
   100   0.269553E+04   0.775139E+00   0.000000E+00  -0.231902E+02   0.108723E-06   0.391012E-03  -0.377150E-06
   101   0.272681E+04   0.789763E+00   0.000000E+00  -0.238492E+02   0.108050E-06   0.386222E-03  -0.321746E-06
   102   0.275861E+04   0.804150E+00   0.000000E+00  -0.245080E+02   0.107380E-06   0.381502E-03  -0.272631E-06
   103   0.279034E+04   0.818378E+00   0.000000E+00  -0.251676E+02   0.106714E-06   0.376852E-03  -0.230127E-06
   104   0.282230E+04   0.832450E+00   0.000000E+00  -0.258250E+02   0.106052E-06   0.372272E-03  -0.194554E-06
   105   0.285441E+04   0.846295E+00   0.000000E+00  -0.264818E+02   0.105394E-06   0.367760E-03  -0.166232E-06
   106   0.288675E+04   0.859990E+00   0.000000E+00  -0.271375E+02   0.104740E-06   0.363316E-03  -0.145482E-06
   107   0.291903E+04   0.873390E+00   0.000000E+00  -0.277905E+02   0.104089E-06   0.358941E-03  -0.132624E-06
   108   0.295169E+04   0.886573E+00   0.000000E+00  -0.284419E+02   0.103443E-06   0.354633E-03  -0.127979E-06
   109   0.298450E+04   0.899466E+00   0.000000E+00  -0.290901E+02   0.102801E-06   0.350392E-03  -0.131867E-06
   110   0.301740E+04   0.912074E+00   0.000000E+00  -0.297338E+02   0.102163E-06   0.346218E-03  -0.144609E-06
   111   0.305045E+04   0.924473E+00   0.000000E+00  -0.303746E+02   0.101530E-06   0.342110E-03  -0.166304E-06
   112   0.308366E+04   0.936588E+00   0.000000E+00  -0.310116E+02   0.100900E-06   0.338068E-03  -0.196177E-06
   113   0.311710E+04   0.948418E+00   0.000000E+00  -0.316434E+02   0.100275E-06   0.334092E-03  -0.233232E-06
   114   0.315063E+04   0.959887E+00   0.000000E+00  -0.322689E+02   0.996543E-07   0.330182E-03  -0.276475E-06
   115   0.318438E+04   0.971142E+00   0.000000E+00  -0.328883E+02   0.990377E-07   0.326337E-03  -0.324911E-06
   116   0.321813E+04   0.981959E+00   0.000000E+00  -0.335006E+02   0.984253E-07   0.322558E-03  -0.377547E-06
   117   0.325219E+04   0.992411E+00   0.000000E+00  -0.341050E+02   0.978173E-07   0.318844E-03  -0.433389E-06
   118   0.328639E+04   0.100265E+01   0.000000E+00  -0.347022E+02   0.972134E-07   0.315195E-03  -0.491445E-06
   119   0.332059E+04   0.101251E+01   0.000000E+00  -0.352898E+02   0.966139E-07   0.311611E-03  -0.550722E-06
   120   0.335494E+04   0.102186E+01   0.000000E+00  -0.358678E+02   0.960186E-07   0.308092E-03  -0.610229E-06
   121   0.338929E+04   0.103099E+01   0.000000E+00  -0.364360E+02   0.954276E-07   0.304637E-03  -0.668974E-06
   122   0.342371E+04   0.103959E+01   0.000000E+00  -0.369937E+02   0.948409E-07   0.301247E-03  -0.725966E-06
   123   0.345819E+04   0.104775E+01   0.000000E+00  -0.375408E+02   0.942585E-07   0.297922E-03  -0.780214E-06
   124   0.349275E+04   0.105554E+01   0.000000E+00  -0.380742E+02   0.936804E-07   0.294660E-03  -0.830728E-06
   125   0.352729E+04   0.106287E+01   0.000000E+00  -0.385960E+02   0.931066E-07   0.291463E-03  -0.876518E-06
   126   0.356190E+04   0.106982E+01   0.000000E+00  -0.391055E+02   0.925371E-07   0.288329E-03  -0.916594E-06
   127   0.359650E+04   0.107625E+01   0.000000E+00  -0.396017E+02   0.919719E-07   0.285259E-03  -0.949967E-06
   128   0.363109E+04   0.108230E+01   0.000000E+00  -0.400838E+02   0.914110E-07   0.282253E-03  -0.975648E-06
   129   0.366574E+04   0.108782E+01   0.000000E+00  -0.405511E+02   0.908545E-07   0.279310E-03  -0.992648E-06
   130   0.370037E+04   0.109281E+01   0.000000E+00  -0.410027E+02   0.903023E-07   0.276431E-03  -0.999979E-06
   131   0.373499E+04   0.109741E+01   0.000000E+00  -0.414401E+02   0.897544E-07   0.273615E-03  -0.996963E-06
   132   0.376967E+04   0.110148E+01   0.000000E+00  -0.418601E+02   0.892108E-07   0.270859E-03  -0.984161E-06
   133   0.380426E+04   0.110509E+01   0.000000E+00  -0.422652E+02   0.886715E-07   0.268161E-03  -0.962448E-06
   134   0.383884E+04   0.110824E+01   0.000000E+00  -0.426509E+02   0.881365E-07   0.265520E-03  -0.932695E-06
   135   0.387341E+04   0.111086E+01   0.000000E+00  -0.430201E+02   0.876057E-07   0.262931E-03  -0.895772E-06
   136   0.390782E+04   0.111294E+01   0.000000E+00  -0.433692E+02   0.870791E-07   0.260394E-03  -0.852553E-06
   137   0.394222E+04   0.111457E+01   0.000000E+00  -0.437005E+02   0.865566E-07   0.257905E-03  -0.803908E-06
   138   0.397654E+04   0.111566E+01   0.000000E+00  -0.440125E+02   0.860383E-07   0.255462E-03  -0.750708E-06
   139   0.401063E+04   0.111637E+01   0.000000E+00  -0.443044E+02   0.855241E-07   0.253062E-03  -0.693822E-06
   140   0.404479E+04   0.111647E+01   0.000000E+00  -0.445771E+02   0.850140E-07   0.250704E-03  -0.634122E-06
   141   0.407872E+04   0.111604E+01   0.000000E+00  -0.448284E+02   0.845079E-07   0.248384E-03  -0.572478E-06
   142   0.411266E+04   0.111514E+01   0.000000E+00  -0.450590E+02   0.840059E-07   0.246100E-03  -0.509758E-06
   143   0.414651E+04   0.111379E+01   0.000000E+00  -0.452689E+02   0.835078E-07   0.243850E-03  -0.446832E-06
   144   0.418015E+04   0.111191E+01   0.000000E+00  -0.454575E+02   0.830137E-07   0.241632E-03  -0.384569E-06
   145   0.421363E+04   0.110964E+01   0.000000E+00  -0.456240E+02   0.825236E-07   0.239442E-03  -0.323839E-06
   146   0.424720E+04   0.110676E+01   0.000000E+00  -0.457684E+02   0.820374E-07   0.237278E-03  -0.265509E-06
   147   0.428039E+04   0.110349E+01   0.000000E+00  -0.458893E+02   0.815550E-07   0.235139E-03  -0.210448E-06
   148   0.431345E+04   0.109970E+01   0.000000E+00  -0.459883E+02   0.810766E-07   0.233020E-03  -0.159525E-06
   149   0.434643E+04   0.109544E+01   0.000000E+00  -0.460638E+02   0.806019E-07   0.230921E-03  -0.113607E-06
   150   0.437912E+04   0.109080E+01   0.000000E+00  -0.461136E+02   0.801311E-07   0.228839E-03  -0.735613E-07
   151   0.441168E+04   0.108570E+01   0.000000E+00  -0.461408E+02   0.796640E-07   0.226771E-03  -0.400462E-07
   152   0.444394E+04   0.108006E+01   0.000000E+00  -0.461438E+02   0.792007E-07   0.224718E-03  -0.128784E-07
   153   0.447607E+04   0.107404E+01   0.000000E+00  -0.461205E+02   0.787412E-07   0.222679E-03   0.833541E-08
   154   0.450797E+04   0.106764E+01   0.000000E+00  -0.460729E+02   0.782853E-07   0.220656E-03   0.239882E-07
   155   0.453966E+04   0.106086E+01   0.000000E+00  -0.460005E+02   0.778332E-07   0.218648E-03   0.344729E-07
   156   0.457098E+04   0.105369E+01   0.000000E+00  -0.459031E+02   0.773847E-07   0.216657E-03   0.401823E-07
   157   0.460223E+04   0.104614E+01   0.000000E+00  -0.457793E+02   0.769398E-07   0.214681E-03   0.415091E-07
   158   0.463318E+04   0.103829E+01   0.000000E+00  -0.456298E+02   0.764985E-07   0.212722E-03   0.388457E-07
   159   0.466384E+04   0.102998E+01   0.000000E+00  -0.454546E+02   0.760609E-07   0.210780E-03   0.325846E-07
   160   0.469427E+04   0.102137E+01   0.000000E+00  -0.452522E+02   0.756267E-07   0.208855E-03   0.231182E-07
   161   0.472448E+04   0.101253E+01   0.000000E+00  -0.450240E+02   0.751962E-07   0.206948E-03   0.108387E-07
   162   0.475439E+04   0.100331E+01   0.000000E+00  -0.447701E+02   0.747691E-07   0.205059E-03  -0.386193E-08
   163   0.478414E+04   0.993794E+00   0.000000E+00  -0.444890E+02   0.743456E-07   0.203188E-03  -0.205916E-07
   164   0.481345E+04   0.984047E+00   0.000000E+00  -0.441821E+02   0.739255E-07   0.201336E-03  -0.389583E-07
   165   0.484260E+04   0.974000E+00   0.000000E+00  -0.438472E+02   0.735088E-07   0.199502E-03  -0.585703E-07
   166   0.487145E+04   0.963801E+00   0.000000E+00  -0.434858E+02   0.730956E-07   0.197688E-03  -0.790359E-07
   167   0.490006E+04   0.953228E+00   0.000000E+00  -0.430985E+02   0.726857E-07   0.195894E-03  -0.999635E-07
   168   0.492822E+04   0.942654E+00   0.000000E+00  -0.426833E+02   0.722793E-07   0.194120E-03  -0.120961E-06
   169   0.495608E+04   0.931782E+00   0.000000E+00  -0.422399E+02   0.718762E-07   0.192366E-03  -0.141638E-06
   170   0.498363E+04   0.920837E+00   0.000000E+00  -0.417700E+02   0.714764E-07   0.190633E-03  -0.161602E-06
   171   0.501072E+04   0.909817E+00   0.000000E+00  -0.412713E+02   0.710800E-07   0.188921E-03  -0.180463E-06
   172   0.503742E+04   0.898651E+00   0.000000E+00  -0.407453E+02   0.706868E-07   0.187231E-03  -0.197828E-06
   173   0.506367E+04   0.887339E+00   0.000000E+00  -0.401919E+02   0.702968E-07   0.185562E-03  -0.213308E-06
   174   0.508960E+04   0.876178E+00   0.000000E+00  -0.396112E+02   0.699102E-07   0.183916E-03  -0.226510E-06
   175   0.511514E+04   0.864873E+00   0.000000E+00  -0.390023E+02   0.695267E-07   0.182291E-03  -0.237043E-06
   176   0.514015E+04   0.853646E+00   0.000000E+00  -0.383653E+02   0.691464E-07   0.180690E-03  -0.244608E-06
   177   0.516477E+04   0.842425E+00   0.000000E+00  -0.377017E+02   0.687693E-07   0.179111E-03  -0.249269E-06
   178   0.518893E+04   0.831432E+00   0.000000E+00  -0.370099E+02   0.683953E-07   0.177553E-03  -0.251181E-06
   179   0.521262E+04   0.820372E+00   0.000000E+00  -0.362901E+02   0.680244E-07   0.176017E-03  -0.250497E-06
   180   0.523601E+04   0.809467E+00   0.000000E+00  -0.355436E+02   0.676566E-07   0.174501E-03  -0.247373E-06
   181   0.525885E+04   0.798719E+00   0.000000E+00  -0.347704E+02   0.672918E-07   0.173006E-03  -0.241964E-06
   182   0.528123E+04   0.788202E+00   0.000000E+00  -0.339692E+02   0.669301E-07   0.171529E-03  -0.234424E-06
   183   0.530308E+04   0.777842E+00   0.000000E+00  -0.331413E+02   0.665713E-07   0.170072E-03  -0.224908E-06
   184   0.532454E+04   0.767715E+00   0.000000E+00  -0.322860E+02   0.662155E-07   0.168633E-03  -0.213570E-06
   185   0.534554E+04   0.757970E+00   0.000000E+00  -0.314057E+02   0.658625E-07   0.167212E-03  -0.200565E-06
   186   0.536570E+04   0.748466E+00   0.000000E+00  -0.304972E+02   0.655125E-07   0.165808E-03  -0.186048E-06
   187   0.538571E+04   0.739346E+00   0.000000E+00  -0.295621E+02   0.651653E-07   0.164420E-03  -0.170173E-06
   188   0.540517E+04   0.730594E+00   0.000000E+00  -0.286018E+02   0.648210E-07   0.163049E-03  -0.153094E-06
   189   0.542403E+04   0.722248E+00   0.000000E+00  -0.276150E+02   0.644795E-07   0.161693E-03  -0.134966E-06
   190   0.544272E+04   0.714362E+00   0.000000E+00  -0.266037E+02   0.641407E-07   0.160353E-03  -0.115943E-06
   191   0.546051E+04   0.706958E+00   0.000000E+00  -0.255651E+02   0.638047E-07   0.159026E-03  -0.961806E-07
   192   0.547791E+04   0.700059E+00   0.000000E+00  -0.245014E+02   0.634713E-07   0.157714E-03  -0.758318E-07
   193   0.549470E+04   0.693710E+00   0.000000E+00  -0.234140E+02   0.631407E-07   0.156414E-03  -0.550514E-07
   194   0.551111E+04   0.687943E+00   0.000000E+00  -0.223008E+02   0.628127E-07   0.155128E-03  -0.339936E-07
   195   0.552691E+04   0.682793E+00   0.000000E+00  -0.211639E+02   0.624873E-07   0.153854E-03  -0.128129E-07
   196   0.554210E+04   0.678300E+00   0.000000E+00  -0.200026E+02   0.621645E-07   0.152591E-03   0.833672E-08
   197   0.555683E+04   0.674508E+00   0.000000E+00  -0.188185E+02   0.618443E-07   0.151339E-03   0.293009E-07
   198   0.557103E+04   0.671440E+00   0.000000E+00  -0.176107E+02   0.615266E-07   0.150098E-03   0.499254E-07
   199   0.558469E+04   0.669135E+00   0.000000E+00  -0.163801E+02   0.612114E-07   0.148867E-03   0.700560E-07
   200   0.559782E+04   0.667622E+00   0.000000E+00  -0.151273E+02   0.608987E-07   0.147645E-03   0.895387E-07
   201   0.561034E+04   0.666962E+00   0.000000E+00  -0.138516E+02   0.605884E-07   0.146432E-03   0.108248E-06
   202   0.562233E+04   0.667162E+00   0.000000E+00  -0.125545E+02   0.602806E-07   0.145228E-03   0.126178E-06
   203   0.563371E+04   0.668283E+00   0.000000E+00  -0.112354E+02   0.599751E-07   0.144033E-03   0.143347E-06
   204   0.564441E+04   0.670348E+00   0.000000E+00  -0.989712E+01   0.596720E-07   0.142846E-03   0.159779E-06
   205   0.565458E+04   0.673401E+00   0.000000E+00  -0.853754E+01   0.593713E-07   0.141668E-03   0.175494E-06
   206   0.566406E+04   0.677481E+00   0.000000E+00  -0.715792E+01   0.590730E-07   0.140498E-03   0.190514E-06
   207   0.567301E+04   0.682610E+00   0.000000E+00  -0.575874E+01   0.587769E-07   0.139338E-03   0.204860E-06
   208   0.568120E+04   0.688842E+00   0.000000E+00  -0.434053E+01   0.584832E-07   0.138185E-03   0.218553E-06
   209   0.568878E+04   0.696198E+00   0.000000E+00  -0.290368E+01   0.581917E-07   0.137042E-03   0.231615E-06
   210   0.569576E+04   0.704732E+00   0.000000E+00  -0.144911E+01   0.579025E-07   0.135906E-03   0.244068E-06
   211   0.570212E+04   0.714474E+00   0.000000E+00   0.231133E-01   0.576155E-07   0.134779E-03   0.255931E-06
   212   0.570773E+04   0.725455E+00   0.000000E+00   0.151202E+01   0.573308E-07   0.133661E-03   0.267228E-06
   213   0.571281E+04   0.737719E+00   0.000000E+00   0.301765E+01   0.570483E-07   0.132550E-03   0.277979E-06
   214   0.571719E+04   0.751259E+00   0.000000E+00   0.453877E+01   0.567679E-07   0.131448E-03   0.288205E-06
   215   0.572097E+04   0.766270E+00   0.000000E+00   0.607462E+01   0.564898E-07   0.130355E-03   0.297928E-06
   216   0.572407E+04   0.782567E+00   0.000000E+00   0.762570E+01   0.562137E-07   0.129269E-03   0.307170E-06
   217   0.572663E+04   0.800305E+00   0.000000E+00   0.918998E+01   0.559398E-07   0.128192E-03   0.315951E-06
   218   0.572851E+04   0.819487E+00   0.000000E+00   0.107677E+02   0.556680E-07   0.127122E-03   0.324292E-06
   219   0.572977E+04   0.840111E+00   0.000000E+00   0.123597E+02   0.553982E-07   0.126061E-03   0.332216E-06
   220   0.573043E+04   0.862328E+00   0.000000E+00   0.139616E+02   0.551306E-07   0.125008E-03   0.339743E-06
   221   0.573047E+04   0.886064E+00   0.000000E+00   0.155756E+02   0.548650E-07   0.123963E-03   0.346895E-06
   222   0.572991E+04   0.911467E+00   0.000000E+00   0.172002E+02   0.546014E-07   0.122926E-03   0.353693E-06
   223   0.572859E+04   0.938465E+00   0.000000E+00   0.188361E+02   0.543398E-07   0.121896E-03   0.360158E-06
   224   0.572680E+04   0.967058E+00   0.000000E+00   0.204795E+02   0.540802E-07   0.120875E-03   0.366311E-06
   225   0.572433E+04   0.997396E+00   0.000000E+00   0.221335E+02   0.538225E-07   0.119861E-03   0.372175E-06
   226   0.572125E+04   0.102948E+01   0.000000E+00   0.237942E+02   0.535668E-07   0.118856E-03   0.377770E-06
   227   0.571748E+04   0.106331E+01   0.000000E+00   0.254632E+02   0.533131E-07   0.117858E-03   0.383117E-06
   228   0.571317E+04   0.109888E+01   0.000000E+00   0.271390E+02   0.530612E-07   0.116867E-03   0.388238E-06
   229   0.570826E+04   0.113627E+01   0.000000E+00   0.288200E+02   0.528112E-07   0.115885E-03   0.393154E-06
   230   0.570265E+04   0.117549E+01   0.000000E+00   0.305069E+02   0.525631E-07   0.114910E-03   0.397887E-06
   231   0.569637E+04   0.121660E+01   0.000000E+00   0.321991E+02   0.523169E-07   0.113942E-03   0.402457E-06
