#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.899996E-04   0.198289E+08   0.198289E+08   0.254344E+08   0.254071E+08   0.000000E+00   0.198289E+08   0.198289E+08   0.198364E+08  -0.471765E+00   0.103979E+08   0.103979E+08   0.780482E+01
   0.109459E-03   0.198280E+08   0.198280E+08   0.249645E+08   0.249248E+08   0.000000E+00   0.198280E+08   0.198280E+08   0.198353E+08  -0.471736E+00   0.103974E+08   0.103974E+08   0.944486E+01
   0.133126E-03   0.198266E+08   0.198266E+08   0.242842E+08   0.242267E+08   0.000000E+00   0.198266E+08   0.198266E+08   0.198337E+08  -0.471693E+00   0.103967E+08   0.103967E+08   0.114023E+02
   0.161910E-03   0.198245E+08   0.198245E+08   0.233091E+08   0.232269E+08   0.000000E+00   0.198245E+08   0.198245E+08   0.198313E+08  -0.471631E+00   0.103956E+08   0.103956E+08   0.137174E+02
   0.196917E-03   0.198214E+08   0.198214E+08   0.219330E+08   0.218173E+08   0.000000E+00   0.198214E+08   0.198214E+08   0.198279E+08  -0.471541E+00   0.103940E+08   0.103939E+08   0.164181E+02
   0.239494E-03   0.198170E+08   0.198169E+08   0.200350E+08   0.198761E+08   0.000000E+00   0.198170E+08   0.198170E+08   0.198228E+08  -0.471409E+00   0.103916E+08   0.103916E+08   0.195045E+02
   0.291277E-03   0.198104E+08   0.198104E+08   0.175061E+08   0.172958E+08   0.000000E+00   0.198104E+08   0.198104E+08   0.198155E+08  -0.471219E+00   0.103881E+08   0.103881E+08   0.229226E+02
   0.354256E-03   0.198009E+08   0.198009E+08   0.143090E+08   0.140461E+08   0.000000E+00   0.198009E+08   0.198009E+08   0.198051E+08  -0.470948E+00   0.103830E+08   0.103830E+08   0.265278E+02
   0.430851E-03   0.197873E+08   0.197872E+08   0.105806E+08   0.102800E+08   0.000000E+00   0.197873E+08   0.197873E+08   0.197904E+08  -0.470567E+00   0.103758E+08   0.103757E+08   0.300442E+02
   0.524009E-03   0.197678E+08   0.197678E+08   0.675111E+07   0.645424E+07   0.000000E+00   0.197678E+08   0.197678E+08   0.197698E+08  -0.470040E+00   0.103654E+08   0.103653E+08   0.330401E+02
   0.637308E-03   0.197405E+08   0.197404E+08   0.355242E+07   0.332687E+07   0.000000E+00   0.197405E+08   0.197405E+08   0.197415E+08  -0.469327E+00   0.103508E+08   0.103508E+08   0.349679E+02
   0.775104E-03   0.197027E+08   0.197025E+08   0.167579E+07   0.158302E+07   0.000000E+00   0.197026E+08   0.197026E+08   0.197031E+08  -0.468377E+00   0.103307E+08   0.103306E+08   0.353196E+02
   0.942694E-03   0.196512E+08   0.196510E+08   0.105433E+07   0.108351E+07   0.000000E+00   0.196512E+08   0.196512E+08   0.196515E+08  -0.467122E+00   0.103034E+08   0.103033E+08   0.338680E+02
   0.114652E-02   0.195822E+08   0.195820E+08   0.714129E+06   0.767459E+06   0.000000E+00   0.195822E+08   0.195822E+08   0.195824E+08  -0.465467E+00   0.102670E+08   0.102669E+08   0.307903E+02
   0.139442E-02   0.194911E+08   0.194908E+08   0.254953E+06   0.282978E+06   0.000000E+00   0.194910E+08   0.194910E+08   0.194911E+08  -0.463288E+00   0.102190E+08   0.102189E+08   0.265237E+02
   0.169591E-02   0.193719E+08   0.193714E+08   0.147922E+06  -0.168699E+06   0.000000E+00   0.193718E+08   0.193718E+08   0.193718E+08  -0.460445E+00   0.101564E+08   0.101563E+08   0.217156E+02
   0.206260E-02   0.192177E+08   0.192171E+08   0.247687E+04  -0.113121E+06   0.000000E+00   0.192176E+08   0.192176E+08   0.192176E+08  -0.456775E+00   0.100754E+08   0.100753E+08   0.172551E+02
   0.250856E-02   0.190204E+08   0.190196E+08   0.867348E+04  -0.756815E+05   0.000000E+00   0.190203E+08   0.190203E+08   0.190202E+08  -0.452082E+00   0.997188E+07   0.997177E+07   0.137830E+02
   0.305096E-02   0.187709E+08   0.187698E+08   0.243244E+04  -0.504892E+05   0.000000E+00   0.187707E+08   0.187707E+08   0.187707E+08  -0.446149E+00   0.984099E+07   0.984089E+07   0.113016E+02
   0.371062E-02   0.184592E+08   0.184577E+08  -0.169299E+05  -0.335646E+05   0.000000E+00   0.184590E+08   0.184590E+08   0.184590E+08  -0.438740E+00   0.967754E+07   0.967744E+07   0.927670E+01
   0.451292E-02   0.180749E+08   0.180728E+08  -0.135769E+05  -0.222180E+05   0.000000E+00   0.180746E+08   0.180746E+08   0.180746E+08  -0.429602E+00   0.947597E+07   0.947587E+07   0.751514E+01
   0.548869E-02   0.176068E+08   0.176037E+08  -0.120893E+05  -0.146310E+05   0.000000E+00   0.176063E+08   0.176063E+08   0.176063E+08  -0.418472E+00   0.923048E+07   0.923038E+07   0.614607E+01
   0.667543E-02   0.170438E+08   0.170394E+08  -0.102702E+05  -0.957471E+04   0.000000E+00   0.170431E+08   0.170431E+08   0.170431E+08  -0.405085E+00   0.893518E+07   0.893508E+07   0.499506E+01
   0.811877E-02   0.163745E+08   0.163683E+08  -0.635652E+04  -0.621863E+04   0.000000E+00   0.163736E+08   0.163736E+08   0.163736E+08  -0.389171E+00   0.858416E+07   0.858406E+07   0.406581E+01
   0.987418E-02   0.155897E+08   0.155808E+08   0.171431E+04  -0.400248E+04   0.000000E+00   0.155883E+08   0.155883E+08   0.155883E+08  -0.370506E+00   0.817247E+07   0.817238E+07   0.332729E+01
   0.120091E-01   0.146752E+08   0.146627E+08  -0.212325E+04  -0.254703E+04   0.000000E+00   0.146732E+08   0.146732E+08   0.146732E+08  -0.348757E+00   0.769273E+07   0.769263E+07   0.273571E+01
   0.146057E-01   0.136287E+08   0.136115E+08   0.356224E+03  -0.159904E+04   0.000000E+00   0.136261E+08   0.136261E+08   0.136261E+08  -0.323868E+00   0.714374E+07   0.714364E+07   0.226773E+01
   0.177637E-01   0.124369E+08   0.124137E+08  -0.115635E+04  -0.986413E+03   0.000000E+00   0.124333E+08   0.124333E+08   0.124333E+08  -0.295517E+00   0.651841E+07   0.651831E+07   0.189049E+01
   0.216045E-01   0.111129E+08   0.110828E+08  -0.621380E+02  -0.595803E+03   0.000000E+00   0.111082E+08   0.111082E+08   0.111082E+08  -0.264022E+00   0.582372E+07   0.582362E+07   0.157957E+01
   0.259254E-01   0.978094E+07   0.974440E+07   0.205817E+02  -0.364112E+03   0.000000E+00   0.977528E+07   0.977528E+07   0.977528E+07  -0.232341E+00   0.512492E+07   0.512481E+07   0.132217E+01
   0.302463E-01   0.862137E+07   0.858055E+07  -0.691379E+02  -0.235765E+03   0.000000E+00   0.861505E+07   0.861505E+07   0.861505E+07  -0.204764E+00   0.451665E+07   0.451655E+07   0.111218E+01
   0.345672E-01   0.763589E+07   0.759336E+07  -0.242374E+02  -0.159856E+03   0.000000E+00   0.762931E+07   0.762931E+07   0.762931E+07  -0.181335E+00   0.399986E+07   0.399976E+07   0.927924E+00
   0.388881E-01   0.681941E+07   0.677774E+07  -0.208152E+02  -0.112792E+03   0.000000E+00   0.681297E+07   0.681297E+07   0.681297E+07  -0.161932E+00   0.357187E+07   0.357178E+07   0.762101E+00
   0.432090E-01   0.615835E+07   0.611971E+07  -0.184467E+02  -0.825028E+02   0.000000E+00   0.615237E+07   0.615237E+07   0.615237E+07  -0.146231E+00   0.322554E+07   0.322546E+07   0.613909E+00
   0.475299E-01   0.562975E+07   0.559569E+07   0.121392E+03  -0.623330E+02   0.000000E+00   0.562448E+07   0.562448E+07   0.562448E+07  -0.133684E+00   0.294877E+07   0.294870E+07   0.484989E+00
   0.518508E-01   0.521332E+07   0.518461E+07   0.944671E+02  -0.485060E+02   0.000000E+00   0.520888E+07   0.520888E+07   0.520888E+07  -0.123806E+00   0.273088E+07   0.273082E+07   0.377378E+00
   0.561717E-01   0.487408E+07   0.485071E+07   0.752641E+02  -0.386446E+02   0.000000E+00   0.487047E+07   0.487047E+07   0.487047E+07  -0.115762E+00   0.255345E+07   0.255340E+07   0.291820E+00
   0.604926E-01   0.458779E+07   0.456908E+07   0.610916E+02  -0.313668E+02   0.000000E+00   0.458490E+07   0.458490E+07   0.458490E+07  -0.108975E+00   0.240373E+07   0.240369E+07   0.227795E+00
   0.648135E-01   0.433111E+07   0.431595E+07   0.502450E+02  -0.257971E+02   0.000000E+00   0.432877E+07   0.432877E+07   0.432877E+07  -0.102887E+00   0.226945E+07   0.226941E+07   0.183187E+00
   0.691344E-01   0.408811E+07   0.407516E+07   0.416852E+02  -0.214021E+02   0.000000E+00   0.408611E+07   0.408611E+07   0.408611E+07  -0.971194E-01   0.214222E+07   0.214219E+07   0.154746E+00
   0.734553E-01   0.384927E+07   0.383726E+07   0.347683E+02  -0.178508E+02   0.000000E+00   0.384741E+07   0.384741E+07   0.384741E+07  -0.914461E-01   0.201708E+07   0.201705E+07   0.138530E+00
   0.777762E-01   0.361204E+07   0.359992E+07   0.290999E+02  -0.149408E+02   0.000000E+00   0.361016E+07   0.361016E+07   0.361016E+07  -0.858071E-01   0.189270E+07   0.189267E+07   0.130439E+00
   0.820971E-01   0.337854E+07   0.336562E+07   0.244271E+02  -0.125419E+02   0.000000E+00   0.337654E+07   0.337654E+07   0.337654E+07  -0.802544E-01   0.177023E+07   0.177020E+07   0.126687E+00
   0.864180E-01   0.315434E+07   0.314035E+07   0.205804E+02  -0.105671E+02   0.000000E+00   0.315217E+07   0.315217E+07   0.315217E+07  -0.749215E-01   0.165260E+07   0.165257E+07   0.124181E+00
   0.907389E-01   0.294530E+07   0.293036E+07   0.174281E+02  -0.894875E+01   0.000000E+00   0.294299E+07   0.294299E+07   0.294299E+07  -0.699496E-01   0.154293E+07   0.154290E+07   0.120737E+00
   0.961016E-01   0.271475E+07   0.269923E+07   0.143195E+02  -0.735279E+01   0.000000E+00   0.271235E+07   0.271235E+07   0.271235E+07  -0.644677E-01   0.142202E+07   0.142198E+07   0.113438E+00
   0.101464E+00   0.252260E+07   0.250739E+07   0.119360E+02  -0.612896E+01   0.000000E+00   0.252024E+07   0.252024E+07   0.252024E+07  -0.599017E-01   0.132130E+07   0.132127E+07   0.102483E+00
   0.106827E+00   0.236978E+07   0.235576E+07   0.101157E+02  -0.519418E+01   0.000000E+00   0.236762E+07   0.236762E+07   0.236762E+07  -0.562740E-01   0.124128E+07   0.124125E+07   0.889543E-01
   0.112190E+00   0.224985E+07   0.223762E+07   0.870825E+01  -0.447140E+01   0.000000E+00   0.224796E+07   0.224796E+07   0.224796E+07  -0.534300E-01   0.117855E+07   0.117852E+07   0.746783E-01
   0.117552E+00   0.215177E+07   0.214153E+07   0.758691E+01  -0.389552E+01   0.000000E+00   0.215018E+07   0.215018E+07   0.215018E+07  -0.511060E-01   0.112728E+07   0.112726E+07   0.615309E-01
   0.122915E+00   0.206434E+07   0.205588E+07   0.665813E+01  -0.341854E+01   0.000000E+00   0.206303E+07   0.206303E+07   0.206303E+07  -0.490346E-01   0.108159E+07   0.108157E+07   0.509217E-01
   0.128278E+00   0.197877E+07   0.197158E+07   0.586012E+01  -0.300876E+01   0.000000E+00   0.197765E+07   0.197765E+07   0.197765E+07  -0.470053E-01   0.103683E+07   0.103681E+07   0.435105E-01
   0.133640E+00   0.188959E+07   0.188304E+07   0.515606E+01  -0.264727E+01   0.000000E+00   0.188858E+07   0.188858E+07   0.188858E+07  -0.448881E-01   0.990126E+06   0.990110E+06   0.391805E-01
   0.139003E+00   0.179543E+07   0.178894E+07   0.452829E+01  -0.232497E+01   0.000000E+00   0.179442E+07   0.179442E+07   0.179442E+07  -0.426502E-01   0.940764E+06   0.940749E+06   0.372228E-01
   0.144366E+00   0.169859E+07   0.169177E+07   0.397143E+01  -0.203910E+01   0.000000E+00   0.169754E+07   0.169754E+07   0.169754E+07  -0.403475E-01   0.889972E+06   0.889956E+06   0.366303E-01
   0.149728E+00   0.160338E+07   0.159608E+07   0.348476E+01  -0.178926E+01   0.000000E+00   0.160225E+07   0.160225E+07   0.160225E+07  -0.380826E-01   0.840015E+06   0.839999E+06   0.363921E-01
   0.155091E+00   0.151437E+07   0.150668E+07   0.306737E+01  -0.157499E+01   0.000000E+00   0.151318E+07   0.151318E+07   0.151318E+07  -0.359657E-01   0.793322E+06   0.793306E+06   0.357278E-01
   0.160454E+00   0.143553E+07   0.142770E+07   0.271639E+01  -0.139479E+01   0.000000E+00   0.143432E+07   0.143432E+07   0.143432E+07  -0.340911E-01   0.751974E+06   0.751958E+06   0.342196E-01
   0.165817E+00   0.136911E+07   0.136149E+07   0.242580E+01  -0.124558E+01   0.000000E+00   0.136793E+07   0.136793E+07   0.136793E+07  -0.325133E-01   0.717171E+06   0.717155E+06   0.318257E-01
   0.171179E+00   0.131478E+07   0.130766E+07   0.218592E+01  -0.112240E+01   0.000000E+00   0.131368E+07   0.131368E+07   0.131368E+07  -0.312238E-01   0.688726E+06   0.688712E+06   0.287947E-01
   0.176542E+00   0.126982E+07   0.126340E+07   0.198498E+01  -0.101921E+01   0.000000E+00   0.126883E+07   0.126883E+07   0.126883E+07  -0.301577E-01   0.665212E+06   0.665198E+06   0.255318E-01
   0.181905E+00   0.123059E+07   0.122491E+07   0.181204E+01  -0.930392E+00   0.000000E+00   0.122971E+07   0.122971E+07   0.122971E+07  -0.292279E-01   0.644702E+06   0.644689E+06   0.224605E-01
   0.187267E+00   0.119366E+07   0.118863E+07   0.165855E+01  -0.851572E+00   0.000000E+00   0.119288E+07   0.119288E+07   0.119288E+07  -0.283527E-01   0.625396E+06   0.625384E+06   0.199100E-01
   0.192630E+00   0.115632E+07   0.115175E+07   0.151853E+01  -0.779670E+00   0.000000E+00   0.115562E+07   0.115562E+07   0.115562E+07  -0.274669E-01   0.605857E+06   0.605847E+06   0.180475E-01
   0.197993E+00   0.111690E+07   0.111257E+07   0.138839E+01  -0.712851E+00   0.000000E+00   0.111623E+07   0.111623E+07   0.111623E+07  -0.265307E-01   0.585207E+06   0.585197E+06   0.168657E-01
   0.203355E+00   0.107518E+07   0.107089E+07   0.126695E+01  -0.650503E+00   0.000000E+00   0.107452E+07   0.107452E+07   0.107452E+07  -0.255394E-01   0.563341E+06   0.563331E+06   0.162185E-01
   0.208718E+00   0.103234E+07   0.102796E+07   0.115471E+01  -0.592882E+00   0.000000E+00   0.103167E+07   0.103167E+07   0.103167E+07  -0.245208E-01   0.540873E+06   0.540864E+06   0.158840E-01
   0.214081E+00   0.990189E+06   0.985666E+06   0.105271E+01  -0.540516E+00   0.000000E+00   0.989489E+06   0.989489E+06   0.989489E+06  -0.235184E-01   0.518762E+06   0.518752E+06   0.156315E-01
   0.219443E+00   0.950486E+06   0.945861E+06   0.961666E+00  -0.493776E+00   0.000000E+00   0.949771E+06   0.949771E+06   0.949771E+06  -0.225743E-01   0.497939E+06   0.497929E+06   0.152771E-01
   0.224806E+00   0.914558E+06   0.909924E+06   0.881665E+00  -0.452702E+00   0.000000E+00   0.913841E+06   0.913841E+06   0.913841E+06  -0.217204E-01   0.479102E+06   0.479092E+06   0.147174E-01
   0.230169E+00   0.883048E+06   0.878523E+06   0.812075E+00  -0.416971E+00   0.000000E+00   0.882348E+06   0.882348E+06   0.882348E+06  -0.209718E-01   0.462591E+06   0.462582E+06   0.139366E-01
   0.235531E+00   0.855811E+06   0.851499E+06   0.751608E+00  -0.385921E+00   0.000000E+00   0.855144E+06   0.855144E+06   0.855144E+06  -0.203252E-01   0.448329E+06   0.448320E+06   0.129915E-01
   0.240894E+00   0.832041E+06   0.828008E+06   0.698582E+00  -0.358692E+00   0.000000E+00   0.831417E+06   0.831417E+06   0.831417E+06  -0.197613E-01   0.435889E+06   0.435881E+06   0.119812E-01
   0.246257E+00   0.810555E+06   0.806819E+06   0.651251E+00  -0.334386E+00   0.000000E+00   0.809977E+06   0.809977E+06   0.809977E+06  -0.192517E-01   0.424649E+06   0.424641E+06   0.110130E-01
   0.251620E+00   0.790081E+06   0.786612E+06   0.608054E+00  -0.312203E+00   0.000000E+00   0.789545E+06   0.789545E+06   0.789545E+06  -0.187661E-01   0.413936E+06   0.413929E+06   0.101732E-01
   0.256982E+00   0.769542E+06   0.766274E+06   0.567800E+00  -0.291534E+00   0.000000E+00   0.769036E+06   0.769036E+06   0.769036E+06  -0.182786E-01   0.403184E+06   0.403177E+06   0.950924E-02
   0.262345E+00   0.748343E+06   0.745199E+06   0.529819E+00  -0.272033E+00   0.000000E+00   0.747857E+06   0.747857E+06   0.747857E+06  -0.177752E-01   0.392080E+06   0.392073E+06   0.902539E-02
   0.267708E+00   0.726485E+06   0.723394E+06   0.493939E+00  -0.253611E+00   0.000000E+00   0.726007E+06   0.726007E+06   0.726007E+06  -0.172559E-01   0.380625E+06   0.380618E+06   0.868994E-02
   0.273070E+00   0.704388E+06   0.701300E+06   0.460279E+00  -0.236330E+00   0.000000E+00   0.703910E+06   0.703910E+06   0.703910E+06  -0.167307E-01   0.369040E+06   0.369034E+06   0.844877E-02
   0.278433E+00   0.682626E+06   0.679523E+06   0.429031E+00  -0.220287E+00   0.000000E+00   0.682146E+06   0.682146E+06   0.682146E+06  -0.162134E-01   0.357631E+06   0.357624E+06   0.824204E-02
   0.283796E+00   0.661783E+06   0.658673E+06   0.400350E+00  -0.205562E+00   0.000000E+00   0.661302E+06   0.661302E+06   0.661302E+06  -0.157180E-01   0.346703E+06   0.346696E+06   0.801950E-02
   0.289158E+00   0.642368E+06   0.639280E+06   0.374318E+00  -0.192196E+00   0.000000E+00   0.641890E+06   0.641890E+06   0.641890E+06  -0.152566E-01   0.336526E+06   0.336519E+06   0.775066E-02
   0.294521E+00   0.624682E+06   0.621655E+06   0.350874E+00  -0.180159E+00   0.000000E+00   0.624214E+06   0.624214E+06   0.624214E+06  -0.148364E-01   0.327258E+06   0.327252E+06   0.742774E-02
   0.299884E+00   0.608708E+06   0.605779E+06   0.329785E+00  -0.169330E+00   0.000000E+00   0.608255E+06   0.608255E+06   0.608255E+06  -0.144571E-01   0.318892E+06   0.318885E+06   0.706228E-02
   0.305246E+00   0.594150E+06   0.591343E+06   0.310691E+00  -0.159526E+00   0.000000E+00   0.593716E+06   0.593716E+06   0.593716E+06  -0.141116E-01   0.311269E+06   0.311263E+06   0.667835E-02
   0.310609E+00   0.580587E+06   0.577910E+06   0.293212E+00  -0.150550E+00   0.000000E+00   0.580173E+06   0.580173E+06   0.580173E+06  -0.137897E-01   0.304169E+06   0.304163E+06   0.630417E-02
   0.315972E+00   0.567598E+06   0.565043E+06   0.277010E+00  -0.142231E+00   0.000000E+00   0.567203E+06   0.567203E+06   0.567203E+06  -0.134814E-01   0.297369E+06   0.297363E+06   0.596419E-02
   0.321334E+00   0.554824E+06   0.552369E+06   0.261816E+00  -0.134429E+00   0.000000E+00   0.554444E+06   0.554444E+06   0.554444E+06  -0.131781E-01   0.290680E+06   0.290674E+06   0.567343E-02
   0.326697E+00   0.542017E+06   0.539635E+06   0.247446E+00  -0.127051E+00   0.000000E+00   0.541648E+06   0.541648E+06   0.541648E+06  -0.128740E-01   0.283971E+06   0.283966E+06   0.543541E-02
   0.332060E+00   0.529108E+06   0.526775E+06   0.233813E+00  -0.120051E+00   0.000000E+00   0.528747E+06   0.528747E+06   0.528747E+06  -0.125674E-01   0.277208E+06   0.277202E+06   0.524347E-02
   0.337423E+00   0.516206E+06   0.513902E+06   0.220916E+00  -0.113430E+00   0.000000E+00   0.515850E+06   0.515850E+06   0.515850E+06  -0.122608E-01   0.270446E+06   0.270441E+06   0.508416E-02
   0.342785E+00   0.503513E+06   0.501228E+06   0.208792E+00  -0.107205E+00   0.000000E+00   0.503160E+06   0.503160E+06   0.503160E+06  -0.119592E-01   0.263793E+06   0.263788E+06   0.494148E-02
   0.348148E+00   0.491241E+06   0.488975E+06   0.197474E+00  -0.101394E+00   0.000000E+00   0.490891E+06   0.490891E+06   0.490891E+06  -0.116676E-01   0.257361E+06   0.257356E+06   0.480093E-02
   0.353511E+00   0.479562E+06   0.477323E+06   0.186973E+00  -0.960019E-01   0.000000E+00   0.479216E+06   0.479216E+06   0.479216E+06  -0.113901E-01   0.251240E+06   0.251235E+06   0.465261E-02
   0.358873E+00   0.468581E+06   0.466382E+06   0.177272E+00  -0.910210E-01   0.000000E+00   0.468241E+06   0.468241E+06   0.468241E+06  -0.111293E-01   0.245486E+06   0.245481E+06   0.449262E-02
   0.364236E+00   0.458314E+06   0.456167E+06   0.168319E+00  -0.864244E-01   0.000000E+00   0.457982E+06   0.457982E+06   0.457982E+06  -0.108854E-01   0.240107E+06   0.240103E+06   0.432267E-02
   0.369599E+00   0.448681E+06   0.446594E+06   0.160036E+00  -0.821709E-01   0.000000E+00   0.448358E+06   0.448358E+06   0.448358E+06  -0.106567E-01   0.235062E+06   0.235058E+06   0.414838E-02
   0.374961E+00   0.439546E+06   0.437524E+06   0.152326E+00  -0.782124E-01   0.000000E+00   0.439234E+06   0.439234E+06   0.439234E+06  -0.104398E-01   0.230278E+06   0.230274E+06   0.397711E-02
   0.380324E+00   0.430763E+06   0.428803E+06   0.145103E+00  -0.745037E-01   0.000000E+00   0.430460E+06   0.430460E+06   0.430460E+06  -0.102313E-01   0.225678E+06   0.225674E+06   0.381585E-02
   0.385687E+00   0.422205E+06   0.420300E+06   0.138294E+00  -0.710072E-01   0.000000E+00   0.421910E+06   0.421910E+06   0.421910E+06  -0.100280E-01   0.221196E+06   0.221192E+06   0.366950E-02
   0.391049E+00   0.413772E+06   0.411914E+06   0.131841E+00  -0.676937E-01   0.000000E+00   0.413485E+06   0.413485E+06   0.413485E+06  -0.982779E-02   0.216779E+06   0.216775E+06   0.353989E-02
   0.396412E+00   0.405415E+06   0.403593E+06   0.125706E+00  -0.645440E-01   0.000000E+00   0.405133E+06   0.405133E+06   0.405133E+06  -0.962929E-02   0.212400E+06   0.212396E+06   0.342591E-02
   0.401775E+00   0.397144E+06   0.395352E+06   0.119876E+00  -0.615505E-01   0.000000E+00   0.396867E+06   0.396867E+06   0.396867E+06  -0.943281E-02   0.208066E+06   0.208062E+06   0.332430E-02
   0.407137E+00   0.389023E+06   0.387256E+06   0.114351E+00  -0.587139E-01   0.000000E+00   0.388750E+06   0.388750E+06   0.388750E+06  -0.923989E-02   0.203811E+06   0.203807E+06   0.323075E-02
   0.412500E+00   0.381126E+06   0.379382E+06   0.109135E+00  -0.560358E-01   0.000000E+00   0.380856E+06   0.380856E+06   0.380856E+06  -0.905227E-02   0.199672E+06   0.199669E+06   0.314103E-02
   0.417863E+00   0.373503E+06   0.371784E+06   0.104224E+00  -0.535144E-01   0.000000E+00   0.373237E+06   0.373237E+06   0.373237E+06  -0.887119E-02   0.195678E+06   0.195674E+06   0.305184E-02
   0.423226E+00   0.366186E+06   0.364495E+06   0.996092E-01  -0.511448E-01   0.000000E+00   0.365924E+06   0.365924E+06   0.365924E+06  -0.869737E-02   0.191844E+06   0.191840E+06   0.296140E-02
   0.428588E+00   0.359191E+06   0.357532E+06   0.952767E-01  -0.489202E-01   0.000000E+00   0.358935E+06   0.358935E+06   0.358935E+06  -0.853124E-02   0.188180E+06   0.188176E+06   0.286960E-02
   0.433951E+00   0.352513E+06   0.350888E+06   0.912086E-01  -0.468314E-01   0.000000E+00   0.352262E+06   0.352262E+06   0.352262E+06  -0.837263E-02   0.184681E+06   0.184678E+06   0.277761E-02
   0.439314E+00   0.346108E+06   0.344519E+06   0.873787E-01  -0.448649E-01   0.000000E+00   0.345862E+06   0.345862E+06   0.345862E+06  -0.822052E-02   0.181326E+06   0.181322E+06   0.268724E-02
   0.444676E+00   0.339914E+06   0.338361E+06   0.837579E-01  -0.430058E-01   0.000000E+00   0.339673E+06   0.339673E+06   0.339673E+06  -0.807343E-02   0.178081E+06   0.178078E+06   0.260039E-02
   0.450039E+00   0.333882E+06   0.332363E+06   0.803229E-01  -0.412420E-01   0.000000E+00   0.333647E+06   0.333647E+06   0.333647E+06  -0.793019E-02   0.174922E+06   0.174919E+06   0.251859E-02
   0.455402E+00   0.327985E+06   0.326497E+06   0.770571E-01  -0.395652E-01   0.000000E+00   0.327755E+06   0.327755E+06   0.327755E+06  -0.779015E-02   0.171833E+06   0.171830E+06   0.244265E-02
   0.460764E+00   0.322203E+06   0.320743E+06   0.739469E-01  -0.379682E-01   0.000000E+00   0.321977E+06   0.321977E+06   0.321977E+06  -0.765283E-02   0.168804E+06   0.168801E+06   0.237256E-02
   0.466127E+00   0.316521E+06   0.315084E+06   0.709807E-01  -0.364453E-01   0.000000E+00   0.316298E+06   0.316298E+06   0.316298E+06  -0.751784E-02   0.165826E+06   0.165823E+06   0.230753E-02
   0.471490E+00   0.310941E+06   0.309526E+06   0.681522E-01  -0.349930E-01   0.000000E+00   0.310722E+06   0.310722E+06   0.310722E+06  -0.738531E-02   0.162903E+06   0.162900E+06   0.224642E-02
   0.476852E+00   0.305491E+06   0.304097E+06   0.654599E-01  -0.336106E-01   0.000000E+00   0.305275E+06   0.305275E+06   0.305275E+06  -0.725584E-02   0.160047E+06   0.160044E+06   0.218799E-02
   0.482215E+00   0.300195E+06   0.298822E+06   0.629023E-01  -0.322975E-01   0.000000E+00   0.299983E+06   0.299983E+06   0.299983E+06  -0.713006E-02   0.157273E+06   0.157270E+06   0.213120E-02
