#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.354256E-03   0.198010E+08   0.198007E+08   0.143090E+08   0.140461E+08   0.000000E+00   0.198009E+08   0.198009E+08   0.198051E+08  -0.470948E+00   0.103830E+08   0.103830E+08   0.345262E+02
   0.430851E-03   0.197873E+08   0.197869E+08   0.105805E+08   0.102800E+08   0.000000E+00   0.197873E+08   0.197873E+08   0.197904E+08  -0.470567E+00   0.103758E+08   0.103757E+08   0.384469E+02
   0.524009E-03   0.197679E+08   0.197674E+08   0.675110E+07   0.645424E+07   0.000000E+00   0.197678E+08   0.197678E+08   0.197698E+08  -0.470040E+00   0.103654E+08   0.103653E+08   0.413380E+02
   0.637308E-03   0.197406E+08   0.197398E+08   0.355240E+07   0.332687E+07   0.000000E+00   0.197405E+08   0.197405E+08   0.197415E+08  -0.469327E+00   0.103508E+08   0.103507E+08   0.425479E+02
   0.775104E-03   0.197028E+08   0.197018E+08   0.167579E+07   0.158302E+07   0.000000E+00   0.197026E+08   0.197026E+08   0.197031E+08  -0.468377E+00   0.103307E+08   0.103306E+08   0.417095E+02
   0.942694E-03   0.196513E+08   0.196501E+08   0.105433E+07   0.108351E+07   0.000000E+00   0.196512E+08   0.196512E+08   0.196515E+08  -0.467122E+00   0.103034E+08   0.103033E+08   0.390216E+02
   0.114652E-02   0.195824E+08   0.195810E+08   0.714133E+06   0.767459E+06   0.000000E+00   0.195822E+08   0.195822E+08   0.195824E+08  -0.465467E+00   0.102670E+08   0.102669E+08   0.350239E+02
   0.139442E-02   0.194913E+08   0.194896E+08   0.254956E+06   0.282978E+06   0.000000E+00   0.194910E+08   0.194910E+08   0.194911E+08  -0.463288E+00   0.102190E+08   0.102189E+08   0.300250E+02
   0.169591E-02   0.193721E+08   0.193703E+08   0.147928E+06  -0.168699E+06   0.000000E+00   0.193718E+08   0.193718E+08   0.193718E+08  -0.460445E+00   0.101564E+08   0.101562E+08   0.245232E+02
   0.206260E-02   0.192179E+08   0.192160E+08   0.248224E+04  -0.113121E+06   0.000000E+00   0.192176E+08   0.192176E+08   0.192176E+08  -0.456775E+00   0.100754E+08   0.100753E+08   0.195321E+02
   0.250856E-02   0.190206E+08   0.190186E+08   0.867239E+04  -0.756815E+05   0.000000E+00   0.190203E+08   0.190203E+08   0.190202E+08  -0.452082E+00   0.997188E+07   0.997176E+07   0.156106E+02
   0.305096E-02   0.187711E+08   0.187688E+08   0.243057E+04  -0.504892E+05   0.000000E+00   0.187707E+08   0.187707E+08   0.187707E+08  -0.446149E+00   0.984099E+07   0.984088E+07   0.127798E+02
   0.371062E-02   0.184594E+08   0.184567E+08  -0.169299E+05  -0.335646E+05   0.000000E+00   0.184590E+08   0.184590E+08   0.184590E+08  -0.438740E+00   0.967754E+07   0.967743E+07   0.104729E+02
   0.451292E-02   0.180751E+08   0.180717E+08  -0.135763E+05  -0.222180E+05   0.000000E+00   0.180746E+08   0.180746E+08   0.180746E+08  -0.429602E+00   0.947598E+07   0.947586E+07   0.847558E+01
   0.548869E-02   0.176070E+08   0.176027E+08  -0.120901E+05  -0.146310E+05   0.000000E+00   0.176063E+08   0.176063E+08   0.176063E+08  -0.418472E+00   0.923048E+07   0.923037E+07   0.691651E+01
   0.667543E-02   0.170440E+08   0.170383E+08  -0.102697E+05  -0.957471E+04   0.000000E+00   0.170431E+08   0.170431E+08   0.170431E+08  -0.405085E+00   0.893518E+07   0.893507E+07   0.560907E+01
   0.811877E-02   0.163747E+08   0.163672E+08  -0.635651E+04  -0.621863E+04   0.000000E+00   0.163736E+08   0.163736E+08   0.163736E+08  -0.389171E+00   0.858416E+07   0.858405E+07   0.455220E+01
   0.987418E-02   0.155899E+08   0.155797E+08   0.171425E+04  -0.400248E+04   0.000000E+00   0.155883E+08   0.155883E+08   0.155883E+08  -0.370506E+00   0.817248E+07   0.817237E+07   0.370994E+01
   0.120091E-01   0.146754E+08   0.146615E+08  -0.212336E+04  -0.254703E+04   0.000000E+00   0.146732E+08   0.146732E+08   0.146732E+08  -0.348757E+00   0.769273E+07   0.769262E+07   0.303436E+01
   0.146057E-01   0.136289E+08   0.136103E+08   0.356203E+03  -0.159904E+04   0.000000E+00   0.136260E+08   0.136260E+08   0.136260E+08  -0.323867E+00   0.714372E+07   0.714361E+07   0.249853E+01
   0.177637E-01   0.124370E+08   0.124123E+08  -0.115629E+04  -0.986403E+03   0.000000E+00   0.124332E+08   0.124332E+08   0.124332E+08  -0.295514E+00   0.651835E+07   0.651824E+07   0.206666E+01
   0.216045E-01   0.111128E+08   0.110811E+08  -0.620808E+02  -0.595787E+03   0.000000E+00   0.111079E+08   0.111079E+08   0.111079E+08  -0.264015E+00   0.582356E+07   0.582345E+07   0.171201E+01
   0.259254E-01   0.978055E+07   0.974232E+07   0.205684E+02  -0.364088E+03   0.000000E+00   0.977463E+07   0.977463E+07   0.977463E+07  -0.232326E+00   0.512458E+07   0.512447E+07   0.142194E+01
   0.302463E-01   0.862047E+07   0.857795E+07  -0.691272E+02  -0.235733E+03   0.000000E+00   0.861389E+07   0.861389E+07   0.861389E+07  -0.204737E+00   0.451604E+07   0.451593E+07   0.118940E+01
   0.345672E-01   0.763429E+07   0.759011E+07  -0.242206E+02  -0.159817E+03   0.000000E+00   0.762745E+07   0.762745E+07   0.762745E+07  -0.181291E+00   0.399888E+07   0.399878E+07   0.988889E+00
   0.388881E-01   0.681694E+07   0.677372E+07  -0.208631E+02  -0.112747E+03   0.000000E+00   0.681025E+07   0.681025E+07   0.681025E+07  -0.161868E+00   0.357045E+07   0.357036E+07   0.810979E+00
   0.432090E-01   0.615485E+07   0.611483E+07  -0.184501E+02  -0.824531E+02   0.000000E+00   0.614866E+07   0.614866E+07   0.614866E+07  -0.146143E+00   0.322359E+07   0.322351E+07   0.653627E+00
   0.475299E-01   0.562512E+07   0.558987E+07   0.121288E+03  -0.622797E+02   0.000000E+00   0.561967E+07   0.561967E+07   0.561967E+07  -0.133569E+00   0.294625E+07   0.294618E+07   0.517667E+00
   0.518508E-01   0.520754E+07   0.517784E+07   0.943592E+02  -0.484507E+02   0.000000E+00   0.520294E+07   0.520294E+07   0.520294E+07  -0.123665E+00   0.272777E+07   0.272770E+07   0.404634E+00
   0.561717E-01   0.486718E+07   0.484301E+07   0.751552E+02  -0.385888E+02   0.000000E+00   0.486344E+07   0.486344E+07   0.486344E+07  -0.115595E+00   0.254977E+07   0.254971E+07   0.314850E+00
   0.604926E-01   0.457981E+07   0.456047E+07   0.609838E+02  -0.313115E+02   0.000000E+00   0.457682E+07   0.457682E+07   0.457682E+07  -0.108783E+00   0.239950E+07   0.239945E+07   0.247520E+00
   0.648135E-01   0.432218E+07   0.430650E+07   0.501402E+02  -0.257434E+02   0.000000E+00   0.431975E+07   0.431975E+07   0.431975E+07  -0.102673E+00   0.226472E+07   0.226468E+07   0.200302E+00
   0.691344E-01   0.407836E+07   0.406498E+07   0.415850E+02  -0.213507E+02   0.000000E+00   0.407629E+07   0.407629E+07   0.407629E+07  -0.968862E-01   0.213708E+07   0.213704E+07   0.169774E+00
   0.734553E-01   0.383889E+07   0.382648E+07   0.346738E+02  -0.178024E+02   0.000000E+00   0.383697E+07   0.383697E+07   0.383697E+07  -0.911979E-01   0.201161E+07   0.201158E+07   0.151858E+00
   0.777762E-01   0.360120E+07   0.358867E+07   0.290120E+02  -0.148957E+02   0.000000E+00   0.359926E+07   0.359926E+07   0.359926E+07  -0.855479E-01   0.188699E+07   0.188695E+07   0.142356E+00
   0.820971E-01   0.336739E+07   0.335405E+07   0.243459E+02  -0.125002E+02   0.000000E+00   0.336533E+07   0.336533E+07   0.336533E+07  -0.799878E-01   0.176435E+07   0.176431E+07   0.137401E+00
   0.864180E-01   0.314301E+07   0.312858E+07   0.205059E+02  -0.105289E+02   0.000000E+00   0.314078E+07   0.314078E+07   0.314078E+07  -0.746507E-01   0.164662E+07   0.164659E+07   0.133848E+00
   0.907389E-01   0.293391E+07   0.291851E+07   0.173602E+02  -0.891391E+01   0.000000E+00   0.293153E+07   0.293153E+07   0.293153E+07  -0.696772E-01   0.153692E+07   0.153689E+07   0.129475E+00
   0.961016E-01   0.270341E+07   0.268741E+07   0.142592E+02  -0.732186E+01   0.000000E+00   0.270094E+07   0.270094E+07   0.270094E+07  -0.641965E-01   0.141603E+07   0.141600E+07   0.121149E+00
   0.101464E+00   0.251140E+07   0.249573E+07   0.118826E+02  -0.610156E+01   0.000000E+00   0.250898E+07   0.250898E+07   0.250898E+07  -0.596339E-01   0.131539E+07   0.131536E+07   0.109289E+00
   0.106827E+00   0.235879E+07   0.234436E+07   0.100684E+02  -0.516993E+01   0.000000E+00   0.235656E+07   0.235656E+07   0.235656E+07  -0.560112E-01   0.123548E+07   0.123545E+07   0.949678E-01
   0.112190E+00   0.223910E+07   0.222652E+07   0.866636E+01  -0.444991E+01   0.000000E+00   0.223715E+07   0.223715E+07   0.223715E+07  -0.531731E-01   0.117288E+07   0.117285E+07   0.800068E-01
   0.117552E+00   0.214129E+07   0.213075E+07   0.754975E+01  -0.387645E+01   0.000000E+00   0.213966E+07   0.213966E+07   0.213966E+07  -0.508558E-01   0.112176E+07   0.112174E+07   0.662743E-01
   0.122915E+00   0.205416E+07   0.204546E+07   0.662514E+01  -0.340162E+01   0.000000E+00   0.205282E+07   0.205282E+07   0.205282E+07  -0.487918E-01   0.107623E+07   0.107621E+07   0.551717E-01
   0.128278E+00   0.196891E+07   0.196151E+07   0.583079E+01  -0.299371E+01   0.000000E+00   0.196776E+07   0.196776E+07   0.196776E+07  -0.467702E-01   0.103164E+07   0.103162E+07   0.473485E-01
   0.133640E+00   0.188006E+07   0.187332E+07   0.512996E+01  -0.263387E+01   0.000000E+00   0.187902E+07   0.187902E+07   0.187902E+07  -0.446609E-01   0.985115E+06   0.985098E+06   0.426736E-01
   0.139003E+00   0.178624E+07   0.177956E+07   0.450502E+01  -0.231303E+01   0.000000E+00   0.178521E+07   0.178521E+07   0.178521E+07  -0.424312E-01   0.935933E+06   0.935916E+06   0.404238E-01
   0.144366E+00   0.168975E+07   0.168273E+07   0.395065E+01  -0.202844E+01   0.000000E+00   0.168866E+07   0.168866E+07   0.168866E+07  -0.401365E-01   0.885319E+06   0.885302E+06   0.395778E-01
   0.149728E+00   0.159487E+07   0.158735E+07   0.346618E+01  -0.177973E+01   0.000000E+00   0.159371E+07   0.159371E+07   0.159371E+07  -0.378796E-01   0.835538E+06   0.835520E+06   0.391135E-01
   0.155091E+00   0.150619E+07   0.149827E+07   0.305071E+01  -0.156644E+01   0.000000E+00   0.150497E+07   0.150497E+07   0.150497E+07  -0.357704E-01   0.789015E+06   0.788997E+06   0.382420E-01
   0.160454E+00   0.142765E+07   0.141960E+07   0.270140E+01  -0.138710E+01   0.000000E+00   0.142641E+07   0.142641E+07   0.142641E+07  -0.339032E-01   0.747829E+06   0.747812E+06   0.365411E-01
   0.165817E+00   0.136153E+07   0.135369E+07   0.241230E+01  -0.123865E+01   0.000000E+00   0.136032E+07   0.136032E+07   0.136032E+07  -0.323324E-01   0.713180E+06   0.713163E+06   0.339680E-01
   0.171179E+00   0.130748E+07   0.130016E+07   0.217372E+01  -0.111614E+01   0.000000E+00   0.130635E+07   0.130635E+07   0.130635E+07  -0.310495E-01   0.684883E+06   0.684867E+06   0.307716E-01
   0.176542E+00   0.126279E+07   0.125619E+07   0.197394E+01  -0.101354E+01   0.000000E+00   0.126177E+07   0.126177E+07   0.126177E+07  -0.299900E-01   0.661512E+06   0.661498E+06   0.273575E-01
   0.181905E+00   0.122382E+07   0.121798E+07   0.180203E+01  -0.925258E+00   0.000000E+00   0.122292E+07   0.122292E+07   0.122292E+07  -0.290666E-01   0.641144E+06   0.641130E+06   0.241499E-01
   0.187267E+00   0.118717E+07   0.118199E+07   0.164949E+01  -0.846918E+00   0.000000E+00   0.118636E+07   0.118636E+07   0.118636E+07  -0.281978E-01   0.621978E+06   0.621966E+06   0.214782E-01
   0.192630E+00   0.115009E+07   0.114539E+07   0.151030E+01  -0.775450E+00   0.000000E+00   0.114936E+07   0.114936E+07   0.114936E+07  -0.273183E-01   0.602578E+06   0.602566E+06   0.195089E-01
   0.197993E+00   0.111092E+07   0.110647E+07   0.138093E+01  -0.709023E+00   0.000000E+00   0.111023E+07   0.111023E+07   0.111023E+07  -0.263883E-01   0.582064E+06   0.582053E+06   0.182327E-01
   0.203355E+00   0.106946E+07   0.106505E+07   0.126018E+01  -0.647028E+00   0.000000E+00   0.106878E+07   0.106878E+07   0.106878E+07  -0.254030E-01   0.560331E+06   0.560320E+06   0.175015E-01
   0.208718E+00   0.102686E+07   0.102235E+07   0.114855E+01  -0.589721E+00   0.000000E+00   0.102617E+07   0.102617E+07   0.102617E+07  -0.243901E-01   0.537990E+06   0.537980E+06   0.170910E-01
   0.214081E+00   0.984936E+06   0.980280E+06   0.104710E+01  -0.537636E+00   0.000000E+00   0.984216E+06   0.984216E+06   0.984216E+06  -0.233930E-01   0.515997E+06   0.515987E+06   0.167686E-01
   0.219443E+00   0.945443E+06   0.940682E+06   0.956536E+00  -0.491143E+00   0.000000E+00   0.944707E+06   0.944707E+06   0.944707E+06  -0.224540E-01   0.495284E+06   0.495273E+06   0.163488E-01
   0.224806E+00   0.909707E+06   0.904937E+06   0.876963E+00  -0.450289E+00   0.000000E+00   0.908969E+06   0.908969E+06   0.908969E+06  -0.216046E-01   0.476548E+06   0.476538E+06   0.157273E-01
   0.230169E+00   0.878373E+06   0.873715E+06   0.807751E+00  -0.414752E+00   0.000000E+00   0.877652E+06   0.877652E+06   0.877652E+06  -0.208602E-01   0.460130E+06   0.460119E+06   0.148880E-01
   0.235531E+00   0.851298E+06   0.846860E+06   0.747623E+00  -0.383876E+00   0.000000E+00   0.850612E+06   0.850612E+06   0.850612E+06  -0.202175E-01   0.445953E+06   0.445943E+06   0.138878E-01
   0.240894E+00   0.827681E+06   0.823531E+06   0.694902E+00  -0.356803E+00   0.000000E+00   0.827039E+06   0.827039E+06   0.827039E+06  -0.196572E-01   0.433594E+06   0.433585E+06   0.128260E-01
   0.246257E+00   0.806342E+06   0.802498E+06   0.647849E+00  -0.332640E+00   0.000000E+00   0.805748E+06   0.805748E+06   0.805748E+06  -0.191512E-01   0.422431E+06   0.422423E+06   0.118102E-01
   0.251620E+00   0.786013E+06   0.782442E+06   0.604907E+00  -0.310588E+00   0.000000E+00   0.785460E+06   0.785460E+06   0.785460E+06  -0.186690E-01   0.411795E+06   0.411787E+06   0.109267E-01
   0.256982E+00   0.765616E+06   0.762252E+06   0.564889E+00  -0.290040E+00   0.000000E+00   0.765096E+06   0.765096E+06   0.765096E+06  -0.181850E-01   0.401118E+06   0.401110E+06   0.102228E-01
   0.262345E+00   0.744559E+06   0.741322E+06   0.527127E+00  -0.270651E+00   0.000000E+00   0.744058E+06   0.744058E+06   0.744058E+06  -0.176849E-01   0.390089E+06   0.390081E+06   0.970233E-02
   0.267708E+00   0.722840E+06   0.719657E+06   0.491448E+00  -0.252333E+00   0.000000E+00   0.722347E+06   0.722347E+06   0.722347E+06  -0.171689E-01   0.378706E+06   0.378699E+06   0.933322E-02
   0.273070E+00   0.700877E+06   0.697698E+06   0.457974E+00  -0.235146E+00   0.000000E+00   0.700385E+06   0.700385E+06   0.700385E+06  -0.166469E-01   0.367193E+06   0.367185E+06   0.906087E-02
   0.278433E+00   0.679245E+06   0.676049E+06   0.426894E+00  -0.219190E+00   0.000000E+00   0.678750E+06   0.678750E+06   0.678750E+06  -0.161327E-01   0.355850E+06   0.355843E+06   0.882492E-02
   0.283796E+00   0.658523E+06   0.655320E+06   0.398367E+00  -0.204544E+00   0.000000E+00   0.658027E+06   0.658027E+06   0.658027E+06  -0.156401E-01   0.344986E+06   0.344978E+06   0.857475E-02
   0.289158E+00   0.639220E+06   0.636040E+06   0.372473E+00  -0.191249E+00   0.000000E+00   0.638728E+06   0.638728E+06   0.638728E+06  -0.151814E-01   0.334868E+06   0.334860E+06   0.827963E-02
   0.294521E+00   0.621638E+06   0.618521E+06   0.349155E+00  -0.179277E+00   0.000000E+00   0.621156E+06   0.621156E+06   0.621156E+06  -0.147638E-01   0.325655E+06   0.325648E+06   0.793169E-02
   0.299884E+00   0.605761E+06   0.602745E+06   0.328179E+00  -0.168506E+00   0.000000E+00   0.605294E+06   0.605294E+06   0.605294E+06  -0.143868E-01   0.317339E+06   0.317333E+06   0.754249E-02
   0.305246E+00   0.591294E+06   0.588404E+06   0.309189E+00  -0.158755E+00   0.000000E+00   0.590846E+06   0.590846E+06   0.590846E+06  -0.140434E-01   0.309765E+06   0.309758E+06   0.713613E-02
   0.310609E+00   0.577817E+06   0.575061E+06   0.291805E+00  -0.149828E+00   0.000000E+00   0.577391E+06   0.577391E+06   0.577391E+06  -0.137235E-01   0.302710E+06   0.302704E+06   0.674084E-02
   0.315972E+00   0.564913E+06   0.562281E+06   0.275692E+00  -0.141554E+00   0.000000E+00   0.564506E+06   0.564506E+06   0.564506E+06  -0.134173E-01   0.295955E+06   0.295949E+06   0.638112E-02
   0.321334E+00   0.552220E+06   0.549692E+06   0.260581E+00  -0.133795E+00   0.000000E+00   0.551829E+06   0.551829E+06   0.551829E+06  -0.131160E-01   0.289309E+06   0.289303E+06   0.607193E-02
   0.326697E+00   0.539494E+06   0.537041E+06   0.246288E+00  -0.126456E+00   0.000000E+00   0.539114E+06   0.539114E+06   0.539114E+06  -0.128138E-01   0.282643E+06   0.282637E+06   0.581668E-02
   0.332060E+00   0.526665E+06   0.524262E+06   0.232727E+00  -0.119494E+00   0.000000E+00   0.526293E+06   0.526293E+06   0.526293E+06  -0.125090E-01   0.275921E+06   0.275915E+06   0.560858E-02
   0.337423E+00   0.513841E+06   0.511467E+06   0.219898E+00  -0.112907E+00   0.000000E+00   0.513474E+06   0.513474E+06   0.513474E+06  -0.122044E-01   0.269200E+06   0.269195E+06   0.543405E-02
   0.342785E+00   0.501224E+06   0.498869E+06   0.207837E+00  -0.106715E+00   0.000000E+00   0.500860E+06   0.500860E+06   0.500860E+06  -0.119045E-01   0.262587E+06   0.262582E+06   0.527695E-02
   0.348148E+00   0.489025E+06   0.486690E+06   0.196577E+00  -0.100933E+00   0.000000E+00   0.488664E+06   0.488664E+06   0.488664E+06  -0.116147E-01   0.256193E+06   0.256188E+06   0.512267E-02
   0.353511E+00   0.477415E+06   0.475109E+06   0.186130E+00  -0.955696E-01   0.000000E+00   0.477058E+06   0.477058E+06   0.477058E+06  -0.113388E-01   0.250108E+06   0.250103E+06   0.496122E-02
   0.358873E+00   0.466500E+06   0.464234E+06   0.176479E+00  -0.906143E-01   0.000000E+00   0.466150E+06   0.466150E+06   0.466150E+06  -0.110795E-01   0.244389E+06   0.244384E+06   0.478868E-02
   0.364236E+00   0.456295E+06   0.454083E+06   0.167573E+00  -0.860415E-01   0.000000E+00   0.455953E+06   0.455953E+06   0.455953E+06  -0.108372E-01   0.239044E+06   0.239039E+06   0.460674E-02
   0.369599E+00   0.446722E+06   0.444571E+06   0.159332E+00  -0.818099E-01   0.000000E+00   0.446389E+06   0.446389E+06   0.446389E+06  -0.106099E-01   0.234029E+06   0.234025E+06   0.442102E-02
   0.374961E+00   0.437643E+06   0.435559E+06   0.151663E+00  -0.778717E-01   0.000000E+00   0.437321E+06   0.437321E+06   0.437321E+06  -0.103943E-01   0.229275E+06   0.229270E+06   0.423889E-02
   0.380324E+00   0.428914E+06   0.426894E+06   0.144477E+00  -0.741820E-01   0.000000E+00   0.428602E+06   0.428602E+06   0.428602E+06  -0.101871E-01   0.224704E+06   0.224700E+06   0.406735E-02
   0.385687E+00   0.420409E+06   0.418445E+06   0.137702E+00  -0.707033E-01   0.000000E+00   0.420105E+06   0.420105E+06   0.420105E+06  -0.998514E-02   0.220249E+06   0.220245E+06   0.391126E-02
   0.391049E+00   0.412028E+06   0.410112E+06   0.131281E+00  -0.674065E-01   0.000000E+00   0.411731E+06   0.411731E+06   0.411731E+06  -0.978612E-02   0.215859E+06   0.215855E+06   0.377244E-02
   0.396412E+00   0.403721E+06   0.401843E+06   0.125178E+00  -0.642726E-01   0.000000E+00   0.403430E+06   0.403430E+06   0.403430E+06  -0.958881E-02   0.211507E+06   0.211503E+06   0.364973E-02
   0.401775E+00   0.395499E+06   0.393652E+06   0.119376E+00  -0.612940E-01   0.000000E+00   0.395213E+06   0.395213E+06   0.395213E+06  -0.939351E-02   0.207199E+06   0.207195E+06   0.353980E-02
   0.407137E+00   0.387427E+06   0.385605E+06   0.113879E+00  -0.584714E-01   0.000000E+00   0.387145E+06   0.387145E+06   0.387145E+06  -0.920174E-02   0.202969E+06   0.202965E+06   0.343832E-02
   0.412500E+00   0.379576E+06   0.377779E+06   0.108689E+00  -0.558065E-01   0.000000E+00   0.379298E+06   0.379298E+06   0.379298E+06  -0.901523E-02   0.198856E+06   0.198851E+06   0.334102E-02
   0.417863E+00   0.371999E+06   0.370227E+06   0.103802E+00  -0.532975E-01   0.000000E+00   0.371725E+06   0.371725E+06   0.371725E+06  -0.883523E-02   0.194885E+06   0.194881E+06   0.324455E-02
   0.423226E+00   0.364725E+06   0.362982E+06   0.992093E-01  -0.509394E-01   0.000000E+00   0.364456E+06   0.364456E+06   0.364456E+06  -0.866246E-02   0.191074E+06   0.191070E+06   0.314712E-02
   0.428588E+00   0.357773E+06   0.356062E+06   0.948980E-01  -0.487258E-01   0.000000E+00   0.357508E+06   0.357508E+06   0.357508E+06  -0.849733E-02   0.187432E+06   0.187428E+06   0.304860E-02
   0.433951E+00   0.351135E+06   0.349460E+06   0.908498E-01  -0.466472E-01   0.000000E+00   0.350876E+06   0.350876E+06   0.350876E+06  -0.833970E-02   0.183955E+06   0.183951E+06   0.295016E-02
   0.439314E+00   0.344769E+06   0.343131E+06   0.870385E-01  -0.446902E-01   0.000000E+00   0.344516E+06   0.344516E+06   0.344516E+06  -0.818852E-02   0.180620E+06   0.180616E+06   0.285363E-02
   0.444676E+00   0.338613E+06   0.337012E+06   0.834352E-01  -0.428401E-01   0.000000E+00   0.338365E+06   0.338365E+06   0.338365E+06  -0.804234E-02   0.177396E+06   0.177392E+06   0.276088E-02
   0.450039E+00   0.332618E+06   0.331052E+06   0.800168E-01  -0.410848E-01   0.000000E+00   0.332376E+06   0.332376E+06   0.332376E+06  -0.789998E-02   0.174256E+06   0.174252E+06   0.267344E-02
   0.455402E+00   0.326757E+06   0.325223E+06   0.767666E-01  -0.394160E-01   0.000000E+00   0.326520E+06   0.326520E+06   0.326520E+06  -0.776080E-02   0.171185E+06   0.171182E+06   0.259212E-02
   0.460764E+00   0.321010E+06   0.319504E+06   0.736712E-01  -0.378266E-01   0.000000E+00   0.320777E+06   0.320777E+06   0.320777E+06  -0.762430E-02   0.168175E+06   0.168171E+06   0.251689E-02
   0.466127E+00   0.315361E+06   0.313880E+06   0.707190E-01  -0.363108E-01   0.000000E+00   0.315132E+06   0.315132E+06   0.315132E+06  -0.749013E-02   0.165215E+06   0.165212E+06   0.244695E-02
   0.471490E+00   0.309815E+06   0.308356E+06   0.679037E-01  -0.348653E-01   0.000000E+00   0.309590E+06   0.309590E+06   0.309590E+06  -0.735839E-02   0.162309E+06   0.162306E+06   0.238111E-02
   0.476852E+00   0.304397E+06   0.302960E+06   0.652239E-01  -0.334894E-01   0.000000E+00   0.304175E+06   0.304175E+06   0.304175E+06  -0.722970E-02   0.159471E+06   0.159467E+06   0.231815E-02
   0.482215E+00   0.299134E+06   0.297717E+06   0.626783E-01  -0.321824E-01   0.000000E+00   0.298915E+06   0.298915E+06   0.298915E+06  -0.710466E-02   0.156713E+06   0.156709E+06   0.225700E-02
