#    L    TT             EE             BB             TE             PP             TP             EP          
    46   0.133977E+04   0.894015E-01   0.000000E+00   0.119653E+01   0.145513E-06   0.918534E-03  -0.270592E-06
    47   0.135911E+04   0.959399E-01   0.000000E+00   0.106965E+01   0.145051E-06   0.899415E-03   0.266751E-07
    48   0.137851E+04   0.102747E+00   0.000000E+00   0.933275E+00   0.144565E-06   0.880963E-03   0.282322E-06
    49   0.139805E+04   0.109780E+00   0.000000E+00   0.788227E+00   0.144058E-06   0.863147E-03   0.473628E-06
    50   0.141794E+04   0.116988E+00   0.000000E+00   0.628530E+00   0.143531E-06   0.845937E-03   0.577920E-06
    51   0.143798E+04   0.124328E+00   0.000000E+00   0.447778E+00   0.142986E-06   0.829304E-03   0.579628E-06
    52   0.145838E+04   0.131912E+00   0.000000E+00   0.243453E+00   0.142424E-06   0.813223E-03   0.491437E-06
    53   0.147877E+04   0.139924E+00   0.000000E+00   0.158571E-01   0.141847E-06   0.797673E-03   0.333045E-06
    54   0.149909E+04   0.148393E+00   0.000000E+00  -0.226739E+00   0.141254E-06   0.782633E-03   0.124098E-06
    55   0.151955E+04   0.157335E+00   0.000000E+00  -0.475950E+00   0.140647E-06   0.768081E-03  -0.115802E-06
    56   0.154040E+04   0.166629E+00   0.000000E+00  -0.730530E+00   0.140026E-06   0.753997E-03  -0.367097E-06
    57   0.156155E+04   0.176141E+00   0.000000E+00  -0.991495E+00   0.139394E-06   0.740358E-03  -0.610267E-06
    58   0.158301E+04   0.185841E+00   0.000000E+00  -0.126166E+01   0.138749E-06   0.727144E-03  -0.825827E-06
    59   0.160464E+04   0.195728E+00   0.000000E+00  -0.154386E+01   0.138095E-06   0.714335E-03  -0.994323E-06
    60   0.162643E+04   0.205818E+00   0.000000E+00  -0.183950E+01   0.137430E-06   0.701910E-03  -0.109633E-05
    61   0.164870E+04   0.216176E+00   0.000000E+00  -0.214943E+01   0.136757E-06   0.689848E-03  -0.111831E-05
    62   0.167084E+04   0.226813E+00   0.000000E+00  -0.247470E+01   0.136076E-06   0.678124E-03  -0.107012E-05
    63   0.169307E+04   0.237725E+00   0.000000E+00  -0.281603E+01   0.135388E-06   0.666712E-03  -0.967464E-06
    64   0.171569E+04   0.248962E+00   0.000000E+00  -0.317437E+01   0.134693E-06   0.655586E-03  -0.826005E-06
    65   0.173831E+04   0.260533E+00   0.000000E+00  -0.355005E+01   0.133992E-06   0.644721E-03  -0.661385E-06
    66   0.176124E+04   0.272398E+00   0.000000E+00  -0.394091E+01   0.133286E-06   0.634091E-03  -0.489220E-06
    67   0.178432E+04   0.284547E+00   0.000000E+00  -0.434373E+01   0.132575E-06   0.623670E-03  -0.325106E-06
    68   0.180784E+04   0.296997E+00   0.000000E+00  -0.475634E+01   0.131861E-06   0.613435E-03  -0.184618E-06
    69   0.183157E+04   0.309686E+00   0.000000E+00  -0.517647E+01   0.131143E-06   0.603358E-03  -0.833126E-07
    70   0.185566E+04   0.322631E+00   0.000000E+00  -0.560530E+01   0.130423E-06   0.593415E-03  -0.367277E-07
    71   0.187996E+04   0.335807E+00   0.000000E+00  -0.604495E+01   0.129701E-06   0.583589E-03  -0.558962E-07
    72   0.190448E+04   0.349199E+00   0.000000E+00  -0.649735E+01   0.128978E-06   0.573895E-03  -0.133888E-06
    73   0.192913E+04   0.362790E+00   0.000000E+00  -0.696395E+01   0.128254E-06   0.564357E-03  -0.259298E-06
    74   0.195393E+04   0.376587E+00   0.000000E+00  -0.744465E+01   0.127528E-06   0.554997E-03  -0.420735E-06
    75   0.197895E+04   0.390619E+00   0.000000E+00  -0.793881E+01   0.126802E-06   0.545840E-03  -0.606823E-06
    76   0.200412E+04   0.404901E+00   0.000000E+00  -0.844635E+01   0.126075E-06   0.536908E-03  -0.806198E-06
    77   0.202952E+04   0.419415E+00   0.000000E+00  -0.896668E+01   0.125348E-06   0.528225E-03  -0.100751E-05
    78   0.205522E+04   0.434177E+00   0.000000E+00  -0.950055E+01   0.124620E-06   0.519814E-03  -0.119942E-05
    79   0.208109E+04   0.449119E+00   0.000000E+00  -0.100435E+02   0.123892E-06   0.511699E-03  -0.137059E-05
    80   0.210728E+04   0.464232E+00   0.000000E+00  -0.105963E+02   0.123165E-06   0.503903E-03  -0.150972E-05
    81   0.213370E+04   0.479455E+00   0.000000E+00  -0.111589E+02   0.122438E-06   0.496441E-03  -0.160810E-05
    82   0.216045E+04   0.494803E+00   0.000000E+00  -0.117304E+02   0.121712E-06   0.489295E-03  -0.166751E-05
    83   0.218743E+04   0.510247E+00   0.000000E+00  -0.123105E+02   0.120987E-06   0.482439E-03  -0.169235E-05
    84   0.221472E+04   0.525779E+00   0.000000E+00  -0.128976E+02   0.120263E-06   0.475846E-03  -0.168699E-05
    85   0.224217E+04   0.541369E+00   0.000000E+00  -0.134930E+02   0.119540E-06   0.469491E-03  -0.165582E-05
    86   0.226985E+04   0.557025E+00   0.000000E+00  -0.140955E+02   0.118819E-06   0.463347E-03  -0.160321E-05
    87   0.229798E+04   0.572709E+00   0.000000E+00  -0.147044E+02   0.118101E-06   0.457388E-03  -0.153354E-05
    88   0.232611E+04   0.588428E+00   0.000000E+00  -0.153194E+02   0.117384E-06   0.451588E-03  -0.145117E-05
    89   0.235461E+04   0.604161E+00   0.000000E+00  -0.159418E+02   0.116670E-06   0.445921E-03  -0.136045E-05
    90   0.238333E+04   0.619861E+00   0.000000E+00  -0.165683E+02   0.115959E-06   0.440361E-03  -0.126577E-05
    91   0.241220E+04   0.635516E+00   0.000000E+00  -0.171995E+02   0.115251E-06   0.434886E-03  -0.117082E-05
    92   0.244135E+04   0.651112E+00   0.000000E+00  -0.178348E+02   0.114546E-06   0.429491E-03  -0.107676E-05
    93   0.247080E+04   0.666646E+00   0.000000E+00  -0.184742E+02   0.113845E-06   0.424175E-03  -0.984090E-06
    94   0.250032E+04   0.682083E+00   0.000000E+00  -0.191164E+02   0.113147E-06   0.418937E-03  -0.893325E-06
    95   0.253013E+04   0.697426E+00   0.000000E+00  -0.197623E+02   0.112452E-06   0.413776E-03  -0.804969E-06
    96   0.255995E+04   0.712663E+00   0.000000E+00  -0.204111E+02   0.111760E-06   0.408691E-03  -0.719526E-06
    97   0.259021E+04   0.727783E+00   0.000000E+00  -0.210622E+02   0.111072E-06   0.403681E-03  -0.637505E-06
    98   0.262069E+04   0.742782E+00   0.000000E+00  -0.217136E+02   0.110387E-06   0.398745E-03  -0.559409E-06
    99   0.265124E+04   0.757626E+00   0.000000E+00  -0.223683E+02   0.109706E-06   0.393882E-03  -0.485746E-06
   100   0.268210E+04   0.772317E+00   0.000000E+00  -0.230218E+02   0.109028E-06   0.389091E-03  -0.417020E-06
   101   0.271311E+04   0.786919E+00   0.000000E+00  -0.236774E+02   0.108355E-06   0.384372E-03  -0.353737E-06
   102   0.274464E+04   0.801286E+00   0.000000E+00  -0.243329E+02   0.107684E-06   0.379723E-03  -0.296402E-06
   103   0.277610E+04   0.815495E+00   0.000000E+00  -0.249892E+02   0.107018E-06   0.375143E-03  -0.245519E-06
   104   0.280779E+04   0.829549E+00   0.000000E+00  -0.256433E+02   0.106355E-06   0.370633E-03  -0.201594E-06
   105   0.283964E+04   0.843378E+00   0.000000E+00  -0.262968E+02   0.105697E-06   0.366189E-03  -0.165131E-06
   106   0.287171E+04   0.857059E+00   0.000000E+00  -0.269492E+02   0.105042E-06   0.361812E-03  -0.136635E-06
   107   0.290373E+04   0.870447E+00   0.000000E+00  -0.275990E+02   0.104391E-06   0.357501E-03  -0.116609E-06
   108   0.293612E+04   0.883618E+00   0.000000E+00  -0.282471E+02   0.103745E-06   0.353255E-03  -0.105559E-06
   109   0.296867E+04   0.896502E+00   0.000000E+00  -0.288920E+02   0.103102E-06   0.349073E-03  -0.103987E-06
   110   0.300131E+04   0.909102E+00   0.000000E+00  -0.295325E+02   0.102464E-06   0.344954E-03  -0.112399E-06
   111   0.303411E+04   0.921495E+00   0.000000E+00  -0.301701E+02   0.101830E-06   0.340898E-03  -0.131031E-06
   112   0.306707E+04   0.933605E+00   0.000000E+00  -0.308040E+02   0.101200E-06   0.336903E-03  -0.159055E-06
   113   0.310027E+04   0.945432E+00   0.000000E+00  -0.314326E+02   0.100575E-06   0.332971E-03  -0.195379E-06
   114   0.313355E+04   0.956900E+00   0.000000E+00  -0.320552E+02   0.999536E-07   0.329101E-03  -0.238908E-06
   115   0.316706E+04   0.968155E+00   0.000000E+00  -0.326715E+02   0.993367E-07   0.325294E-03  -0.288551E-06
   116   0.320059E+04   0.978974E+00   0.000000E+00  -0.332810E+02   0.987241E-07   0.321549E-03  -0.343215E-06
   117   0.323442E+04   0.989430E+00   0.000000E+00  -0.338826E+02   0.981158E-07   0.317867E-03  -0.401810E-06
   118   0.326841E+04   0.999670E+00   0.000000E+00  -0.344771E+02   0.975117E-07   0.314247E-03  -0.463244E-06
   119   0.330240E+04   0.100954E+01   0.000000E+00  -0.350623E+02   0.969119E-07   0.310690E-03  -0.526427E-06
   120   0.333656E+04   0.101890E+01   0.000000E+00  -0.356379E+02   0.963164E-07   0.307196E-03  -0.590270E-06
   121   0.337072E+04   0.102804E+01   0.000000E+00  -0.362040E+02   0.957252E-07   0.303765E-03  -0.653682E-06
   122   0.340496E+04   0.103666E+01   0.000000E+00  -0.367597E+02   0.951384E-07   0.300397E-03  -0.715576E-06
   123   0.343929E+04   0.104483E+01   0.000000E+00  -0.373050E+02   0.945557E-07   0.297092E-03  -0.774862E-06
   124   0.347369E+04   0.105263E+01   0.000000E+00  -0.378368E+02   0.939774E-07   0.293850E-03  -0.830453E-06
   125   0.350810E+04   0.105998E+01   0.000000E+00  -0.383573E+02   0.934034E-07   0.290671E-03  -0.881260E-06
   126   0.354259E+04   0.106696E+01   0.000000E+00  -0.388656E+02   0.928337E-07   0.287556E-03  -0.926196E-06
   127   0.357708E+04   0.107341E+01   0.000000E+00  -0.393610E+02   0.922683E-07   0.284504E-03  -0.964175E-06
   128   0.361158E+04   0.107948E+01   0.000000E+00  -0.398426E+02   0.917073E-07   0.281516E-03  -0.994109E-06
   129   0.364616E+04   0.108503E+01   0.000000E+00  -0.403097E+02   0.911505E-07   0.278592E-03  -0.101491E-05
   130   0.368074E+04   0.109004E+01   0.000000E+00  -0.407613E+02   0.905981E-07   0.275731E-03  -0.102550E-05
   131   0.371532E+04   0.109467E+01   0.000000E+00  -0.411990E+02   0.900500E-07   0.272933E-03  -0.102511E-05
   132   0.374998E+04   0.109877E+01   0.000000E+00  -0.416197E+02   0.895062E-07   0.270197E-03  -0.101434E-05
   133   0.378457E+04   0.110242E+01   0.000000E+00  -0.420257E+02   0.889667E-07   0.267520E-03  -0.994092E-06
   134   0.381916E+04   0.110561E+01   0.000000E+00  -0.424126E+02   0.884315E-07   0.264898E-03  -0.965277E-06
   135   0.385376E+04   0.110826E+01   0.000000E+00  -0.427834E+02   0.879004E-07   0.262331E-03  -0.928809E-06
   136   0.388821E+04   0.111039E+01   0.000000E+00  -0.431343E+02   0.873736E-07   0.259814E-03  -0.885599E-06
   137   0.392267E+04   0.111206E+01   0.000000E+00  -0.434676E+02   0.868509E-07   0.257347E-03  -0.836558E-06
   138   0.395705E+04   0.111319E+01   0.000000E+00  -0.437818E+02   0.863323E-07   0.254925E-03  -0.782598E-06
   139   0.399123E+04   0.111394E+01   0.000000E+00  -0.440763E+02   0.858178E-07   0.252547E-03  -0.724628E-06
   140   0.402548E+04   0.111409E+01   0.000000E+00  -0.443517E+02   0.853074E-07   0.250210E-03  -0.663559E-06
   141   0.405951E+04   0.111370E+01   0.000000E+00  -0.446059E+02   0.848011E-07   0.247911E-03  -0.600300E-06
   142   0.409356E+04   0.111286E+01   0.000000E+00  -0.448396E+02   0.842987E-07   0.245649E-03  -0.535762E-06
   143   0.412753E+04   0.111156E+01   0.000000E+00  -0.450528E+02   0.838004E-07   0.243420E-03  -0.470853E-06
   144   0.416129E+04   0.110973E+01   0.000000E+00  -0.452448E+02   0.833060E-07   0.241222E-03  -0.406482E-06
   145   0.419491E+04   0.110751E+01   0.000000E+00  -0.454150E+02   0.828155E-07   0.239052E-03  -0.343559E-06
   146   0.422862E+04   0.110469E+01   0.000000E+00  -0.455632E+02   0.823290E-07   0.236908E-03  -0.282992E-06
   147   0.426196E+04   0.110148E+01   0.000000E+00  -0.456880E+02   0.818463E-07   0.234788E-03  -0.225688E-06
   148   0.429516E+04   0.109774E+01   0.000000E+00  -0.457910E+02   0.813675E-07   0.232688E-03  -0.172557E-06
   149   0.432830E+04   0.109354E+01   0.000000E+00  -0.458706E+02   0.808926E-07   0.230607E-03  -0.124505E-06
   150   0.436115E+04   0.108895E+01   0.000000E+00  -0.459247E+02   0.804214E-07   0.228542E-03  -0.824417E-07
   151   0.439386E+04   0.108391E+01   0.000000E+00  -0.459562E+02   0.799540E-07   0.226491E-03  -0.470553E-07
   152   0.442629E+04   0.107834E+01   0.000000E+00  -0.459636E+02   0.794903E-07   0.224453E-03  -0.181649E-07
   153   0.445857E+04   0.107238E+01   0.000000E+00  -0.459448E+02   0.790304E-07   0.222429E-03   0.462809E-08
   154   0.449064E+04   0.106604E+01   0.000000E+00  -0.459018E+02   0.785742E-07   0.220420E-03   0.217223E-07
   155   0.452249E+04   0.105932E+01   0.000000E+00  -0.458340E+02   0.781216E-07   0.218426E-03   0.335163E-07
   156   0.455398E+04   0.105222E+01   0.000000E+00  -0.457414E+02   0.776727E-07   0.216446E-03   0.404085E-07
   157   0.458539E+04   0.104473E+01   0.000000E+00  -0.456223E+02   0.772274E-07   0.214483E-03   0.427969E-07
   158   0.461650E+04   0.103694E+01   0.000000E+00  -0.454777E+02   0.767858E-07   0.212535E-03   0.410799E-07
   159   0.464731E+04   0.102870E+01   0.000000E+00  -0.453074E+02   0.763477E-07   0.210604E-03   0.356553E-07
   160   0.467791E+04   0.102016E+01   0.000000E+00  -0.451099E+02   0.759131E-07   0.208689E-03   0.269211E-07
   161   0.470827E+04   0.101138E+01   0.000000E+00  -0.448868E+02   0.754821E-07   0.206791E-03   0.152750E-07
   162   0.473833E+04   0.100223E+01   0.000000E+00  -0.446380E+02   0.750546E-07   0.204911E-03   0.111484E-08
   163   0.476824E+04   0.992780E+00   0.000000E+00  -0.443620E+02   0.746306E-07   0.203048E-03  -0.151619E-07
   164   0.479769E+04   0.983100E+00   0.000000E+00  -0.440603E+02   0.742100E-07   0.201204E-03  -0.331578E-07
   165   0.482698E+04   0.973120E+00   0.000000E+00  -0.437306E+02   0.737929E-07   0.199377E-03  -0.524754E-07
   166   0.485597E+04   0.962989E+00   0.000000E+00  -0.433744E+02   0.733792E-07   0.197570E-03  -0.727174E-07
   167   0.488472E+04   0.952484E+00   0.000000E+00  -0.429925E+02   0.729688E-07   0.195782E-03  -0.934866E-07
   168   0.491301E+04   0.941978E+00   0.000000E+00  -0.425825E+02   0.725619E-07   0.194014E-03  -0.114386E-06
   169   0.494099E+04   0.931174E+00   0.000000E+00  -0.421445E+02   0.721582E-07   0.192265E-03  -0.135018E-06
   170   0.496865E+04   0.920296E+00   0.000000E+00  -0.416800E+02   0.717579E-07   0.190537E-03  -0.154987E-06
   171   0.499586E+04   0.909344E+00   0.000000E+00  -0.411867E+02   0.713609E-07   0.188830E-03  -0.173894E-06
   172   0.502267E+04   0.898246E+00   0.000000E+00  -0.406661E+02   0.709672E-07   0.187144E-03  -0.191345E-06
   173   0.504901E+04   0.887001E+00   0.000000E+00  -0.401182E+02   0.705767E-07   0.185479E-03  -0.206940E-06
   174   0.507503E+04   0.875907E+00   0.000000E+00  -0.395429E+02   0.701894E-07   0.183836E-03  -0.220285E-06
   175   0.510066E+04   0.864669E+00   0.000000E+00  -0.389395E+02   0.698054E-07   0.182215E-03  -0.230983E-06
   176   0.512574E+04   0.853509E+00   0.000000E+00  -0.383079E+02   0.694245E-07   0.180616E-03  -0.238728E-06
   177   0.515043E+04   0.842353E+00   0.000000E+00  -0.376498E+02   0.690467E-07   0.179040E-03  -0.243583E-06
   178   0.517464E+04   0.831426E+00   0.000000E+00  -0.369635E+02   0.686721E-07   0.177484E-03  -0.245701E-06
   179   0.519839E+04   0.820430E+00   0.000000E+00  -0.362491E+02   0.683006E-07   0.175950E-03  -0.245235E-06
   180   0.522182E+04   0.809589E+00   0.000000E+00  -0.355082E+02   0.679321E-07   0.174436E-03  -0.242340E-06
   181   0.524470E+04   0.798902E+00   0.000000E+00  -0.347406E+02   0.675667E-07   0.172942E-03  -0.237169E-06
   182   0.526711E+04   0.788445E+00   0.000000E+00  -0.339449E+02   0.672043E-07   0.171467E-03  -0.229874E-06
   183   0.528899E+04   0.778144E+00   0.000000E+00  -0.331226E+02   0.668448E-07   0.170011E-03  -0.220611E-06
   184   0.531047E+04   0.768074E+00   0.000000E+00  -0.322729E+02   0.664883E-07   0.168573E-03  -0.209531E-06
   185   0.533149E+04   0.758383E+00   0.000000E+00  -0.313981E+02   0.661347E-07   0.167153E-03  -0.196788E-06
   186   0.535167E+04   0.748931E+00   0.000000E+00  -0.304953E+02   0.657840E-07   0.165749E-03  -0.182536E-06
   187   0.537168E+04   0.739859E+00   0.000000E+00  -0.295659E+02   0.654361E-07   0.164362E-03  -0.166928E-06
   188   0.539115E+04   0.731154E+00   0.000000E+00  -0.286113E+02   0.650910E-07   0.162991E-03  -0.150117E-06
   189   0.541002E+04   0.722852E+00   0.000000E+00  -0.276302E+02   0.647488E-07   0.161635E-03  -0.132256E-06
   190   0.542871E+04   0.715006E+00   0.000000E+00  -0.266248E+02   0.644093E-07   0.160294E-03  -0.113499E-06
   191   0.544650E+04   0.707639E+00   0.000000E+00  -0.255920E+02   0.640725E-07   0.158968E-03  -0.939978E-07
   192   0.546390E+04   0.700773E+00   0.000000E+00  -0.245341E+02   0.637385E-07   0.157655E-03  -0.739067E-07
   193   0.548069E+04   0.694454E+00   0.000000E+00  -0.234527E+02   0.634071E-07   0.156355E-03  -0.533785E-07
   194   0.549709E+04   0.688711E+00   0.000000E+00  -0.223454E+02   0.630783E-07   0.155068E-03  -0.325663E-07
   195   0.551289E+04   0.683582E+00   0.000000E+00  -0.212145E+02   0.627522E-07   0.153793E-03  -0.116231E-07
   196   0.552808E+04   0.679106E+00   0.000000E+00  -0.200593E+02   0.624287E-07   0.152529E-03   0.929816E-08
   197   0.554280E+04   0.675326E+00   0.000000E+00  -0.188813E+02   0.621077E-07   0.151277E-03   0.300443E-07
   198   0.555700E+04   0.672265E+00   0.000000E+00  -0.176797E+02   0.617893E-07   0.150035E-03   0.504625E-07
   199   0.557066E+04   0.669962E+00   0.000000E+00  -0.164552E+02   0.614733E-07   0.148803E-03   0.703997E-07
   200   0.558380E+04   0.668445E+00   0.000000E+00  -0.152087E+02   0.611599E-07   0.147580E-03   0.897029E-07
   201   0.559633E+04   0.667776E+00   0.000000E+00  -0.139394E+02   0.608488E-07   0.146366E-03   0.108248E-06
   202   0.560832E+04   0.667962E+00   0.000000E+00  -0.126487E+02   0.605402E-07   0.145160E-03   0.126028E-06
   203   0.561971E+04   0.669063E+00   0.000000E+00  -0.113360E+02   0.602340E-07   0.143964E-03   0.143062E-06
   204   0.563043E+04   0.671103E+00   0.000000E+00  -0.100042E+02   0.599302E-07   0.142776E-03   0.159373E-06
   205   0.564061E+04   0.674127E+00   0.000000E+00  -0.865117E+01   0.596287E-07   0.141597E-03   0.174980E-06
   206   0.565011E+04   0.678172E+00   0.000000E+00  -0.727811E+01   0.593296E-07   0.140426E-03   0.189906E-06
   207   0.565908E+04   0.683261E+00   0.000000E+00  -0.588550E+01   0.590328E-07   0.139264E-03   0.204170E-06
   208   0.566730E+04   0.689448E+00   0.000000E+00  -0.447389E+01   0.587383E-07   0.138110E-03   0.217794E-06
   209   0.567491E+04   0.696756E+00   0.000000E+00  -0.304365E+01   0.584461E-07   0.136965E-03   0.230798E-06
   210   0.568191E+04   0.705236E+00   0.000000E+00  -0.159569E+01   0.581561E-07   0.135828E-03   0.243204E-06
   211   0.568831E+04   0.714920E+00   0.000000E+00  -0.130088E+00   0.578684E-07   0.134700E-03   0.255033E-06
   212   0.569396E+04   0.725838E+00   0.000000E+00   0.135221E+01   0.575830E-07   0.133580E-03   0.266304E-06
   213   0.569907E+04   0.738035E+00   0.000000E+00   0.285124E+01   0.572997E-07   0.132468E-03   0.277041E-06
   214   0.570351E+04   0.751505E+00   0.000000E+00   0.436577E+01   0.570186E-07   0.131365E-03   0.287262E-06
   215   0.570734E+04   0.766442E+00   0.000000E+00   0.589506E+01   0.567396E-07   0.130270E-03   0.296989E-06
   216   0.571049E+04   0.782659E+00   0.000000E+00   0.743961E+01   0.564628E-07   0.129183E-03   0.306244E-06
   217   0.571310E+04   0.800316E+00   0.000000E+00   0.899740E+01   0.561882E-07   0.128104E-03   0.315046E-06
   218   0.571504E+04   0.819411E+00   0.000000E+00   0.105686E+02   0.559156E-07   0.127034E-03   0.323417E-06
   219   0.571637E+04   0.839946E+00   0.000000E+00   0.121543E+02   0.556451E-07   0.125971E-03   0.331378E-06
   220   0.571710E+04   0.862069E+00   0.000000E+00   0.137498E+02   0.553767E-07   0.124917E-03   0.338949E-06
   221   0.571722E+04   0.885709E+00   0.000000E+00   0.153575E+02   0.551103E-07   0.123871E-03   0.346151E-06
   222   0.571673E+04   0.911013E+00   0.000000E+00   0.169759E+02   0.548460E-07   0.122832E-03   0.353006E-06
   223   0.571549E+04   0.937908E+00   0.000000E+00   0.186056E+02   0.545837E-07   0.121802E-03   0.359534E-06
   224   0.571379E+04   0.966396E+00   0.000000E+00   0.202430E+02   0.543233E-07   0.120779E-03   0.365756E-06
   225   0.571141E+04   0.996624E+00   0.000000E+00   0.218910E+02   0.540649E-07   0.119764E-03   0.371692E-06
   226   0.570842E+04   0.102859E+01   0.000000E+00   0.235458E+02   0.538085E-07   0.118757E-03   0.377365E-06
   227   0.570476E+04   0.106231E+01   0.000000E+00   0.252090E+02   0.535540E-07   0.117758E-03   0.382794E-06
   228   0.570056E+04   0.109777E+01   0.000000E+00   0.268790E+02   0.533014E-07   0.116767E-03   0.388000E-06
   229   0.569575E+04   0.113504E+01   0.000000E+00   0.285544E+02   0.530507E-07   0.115783E-03   0.393004E-06
   230   0.569027E+04   0.117414E+01   0.000000E+00   0.302359E+02   0.528018E-07   0.114807E-03   0.397828E-06
   231   0.568410E+04   0.121512E+01   0.000000E+00   0.319227E+02   0.525548E-07   0.113839E-03   0.402492E-06
