#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    17   0.871372E+03   0.126256E+01   0.196202E-02   0.126256E+01   0.464636E-02  -0.143274E-05   0.196202E-02  -0.143274E-05   0.134272E-06
    18   0.882664E+03   0.133165E+01   0.189851E-02   0.133165E+01   0.520263E-02  -0.189994E-05   0.189851E-02  -0.189994E-05   0.136243E-06
    19   0.895563E+03   0.139197E+01   0.183760E-02   0.139197E+01   0.581375E-02  -0.215500E-05   0.183760E-02  -0.215500E-05   0.138006E-06
    20   0.908651E+03   0.144127E+01   0.177958E-02   0.144127E+01   0.632371E-02  -0.223563E-05   0.177958E-02  -0.223563E-05   0.139584E-06
    21   0.922085E+03   0.148327E+01   0.172468E-02   0.148327E+01   0.675622E-02  -0.217769E-05   0.172468E-02  -0.217769E-05   0.140995E-06
    22   0.935937E+03   0.151965E+01   0.167279E-02   0.151965E+01   0.724844E-02  -0.200939E-05   0.167279E-02  -0.200939E-05   0.142251E-06
    23   0.950000E+03   0.155362E+01   0.162369E-02   0.155362E+01   0.796683E-02  -0.175711E-05   0.162369E-02  -0.175711E-05   0.143362E-06
    24   0.964366E+03   0.158876E+01   0.157720E-02   0.158876E+01   0.902142E-02  -0.144716E-05   0.157720E-02  -0.144716E-05   0.144335E-06
    25   0.979048E+03   0.162777E+01   0.153309E-02   0.162777E+01   0.104301E-01  -0.110591E-05   0.153309E-02  -0.110591E-05   0.145180E-06
    26   0.993914E+03   0.167369E+01   0.149117E-02   0.167369E+01   0.121425E-01  -0.759688E-06   0.149117E-02  -0.759688E-06   0.145905E-06
    27   0.100913E+04   0.172477E+01   0.145123E-02   0.172477E+01   0.140910E-01  -0.434845E-06   0.145123E-02  -0.434845E-06   0.146520E-06
    28   0.102448E+04   0.177915E+01   0.141307E-02   0.177915E+01   0.162393E-01  -0.157722E-06   0.141307E-02  -0.157722E-06   0.147034E-06
    29   0.104014E+04   0.183441E+01   0.137648E-02   0.183441E+01   0.185787E-01   0.453353E-07   0.137648E-02   0.453353E-07   0.147456E-06
    30   0.105612E+04   0.188640E+01   0.134126E-02   0.188640E+01   0.211151E-01   0.147984E-06   0.134126E-02   0.147984E-06   0.147794E-06
    31   0.107221E+04   0.193125E+01   0.130723E-02   0.193125E+01   0.238475E-01   0.132376E-06   0.130723E-02   0.132376E-06   0.148056E-06
    32   0.108856E+04   0.196590E+01   0.127434E-02   0.196590E+01   0.267601E-01   0.146414E-07   0.127434E-02   0.146414E-07   0.148248E-06
    33   0.110524E+04   0.198723E+01   0.124256E-02   0.198723E+01   0.298247E-01  -0.180593E-06   0.124256E-02  -0.180593E-06   0.148373E-06
    34   0.112217E+04   0.199344E+01   0.121187E-02   0.199344E+01   0.330272E-01  -0.428700E-06   0.121187E-02  -0.428700E-06   0.148434E-06
    35   0.113935E+04   0.198490E+01   0.118224E-02   0.198490E+01   0.363744E-01  -0.705054E-06   0.118224E-02  -0.705054E-06   0.148436E-06
    36   0.115671E+04   0.196187E+01   0.115364E-02   0.196187E+01   0.398918E-01  -0.985028E-06   0.115364E-02  -0.985028E-06   0.148382E-06
    37   0.117415E+04   0.192564E+01   0.112605E-02   0.192564E+01   0.436254E-01  -0.124400E-05   0.112605E-02  -0.124400E-05   0.148276E-06
    38   0.119191E+04   0.187944E+01   0.109944E-02   0.187944E+01   0.476221E-01  -0.145733E-05   0.109944E-02  -0.145733E-05   0.148121E-06
    39   0.120998E+04   0.182432E+01   0.107378E-02   0.182432E+01   0.518828E-01  -0.160041E-05   0.107378E-02  -0.160041E-05   0.147921E-06
    40   0.122813E+04   0.176062E+01   0.104906E-02   0.176062E+01   0.564024E-01  -0.164860E-05   0.104906E-02  -0.164860E-05   0.147681E-06
    41   0.124651E+04   0.168837E+01   0.102523E-02   0.168837E+01   0.611834E-01  -0.158520E-05   0.102523E-02  -0.158520E-05   0.147402E-06
    42   0.126490E+04   0.160733E+01   0.100228E-02   0.160733E+01   0.662391E-01  -0.142524E-05   0.100228E-02  -0.142524E-05   0.147088E-06
    43   0.128343E+04   0.151720E+01   0.980155E-03   0.151720E+01   0.715853E-01  -0.119165E-05   0.980155E-03  -0.119165E-05   0.146741E-06
    44   0.130197E+04   0.141857E+01   0.958838E-03   0.141857E+01   0.772227E-01  -0.907371E-06   0.958838E-03  -0.907371E-06   0.146363E-06
    45   0.132088E+04   0.131209E+01   0.938290E-03   0.131209E+01   0.831628E-01  -0.595353E-06   0.938290E-03  -0.595353E-06   0.145954E-06
    46   0.134008E+04   0.119606E+01   0.918479E-03   0.119606E+01   0.894130E-01  -0.278533E-06   0.918479E-03  -0.278533E-06   0.145518E-06
    47   0.135942E+04   0.106912E+01   0.899370E-03   0.106912E+01   0.959527E-01   0.201437E-07   0.899370E-03   0.201437E-07   0.145057E-06
    48   0.137883E+04   0.932699E+00   0.880932E-03   0.932699E+00   0.102761E+00   0.277736E-06   0.880932E-03   0.277736E-06   0.144572E-06
    49   0.139838E+04   0.787592E+00   0.863130E-03   0.787592E+00   0.109796E+00   0.471302E-06   0.863130E-03   0.471302E-06   0.144065E-06
    50   0.141829E+04   0.627832E+00   0.845932E-03   0.627832E+00   0.117005E+00   0.577899E-06   0.845932E-03   0.577899E-06   0.143538E-06
    51   0.143834E+04   0.447013E+00   0.829307E-03   0.447013E+00   0.124348E+00   0.581675E-06   0.829307E-03   0.581675E-06   0.142994E-06
    52   0.145875E+04   0.242616E+00   0.813230E-03   0.242616E+00   0.131933E+00   0.495138E-06   0.813230E-03   0.495138E-06   0.142432E-06
    53   0.147915E+04   0.149424E-01   0.797683E-03   0.149424E-01   0.139947E+00   0.337890E-06   0.797683E-03   0.337890E-06   0.141855E-06
    54   0.149948E+04  -0.227737E+00   0.782644E-03  -0.227737E+00   0.148419E+00   0.129528E-06   0.782644E-03   0.129528E-06   0.141262E-06
    55   0.151996E+04  -0.477035E+00   0.768093E-03  -0.477035E+00   0.157363E+00  -0.110346E-06   0.768093E-03  -0.110346E-06   0.140655E-06
    56   0.154082E+04  -0.731708E+00   0.754008E-03  -0.731708E+00   0.166659E+00  -0.362133E-06   0.754008E-03  -0.362133E-06   0.140035E-06
    57   0.156198E+04  -0.992773E+00   0.740369E-03  -0.992773E+00   0.176174E+00  -0.606235E-06   0.740369E-03  -0.606235E-06   0.139403E-06
    58   0.158345E+04  -0.126304E+01   0.727156E-03  -0.126304E+01   0.185877E+00  -0.823050E-06   0.727156E-03  -0.823050E-06   0.138759E-06
    59   0.160509E+04  -0.154535E+01   0.714347E-03  -0.154535E+01   0.195768E+00  -0.992980E-06   0.714347E-03  -0.992980E-06   0.138105E-06
    60   0.162690E+04  -0.184111E+01   0.701923E-03  -0.184111E+01   0.205861E+00  -0.109642E-05   0.701923E-03  -0.109642E-05   0.137441E-06
    61   0.164918E+04  -0.215117E+01   0.689861E-03  -0.215117E+01   0.216222E+00  -0.111966E-05   0.689861E-03  -0.111966E-05   0.136768E-06
    62   0.167133E+04  -0.247657E+01   0.678137E-03  -0.247657E+01   0.226863E+00  -0.107245E-05   0.678137E-03  -0.107245E-05   0.136087E-06
    63   0.169358E+04  -0.281804E+01   0.666725E-03  -0.281804E+01   0.237780E+00  -0.970460E-06   0.666725E-03  -0.970460E-06   0.135399E-06
    64   0.171620E+04  -0.317652E+01   0.655600E-03  -0.317652E+01   0.249021E+00  -0.829320E-06   0.655600E-03  -0.829320E-06   0.134704E-06
    65   0.173884E+04  -0.355236E+01   0.644737E-03  -0.355236E+01   0.260597E+00  -0.664682E-06   0.644737E-03  -0.664682E-06   0.134004E-06
    66   0.176178E+04  -0.394339E+01   0.634109E-03  -0.394339E+01   0.272467E+00  -0.492192E-06   0.634109E-03  -0.492192E-06   0.133298E-06
    67   0.178487E+04  -0.434638E+01   0.623692E-03  -0.434638E+01   0.284621E+00  -0.327498E-06   0.623692E-03  -0.327498E-06   0.132588E-06
    68   0.180840E+04  -0.475916E+01   0.613459E-03  -0.475916E+01   0.297076E+00  -0.186247E-06   0.613459E-03  -0.186247E-06   0.131874E-06
    69   0.183214E+04  -0.517948E+01   0.603386E-03  -0.517948E+01   0.309771E+00  -0.840841E-07   0.603386E-03  -0.840841E-07   0.131157E-06
    70   0.185625E+04  -0.560851E+01   0.593446E-03  -0.560851E+01   0.322723E+00  -0.366569E-07   0.593446E-03  -0.366569E-07   0.130437E-06
    71   0.188056E+04  -0.604836E+01   0.583623E-03  -0.604836E+01   0.335905E+00  -0.551068E-07   0.583623E-03  -0.551068E-07   0.129716E-06
    72   0.190509E+04  -0.650099E+01   0.573932E-03  -0.650099E+01   0.349303E+00  -0.132555E-06   0.573932E-03  -0.132555E-06   0.128993E-06
    73   0.192975E+04  -0.696780E+01   0.564395E-03  -0.696780E+01   0.362901E+00  -0.257616E-06   0.564395E-03  -0.257616E-06   0.128269E-06
    74   0.195456E+04  -0.744875E+01   0.555038E-03  -0.744875E+01   0.376706E+00  -0.418907E-06   0.555038E-03  -0.418907E-06   0.127544E-06
    75   0.197959E+04  -0.794315E+01   0.545882E-03  -0.794315E+01   0.390746E+00  -0.605042E-06   0.545882E-03  -0.605042E-06   0.126818E-06
    76   0.200477E+04  -0.845095E+01   0.536951E-03  -0.845095E+01   0.405035E+00  -0.804638E-06   0.536951E-03  -0.804638E-06   0.126091E-06
    77   0.203018E+04  -0.897155E+01   0.528269E-03  -0.897155E+01   0.419558E+00  -0.100631E-05   0.528269E-03  -0.100631E-05   0.125364E-06
    78   0.205590E+04  -0.950570E+01   0.519860E-03  -0.950570E+01   0.434329E+00  -0.119867E-05   0.519860E-03  -0.119867E-05   0.124637E-06
    79   0.208178E+04  -0.100490E+02   0.511746E-03  -0.100490E+02   0.449280E+00  -0.137034E-05   0.511746E-03  -0.137034E-05   0.123910E-06
    80   0.210798E+04  -0.106021E+02   0.503950E-03  -0.106021E+02   0.464402E+00  -0.150994E-05   0.503950E-03  -0.150994E-05   0.123183E-06
    81   0.213441E+04  -0.111650E+02   0.496489E-03  -0.111650E+02   0.479635E+00  -0.160870E-05   0.496489E-03  -0.160870E-05   0.122456E-06
    82   0.216117E+04  -0.117368E+02   0.489344E-03  -0.117368E+02   0.494994E+00  -0.166839E-05   0.489344E-03  -0.166839E-05   0.121730E-06
    83   0.218816E+04  -0.123173E+02   0.482489E-03  -0.123173E+02   0.510449E+00  -0.169339E-05   0.482489E-03  -0.169339E-05   0.121005E-06
    84   0.221546E+04  -0.129047E+02   0.475898E-03  -0.129047E+02   0.525992E+00  -0.168810E-05   0.475898E-03  -0.168810E-05   0.120282E-06
    85   0.224292E+04  -0.135004E+02   0.469544E-03  -0.135004E+02   0.541594E+00  -0.165690E-05   0.469544E-03  -0.165690E-05   0.119560E-06
    86   0.227061E+04  -0.141034E+02   0.463402E-03  -0.141034E+02   0.557262E+00  -0.160419E-05   0.463402E-03  -0.160419E-05   0.118839E-06
    87   0.229875E+04  -0.147127E+02   0.457445E-03  -0.147127E+02   0.572958E+00  -0.153434E-05   0.457445E-03  -0.153434E-05   0.118121E-06
    88   0.232689E+04  -0.153281E+02   0.451648E-03  -0.153281E+02   0.588691E+00  -0.145176E-05   0.451648E-03  -0.145176E-05   0.117405E-06
    89   0.235541E+04  -0.159509E+02   0.445983E-03  -0.159509E+02   0.604436E+00  -0.136082E-05   0.445983E-03  -0.136082E-05   0.116691E-06
    90   0.238414E+04  -0.165778E+02   0.440425E-03  -0.165778E+02   0.620150E+00  -0.126592E-05   0.440425E-03  -0.126592E-05   0.115981E-06
    91   0.241301E+04  -0.172095E+02   0.434952E-03  -0.172095E+02   0.635819E+00  -0.117080E-05   0.434952E-03  -0.117080E-05   0.115273E-06
    92   0.244218E+04  -0.178452E+02   0.429558E-03  -0.178452E+02   0.651430E+00  -0.107661E-05   0.429558E-03  -0.107661E-05   0.114569E-06
    93   0.247164E+04  -0.184852E+02   0.424244E-03  -0.184852E+02   0.666979E+00  -0.983847E-06   0.424244E-03  -0.983847E-06   0.113867E-06
    94   0.250117E+04  -0.191279E+02   0.419007E-03  -0.191279E+02   0.682431E+00  -0.893017E-06   0.419007E-03  -0.893017E-06   0.113169E-06
    95   0.253099E+04  -0.197742E+02   0.413847E-03  -0.197742E+02   0.697790E+00  -0.804622E-06   0.413847E-03  -0.804622E-06   0.112475E-06
    96   0.256081E+04  -0.204235E+02   0.408763E-03  -0.204235E+02   0.713044E+00  -0.719163E-06   0.408763E-03  -0.719163E-06   0.111784E-06
    97   0.259108E+04  -0.210752E+02   0.403754E-03  -0.210752E+02   0.728181E+00  -0.637144E-06   0.403754E-03  -0.637144E-06   0.111096E-06
    98   0.262157E+04  -0.217272E+02   0.398819E-03  -0.217272E+02   0.743197E+00  -0.559066E-06   0.398819E-03  -0.559066E-06   0.110411E-06
    99   0.265213E+04  -0.223824E+02   0.393957E-03  -0.223824E+02   0.758058E+00  -0.485433E-06   0.393957E-03  -0.485433E-06   0.109731E-06
   100   0.268300E+04  -0.230366E+02   0.389168E-03  -0.230366E+02   0.772768E+00  -0.416745E-06   0.389168E-03  -0.416745E-06   0.109054E-06
   101   0.271402E+04  -0.236928E+02   0.384450E-03  -0.236928E+02   0.787388E+00  -0.353505E-06   0.384450E-03  -0.353505E-06   0.108380E-06
   102   0.274556E+04  -0.243489E+02   0.379802E-03  -0.243489E+02   0.801773E+00  -0.296216E-06   0.379802E-03  -0.296216E-06   0.107710E-06
   103   0.277703E+04  -0.250058E+02   0.375224E-03  -0.250058E+02   0.816002E+00  -0.245380E-06   0.375224E-03  -0.245380E-06   0.107044E-06
   104   0.280873E+04  -0.256605E+02   0.370715E-03  -0.256605E+02   0.830076E+00  -0.201498E-06   0.370715E-03  -0.201498E-06   0.106382E-06
   105   0.284058E+04  -0.263147E+02   0.366273E-03  -0.263147E+02   0.843925E+00  -0.165074E-06   0.366273E-03  -0.165074E-06   0.105724E-06
   106   0.287267E+04  -0.269678E+02   0.361897E-03  -0.269678E+02   0.857626E+00  -0.136609E-06   0.361897E-03  -0.136609E-06   0.105070E-06
   107   0.290469E+04  -0.276183E+02   0.357588E-03  -0.276183E+02   0.871035E+00  -0.116607E-06   0.357588E-03  -0.116607E-06   0.104420E-06
   108   0.293709E+04  -0.282671E+02   0.353343E-03  -0.282671E+02   0.884227E+00  -0.105568E-06   0.353343E-03  -0.105568E-06   0.103774E-06
   109   0.296965E+04  -0.289129E+02   0.349162E-03  -0.289129E+02   0.897133E+00  -0.103995E-06   0.349162E-03  -0.103995E-06   0.103132E-06
   110   0.300229E+04  -0.295541E+02   0.345045E-03  -0.295541E+02   0.909755E+00  -0.112391E-06   0.345045E-03  -0.112391E-06   0.102494E-06
   111   0.303510E+04  -0.301925E+02   0.340989E-03  -0.301925E+02   0.922170E+00  -0.130992E-06   0.340989E-03  -0.130992E-06   0.101861E-06
   112   0.306807E+04  -0.308272E+02   0.336996E-03  -0.308272E+02   0.934303E+00  -0.158975E-06   0.336996E-03  -0.158975E-06   0.101231E-06
   113   0.310127E+04  -0.314566E+02   0.333065E-03  -0.314566E+02   0.946153E+00  -0.195251E-06   0.333065E-03  -0.195251E-06   0.100606E-06
   114   0.313456E+04  -0.320800E+02   0.329196E-03  -0.320800E+02   0.957644E+00  -0.238732E-06   0.329196E-03  -0.238732E-06   0.999855E-07
   115   0.316808E+04  -0.326973E+02   0.325390E-03  -0.326973E+02   0.968924E+00  -0.288329E-06   0.325390E-03  -0.288329E-06   0.993691E-07
   116   0.320161E+04  -0.333076E+02   0.321646E-03  -0.333076E+02   0.979767E+00  -0.342952E-06   0.321646E-03  -0.342952E-06   0.987569E-07
   117   0.323545E+04  -0.339101E+02   0.317964E-03  -0.339101E+02   0.990247E+00  -0.401514E-06   0.317964E-03  -0.401514E-06   0.981490E-07
   118   0.326944E+04  -0.345056E+02   0.314346E-03  -0.345056E+02   0.100051E+01  -0.462925E-06   0.314346E-03  -0.462925E-06   0.975454E-07
   119   0.330345E+04  -0.350916E+02   0.310790E-03  -0.350916E+02   0.101041E+01  -0.526097E-06   0.310790E-03  -0.526097E-06   0.969461E-07
   120   0.333761E+04  -0.356682E+02   0.307297E-03  -0.356682E+02   0.101979E+01  -0.589940E-06   0.307297E-03  -0.589940E-06   0.963510E-07
   121   0.337177E+04  -0.362353E+02   0.303867E-03  -0.362353E+02   0.102895E+01  -0.653367E-06   0.303867E-03  -0.653367E-06   0.957603E-07
   122   0.340602E+04  -0.367920E+02   0.300499E-03  -0.367920E+02   0.103760E+01  -0.715289E-06   0.300499E-03  -0.715289E-06   0.951738E-07
   123   0.344035E+04  -0.373383E+02   0.297195E-03  -0.373383E+02   0.104580E+01  -0.774616E-06   0.297195E-03  -0.774616E-06   0.945917E-07
   124   0.347476E+04  -0.378711E+02   0.293954E-03  -0.378711E+02   0.105362E+01  -0.830259E-06   0.293954E-03  -0.830259E-06   0.940138E-07
   125   0.350918E+04  -0.383927E+02   0.290777E-03  -0.383927E+02   0.106100E+01  -0.881131E-06   0.290777E-03  -0.881131E-06   0.934403E-07
   126   0.354367E+04  -0.389021E+02   0.287663E-03  -0.389021E+02   0.106800E+01  -0.926143E-06   0.287663E-03  -0.926143E-06   0.928711E-07
   127   0.357817E+04  -0.393986E+02   0.284612E-03  -0.393986E+02   0.107448E+01  -0.964205E-06   0.284612E-03  -0.964205E-06   0.923061E-07
   128   0.361267E+04  -0.398813E+02   0.281624E-03  -0.398813E+02   0.108058E+01  -0.994229E-06   0.281624E-03  -0.994229E-06   0.917455E-07
   129   0.364725E+04  -0.403494E+02   0.278701E-03  -0.403494E+02   0.108614E+01  -0.101513E-05   0.278701E-03  -0.101513E-05   0.911893E-07
   130   0.368184E+04  -0.408022E+02   0.275841E-03  -0.408022E+02   0.109118E+01  -0.102581E-05   0.275841E-03  -0.102581E-05   0.906373E-07
   131   0.371642E+04  -0.412411E+02   0.273044E-03  -0.412411E+02   0.109584E+01  -0.102552E-05   0.273044E-03  -0.102552E-05   0.900897E-07
   132   0.375109E+04  -0.416630E+02   0.270308E-03  -0.416630E+02   0.109997E+01  -0.101483E-05   0.270308E-03  -0.101483E-05   0.895463E-07
   133   0.378568E+04  -0.420702E+02   0.267632E-03  -0.420702E+02   0.110364E+01  -0.994665E-06   0.267632E-03  -0.994665E-06   0.890073E-07
   134   0.382028E+04  -0.424583E+02   0.265011E-03  -0.424583E+02   0.110685E+01  -0.965923E-06   0.265011E-03  -0.965923E-06   0.884725E-07
   135   0.385488E+04  -0.428303E+02   0.262444E-03  -0.428303E+02   0.110953E+01  -0.929518E-06   0.262444E-03  -0.929518E-06   0.879418E-07
   136   0.388933E+04  -0.431825E+02   0.259929E-03  -0.431825E+02   0.111168E+01  -0.886359E-06   0.259929E-03  -0.886359E-06   0.874154E-07
   137   0.392379E+04  -0.435171E+02   0.257462E-03  -0.435171E+02   0.111337E+01  -0.837356E-06   0.257462E-03  -0.837356E-06   0.868932E-07
   138   0.395818E+04  -0.438326E+02   0.255041E-03  -0.438326E+02   0.111453E+01  -0.783421E-06   0.255041E-03  -0.783421E-06   0.863751E-07
   139   0.399236E+04  -0.441284E+02   0.252663E-03  -0.441284E+02   0.111530E+01  -0.725462E-06   0.252663E-03  -0.725462E-06   0.858610E-07
   140   0.402661E+04  -0.444051E+02   0.250327E-03  -0.444051E+02   0.111547E+01  -0.664390E-06   0.250327E-03  -0.664390E-06   0.853511E-07
   141   0.406065E+04  -0.446606E+02   0.248029E-03  -0.446606E+02   0.111511E+01  -0.601116E-06   0.248029E-03  -0.601116E-06   0.848452E-07
   142   0.409470E+04  -0.448957E+02   0.245768E-03  -0.448957E+02   0.111429E+01  -0.536549E-06   0.245768E-03  -0.536549E-06   0.843433E-07
   143   0.412868E+04  -0.451103E+02   0.243539E-03  -0.451103E+02   0.111300E+01  -0.471600E-06   0.243539E-03  -0.471600E-06   0.838454E-07
   144   0.416244E+04  -0.453037E+02   0.241342E-03  -0.453037E+02   0.111119E+01  -0.407179E-06   0.241342E-03  -0.407179E-06   0.833515E-07
   145   0.419606E+04  -0.454752E+02   0.239173E-03  -0.454752E+02   0.110899E+01  -0.344196E-06   0.239173E-03  -0.344196E-06   0.828615E-07
   146   0.422977E+04  -0.456248E+02   0.237030E-03  -0.456248E+02   0.110619E+01  -0.283560E-06   0.237030E-03  -0.283560E-06   0.823755E-07
   147   0.426311E+04  -0.457511E+02   0.234911E-03  -0.457511E+02   0.110299E+01  -0.226184E-06   0.234911E-03  -0.226184E-06   0.818933E-07
   148   0.429632E+04  -0.458555E+02   0.232812E-03  -0.458555E+02   0.109927E+01  -0.172975E-06   0.232812E-03  -0.172975E-06   0.814149E-07
   149   0.432946E+04  -0.459366E+02   0.230732E-03  -0.459366E+02   0.109509E+01  -0.124846E-06   0.230732E-03  -0.124846E-06   0.809404E-07
   150   0.436231E+04  -0.459922E+02   0.228667E-03  -0.459922E+02   0.109052E+01  -0.827046E-07   0.228667E-03  -0.827046E-07   0.804697E-07
   151   0.439503E+04  -0.460252E+02   0.226617E-03  -0.460252E+02   0.108549E+01  -0.472447E-07   0.226617E-03  -0.472447E-07   0.800027E-07
   152   0.442745E+04  -0.460341E+02   0.224580E-03  -0.460341E+02   0.107992E+01  -0.182860E-07   0.224580E-03  -0.182860E-07   0.795395E-07
   153   0.445974E+04  -0.460168E+02   0.222557E-03  -0.460168E+02   0.107398E+01   0.456957E-08   0.222557E-03   0.456957E-08   0.790800E-07
   154   0.449181E+04  -0.459754E+02   0.220548E-03  -0.459754E+02   0.106765E+01   0.217197E-07   0.220548E-03   0.217197E-07   0.786242E-07
   155   0.452366E+04  -0.459091E+02   0.218554E-03  -0.459091E+02   0.106093E+01   0.335624E-07   0.218554E-03   0.335624E-07   0.781721E-07
   156   0.455514E+04  -0.458180E+02   0.216576E-03  -0.458180E+02   0.105384E+01   0.404954E-07   0.216576E-03   0.404954E-07   0.777236E-07
   157   0.458655E+04  -0.457005E+02   0.214613E-03  -0.457005E+02   0.104636E+01   0.429167E-07   0.214613E-03   0.429167E-07   0.772788E-07
   158   0.461767E+04  -0.455575E+02   0.212665E-03  -0.455575E+02   0.103857E+01   0.412241E-07   0.212665E-03   0.412241E-07   0.768376E-07
   159   0.464848E+04  -0.453888E+02   0.210734E-03  -0.453888E+02   0.103033E+01   0.358155E-07   0.210734E-03   0.358155E-07   0.763999E-07
   160   0.467907E+04  -0.451929E+02   0.208820E-03  -0.451929E+02   0.102179E+01   0.270888E-07   0.208820E-03   0.270888E-07   0.759658E-07
   161   0.470944E+04  -0.449714E+02   0.206923E-03  -0.449714E+02   0.101301E+01   0.154418E-07   0.206923E-03   0.154418E-07   0.755352E-07
   162   0.473950E+04  -0.447242E+02   0.205043E-03  -0.447242E+02   0.100386E+01   0.127246E-08   0.205043E-03   0.127246E-08   0.751081E-07
   163   0.476941E+04  -0.444498E+02   0.203180E-03  -0.444498E+02   0.994396E+00  -0.150214E-07   0.203180E-03  -0.150214E-07   0.746845E-07
   164   0.479886E+04  -0.441497E+02   0.201336E-03  -0.441497E+02   0.984708E+00  -0.330419E-07   0.201336E-03  -0.330419E-07   0.742644E-07
   165   0.482815E+04  -0.438216E+02   0.199510E-03  -0.438216E+02   0.974718E+00  -0.523912E-07   0.199510E-03  -0.523912E-07   0.738477E-07
   166   0.485714E+04  -0.434671E+02   0.197704E-03  -0.434671E+02   0.964574E+00  -0.726714E-07   0.197704E-03  -0.726714E-07   0.734344E-07
   167   0.488589E+04  -0.430868E+02   0.195916E-03  -0.430868E+02   0.954054E+00  -0.934846E-07   0.195916E-03  -0.934846E-07   0.730246E-07
   168   0.491418E+04  -0.426785E+02   0.194148E-03  -0.426785E+02   0.943531E+00  -0.114433E-06   0.194148E-03  -0.114433E-06   0.726180E-07
   169   0.494216E+04  -0.422422E+02   0.192400E-03  -0.422422E+02   0.932707E+00  -0.135119E-06   0.192400E-03  -0.135119E-06   0.722149E-07
   170   0.496982E+04  -0.417793E+02   0.190672E-03  -0.417793E+02   0.921807E+00  -0.155144E-06   0.190672E-03  -0.155144E-06   0.718150E-07
   171   0.499702E+04  -0.412877E+02   0.188965E-03  -0.412877E+02   0.910831E+00  -0.174110E-06   0.188965E-03  -0.174110E-06   0.714184E-07
   172   0.502383E+04  -0.407687E+02   0.187279E-03  -0.407687E+02   0.899705E+00  -0.191620E-06   0.187279E-03  -0.191620E-06   0.710251E-07
   173   0.505017E+04  -0.402224E+02   0.185614E-03  -0.402224E+02   0.888430E+00  -0.207276E-06   0.185614E-03  -0.207276E-06   0.706351E-07
   174   0.507619E+04  -0.396488E+02   0.183971E-03  -0.396488E+02   0.877304E+00  -0.220680E-06   0.183971E-03  -0.220680E-06   0.702483E-07
   175   0.510182E+04  -0.390470E+02   0.182351E-03  -0.390470E+02   0.866030E+00  -0.231434E-06   0.182351E-03  -0.231434E-06   0.698646E-07
   176   0.512690E+04  -0.384172E+02   0.180752E-03  -0.384172E+02   0.854831E+00  -0.239232E-06   0.180752E-03  -0.239232E-06   0.694842E-07
   177   0.515159E+04  -0.377607E+02   0.179176E-03  -0.377607E+02   0.843634E+00  -0.244135E-06   0.179176E-03  -0.244135E-06   0.691069E-07
   178   0.517580E+04  -0.370761E+02   0.177621E-03  -0.370761E+02   0.832662E+00  -0.246298E-06   0.177621E-03  -0.246298E-06   0.687327E-07
   179   0.519955E+04  -0.363634E+02   0.176087E-03  -0.363634E+02   0.821618E+00  -0.245873E-06   0.176087E-03  -0.245873E-06   0.683616E-07
