#    L    TT             EE             BB             TE             PP             TP             EP          
    62   0.167619E+04   0.227881E+00   0.000000E+00  -0.252375E+01   0.135708E-06   0.682827E-03  -0.101650E-05
    63   0.169860E+04   0.238843E+00   0.000000E+00  -0.286741E+01   0.135021E-06   0.671259E-03  -0.915440E-06
    64   0.172139E+04   0.250131E+00   0.000000E+00  -0.322812E+01   0.134326E-06   0.659972E-03  -0.777887E-06
    65   0.174419E+04   0.261755E+00   0.000000E+00  -0.360624E+01   0.133626E-06   0.648944E-03  -0.619109E-06
    66   0.176730E+04   0.273674E+00   0.000000E+00  -0.399960E+01   0.132921E-06   0.638150E-03  -0.454342E-06
    67   0.179056E+04   0.285877E+00   0.000000E+00  -0.440500E+01   0.132211E-06   0.627570E-03  -0.298803E-06
    68   0.181427E+04   0.298383E+00   0.000000E+00  -0.482029E+01   0.131497E-06   0.617179E-03  -0.167689E-06
    69   0.183819E+04   0.311128E+00   0.000000E+00  -0.524321E+01   0.130780E-06   0.606955E-03  -0.761790E-07
    70   0.186248E+04   0.324132E+00   0.000000E+00  -0.567496E+01   0.130061E-06   0.596875E-03  -0.394339E-07
    71   0.188698E+04   0.337366E+00   0.000000E+00  -0.611766E+01   0.129340E-06   0.586924E-03  -0.681333E-07
    72   0.191169E+04   0.350817E+00   0.000000E+00  -0.657324E+01   0.128617E-06   0.577118E-03  -0.155088E-06
    73   0.193655E+04   0.364468E+00   0.000000E+00  -0.704312E+01   0.127893E-06   0.567478E-03  -0.288656E-06
    74   0.196155E+04   0.378325E+00   0.000000E+00  -0.752719E+01   0.127168E-06   0.558028E-03  -0.457211E-06
    75   0.198678E+04   0.392418E+00   0.000000E+00  -0.802480E+01   0.126443E-06   0.548790E-03  -0.649140E-06
    76   0.201216E+04   0.406760E+00   0.000000E+00  -0.853584E+01   0.125716E-06   0.539787E-03  -0.852846E-06
    77   0.203778E+04   0.421334E+00   0.000000E+00  -0.905971E+01   0.124989E-06   0.531041E-03  -0.105674E-05
    78   0.206370E+04   0.436156E+00   0.000000E+00  -0.959715E+01   0.124262E-06   0.522575E-03  -0.124925E-05
    79   0.208979E+04   0.451156E+00   0.000000E+00  -0.101437E+02   0.123535E-06   0.514412E-03  -0.141881E-05
    80   0.211620E+04   0.466327E+00   0.000000E+00  -0.107000E+02   0.122808E-06   0.506574E-03  -0.155387E-05
    81   0.214286E+04   0.481607E+00   0.000000E+00  -0.112662E+02   0.122082E-06   0.499075E-03  -0.164563E-05
    82   0.216984E+04   0.497011E+00   0.000000E+00  -0.118412E+02   0.121356E-06   0.491897E-03  -0.169624E-05
    83   0.219706E+04   0.512510E+00   0.000000E+00  -0.124248E+02   0.120631E-06   0.485012E-03  -0.171060E-05
    84   0.222459E+04   0.528096E+00   0.000000E+00  -0.130154E+02   0.119908E-06   0.478392E-03  -0.169361E-05
    85   0.225228E+04   0.543739E+00   0.000000E+00  -0.136142E+02   0.119186E-06   0.472012E-03  -0.165015E-05
    86   0.228021E+04   0.559446E+00   0.000000E+00  -0.142203E+02   0.118465E-06   0.465842E-03  -0.158511E-05
    87   0.230859E+04   0.575179E+00   0.000000E+00  -0.148327E+02   0.117747E-06   0.459856E-03  -0.150336E-05
    88   0.233698E+04   0.590947E+00   0.000000E+00  -0.154511E+02   0.117031E-06   0.454027E-03  -0.140976E-05
    89   0.236574E+04   0.606726E+00   0.000000E+00  -0.160770E+02   0.116317E-06   0.448328E-03  -0.130921E-05
    90   0.239472E+04   0.622472E+00   0.000000E+00  -0.167069E+02   0.115607E-06   0.442732E-03  -0.120654E-05
    91   0.242385E+04   0.638171E+00   0.000000E+00  -0.173417E+02   0.114899E-06   0.437215E-03  -0.110589E-05
    92   0.245328E+04   0.653810E+00   0.000000E+00  -0.179805E+02   0.114195E-06   0.431773E-03  -0.100831E-05
    93   0.248300E+04   0.669384E+00   0.000000E+00  -0.186235E+02   0.113493E-06   0.426406E-03  -0.914131E-06
    94   0.251279E+04   0.684860E+00   0.000000E+00  -0.192692E+02   0.112795E-06   0.421112E-03  -0.823677E-06
    95   0.254288E+04   0.700241E+00   0.000000E+00  -0.199186E+02   0.112101E-06   0.415893E-03  -0.737267E-06
    96   0.257297E+04   0.715515E+00   0.000000E+00  -0.205709E+02   0.111410E-06   0.410746E-03  -0.655223E-06
    97   0.260350E+04   0.730670E+00   0.000000E+00  -0.212256E+02   0.110722E-06   0.405671E-03  -0.577865E-06
    98   0.263426E+04   0.745702E+00   0.000000E+00  -0.218806E+02   0.110037E-06   0.400669E-03  -0.505514E-06
    99   0.266510E+04   0.760577E+00   0.000000E+00  -0.225388E+02   0.109357E-06   0.395738E-03  -0.438490E-06
   100   0.269624E+04   0.775299E+00   0.000000E+00  -0.231959E+02   0.108679E-06   0.390878E-03  -0.377116E-06
   101   0.272753E+04   0.789929E+00   0.000000E+00  -0.238551E+02   0.108006E-06   0.386089E-03  -0.321711E-06
   102   0.275934E+04   0.804323E+00   0.000000E+00  -0.245141E+02   0.107336E-06   0.381370E-03  -0.272596E-06
   103   0.279108E+04   0.818558E+00   0.000000E+00  -0.251739E+02   0.106670E-06   0.376721E-03  -0.230092E-06
   104   0.282305E+04   0.832637E+00   0.000000E+00  -0.258316E+02   0.106008E-06   0.372141E-03  -0.194519E-06
   105   0.285518E+04   0.846489E+00   0.000000E+00  -0.264887E+02   0.105349E-06   0.367629E-03  -0.166198E-06
   106   0.288754E+04   0.860192E+00   0.000000E+00  -0.271446E+02   0.104695E-06   0.363187E-03  -0.145449E-06
   107   0.291983E+04   0.873599E+00   0.000000E+00  -0.277979E+02   0.104044E-06   0.358812E-03  -0.132592E-06
   108   0.295250E+04   0.886789E+00   0.000000E+00  -0.284495E+02   0.103398E-06   0.354504E-03  -0.127949E-06
   109   0.298532E+04   0.899690E+00   0.000000E+00  -0.290980E+02   0.102756E-06   0.350264E-03  -0.131838E-06
   110   0.301823E+04   0.912305E+00   0.000000E+00  -0.297420E+02   0.102118E-06   0.346091E-03  -0.144581E-06
   111   0.305130E+04   0.924712E+00   0.000000E+00  -0.303830E+02   0.101484E-06   0.341983E-03  -0.166277E-06
   112   0.308453E+04   0.936835E+00   0.000000E+00  -0.310204E+02   0.100854E-06   0.337942E-03  -0.196152E-06
   113   0.311798E+04   0.948673E+00   0.000000E+00  -0.316524E+02   0.100229E-06   0.333967E-03  -0.233209E-06
   114   0.315152E+04   0.960150E+00   0.000000E+00  -0.322783E+02   0.996079E-07   0.330058E-03  -0.276453E-06
   115   0.318529E+04   0.971413E+00   0.000000E+00  -0.328979E+02   0.989911E-07   0.326214E-03  -0.324891E-06
   116   0.321905E+04   0.982239E+00   0.000000E+00  -0.335105E+02   0.983787E-07   0.322435E-03  -0.377528E-06
   117   0.325312E+04   0.992700E+00   0.000000E+00  -0.341152E+02   0.977705E-07   0.318722E-03  -0.433372E-06
   118   0.328734E+04   0.100294E+01   0.000000E+00  -0.347127E+02   0.971665E-07   0.315074E-03  -0.491430E-06
   119   0.332156E+04   0.101282E+01   0.000000E+00  -0.353007E+02   0.965668E-07   0.311491E-03  -0.550709E-06
   120   0.335592E+04   0.102217E+01   0.000000E+00  -0.358790E+02   0.959714E-07   0.307972E-03  -0.610217E-06
   121   0.339028E+04   0.103131E+01   0.000000E+00  -0.364476E+02   0.953803E-07   0.304519E-03  -0.668963E-06
   122   0.342472E+04   0.103993E+01   0.000000E+00  -0.370056E+02   0.947935E-07   0.301129E-03  -0.725957E-06
   123   0.345922E+04   0.104809E+01   0.000000E+00  -0.375530E+02   0.942110E-07   0.297804E-03  -0.780206E-06
   124   0.349379E+04   0.105589E+01   0.000000E+00  -0.380868E+02   0.936328E-07   0.294544E-03  -0.830721E-06
   125   0.352835E+04   0.106323E+01   0.000000E+00  -0.386089E+02   0.930588E-07   0.291347E-03  -0.876512E-06
   126   0.356297E+04   0.107019E+01   0.000000E+00  -0.391187E+02   0.924892E-07   0.288214E-03  -0.916589E-06
   127   0.359759E+04   0.107663E+01   0.000000E+00  -0.396153E+02   0.919239E-07   0.285145E-03  -0.949962E-06
   128   0.363219E+04   0.108269E+01   0.000000E+00  -0.400978E+02   0.913630E-07   0.282140E-03  -0.975644E-06
   129   0.366686E+04   0.108821E+01   0.000000E+00  -0.405655E+02   0.908063E-07   0.279198E-03  -0.992644E-06
   130   0.370151E+04   0.109321E+01   0.000000E+00  -0.410175E+02   0.902540E-07   0.276319E-03  -0.999975E-06
   131   0.373614E+04   0.109782E+01   0.000000E+00  -0.414551E+02   0.897060E-07   0.273504E-03  -0.996958E-06
   132   0.377084E+04   0.110190E+01   0.000000E+00  -0.418756E+02   0.891624E-07   0.270749E-03  -0.984157E-06
   133   0.380544E+04   0.110552E+01   0.000000E+00  -0.422810E+02   0.886230E-07   0.268052E-03  -0.962443E-06
   134   0.384004E+04   0.110868E+01   0.000000E+00  -0.426671E+02   0.880879E-07   0.265411E-03  -0.932688E-06
   135   0.387463E+04   0.111130E+01   0.000000E+00  -0.430367E+02   0.875570E-07   0.262824E-03  -0.895765E-06
   136   0.390905E+04   0.111340E+01   0.000000E+00  -0.433862E+02   0.870304E-07   0.260287E-03  -0.852545E-06
   137   0.394347E+04   0.111503E+01   0.000000E+00  -0.437179E+02   0.865078E-07   0.257799E-03  -0.803898E-06
   138   0.397781E+04   0.111613E+01   0.000000E+00  -0.440303E+02   0.859895E-07   0.255356E-03  -0.750696E-06
   139   0.401191E+04   0.111685E+01   0.000000E+00  -0.443226E+02   0.854752E-07   0.252958E-03  -0.693810E-06
   140   0.404609E+04   0.111696E+01   0.000000E+00  -0.445957E+02   0.849650E-07   0.250600E-03  -0.634108E-06
   141   0.408004E+04   0.111653E+01   0.000000E+00  -0.448474E+02   0.844589E-07   0.248281E-03  -0.572462E-06
   142   0.411399E+04   0.111565E+01   0.000000E+00  -0.450783E+02   0.839568E-07   0.245998E-03  -0.509740E-06
   143   0.414787E+04   0.111431E+01   0.000000E+00  -0.452887E+02   0.834587E-07   0.243749E-03  -0.446813E-06
   144   0.418152E+04   0.111243E+01   0.000000E+00  -0.454776E+02   0.829646E-07   0.241531E-03  -0.384549E-06
   145   0.421502E+04   0.111017E+01   0.000000E+00  -0.456445E+02   0.824744E-07   0.239342E-03  -0.323817E-06
   146   0.424860E+04   0.110729E+01   0.000000E+00  -0.457894E+02   0.819881E-07   0.237179E-03  -0.265485E-06
   147   0.428182E+04   0.110404E+01   0.000000E+00  -0.459107E+02   0.815058E-07   0.235040E-03  -0.210423E-06
   148   0.431489E+04   0.110025E+01   0.000000E+00  -0.460101E+02   0.810273E-07   0.232923E-03  -0.159499E-06
   149   0.434789E+04   0.109600E+01   0.000000E+00  -0.460860E+02   0.805526E-07   0.230825E-03  -0.113579E-06
   150   0.438060E+04   0.109136E+01   0.000000E+00  -0.461362E+02   0.800817E-07   0.228743E-03  -0.735328E-07
   151   0.441318E+04   0.108627E+01   0.000000E+00  -0.461638E+02   0.796147E-07   0.226676E-03  -0.400170E-07
   152   0.444546E+04   0.108064E+01   0.000000E+00  -0.461672E+02   0.791514E-07   0.224624E-03  -0.128486E-07
   153   0.447760E+04   0.107462E+01   0.000000E+00  -0.461443E+02   0.786918E-07   0.222586E-03   0.836568E-08
   154   0.450953E+04   0.106823E+01   0.000000E+00  -0.460971E+02   0.782359E-07   0.220563E-03   0.240188E-07
   155   0.454123E+04   0.106145E+01   0.000000E+00  -0.460251E+02   0.777837E-07   0.218556E-03   0.345037E-07
   156   0.457257E+04   0.105429E+01   0.000000E+00  -0.459281E+02   0.773352E-07   0.216565E-03   0.402131E-07
   157   0.460384E+04   0.104674E+01   0.000000E+00  -0.458047E+02   0.768904E-07   0.214591E-03   0.415398E-07
   158   0.463481E+04   0.103889E+01   0.000000E+00  -0.456556E+02   0.764491E-07   0.212632E-03   0.388762E-07
   159   0.466549E+04   0.103059E+01   0.000000E+00  -0.454808E+02   0.760114E-07   0.210691E-03   0.326149E-07
   160   0.469594E+04   0.102198E+01   0.000000E+00  -0.452787E+02   0.755773E-07   0.208767E-03   0.231481E-07
   161   0.472616E+04   0.101314E+01   0.000000E+00  -0.450509E+02   0.751467E-07   0.206860E-03   0.108680E-07
   162   0.475609E+04   0.100393E+01   0.000000E+00  -0.447974E+02   0.747197E-07   0.204972E-03  -0.383315E-08
   163   0.478587E+04   0.994410E+00   0.000000E+00  -0.445166E+02   0.742962E-07   0.203102E-03  -0.205634E-07
   164   0.481519E+04   0.984664E+00   0.000000E+00  -0.442101E+02   0.738761E-07   0.201250E-03  -0.389308E-07
   165   0.484436E+04   0.974617E+00   0.000000E+00  -0.438756E+02   0.734594E-07   0.199417E-03  -0.585436E-07
   166   0.487323E+04   0.964418E+00   0.000000E+00  -0.435145E+02   0.730462E-07   0.197604E-03  -0.790100E-07
   167   0.490187E+04   0.953845E+00   0.000000E+00  -0.431276E+02   0.726364E-07   0.195811E-03  -0.999384E-07
   168   0.493005E+04   0.943270E+00   0.000000E+00  -0.427127E+02   0.722300E-07   0.194037E-03  -0.120937E-06
   169   0.495792E+04   0.932397E+00   0.000000E+00  -0.422697E+02   0.718269E-07   0.192284E-03  -0.141615E-06
   170   0.498549E+04   0.921449E+00   0.000000E+00  -0.418001E+02   0.714272E-07   0.190552E-03  -0.161580E-06
   171   0.501260E+04   0.910427E+00   0.000000E+00  -0.413017E+02   0.710307E-07   0.188841E-03  -0.180441E-06
   172   0.503932E+04   0.899258E+00   0.000000E+00  -0.407760E+02   0.706376E-07   0.187151E-03  -0.197808E-06
   173   0.506559E+04   0.887942E+00   0.000000E+00  -0.402229E+02   0.702477E-07   0.185483E-03  -0.213288E-06
   174   0.509154E+04   0.876776E+00   0.000000E+00  -0.396424E+02   0.698611E-07   0.183837E-03  -0.226491E-06
   175   0.511711E+04   0.865466E+00   0.000000E+00  -0.390339E+02   0.694776E-07   0.182214E-03  -0.237025E-06
   176   0.514213E+04   0.854234E+00   0.000000E+00  -0.383971E+02   0.690974E-07   0.180613E-03  -0.244591E-06
   177   0.516678E+04   0.843006E+00   0.000000E+00  -0.377338E+02   0.687203E-07   0.179034E-03  -0.249253E-06
   178   0.519095E+04   0.832006E+00   0.000000E+00  -0.370423E+02   0.683464E-07   0.177478E-03  -0.251165E-06
   179   0.521467E+04   0.820938E+00   0.000000E+00  -0.363227E+02   0.679756E-07   0.175942E-03  -0.250482E-06
   180   0.523807E+04   0.810025E+00   0.000000E+00  -0.355764E+02   0.676078E-07   0.174427E-03  -0.247358E-06
   181   0.526093E+04   0.799267E+00   0.000000E+00  -0.348035E+02   0.672431E-07   0.172932E-03  -0.241950E-06
   182   0.528334E+04   0.788740E+00   0.000000E+00  -0.340024E+02   0.668814E-07   0.171456E-03  -0.234410E-06
   183   0.530521E+04   0.778370E+00   0.000000E+00  -0.331748E+02   0.665226E-07   0.169999E-03  -0.224895E-06
   184   0.532669E+04   0.768232E+00   0.000000E+00  -0.323197E+02   0.661669E-07   0.168561E-03  -0.213558E-06
   185   0.534770E+04   0.758474E+00   0.000000E+00  -0.314395E+02   0.658140E-07   0.167141E-03  -0.200553E-06
   186   0.536789E+04   0.748957E+00   0.000000E+00  -0.305311E+02   0.654640E-07   0.165737E-03  -0.186037E-06
   187   0.538791E+04   0.739822E+00   0.000000E+00  -0.295962E+02   0.651169E-07   0.164350E-03  -0.170162E-06
   188   0.540740E+04   0.731055E+00   0.000000E+00  -0.286361E+02   0.647727E-07   0.162980E-03  -0.153083E-06
   189   0.542628E+04   0.722694E+00   0.000000E+00  -0.276493E+02   0.644312E-07   0.161625E-03  -0.134956E-06
   190   0.544499E+04   0.714792E+00   0.000000E+00  -0.266381E+02   0.640925E-07   0.160285E-03  -0.115934E-06
   191   0.546280E+04   0.707370E+00   0.000000E+00  -0.255996E+02   0.637565E-07   0.158959E-03  -0.961716E-07
   192   0.548022E+04   0.700453E+00   0.000000E+00  -0.245359E+02   0.634233E-07   0.157647E-03  -0.758233E-07
   193   0.549703E+04   0.694085E+00   0.000000E+00  -0.234486E+02   0.630927E-07   0.156348E-03  -0.550434E-07
   194   0.551346E+04   0.688297E+00   0.000000E+00  -0.223354E+02   0.627648E-07   0.155062E-03  -0.339862E-07
   195   0.552928E+04   0.683126E+00   0.000000E+00  -0.211985E+02   0.624395E-07   0.153789E-03  -0.128059E-07
   196   0.554449E+04   0.678610E+00   0.000000E+00  -0.200373E+02   0.621168E-07   0.152527E-03   0.834314E-08
   197   0.555924E+04   0.674795E+00   0.000000E+00  -0.188531E+02   0.617967E-07   0.151276E-03   0.293067E-07
   198   0.557345E+04   0.671704E+00   0.000000E+00  -0.176453E+02   0.614791E-07   0.150035E-03   0.499307E-07
   199   0.558714E+04   0.669373E+00   0.000000E+00  -0.164146E+02   0.611640E-07   0.148804E-03   0.700607E-07
   200   0.560029E+04   0.667834E+00   0.000000E+00  -0.151617E+02   0.608513E-07   0.147583E-03   0.895428E-07
   201   0.561283E+04   0.667146E+00   0.000000E+00  -0.138859E+02   0.605411E-07   0.146371E-03   0.108252E-06
   202   0.562484E+04   0.667318E+00   0.000000E+00  -0.125887E+02   0.602334E-07   0.145167E-03   0.126180E-06
   203   0.563624E+04   0.668409E+00   0.000000E+00  -0.112694E+02   0.599280E-07   0.143973E-03   0.143349E-06
   204   0.564695E+04   0.670443E+00   0.000000E+00  -0.993094E+01   0.596250E-07   0.142787E-03   0.159780E-06
   205   0.565714E+04   0.673465E+00   0.000000E+00  -0.857116E+01   0.593244E-07   0.141609E-03   0.175494E-06
   206   0.566664E+04   0.677512E+00   0.000000E+00  -0.719132E+01   0.590262E-07   0.140440E-03   0.190513E-06
   207   0.567561E+04   0.682608E+00   0.000000E+00  -0.579189E+01   0.587302E-07   0.139280E-03   0.204858E-06
   208   0.568382E+04   0.688805E+00   0.000000E+00  -0.437341E+01   0.584366E-07   0.138128E-03   0.218551E-06
   209   0.569142E+04   0.696126E+00   0.000000E+00  -0.293627E+01   0.581452E-07   0.136985E-03   0.231612E-06
   210   0.569841E+04   0.704624E+00   0.000000E+00  -0.148138E+01   0.578561E-07   0.135850E-03   0.244063E-06
   211   0.570480E+04   0.714328E+00   0.000000E+00  -0.881761E-02   0.575693E-07   0.134724E-03   0.255926E-06
   212   0.571042E+04   0.725270E+00   0.000000E+00   0.148046E+01   0.572846E-07   0.133606E-03   0.267222E-06
   213   0.571551E+04   0.737495E+00   0.000000E+00   0.298648E+01   0.570022E-07   0.132496E-03   0.277971E-06
   214   0.571992E+04   0.750995E+00   0.000000E+00   0.450801E+01   0.567220E-07   0.131395E-03   0.288196E-06
   215   0.572372E+04   0.765966E+00   0.000000E+00   0.604430E+01   0.564439E-07   0.130301E-03   0.297918E-06
   216   0.572683E+04   0.782220E+00   0.000000E+00   0.759584E+01   0.561680E-07   0.129216E-03   0.307158E-06
   217   0.572941E+04   0.799916E+00   0.000000E+00   0.916061E+01   0.558942E-07   0.128140E-03   0.315938E-06
   218   0.573130E+04   0.819053E+00   0.000000E+00   0.107388E+02   0.556225E-07   0.127071E-03   0.324278E-06
   219   0.573258E+04   0.839633E+00   0.000000E+00   0.123314E+02   0.553529E-07   0.126010E-03   0.332200E-06
   220   0.573325E+04   0.861805E+00   0.000000E+00   0.139339E+02   0.550853E-07   0.124958E-03   0.339725E-06
   221   0.573332E+04   0.885495E+00   0.000000E+00   0.155485E+02   0.548198E-07   0.123913E-03   0.346876E-06
   222   0.573277E+04   0.910851E+00   0.000000E+00   0.171737E+02   0.545563E-07   0.122876E-03   0.353672E-06
   223   0.573146E+04   0.937802E+00   0.000000E+00   0.188102E+02   0.542949E-07   0.121848E-03   0.360135E-06
   224   0.572969E+04   0.966346E+00   0.000000E+00   0.204543E+02   0.540354E-07   0.120827E-03   0.366287E-06
   225   0.572723E+04   0.996634E+00   0.000000E+00   0.221090E+02   0.537779E-07   0.119814E-03   0.372148E-06
   226   0.572416E+04   0.102867E+01   0.000000E+00   0.237705E+02   0.535223E-07   0.118808E-03   0.377741E-06
   227   0.572041E+04   0.106244E+01   0.000000E+00   0.254403E+02   0.532687E-07   0.117811E-03   0.383086E-06
   228   0.571612E+04   0.109797E+01   0.000000E+00   0.271168E+02   0.530169E-07   0.116821E-03   0.388205E-06
   229   0.571122E+04   0.113531E+01   0.000000E+00   0.287986E+02   0.527671E-07   0.115839E-03   0.393118E-06
   230   0.570563E+04   0.117447E+01   0.000000E+00   0.304864E+02   0.525191E-07   0.114865E-03   0.397848E-06
   231   0.569935E+04   0.121553E+01   0.000000E+00   0.321794E+02   0.522730E-07   0.113898E-03   0.402416E-06
