#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   115   0.316799E+04  -0.326809E+02   0.325147E-03  -0.326809E+02   0.968419E+00  -0.288253E-06   0.325147E-03  -0.288253E-06   0.992773E-07
   116   0.320153E+04  -0.332906E+02   0.321403E-03  -0.332906E+02   0.979247E+00  -0.342861E-06   0.321403E-03  -0.342861E-06   0.986644E-07
   117   0.323538E+04  -0.338926E+02   0.317721E-03  -0.338926E+02   0.989711E+00  -0.401406E-06   0.317721E-03  -0.401406E-06   0.980559E-07
   118   0.326938E+04  -0.344874E+02   0.314102E-03  -0.344874E+02   0.999959E+00  -0.462800E-06   0.314102E-03  -0.462800E-06   0.974516E-07
   119   0.330339E+04  -0.350729E+02   0.310546E-03  -0.350729E+02   0.100984E+01  -0.525954E-06   0.310546E-03  -0.525954E-06   0.968516E-07
   120   0.333756E+04  -0.356488E+02   0.307053E-03  -0.356488E+02   0.101921E+01  -0.589780E-06   0.307053E-03  -0.589780E-06   0.962558E-07
   121   0.337174E+04  -0.362152E+02   0.303622E-03  -0.362152E+02   0.102835E+01  -0.653189E-06   0.303622E-03  -0.653189E-06   0.956644E-07
   122   0.340600E+04  -0.367713E+02   0.300255E-03  -0.367713E+02   0.103698E+01  -0.715092E-06   0.300255E-03  -0.715092E-06   0.950773E-07
   123   0.344034E+04  -0.373169E+02   0.296951E-03  -0.373169E+02   0.104516E+01  -0.774401E-06   0.296951E-03  -0.774401E-06   0.944945E-07
   124   0.347476E+04  -0.378490E+02   0.293709E-03  -0.378490E+02   0.105297E+01  -0.830028E-06   0.293709E-03  -0.830028E-06   0.939160E-07
   125   0.350919E+04  -0.383698E+02   0.290532E-03  -0.383698E+02   0.106033E+01  -0.880884E-06   0.290532E-03  -0.880884E-06   0.933418E-07
   126   0.354369E+04  -0.388785E+02   0.287417E-03  -0.388785E+02   0.106732E+01  -0.925880E-06   0.287417E-03  -0.925880E-06   0.927719E-07
   127   0.357820E+04  -0.393743E+02   0.284366E-03  -0.393743E+02   0.107378E+01  -0.963928E-06   0.284366E-03  -0.963928E-06   0.922063E-07
   128   0.361272E+04  -0.398562E+02   0.281379E-03  -0.398562E+02   0.107986E+01  -0.993939E-06   0.281379E-03  -0.993939E-06   0.916451E-07
   129   0.364731E+04  -0.403236E+02   0.278455E-03  -0.403236E+02   0.108541E+01  -0.101482E-05   0.278455E-03  -0.101482E-05   0.910882E-07
   130   0.368191E+04  -0.407756E+02   0.275595E-03  -0.407756E+02   0.109043E+01  -0.102550E-05   0.275595E-03  -0.102550E-05   0.905356E-07
   131   0.371650E+04  -0.412136E+02   0.272798E-03  -0.412136E+02   0.109508E+01  -0.102520E-05   0.272798E-03  -0.102520E-05   0.899873E-07
   132   0.375118E+04  -0.416347E+02   0.270062E-03  -0.416347E+02   0.109919E+01  -0.101451E-05   0.270062E-03  -0.101451E-05   0.894433E-07
   133   0.378579E+04  -0.420411E+02   0.267385E-03  -0.420411E+02   0.110284E+01  -0.994337E-06   0.267385E-03  -0.994337E-06   0.889037E-07
   134   0.382039E+04  -0.424284E+02   0.264765E-03  -0.424284E+02   0.110603E+01  -0.965593E-06   0.264765E-03  -0.965593E-06   0.883682E-07
   135   0.385501E+04  -0.427995E+02   0.262198E-03  -0.427995E+02   0.110870E+01  -0.929186E-06   0.262198E-03  -0.929186E-06   0.878370E-07
   136   0.388948E+04  -0.431508E+02   0.259682E-03  -0.431508E+02   0.111083E+01  -0.886027E-06   0.259682E-03  -0.886027E-06   0.873100E-07
   137   0.392395E+04  -0.434845E+02   0.257215E-03  -0.434845E+02   0.111251E+01  -0.837025E-06   0.257215E-03  -0.837025E-06   0.867871E-07
   138   0.395836E+04  -0.437991E+02   0.254794E-03  -0.437991E+02   0.111365E+01  -0.783092E-06   0.254794E-03  -0.783092E-06   0.862684E-07
   139   0.399255E+04  -0.440940E+02   0.252417E-03  -0.440940E+02   0.111441E+01  -0.725136E-06   0.252417E-03  -0.725136E-06   0.857538E-07
   140   0.402682E+04  -0.443698E+02   0.250080E-03  -0.443698E+02   0.111457E+01  -0.664068E-06   0.250080E-03  -0.664068E-06   0.852432E-07
   141   0.406087E+04  -0.446243E+02   0.247783E-03  -0.446243E+02   0.111419E+01  -0.600797E-06   0.247783E-03  -0.600797E-06   0.847367E-07
   142   0.409493E+04  -0.448584E+02   0.245521E-03  -0.448584E+02   0.111336E+01  -0.536234E-06   0.245521E-03  -0.536234E-06   0.842343E-07
   143   0.412893E+04  -0.450720E+02   0.243293E-03  -0.450720E+02   0.111206E+01  -0.471290E-06   0.243293E-03  -0.471290E-06   0.837358E-07
   144   0.416271E+04  -0.452644E+02   0.241095E-03  -0.452644E+02   0.111024E+01  -0.406873E-06   0.241095E-03  -0.406873E-06   0.832413E-07
   145   0.419635E+04  -0.454349E+02   0.238927E-03  -0.454349E+02   0.110803E+01  -0.343893E-06   0.238927E-03  -0.343893E-06   0.827507E-07
   146   0.423007E+04  -0.455835E+02   0.236784E-03  -0.455835E+02   0.110521E+01  -0.283262E-06   0.236784E-03  -0.283262E-06   0.822641E-07
   147   0.426343E+04  -0.457087E+02   0.234664E-03  -0.457087E+02   0.110201E+01  -0.225888E-06   0.234664E-03  -0.225888E-06   0.817813E-07
   148   0.429665E+04  -0.458121E+02   0.232566E-03  -0.458121E+02   0.109827E+01  -0.172683E-06   0.232566E-03  -0.172683E-06   0.813024E-07
   149   0.432981E+04  -0.458921E+02   0.230486E-03  -0.458921E+02   0.109408E+01  -0.124555E-06   0.230486E-03  -0.124555E-06   0.808273E-07
   150   0.436268E+04  -0.459466E+02   0.228421E-03  -0.459466E+02   0.108950E+01  -0.824151E-07   0.228421E-03  -0.824151E-07   0.803560E-07
   151   0.439541E+04  -0.459785E+02   0.226371E-03  -0.459785E+02   0.108447E+01  -0.469553E-07   0.226371E-03  -0.469553E-07   0.798885E-07
   152   0.442785E+04  -0.459863E+02   0.224334E-03  -0.459863E+02   0.107890E+01  -0.179955E-07   0.224334E-03  -0.179955E-07   0.794248E-07
   153   0.446016E+04  -0.459678E+02   0.222311E-03  -0.459678E+02   0.107295E+01   0.486201E-08   0.222311E-03   0.486201E-08   0.789647E-07
   154   0.449225E+04  -0.459253E+02   0.220303E-03  -0.459253E+02   0.106661E+01   0.220150E-07   0.220303E-03   0.220150E-07   0.785084E-07
   155   0.452412E+04  -0.458578E+02   0.218309E-03  -0.458578E+02   0.105990E+01   0.338614E-07   0.218309E-03   0.338614E-07   0.780557E-07
   156   0.455562E+04  -0.457656E+02   0.216331E-03  -0.457656E+02   0.105280E+01   0.407990E-07   0.216331E-03   0.407990E-07   0.776067E-07
   157   0.458705E+04  -0.456469E+02   0.214368E-03  -0.456469E+02   0.104532E+01   0.432255E-07   0.214368E-03   0.432255E-07   0.771614E-07
   158   0.461818E+04  -0.455026E+02   0.212421E-03  -0.455026E+02   0.103753E+01   0.415388E-07   0.212421E-03   0.415388E-07   0.767196E-07
   159   0.464902E+04  -0.453327E+02   0.210490E-03  -0.453327E+02   0.102930E+01   0.361368E-07   0.210490E-03   0.361368E-07   0.762814E-07
   160   0.467963E+04  -0.451356E+02   0.208576E-03  -0.451356E+02   0.102075E+01   0.274172E-07   0.208576E-03   0.274172E-07   0.758468E-07
   161   0.471001E+04  -0.449128E+02   0.206679E-03  -0.449128E+02   0.101198E+01   0.157779E-07   0.206679E-03   0.157779E-07   0.754157E-07
   162   0.474009E+04  -0.446644E+02   0.204799E-03  -0.446644E+02   0.100283E+01   0.161671E-08   0.204799E-03   0.161671E-08   0.749881E-07
   163   0.477002E+04  -0.443887E+02   0.202937E-03  -0.443887E+02   0.993382E+00  -0.146686E-07   0.202937E-03  -0.146686E-07   0.745640E-07
   164   0.479949E+04  -0.440873E+02   0.201093E-03  -0.440873E+02   0.983704E+00  -0.326802E-07   0.201093E-03  -0.326802E-07   0.741434E-07
   165   0.482881E+04  -0.437580E+02   0.199268E-03  -0.437580E+02   0.973724E+00  -0.520202E-07   0.199268E-03  -0.520202E-07   0.737262E-07
   166   0.485781E+04  -0.434021E+02   0.197461E-03  -0.434021E+02   0.963593E+00  -0.722909E-07   0.197461E-03  -0.722909E-07   0.733124E-07
   167   0.488659E+04  -0.430205E+02   0.195674E-03  -0.430205E+02   0.953088E+00  -0.930944E-07   0.195674E-03  -0.930944E-07   0.729020E-07
   168   0.491490E+04  -0.426109E+02   0.193906E-03  -0.426109E+02   0.942582E+00  -0.114033E-06   0.193906E-03  -0.114033E-06   0.724950E-07
   169   0.494290E+04  -0.421733E+02   0.192159E-03  -0.421733E+02   0.931777E+00  -0.134708E-06   0.192159E-03  -0.134708E-06   0.720914E-07
   170   0.497058E+04  -0.417090E+02   0.190431E-03  -0.417090E+02   0.920897E+00  -0.154723E-06   0.190431E-03  -0.154723E-06   0.716910E-07
   171   0.499780E+04  -0.412160E+02   0.188724E-03  -0.412160E+02   0.909944E+00  -0.173680E-06   0.188724E-03  -0.173680E-06   0.712940E-07
   172   0.502463E+04  -0.406957E+02   0.187039E-03  -0.406957E+02   0.898842E+00  -0.191180E-06   0.187039E-03  -0.191180E-06   0.709002E-07
   173   0.505100E+04  -0.401480E+02   0.185374E-03  -0.401480E+02   0.887594E+00  -0.206826E-06   0.185374E-03  -0.206826E-06   0.705097E-07
   174   0.507704E+04  -0.395730E+02   0.183732E-03  -0.395730E+02   0.876497E+00  -0.220221E-06   0.183732E-03  -0.220221E-06   0.701224E-07
   175   0.510269E+04  -0.389699E+02   0.182112E-03  -0.389699E+02   0.865254E+00  -0.230965E-06   0.182112E-03  -0.230965E-06   0.697383E-07
   176   0.512779E+04  -0.383386E+02   0.180514E-03  -0.383386E+02   0.854089E+00  -0.238754E-06   0.180514E-03  -0.238754E-06   0.693574E-07
   177   0.515250E+04  -0.376807E+02   0.178938E-03  -0.376807E+02   0.842928E+00  -0.243649E-06   0.178938E-03  -0.243649E-06   0.689797E-07
   178   0.517674E+04  -0.369947E+02   0.177383E-03  -0.369947E+02   0.831994E+00  -0.245803E-06   0.177383E-03  -0.245803E-06   0.686050E-07
   179   0.520051E+04  -0.362805E+02   0.175850E-03  -0.362805E+02   0.820991E+00  -0.245369E-06   0.175850E-03  -0.245369E-06   0.682335E-07
