#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   135   0.385400E+04  -0.427866E+02   0.262308E-03  -0.427866E+02   0.110835E+01  -0.929190E-06   0.262308E-03  -0.929190E-06   0.878903E-07
   136   0.388845E+04  -0.431376E+02   0.259792E-03  -0.431376E+02   0.111048E+01  -0.886032E-06   0.259792E-03  -0.886032E-06   0.873634E-07
   137   0.392291E+04  -0.434710E+02   0.257324E-03  -0.434710E+02   0.111215E+01  -0.837031E-06   0.257324E-03  -0.837031E-06   0.868407E-07
   138   0.395731E+04  -0.437853E+02   0.254902E-03  -0.437853E+02   0.111328E+01  -0.783099E-06   0.254902E-03  -0.783099E-06   0.863221E-07
   139   0.399148E+04  -0.440798E+02   0.252524E-03  -0.440798E+02   0.111404E+01  -0.725144E-06   0.252524E-03  -0.725144E-06   0.858076E-07
   140   0.402574E+04  -0.443553E+02   0.250187E-03  -0.443553E+02   0.111419E+01  -0.664077E-06   0.250187E-03  -0.664077E-06   0.852972E-07
   141   0.405978E+04  -0.446096E+02   0.247889E-03  -0.446096E+02   0.111380E+01  -0.600808E-06   0.247889E-03  -0.600808E-06   0.847908E-07
   142   0.409382E+04  -0.448434E+02   0.245627E-03  -0.448434E+02   0.111296E+01  -0.536247E-06   0.245627E-03  -0.536247E-06   0.842885E-07
   143   0.412780E+04  -0.450567E+02   0.243398E-03  -0.450567E+02   0.111166E+01  -0.471303E-06   0.243398E-03  -0.471303E-06   0.837901E-07
   144   0.416157E+04  -0.452488E+02   0.241200E-03  -0.452488E+02   0.110983E+01  -0.406887E-06   0.241200E-03  -0.406887E-06   0.832958E-07
   145   0.419519E+04  -0.454190E+02   0.239030E-03  -0.454190E+02   0.110761E+01  -0.343909E-06   0.239030E-03  -0.343909E-06   0.828053E-07
   146   0.422890E+04  -0.455672E+02   0.236887E-03  -0.455672E+02   0.110479E+01  -0.283279E-06   0.236887E-03  -0.283279E-06   0.823188E-07
   147   0.426224E+04  -0.456922E+02   0.234767E-03  -0.456922E+02   0.110158E+01  -0.225907E-06   0.234767E-03  -0.225907E-06   0.818361E-07
   148   0.429545E+04  -0.457952E+02   0.232668E-03  -0.457952E+02   0.109784E+01  -0.172702E-06   0.232668E-03  -0.172702E-06   0.813573E-07
   149   0.432859E+04  -0.458749E+02   0.230587E-03  -0.458749E+02   0.109365E+01  -0.124575E-06   0.230587E-03  -0.124575E-06   0.808823E-07
   150   0.436145E+04  -0.459291E+02   0.228522E-03  -0.459291E+02   0.108906E+01  -0.824363E-07   0.228522E-03  -0.824363E-07   0.804111E-07
   151   0.439416E+04  -0.459606E+02   0.226471E-03  -0.459606E+02   0.108402E+01  -0.469771E-07   0.226471E-03  -0.469771E-07   0.799437E-07
   152   0.442659E+04  -0.459682E+02   0.224433E-03  -0.459682E+02   0.107845E+01  -0.180178E-07   0.224433E-03  -0.180178E-07   0.794801E-07
   153   0.445888E+04  -0.459494E+02   0.222410E-03  -0.459494E+02   0.107249E+01   0.483926E-08   0.222410E-03   0.483926E-08   0.790201E-07
   154   0.449095E+04  -0.459065E+02   0.220401E-03  -0.459065E+02   0.106615E+01   0.219920E-07   0.220401E-03   0.219920E-07   0.785639E-07
   155   0.452281E+04  -0.458388E+02   0.218407E-03  -0.458388E+02   0.105943E+01   0.338382E-07   0.218407E-03   0.338382E-07   0.781113E-07
   156   0.455429E+04  -0.457462E+02   0.216428E-03  -0.457462E+02   0.105233E+01   0.407757E-07   0.216428E-03   0.407757E-07   0.776624E-07
   157   0.458571E+04  -0.456273E+02   0.214464E-03  -0.456273E+02   0.104485E+01   0.432022E-07   0.214464E-03   0.432022E-07   0.772171E-07
   158   0.461682E+04  -0.454827E+02   0.212517E-03  -0.454827E+02   0.103706E+01   0.415157E-07   0.212517E-03   0.415157E-07   0.767754E-07
   159   0.464764E+04  -0.453125E+02   0.210586E-03  -0.453125E+02   0.102882E+01   0.361139E-07   0.210586E-03   0.361139E-07   0.763373E-07
   160   0.467824E+04  -0.451151E+02   0.208671E-03  -0.451151E+02   0.102028E+01   0.273946E-07   0.208671E-03   0.273946E-07   0.759027E-07
   161   0.470861E+04  -0.448920E+02   0.206773E-03  -0.448920E+02   0.101150E+01   0.157556E-07   0.206773E-03   0.157556E-07   0.754717E-07
   162   0.473867E+04  -0.446433E+02   0.204893E-03  -0.446433E+02   0.100235E+01   0.159482E-08   0.204893E-03   0.159482E-08   0.750442E-07
   163   0.476858E+04  -0.443674E+02   0.203030E-03  -0.443674E+02   0.992901E+00  -0.146900E-07   0.203030E-03  -0.146900E-07   0.746202E-07
   164   0.479804E+04  -0.440657E+02   0.201186E-03  -0.440657E+02   0.983221E+00  -0.327011E-07   0.201186E-03  -0.327011E-07   0.741996E-07
   165   0.482734E+04  -0.437361E+02   0.199360E-03  -0.437361E+02   0.973241E+00  -0.520406E-07   0.199360E-03  -0.520406E-07   0.737825E-07
   166   0.485633E+04  -0.433800E+02   0.197553E-03  -0.433800E+02   0.963110E+00  -0.723106E-07   0.197553E-03  -0.723106E-07   0.733688E-07
   167   0.488508E+04  -0.429981E+02   0.195765E-03  -0.429981E+02   0.952605E+00  -0.931135E-07   0.195765E-03  -0.931135E-07   0.729585E-07
   168   0.491338E+04  -0.425882E+02   0.193997E-03  -0.425882E+02   0.942099E+00  -0.114051E-06   0.193997E-03  -0.114051E-06   0.725515E-07
   169   0.494136E+04  -0.421503E+02   0.192249E-03  -0.421503E+02   0.931294E+00  -0.134726E-06   0.192249E-03  -0.134726E-06   0.721479E-07
   170   0.496903E+04  -0.416859E+02   0.190521E-03  -0.416859E+02   0.920416E+00  -0.154741E-06   0.190521E-03  -0.154741E-06   0.717476E-07
   171   0.499623E+04  -0.411926E+02   0.188813E-03  -0.411926E+02   0.909464E+00  -0.173697E-06   0.188813E-03  -0.173697E-06   0.713506E-07
   172   0.502305E+04  -0.406721E+02   0.187127E-03  -0.406721E+02   0.898365E+00  -0.191196E-06   0.187127E-03  -0.191196E-06   0.709569E-07
   173   0.504939E+04  -0.401242E+02   0.185462E-03  -0.401242E+02   0.887119E+00  -0.206842E-06   0.185462E-03  -0.206842E-06   0.705664E-07
   174   0.507542E+04  -0.395489E+02   0.183819E-03  -0.395489E+02   0.876025E+00  -0.220235E-06   0.183819E-03  -0.220235E-06   0.701792E-07
   175   0.510105E+04  -0.389456E+02   0.182198E-03  -0.389456E+02   0.864786E+00  -0.230979E-06   0.182198E-03  -0.230979E-06   0.697951E-07
   176   0.512614E+04  -0.383141E+02   0.180600E-03  -0.383141E+02   0.853625E+00  -0.238767E-06   0.180600E-03  -0.238767E-06   0.694143E-07
   177   0.515083E+04  -0.376560E+02   0.179023E-03  -0.376560E+02   0.842468E+00  -0.243662E-06   0.179023E-03  -0.243662E-06   0.690366E-07
   178   0.517505E+04  -0.369698E+02   0.177468E-03  -0.369698E+02   0.831539E+00  -0.245815E-06   0.177468E-03  -0.245815E-06   0.686620E-07
   179   0.519880E+04  -0.362555E+02   0.175934E-03  -0.362555E+02   0.820542E+00  -0.245381E-06   0.175934E-03  -0.245381E-06   0.682904E-07
