#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    18   0.882680E+03   0.133166E+01   0.189851E-02   0.133166E+01   0.520272E-02  -0.189999E-05   0.189851E-02  -0.189999E-05   0.136241E-06
    19   0.895581E+03   0.139198E+01   0.183759E-02   0.139198E+01   0.581384E-02  -0.215504E-05   0.183759E-02  -0.215504E-05   0.138005E-06
    20   0.908671E+03   0.144128E+01   0.177957E-02   0.144128E+01   0.632380E-02  -0.223568E-05   0.177957E-02  -0.223568E-05   0.139582E-06
    21   0.922106E+03   0.148328E+01   0.172467E-02   0.148328E+01   0.675632E-02  -0.217773E-05   0.172467E-02  -0.217773E-05   0.140994E-06
    22   0.935959E+03   0.151966E+01   0.167278E-02   0.151966E+01   0.724854E-02  -0.200944E-05   0.167278E-02  -0.200944E-05   0.142250E-06
    23   0.950025E+03   0.155363E+01   0.162369E-02   0.155363E+01   0.796694E-02  -0.175715E-05   0.162369E-02  -0.175715E-05   0.143360E-06
    24   0.964392E+03   0.158877E+01   0.157719E-02   0.158877E+01   0.902154E-02  -0.144720E-05   0.157719E-02  -0.144720E-05   0.144333E-06
    25   0.979075E+03   0.162777E+01   0.153308E-02   0.162777E+01   0.104302E-01  -0.110594E-05   0.153308E-02  -0.110594E-05   0.145178E-06
    26   0.993943E+03   0.167369E+01   0.149116E-02   0.167369E+01   0.121426E-01  -0.759721E-06   0.149116E-02  -0.759721E-06   0.145904E-06
    27   0.100916E+04   0.172476E+01   0.145122E-02   0.172476E+01   0.140912E-01  -0.434876E-06   0.145122E-02  -0.434876E-06   0.146519E-06
    28   0.102452E+04   0.177915E+01   0.141306E-02   0.177915E+01   0.162396E-01  -0.157751E-06   0.141306E-02  -0.157751E-06   0.147033E-06
    29   0.104018E+04   0.183440E+01   0.137647E-02   0.183440E+01   0.185789E-01   0.453084E-07   0.137647E-02   0.453084E-07   0.147454E-06
    30   0.105616E+04   0.188639E+01   0.134125E-02   0.188639E+01   0.211153E-01   0.147959E-06   0.134125E-02   0.147959E-06   0.147792E-06
    31   0.107225E+04   0.193124E+01   0.130722E-02   0.193124E+01   0.238479E-01   0.132351E-06   0.130722E-02   0.132351E-06   0.148055E-06
    32   0.108861E+04   0.196588E+01   0.127433E-02   0.196588E+01   0.267605E-01   0.146163E-07   0.127433E-02   0.146163E-07   0.148247E-06
    33   0.110529E+04   0.198721E+01   0.124256E-02   0.198721E+01   0.298251E-01  -0.180618E-06   0.124256E-02  -0.180618E-06   0.148371E-06
    34   0.112222E+04   0.199341E+01   0.121187E-02   0.199341E+01   0.330277E-01  -0.428725E-06   0.121187E-02  -0.428725E-06   0.148433E-06
    35   0.113940E+04   0.198487E+01   0.118223E-02   0.198487E+01   0.363751E-01  -0.705079E-06   0.118223E-02  -0.705079E-06   0.148434E-06
    36   0.115676E+04   0.196184E+01   0.115364E-02   0.196184E+01   0.398925E-01  -0.985053E-06   0.115364E-02  -0.985053E-06   0.148380E-06
    37   0.117420E+04   0.192561E+01   0.112604E-02   0.192561E+01   0.436262E-01  -0.124402E-05   0.112604E-02  -0.124402E-05   0.148274E-06
    38   0.119196E+04   0.187940E+01   0.109943E-02   0.187940E+01   0.476231E-01  -0.145735E-05   0.109943E-02  -0.145735E-05   0.148119E-06
    39   0.121003E+04   0.182427E+01   0.107378E-02   0.182427E+01   0.518839E-01  -0.160043E-05   0.107378E-02  -0.160043E-05   0.147919E-06
    40   0.122819E+04   0.176056E+01   0.104905E-02   0.176056E+01   0.564036E-01  -0.164861E-05   0.104905E-02  -0.164861E-05   0.147679E-06
    41   0.124657E+04   0.168831E+01   0.102523E-02   0.168831E+01   0.611848E-01  -0.158521E-05   0.102523E-02  -0.158521E-05   0.147400E-06
    42   0.126496E+04   0.160727E+01   0.100227E-02   0.160727E+01   0.662407E-01  -0.142524E-05   0.100227E-02  -0.142524E-05   0.147086E-06
    43   0.128350E+04   0.151713E+01   0.980150E-03   0.151713E+01   0.715871E-01  -0.119164E-05   0.980150E-03  -0.119164E-05   0.146739E-06
    44   0.130204E+04   0.141848E+01   0.958833E-03   0.141848E+01   0.772248E-01  -0.907361E-06   0.958833E-03  -0.907361E-06   0.146360E-06
    45   0.132095E+04   0.131200E+01   0.938285E-03   0.131200E+01   0.831651E-01  -0.595336E-06   0.938285E-03  -0.595336E-06   0.145952E-06
    46   0.134015E+04   0.119595E+01   0.918474E-03   0.119595E+01   0.894155E-01  -0.278513E-06   0.918474E-03  -0.278513E-06   0.145516E-06
    47   0.135950E+04   0.106901E+01   0.899366E-03   0.106901E+01   0.959555E-01   0.201650E-07   0.899366E-03   0.201650E-07   0.145055E-06
    48   0.137891E+04   0.932575E+00   0.880928E-03   0.932575E+00   0.102764E+00   0.277756E-06   0.880928E-03   0.277756E-06   0.144570E-06
    49   0.139847E+04   0.787455E+00   0.863126E-03   0.787455E+00   0.109799E+00   0.471317E-06   0.863126E-03   0.471317E-06   0.144063E-06
    50   0.141838E+04   0.627682E+00   0.845928E-03   0.627682E+00   0.117009E+00   0.577904E-06   0.845928E-03   0.577904E-06   0.143536E-06
    51   0.143843E+04   0.446848E+00   0.829303E-03   0.446848E+00   0.124352E+00   0.581665E-06   0.829303E-03   0.581665E-06   0.142992E-06
    52   0.145884E+04   0.242434E+00   0.813227E-03   0.242434E+00   0.131938E+00   0.495111E-06   0.813227E-03   0.495111E-06   0.142430E-06
    53   0.147925E+04   0.147436E-01   0.797680E-03   0.147436E-01   0.139952E+00   0.337842E-06   0.797680E-03   0.337842E-06   0.141853E-06
    54   0.149958E+04  -0.227954E+00   0.782641E-03  -0.227954E+00   0.148425E+00   0.129460E-06   0.782641E-03   0.129460E-06   0.141260E-06
    55   0.152006E+04  -0.477272E+00   0.768090E-03  -0.477272E+00   0.157369E+00  -0.110435E-06   0.768090E-03  -0.110435E-06   0.140653E-06
    56   0.154091E+04  -0.731966E+00   0.754005E-03  -0.731966E+00   0.166666E+00  -0.362242E-06   0.754005E-03  -0.362242E-06   0.140033E-06
    57   0.156208E+04  -0.993053E+00   0.740367E-03  -0.993053E+00   0.176182E+00  -0.606359E-06   0.740367E-03  -0.606359E-06   0.139401E-06
    58   0.158356E+04  -0.126335E+01   0.727154E-03  -0.126335E+01   0.185886E+00  -0.823187E-06   0.727154E-03  -0.823187E-06   0.138757E-06
    59   0.160520E+04  -0.154568E+01   0.714345E-03  -0.154568E+01   0.195777E+00  -0.993123E-06   0.714345E-03  -0.993123E-06   0.138103E-06
    60   0.162701E+04  -0.184147E+01   0.701921E-03  -0.184147E+01   0.205870E+00  -0.109657E-05   0.701921E-03  -0.109657E-05   0.137439E-06
    61   0.164929E+04  -0.215155E+01   0.689860E-03  -0.215155E+01   0.216233E+00  -0.111979E-05   0.689860E-03  -0.111979E-05   0.136766E-06
    62   0.167145E+04  -0.247698E+01   0.678136E-03  -0.247698E+01   0.226875E+00  -0.107258E-05   0.678136E-03  -0.107258E-05   0.136085E-06
    63   0.169369E+04  -0.281848E+01   0.666725E-03  -0.281848E+01   0.237792E+00  -0.970561E-06   0.666725E-03  -0.970561E-06   0.135397E-06
    64   0.171632E+04  -0.317699E+01   0.655600E-03  -0.317699E+01   0.249034E+00  -0.829397E-06   0.655600E-03  -0.829397E-06   0.134702E-06
    65   0.173896E+04  -0.355287E+01   0.644737E-03  -0.355287E+01   0.260611E+00  -0.664734E-06   0.644737E-03  -0.664734E-06   0.134002E-06
    66   0.176190E+04  -0.394393E+01   0.634109E-03  -0.394393E+01   0.272483E+00  -0.492219E-06   0.634109E-03  -0.492219E-06   0.133296E-06
    67   0.178499E+04  -0.434695E+01   0.623692E-03  -0.434695E+01   0.284637E+00  -0.327500E-06   0.623692E-03  -0.327500E-06   0.132586E-06
    68   0.180853E+04  -0.475977E+01   0.613460E-03  -0.475977E+01   0.297094E+00  -0.186226E-06   0.613460E-03  -0.186226E-06   0.131871E-06
    69   0.183227E+04  -0.518014E+01   0.603387E-03  -0.518014E+01   0.309790E+00  -0.840446E-07   0.603387E-03  -0.840446E-07   0.131154E-06
    70   0.185638E+04  -0.560921E+01   0.593448E-03  -0.560921E+01   0.322743E+00  -0.366043E-07   0.593448E-03  -0.366043E-07   0.130435E-06
    71   0.188070E+04  -0.604910E+01   0.583625E-03  -0.604910E+01   0.335927E+00  -0.550478E-07   0.583625E-03  -0.550478E-07   0.129713E-06
    72   0.190522E+04  -0.650178E+01   0.573934E-03  -0.650178E+01   0.349326E+00  -0.132495E-06   0.573934E-03  -0.132495E-06   0.128991E-06
    73   0.192989E+04  -0.696865E+01   0.564398E-03  -0.696865E+01   0.362926E+00  -0.257562E-06   0.564398E-03  -0.257562E-06   0.128267E-06
    74   0.195470E+04  -0.744964E+01   0.555040E-03  -0.744964E+01   0.376732E+00  -0.418861E-06   0.555040E-03  -0.418861E-06   0.127541E-06
    75   0.197973E+04  -0.794410E+01   0.545885E-03  -0.794410E+01   0.390774E+00  -0.605010E-06   0.545885E-03  -0.605010E-06   0.126815E-06
    76   0.200492E+04  -0.845195E+01   0.536954E-03  -0.845195E+01   0.405065E+00  -0.804621E-06   0.536954E-03  -0.804621E-06   0.126089E-06
    77   0.203033E+04  -0.897261E+01   0.528273E-03  -0.897261E+01   0.419590E+00  -0.100631E-05   0.528273E-03  -0.100631E-05   0.125362E-06
    78   0.205605E+04  -0.950683E+01   0.519863E-03  -0.950683E+01   0.434363E+00  -0.119869E-05   0.519863E-03  -0.119869E-05   0.124635E-06
    79   0.208193E+04  -0.100501E+02   0.511749E-03  -0.100501E+02   0.449316E+00  -0.137038E-05   0.511749E-03  -0.137038E-05   0.123907E-06
    80   0.210813E+04  -0.106033E+02   0.503954E-03  -0.106033E+02   0.464440E+00  -0.150999E-05   0.503954E-03  -0.150999E-05   0.123180E-06
    81   0.213457E+04  -0.111663E+02   0.496493E-03  -0.111663E+02   0.479675E+00  -0.160877E-05   0.496493E-03  -0.160877E-05   0.122454E-06
    82   0.216132E+04  -0.117382E+02   0.489349E-03  -0.117382E+02   0.495036E+00  -0.166848E-05   0.489349E-03  -0.166848E-05   0.121728E-06
    83   0.218832E+04  -0.123187E+02   0.482494E-03  -0.123187E+02   0.510494E+00  -0.169349E-05   0.482494E-03  -0.169349E-05   0.121003E-06
    84   0.221562E+04  -0.129063E+02   0.475903E-03  -0.129063E+02   0.526040E+00  -0.168822E-05   0.475903E-03  -0.168822E-05   0.120280E-06
    85   0.224308E+04  -0.135021E+02   0.469550E-03  -0.135021E+02   0.541644E+00  -0.165703E-05   0.469550E-03  -0.165703E-05   0.119557E-06
    86   0.227077E+04  -0.141051E+02   0.463408E-03  -0.141051E+02   0.557315E+00  -0.160432E-05   0.463408E-03  -0.160432E-05   0.118837E-06
    87   0.229891E+04  -0.147145E+02   0.457451E-03  -0.147145E+02   0.573014E+00  -0.153448E-05   0.457451E-03  -0.153448E-05   0.118119E-06
    88   0.232706E+04  -0.153300E+02   0.451654E-03  -0.153300E+02   0.588749E+00  -0.145190E-05   0.451654E-03  -0.145190E-05   0.117403E-06
    89   0.235557E+04  -0.159528E+02   0.445989E-03  -0.159528E+02   0.604497E+00  -0.136097E-05   0.445989E-03  -0.136097E-05   0.116689E-06
    90   0.238430E+04  -0.165799E+02   0.440431E-03  -0.165799E+02   0.620214E+00  -0.126607E-05   0.440431E-03  -0.126607E-05   0.115979E-06
    91   0.241318E+04  -0.172117E+02   0.434959E-03  -0.172117E+02   0.635887E+00  -0.117094E-05   0.434959E-03  -0.117094E-05   0.115271E-06
    92   0.244235E+04  -0.178475E+02   0.429565E-03  -0.178475E+02   0.651501E+00  -0.107675E-05   0.429565E-03  -0.107675E-05   0.114567E-06
    93   0.247181E+04  -0.184875E+02   0.424251E-03  -0.184875E+02   0.667053E+00  -0.983977E-06   0.424251E-03  -0.983977E-06   0.113865E-06
    94   0.250134E+04  -0.191304E+02   0.419014E-03  -0.191304E+02   0.682509E+00  -0.893138E-06   0.419014E-03  -0.893138E-06   0.113168E-06
    95   0.253116E+04  -0.197768E+02   0.413855E-03  -0.197768E+02   0.697871E+00  -0.804733E-06   0.413855E-03  -0.804733E-06   0.112473E-06
    96   0.256098E+04  -0.204263E+02   0.408771E-03  -0.204263E+02   0.713129E+00  -0.719263E-06   0.408771E-03  -0.719263E-06   0.111782E-06
    97   0.259125E+04  -0.210781E+02   0.403762E-03  -0.210781E+02   0.728269E+00  -0.637232E-06   0.403762E-03  -0.637232E-06   0.111094E-06
    98   0.262174E+04  -0.217301E+02   0.398827E-03  -0.217301E+02   0.743289E+00  -0.559142E-06   0.398827E-03  -0.559142E-06   0.110410E-06
    99   0.265231E+04  -0.223855E+02   0.393966E-03  -0.223855E+02   0.758155E+00  -0.485495E-06   0.393966E-03  -0.485495E-06   0.109729E-06
   100   0.268317E+04  -0.230398E+02   0.389177E-03  -0.230398E+02   0.772868E+00  -0.416793E-06   0.389177E-03  -0.416793E-06   0.109052E-06
   101   0.271419E+04  -0.236961E+02   0.384459E-03  -0.236961E+02   0.787492E+00  -0.353540E-06   0.384459E-03  -0.353540E-06   0.108378E-06
   102   0.274573E+04  -0.243524E+02   0.379812E-03  -0.243524E+02   0.801882E+00  -0.296238E-06   0.379812E-03  -0.296238E-06   0.107709E-06
   103   0.277720E+04  -0.250094E+02   0.375234E-03  -0.250094E+02   0.816114E+00  -0.245389E-06   0.375234E-03  -0.245389E-06   0.107043E-06
   104   0.280890E+04  -0.256643E+02   0.370724E-03  -0.256643E+02   0.830193E+00  -0.201496E-06   0.370724E-03  -0.201496E-06   0.106381E-06
   105   0.284076E+04  -0.263187E+02   0.366283E-03  -0.263187E+02   0.844047E+00  -0.165060E-06   0.366283E-03  -0.165060E-06   0.105723E-06
   106   0.287284E+04  -0.269719E+02   0.361908E-03  -0.269719E+02   0.857753E+00  -0.136586E-06   0.361908E-03  -0.136586E-06   0.105068E-06
   107   0.290486E+04  -0.276225E+02   0.357598E-03  -0.276225E+02   0.871166E+00  -0.116574E-06   0.357598E-03  -0.116574E-06   0.104418E-06
   108   0.293726E+04  -0.282715E+02   0.353354E-03  -0.282715E+02   0.884363E+00  -0.105529E-06   0.353354E-03  -0.105529E-06   0.103772E-06
   109   0.296982E+04  -0.289174E+02   0.349173E-03  -0.289174E+02   0.897273E+00  -0.103951E-06   0.349173E-03  -0.103951E-06   0.103130E-06
   110   0.300247E+04  -0.295589E+02   0.345056E-03  -0.295589E+02   0.909900E+00  -0.112344E-06   0.345056E-03  -0.112344E-06   0.102492E-06
   111   0.303528E+04  -0.301974E+02   0.341000E-03  -0.301974E+02   0.922321E+00  -0.130945E-06   0.341000E-03  -0.130945E-06   0.101859E-06
   112   0.306824E+04  -0.308323E+02   0.337007E-03  -0.308323E+02   0.934459E+00  -0.158930E-06   0.337007E-03  -0.158930E-06   0.101230E-06
   113   0.310144E+04  -0.314619E+02   0.333076E-03  -0.314619E+02   0.946314E+00  -0.195210E-06   0.333076E-03  -0.195210E-06   0.100605E-06
   114   0.313473E+04  -0.320854E+02   0.329208E-03  -0.320854E+02   0.957810E+00  -0.238696E-06   0.329208E-03  -0.238696E-06   0.999841E-07
   115   0.316825E+04  -0.327029E+02   0.325401E-03  -0.327029E+02   0.969095E+00  -0.288300E-06   0.325401E-03  -0.288300E-06   0.993676E-07
   116   0.320178E+04  -0.333134E+02   0.321658E-03  -0.333134E+02   0.979943E+00  -0.342932E-06   0.321658E-03  -0.342932E-06   0.987555E-07
   117   0.323562E+04  -0.339161E+02   0.317976E-03  -0.339161E+02   0.990429E+00  -0.401503E-06   0.317976E-03  -0.401503E-06   0.981476E-07
   118   0.326961E+04  -0.345118E+02   0.314358E-03  -0.345118E+02   0.100070E+01  -0.462925E-06   0.314358E-03  -0.462925E-06   0.975440E-07
   119   0.330362E+04  -0.350980E+02   0.310802E-03  -0.350980E+02   0.101060E+01  -0.526109E-06   0.310802E-03  -0.526109E-06   0.969447E-07
   120   0.333777E+04  -0.356749E+02   0.307309E-03  -0.356749E+02   0.101999E+01  -0.589965E-06   0.307309E-03  -0.589965E-06   0.963497E-07
   121   0.337194E+04  -0.362421E+02   0.303879E-03  -0.362421E+02   0.102916E+01  -0.653404E-06   0.303879E-03  -0.653404E-06   0.957590E-07
   122   0.340619E+04  -0.367991E+02   0.300512E-03  -0.367991E+02   0.103781E+01  -0.715339E-06   0.300512E-03  -0.715339E-06   0.951726E-07
   123   0.344052E+04  -0.373456E+02   0.297208E-03  -0.373456E+02   0.104601E+01  -0.774679E-06   0.297208E-03  -0.774679E-06   0.945904E-07
   124   0.347492E+04  -0.378787E+02   0.293967E-03  -0.378787E+02   0.105384E+01  -0.830335E-06   0.293967E-03  -0.830335E-06   0.940126E-07
   125   0.350934E+04  -0.384004E+02   0.290790E-03  -0.384004E+02   0.106123E+01  -0.881220E-06   0.290790E-03  -0.881220E-06   0.934391E-07
   126   0.354383E+04  -0.389101E+02   0.287676E-03  -0.389101E+02   0.106823E+01  -0.926243E-06   0.287676E-03  -0.926243E-06   0.928699E-07
   127   0.357833E+04  -0.394068E+02   0.284625E-03  -0.394068E+02   0.107471E+01  -0.964317E-06   0.284625E-03  -0.964317E-06   0.923050E-07
   128   0.361283E+04  -0.398898E+02   0.281638E-03  -0.398898E+02   0.108082E+01  -0.994351E-06   0.281638E-03  -0.994351E-06   0.917444E-07
   129   0.364741E+04  -0.403582E+02   0.278714E-03  -0.403582E+02   0.108639E+01  -0.101526E-05   0.278714E-03  -0.101526E-05   0.911882E-07
   130   0.368199E+04  -0.408112E+02   0.275854E-03  -0.408112E+02   0.109144E+01  -0.102595E-05   0.275854E-03  -0.102595E-05   0.906363E-07
   131   0.371657E+04  -0.412503E+02   0.273058E-03  -0.412503E+02   0.109610E+01  -0.102566E-05   0.273058E-03  -0.102566E-05   0.900887E-07
   132   0.375124E+04  -0.416725E+02   0.270322E-03  -0.416725E+02   0.110023E+01  -0.101499E-05   0.270322E-03  -0.101499E-05   0.895454E-07
   133   0.378583E+04  -0.420800E+02   0.267646E-03  -0.420800E+02   0.110391E+01  -0.994821E-06   0.267646E-03  -0.994821E-06   0.890063E-07
   134   0.382042E+04  -0.424684E+02   0.265025E-03  -0.424684E+02   0.110713E+01  -0.966082E-06   0.265025E-03  -0.966082E-06   0.884715E-07
   135   0.385502E+04  -0.428407E+02   0.262459E-03  -0.428407E+02   0.110981E+01  -0.929678E-06   0.262459E-03  -0.929678E-06   0.879410E-07
   136   0.388947E+04  -0.431931E+02   0.259943E-03  -0.431931E+02   0.111197E+01  -0.886520E-06   0.259943E-03  -0.886520E-06   0.874146E-07
   137   0.392393E+04  -0.435280E+02   0.257476E-03  -0.435280E+02   0.111366E+01  -0.837518E-06   0.257476E-03  -0.837518E-06   0.868924E-07
   138   0.395832E+04  -0.438438E+02   0.255055E-03  -0.438438E+02   0.111483E+01  -0.783581E-06   0.255055E-03  -0.783581E-06   0.863743E-07
   139   0.399249E+04  -0.441399E+02   0.252678E-03  -0.441399E+02   0.111561E+01  -0.725621E-06   0.252678E-03  -0.725621E-06   0.858603E-07
   140   0.402674E+04  -0.444169E+02   0.250342E-03  -0.444169E+02   0.111578E+01  -0.664547E-06   0.250342E-03  -0.664547E-06   0.853504E-07
   141   0.406078E+04  -0.446727E+02   0.248044E-03  -0.446727E+02   0.111542E+01  -0.601270E-06   0.248044E-03  -0.601270E-06   0.848445E-07
   142   0.409482E+04  -0.449081E+02   0.245782E-03  -0.449081E+02   0.111460E+01  -0.536701E-06   0.245782E-03  -0.536701E-06   0.843426E-07
   143   0.412880E+04  -0.451230E+02   0.243554E-03  -0.451230E+02   0.111333E+01  -0.471748E-06   0.243554E-03  -0.471748E-06   0.838448E-07
   144   0.416256E+04  -0.453168E+02   0.241357E-03  -0.453168E+02   0.111152E+01  -0.407324E-06   0.241357E-03  -0.407324E-06   0.833509E-07
   145   0.419618E+04  -0.454886E+02   0.239188E-03  -0.454886E+02   0.110932E+01  -0.344337E-06   0.239188E-03  -0.344337E-06   0.828609E-07
   146   0.422988E+04  -0.456385E+02   0.237046E-03  -0.456385E+02   0.110652E+01  -0.283699E-06   0.237046E-03  -0.283699E-06   0.823749E-07
   147   0.426322E+04  -0.457651E+02   0.234926E-03  -0.457651E+02   0.110333E+01  -0.226319E-06   0.234926E-03  -0.226319E-06   0.818927E-07
   148   0.429642E+04  -0.458699E+02   0.232828E-03  -0.458699E+02   0.109961E+01  -0.173107E-06   0.232828E-03  -0.173107E-06   0.814144E-07
   149   0.432956E+04  -0.459513E+02   0.230747E-03  -0.459513E+02   0.109543E+01  -0.124975E-06   0.230747E-03  -0.124975E-06   0.809399E-07
   150   0.436241E+04  -0.460072E+02   0.228683E-03  -0.460072E+02   0.109086E+01  -0.828320E-07   0.228683E-03  -0.828320E-07   0.804692E-07
   151   0.439512E+04  -0.460406E+02   0.226632E-03  -0.460406E+02   0.108584E+01  -0.473705E-07   0.226632E-03  -0.473705E-07   0.800023E-07
   152   0.442754E+04  -0.460499E+02   0.224595E-03  -0.460499E+02   0.108028E+01  -0.184106E-07   0.224595E-03  -0.184106E-07   0.795391E-07
   153   0.445982E+04  -0.460329E+02   0.222572E-03  -0.460329E+02   0.107433E+01   0.444547E-08   0.222572E-03   0.444547E-08   0.790797E-07
   154   0.449189E+04  -0.459918E+02   0.220564E-03  -0.459918E+02   0.106800E+01   0.215957E-07   0.220564E-03   0.215957E-07   0.786239E-07
   155   0.452374E+04  -0.459260E+02   0.218570E-03  -0.459260E+02   0.106129E+01   0.334381E-07   0.218570E-03   0.334381E-07   0.781718E-07
   156   0.455522E+04  -0.458352E+02   0.216592E-03  -0.458352E+02   0.105419E+01   0.403703E-07   0.216592E-03   0.403703E-07   0.777234E-07
   157   0.458662E+04  -0.457181E+02   0.214629E-03  -0.457181E+02   0.104672E+01   0.427905E-07   0.214629E-03   0.427905E-07   0.772786E-07
   158   0.461773E+04  -0.455754E+02   0.212681E-03  -0.455754E+02   0.103893E+01   0.410964E-07   0.212681E-03   0.410964E-07   0.768373E-07
   159   0.464855E+04  -0.454071E+02   0.210750E-03  -0.454071E+02   0.103069E+01   0.356859E-07   0.210750E-03   0.356859E-07   0.763997E-07
   160   0.467913E+04  -0.452116E+02   0.208836E-03  -0.452116E+02   0.102215E+01   0.269570E-07   0.208836E-03   0.269570E-07   0.759656E-07
   161   0.470949E+04  -0.449905E+02   0.206939E-03  -0.449905E+02   0.101337E+01   0.153076E-07   0.206939E-03   0.153076E-07   0.755351E-07
   162   0.473955E+04  -0.447437E+02   0.205059E-03  -0.447437E+02   0.100421E+01   0.113552E-08   0.205059E-03   0.113552E-08   0.751080E-07
   163   0.476945E+04  -0.444697E+02   0.203197E-03  -0.444697E+02   0.994753E+00  -0.151613E-07   0.203197E-03  -0.151613E-07   0.746845E-07
   164   0.479890E+04  -0.441700E+02   0.201352E-03  -0.441700E+02   0.985063E+00  -0.331849E-07   0.201352E-03  -0.331849E-07   0.742644E-07
   165   0.482819E+04  -0.438423E+02   0.199527E-03  -0.438423E+02   0.975070E+00  -0.525375E-07   0.199527E-03  -0.525375E-07   0.738477E-07
   166   0.485717E+04  -0.434882E+02   0.197720E-03  -0.434882E+02   0.964923E+00  -0.728212E-07   0.197720E-03  -0.728212E-07   0.734345E-07
   167   0.488592E+04  -0.431083E+02   0.195932E-03  -0.431083E+02   0.954400E+00  -0.936379E-07   0.195932E-03  -0.936379E-07   0.730246E-07
   168   0.491420E+04  -0.427004E+02   0.194164E-03  -0.427004E+02   0.943873E+00  -0.114590E-06   0.194164E-03  -0.114590E-06   0.726181E-07
   169   0.494218E+04  -0.422645E+02   0.192416E-03  -0.422645E+02   0.933045E+00  -0.135279E-06   0.192416E-03  -0.135279E-06   0.722150E-07
   170   0.496984E+04  -0.418020E+02   0.190688E-03  -0.418020E+02   0.922140E+00  -0.155308E-06   0.190688E-03  -0.155308E-06   0.718151E-07
   171   0.499703E+04  -0.413108E+02   0.188981E-03  -0.413108E+02   0.911158E+00  -0.174278E-06   0.188981E-03  -0.174278E-06   0.714186E-07
   172   0.502383E+04  -0.407922E+02   0.187295E-03  -0.407922E+02   0.900026E+00  -0.191792E-06   0.187295E-03  -0.191792E-06   0.710253E-07
   173   0.505017E+04  -0.402464E+02   0.185631E-03  -0.402464E+02   0.888744E+00  -0.207452E-06   0.185631E-03  -0.207452E-06   0.706353E-07
   174   0.507619E+04  -0.396731E+02   0.183988E-03  -0.396731E+02   0.877610E+00  -0.220860E-06   0.183988E-03  -0.220860E-06   0.702485E-07
   175   0.510181E+04  -0.390718E+02   0.182367E-03  -0.390718E+02   0.866327E+00  -0.231617E-06   0.182367E-03  -0.231617E-06   0.698649E-07
   176   0.512689E+04  -0.384424E+02   0.180769E-03  -0.384424E+02   0.855120E+00  -0.239418E-06   0.180769E-03  -0.239418E-06   0.694845E-07
   177   0.515157E+04  -0.377863E+02   0.179192E-03  -0.377863E+02   0.843913E+00  -0.244325E-06   0.179192E-03  -0.244325E-06   0.691072E-07
   178   0.517578E+04  -0.371021E+02   0.177637E-03  -0.371021E+02   0.832930E+00  -0.246491E-06   0.177637E-03  -0.246491E-06   0.687330E-07
   179   0.519951E+04  -0.363898E+02   0.176103E-03  -0.363898E+02   0.821875E+00  -0.246069E-06   0.176103E-03  -0.246069E-06   0.683620E-07
