#    L    TT             EE             TE             PP             TP          
   104   0.280857E+04   0.829731E+00  -0.256497E+02   0.486731E+07   0.625396E+04
   105   0.284043E+04   0.843567E+00  -0.263035E+02   0.483801E+07   0.617980E+04
   106   0.287252E+04   0.857255E+00  -0.269561E+02   0.480887E+07   0.610674E+04
   107   0.290454E+04   0.870649E+00  -0.276062E+02   0.477989E+07   0.603475E+04
   108   0.293695E+04   0.883828E+00  -0.282545E+02   0.475107E+07   0.596382E+04
   109   0.296952E+04   0.896719E+00  -0.288997E+02   0.472241E+07   0.589394E+04
   110   0.300217E+04   0.909327E+00  -0.295405E+02   0.469392E+07   0.582509E+04
   111   0.303498E+04   0.921727E+00  -0.301784E+02   0.466561E+07   0.575727E+04
   112   0.306796E+04   0.933846E+00  -0.308125E+02   0.463747E+07   0.569047E+04
   113   0.310117E+04   0.945680E+00  -0.314414E+02   0.460950E+07   0.562470E+04
   114   0.313446E+04   0.957156E+00  -0.320642E+02   0.458171E+07   0.555995E+04
   115   0.316799E+04   0.968419E+00  -0.326809E+02   0.455409E+07   0.549624E+04
   116   0.320153E+04   0.979247E+00  -0.332906E+02   0.452665E+07   0.543355E+04
   117   0.323538E+04   0.989711E+00  -0.338926E+02   0.449939E+07   0.537190E+04
   118   0.326938E+04   0.999959E+00  -0.344874E+02   0.447230E+07   0.531129E+04
   119   0.330339E+04   0.100984E+01  -0.350729E+02   0.444540E+07   0.525171E+04
   120   0.333756E+04   0.101921E+01  -0.356488E+02   0.441867E+07   0.519317E+04
   121   0.337174E+04   0.102835E+01  -0.362152E+02   0.439212E+07   0.513568E+04
   122   0.340600E+04   0.103698E+01  -0.367713E+02   0.436575E+07   0.507924E+04
   123   0.344034E+04   0.104516E+01  -0.373169E+02   0.433956E+07   0.502384E+04
   124   0.347476E+04   0.105297E+01  -0.378490E+02   0.431356E+07   0.496949E+04
   125   0.350919E+04   0.106033E+01  -0.383698E+02   0.428773E+07   0.491619E+04
   126   0.354369E+04   0.106732E+01  -0.388785E+02   0.426209E+07   0.486395E+04
   127   0.357820E+04   0.107378E+01  -0.393743E+02   0.423663E+07   0.481276E+04
   128   0.361272E+04   0.107986E+01  -0.398562E+02   0.421136E+07   0.476264E+04
   129   0.364731E+04   0.108541E+01  -0.403236E+02   0.418627E+07   0.471357E+04
   130   0.368191E+04   0.109043E+01  -0.407756E+02   0.416136E+07   0.466557E+04
   131   0.371650E+04   0.109508E+01  -0.412136E+02   0.413665E+07   0.461863E+04
   132   0.375118E+04   0.109919E+01  -0.416347E+02   0.411211E+07   0.457271E+04
   133   0.378579E+04   0.110284E+01  -0.420411E+02   0.408776E+07   0.452777E+04
   134   0.382039E+04   0.110603E+01  -0.424284E+02   0.406360E+07   0.448377E+04
   135   0.385501E+04   0.110870E+01  -0.427995E+02   0.403961E+07   0.444067E+04
   136   0.388948E+04   0.111083E+01  -0.431508E+02   0.401581E+07   0.439842E+04
   137   0.392395E+04   0.111251E+01  -0.434845E+02   0.399219E+07   0.435699E+04
   138   0.395836E+04   0.111365E+01  -0.437991E+02   0.396874E+07   0.431632E+04
   139   0.399255E+04   0.111441E+01  -0.440940E+02   0.394548E+07   0.427638E+04
   140   0.402682E+04   0.111457E+01  -0.443698E+02   0.392239E+07   0.423712E+04
   141   0.406087E+04   0.111419E+01  -0.446243E+02   0.389947E+07   0.419851E+04
   142   0.409493E+04   0.111336E+01  -0.448584E+02   0.387673E+07   0.416049E+04
   143   0.412893E+04   0.111206E+01  -0.450720E+02   0.385417E+07   0.412304E+04
   144   0.416271E+04   0.111024E+01  -0.452644E+02   0.383178E+07   0.408609E+04
   145   0.419635E+04   0.110803E+01  -0.454349E+02   0.380956E+07   0.404962E+04
   146   0.423007E+04   0.110521E+01  -0.455835E+02   0.378751E+07   0.401358E+04
   147   0.426343E+04   0.110201E+01  -0.457087E+02   0.376563E+07   0.397793E+04
   148   0.429665E+04   0.109827E+01  -0.458121E+02   0.374392E+07   0.394263E+04
   149   0.432981E+04   0.109408E+01  -0.458921E+02   0.372238E+07   0.390762E+04
   150   0.436268E+04   0.108950E+01  -0.459466E+02   0.370100E+07   0.387288E+04
   151   0.439541E+04   0.108447E+01  -0.459785E+02   0.367979E+07   0.383836E+04
   152   0.442785E+04   0.107890E+01  -0.459863E+02   0.365875E+07   0.380407E+04
   153   0.446016E+04   0.107295E+01  -0.459678E+02   0.363787E+07   0.377001E+04
   154   0.449225E+04   0.106661E+01  -0.459253E+02   0.361715E+07   0.373619E+04
   155   0.452412E+04   0.105990E+01  -0.458578E+02   0.359659E+07   0.370261E+04
   156   0.455562E+04   0.105280E+01  -0.457656E+02   0.357620E+07   0.366928E+04
   157   0.458705E+04   0.104532E+01  -0.456469E+02   0.355597E+07   0.363621E+04
   158   0.461818E+04   0.103753E+01  -0.455026E+02   0.353589E+07   0.360340E+04
   159   0.464902E+04   0.102930E+01  -0.453327E+02   0.351597E+07   0.357086E+04
   160   0.467963E+04   0.102075E+01  -0.451356E+02   0.349622E+07   0.353859E+04
   161   0.471001E+04   0.101198E+01  -0.449128E+02   0.347661E+07   0.350661E+04
   162   0.474009E+04   0.100283E+01  -0.446644E+02   0.345716E+07   0.347492E+04
   163   0.477002E+04   0.993382E+00  -0.443887E+02   0.343787E+07   0.344352E+04
   164   0.479949E+04   0.983704E+00  -0.440873E+02   0.341873E+07   0.341242E+04
   165   0.482881E+04   0.973724E+00  -0.437580E+02   0.339975E+07   0.338163E+04
   166   0.485781E+04   0.963593E+00  -0.434021E+02   0.338091E+07   0.335116E+04
   167   0.488659E+04   0.953088E+00  -0.430205E+02   0.336223E+07   0.332100E+04
   168   0.491490E+04   0.942582E+00  -0.426109E+02   0.334369E+07   0.329118E+04
   169   0.494290E+04   0.931777E+00  -0.421733E+02   0.332530E+07   0.326169E+04
   170   0.497058E+04   0.920897E+00  -0.417090E+02   0.330707E+07   0.323253E+04
   171   0.499780E+04   0.909944E+00  -0.412160E+02   0.328898E+07   0.320372E+04
   172   0.502463E+04   0.898842E+00  -0.406957E+02   0.327103E+07   0.317527E+04
   173   0.505100E+04   0.887594E+00  -0.401480E+02   0.325323E+07   0.314718E+04
   174   0.507704E+04   0.876497E+00  -0.395730E+02   0.323558E+07   0.311945E+04
   175   0.510269E+04   0.865254E+00  -0.389699E+02   0.321806E+07   0.309209E+04
   176   0.512779E+04   0.854089E+00  -0.383386E+02   0.320069E+07   0.306511E+04
   177   0.515250E+04   0.842928E+00  -0.376807E+02   0.318346E+07   0.303849E+04
   178   0.517674E+04   0.831994E+00  -0.369947E+02   0.316637E+07   0.301224E+04
   179   0.520051E+04   0.820991E+00  -0.362805E+02   0.314942E+07   0.298634E+04
   180   0.522395E+04   0.810142E+00  -0.355397E+02   0.313261E+07   0.296078E+04
   181   0.524686E+04   0.799448E+00  -0.347723E+02   0.311593E+07   0.293555E+04
   182   0.526929E+04   0.788982E+00  -0.339768E+02   0.309938E+07   0.291064E+04
   183   0.529119E+04   0.778671E+00  -0.331547E+02   0.308297E+07   0.288605E+04
   184   0.531269E+04   0.768590E+00  -0.323052E+02   0.306669E+07   0.286176E+04
   185   0.533373E+04   0.758889E+00  -0.314306E+02   0.305054E+07   0.283777E+04
   186   0.535393E+04   0.749425E+00  -0.305279E+02   0.303453E+07   0.281406E+04
   187   0.537397E+04   0.740340E+00  -0.295986E+02   0.301863E+07   0.279063E+04
   188   0.539346E+04   0.731622E+00  -0.286441E+02   0.300287E+07   0.276747E+04
   189   0.541234E+04   0.723305E+00  -0.276631E+02   0.298723E+07   0.274456E+04
   190   0.543106E+04   0.715444E+00  -0.266577E+02   0.297172E+07   0.272190E+04
   191   0.544887E+04   0.708061E+00  -0.256250E+02   0.295633E+07   0.269948E+04
   192   0.546629E+04   0.701179E+00  -0.245672E+02   0.294106E+07   0.267730E+04
   193   0.548310E+04   0.694842E+00  -0.234857E+02   0.292591E+07   0.265533E+04
   194   0.549953E+04   0.689081E+00  -0.223784E+02   0.291088E+07   0.263357E+04
   195   0.551534E+04   0.683933E+00  -0.212476E+02   0.289596E+07   0.261202E+04
   196   0.553055E+04   0.679436E+00  -0.200923E+02   0.288117E+07   0.259066E+04
   197   0.554530E+04   0.675635E+00  -0.189142E+02   0.286649E+07   0.256948E+04
   198   0.555952E+04   0.672552E+00  -0.177126E+02   0.285192E+07   0.254848E+04
   199   0.557320E+04   0.670226E+00  -0.164880E+02   0.283747E+07   0.252765E+04
   200   0.558635E+04   0.668685E+00  -0.152414E+02   0.282312E+07   0.250697E+04
   201   0.559890E+04   0.667991E+00  -0.139719E+02   0.280889E+07   0.248643E+04
   202   0.561092E+04   0.668151E+00  -0.126811E+02   0.279477E+07   0.246605E+04
   203   0.562233E+04   0.669225E+00  -0.113682E+02   0.278075E+07   0.244581E+04
   204   0.563306E+04   0.671237E+00  -0.100362E+02   0.276684E+07   0.242571E+04
   205   0.564326E+04   0.674232E+00  -0.868296E+01   0.275304E+07   0.240576E+04
   206   0.565279E+04   0.678247E+00  -0.730965E+01   0.273935E+07   0.238595E+04
   207   0.566178E+04   0.683306E+00  -0.591678E+01   0.272576E+07   0.236629E+04
   208   0.567001E+04   0.689462E+00  -0.450488E+01   0.271227E+07   0.234677E+04
   209   0.567764E+04   0.696737E+00  -0.307433E+01   0.269889E+07   0.232739E+04
   210   0.568467E+04   0.705184E+00  -0.162603E+01   0.268561E+07   0.230815E+04
   211   0.569109E+04   0.714834E+00  -0.160066E+00   0.267243E+07   0.228905E+04
   212   0.569675E+04   0.725718E+00   0.132262E+01   0.265935E+07   0.227010E+04
   213   0.570188E+04   0.737879E+00   0.282205E+01   0.264637E+07   0.225128E+04
   214   0.570634E+04   0.751313E+00   0.433702E+01   0.263349E+07   0.223260E+04
   215   0.571019E+04   0.766212E+00   0.586677E+01   0.262071E+07   0.221406E+04
   216   0.571335E+04   0.782392E+00   0.741180E+01   0.260802E+07   0.219565E+04
   217   0.571599E+04   0.800009E+00   0.897010E+01   0.259543E+07   0.217739E+04
   218   0.571794E+04   0.819065E+00   0.105419E+02   0.258294E+07   0.215926E+04
   219   0.571929E+04   0.839560E+00   0.121281E+02   0.257054E+07   0.214126E+04
   220   0.572003E+04   0.861643E+00   0.137242E+02   0.255823E+07   0.212341E+04
   221   0.572017E+04   0.885241E+00   0.153325E+02   0.254602E+07   0.210568E+04
   222   0.571970E+04   0.910503E+00   0.169515E+02   0.253390E+07   0.208809E+04
   223   0.571847E+04   0.937355E+00   0.185819E+02   0.252187E+07   0.207063E+04
   224   0.571679E+04   0.965799E+00   0.202200E+02   0.250993E+07   0.205331E+04
   225   0.571443E+04   0.995983E+00   0.218687E+02   0.249808E+07   0.203612E+04
   226   0.571146E+04   0.102791E+01   0.235243E+02   0.248632E+07   0.201906E+04
   227   0.570781E+04   0.106158E+01   0.251883E+02   0.247464E+07   0.200213E+04
   228   0.570362E+04   0.109699E+01   0.268591E+02   0.246305E+07   0.198533E+04
   229   0.569883E+04   0.113422E+01   0.285353E+02   0.245155E+07   0.196866E+04
   230   0.569336E+04   0.117326E+01   0.302177E+02   0.244013E+07   0.195212E+04
   231   0.568721E+04   0.121421E+01   0.319053E+02   0.242880E+07   0.193571E+04
   232   0.568052E+04   0.125697E+01   0.335969E+02   0.241755E+07   0.191943E+04
   233   0.567323E+04   0.130177E+01   0.352907E+02   0.240638E+07   0.190327E+04
   234   0.566519E+04   0.134847E+01   0.369877E+02   0.239529E+07   0.188724E+04
   235   0.565660E+04   0.139715E+01   0.386862E+02   0.238429E+07   0.187134E+04
   236   0.564734E+04   0.144779E+01   0.403863E+02   0.237336E+07   0.185556E+04
   237   0.563747E+04   0.150048E+01   0.420865E+02   0.236251E+07   0.183990E+04
   238   0.562700E+04   0.155529E+01   0.437867E+02   0.235174E+07   0.182438E+04
   239   0.561599E+04   0.161208E+01   0.454862E+02   0.234105E+07   0.180897E+04
   240   0.560422E+04   0.167092E+01   0.471828E+02   0.233043E+07   0.179369E+04
   241   0.559200E+04   0.173195E+01   0.488772E+02   0.231989E+07   0.177853E+04
   242   0.557917E+04   0.179503E+01   0.505685E+02   0.230942E+07   0.176349E+04
   243   0.556573E+04   0.186032E+01   0.522555E+02   0.229903E+07   0.174857E+04
   244   0.555169E+04   0.192773E+01   0.539386E+02   0.228871E+07   0.173378E+04
   245   0.553703E+04   0.199734E+01   0.556151E+02   0.227846E+07   0.171910E+04
   246   0.552184E+04   0.206916E+01   0.572863E+02   0.226828E+07   0.170454E+04
   247   0.550612E+04   0.214310E+01   0.589499E+02   0.225818E+07   0.169011E+04
   248   0.548980E+04   0.221954E+01   0.606061E+02   0.224814E+07   0.167579E+04
   249   0.547301E+04   0.229797E+01   0.622540E+02   0.223817E+07   0.166158E+04
   250   0.545561E+04   0.237882E+01   0.638922E+02   0.222826E+07   0.164750E+04
   251   0.543776E+04   0.246181E+01   0.655213E+02   0.221843E+07   0.163353E+04
   252   0.541922E+04   0.254715E+01   0.671399E+02   0.220866E+07   0.161967E+04
   253   0.540037E+04   0.263462E+01   0.687464E+02   0.219895E+07   0.160594E+04
   254   0.538092E+04   0.272451E+01   0.703409E+02   0.218932E+07   0.159231E+04
   255   0.536093E+04   0.281654E+01   0.719233E+02   0.217974E+07   0.157879E+04
   256   0.534049E+04   0.291107E+01   0.734936E+02   0.217023E+07   0.156539E+04
   257   0.531958E+04   0.300766E+01   0.750437E+02   0.216078E+07   0.155209E+04
   258   0.529814E+04   0.310667E+01   0.765861E+02   0.215140E+07   0.153891E+04
   259   0.527625E+04   0.320796E+01   0.781061E+02   0.214208E+07   0.152583E+04
   260   0.525397E+04   0.331153E+01   0.796183E+02   0.213282E+07   0.151285E+04
   261   0.523116E+04   0.341730E+01   0.811006E+02   0.212362E+07   0.149999E+04
   262   0.520782E+04   0.352550E+01   0.825751E+02   0.211449E+07   0.148722E+04
   263   0.518432E+04   0.363589E+01   0.840346E+02   0.210541E+07   0.147456E+04
   264   0.516021E+04   0.374857E+01   0.854714E+02   0.209640E+07   0.146200E+04
   265   0.513557E+04   0.386345E+01   0.868782E+02   0.208744E+07   0.144954E+04
   266   0.511062E+04   0.398075E+01   0.882773E+02   0.207855E+07   0.143718E+04
   267   0.508515E+04   0.410011E+01   0.896463E+02   0.206971E+07   0.142492E+04
   268   0.505929E+04   0.422189E+01   0.910001E+02   0.206093E+07   0.141275E+04
   269   0.503290E+04   0.434579E+01   0.923312E+02   0.205221E+07   0.140068E+04
   270   0.500627E+04   0.447190E+01   0.936397E+02   0.204354E+07   0.138871E+04
   271   0.497919E+04   0.460013E+01   0.949255E+02   0.203493E+07   0.137683E+04
   272   0.495188E+04   0.473079E+01   0.961812E+02   0.202638E+07   0.136504E+04
   273   0.492411E+04   0.486327E+01   0.974216E+02   0.201788E+07   0.135334E+04
   274   0.489604E+04   0.499818E+01   0.986244E+02   0.200944E+07   0.134173E+04
   275   0.486758E+04   0.513499E+01   0.998119E+02   0.200105E+07   0.133022E+04
   276   0.483890E+04   0.527392E+01   0.100962E+03   0.199272E+07   0.131879E+04
   277   0.480976E+04   0.541498E+01   0.102096E+03   0.198444E+07   0.130744E+04
   278   0.478038E+04   0.555808E+01   0.103193E+03   0.197621E+07   0.129619E+04
   279   0.475070E+04   0.570317E+01   0.104260E+03   0.196804E+07   0.128501E+04
   280   0.472072E+04   0.585022E+01   0.105311E+03   0.195992E+07   0.127392E+04
   281   0.469058E+04   0.599933E+01   0.106325E+03   0.195184E+07   0.126291E+04
   282   0.465998E+04   0.615019E+01   0.107309E+03   0.194382E+07   0.125199E+04
   283   0.462923E+04   0.630302E+01   0.108262E+03   0.193586E+07   0.124114E+04
   284   0.459824E+04   0.645775E+01   0.109185E+03   0.192794E+07   0.123037E+04
   285   0.456703E+04   0.661438E+01   0.110077E+03   0.192007E+07   0.121968E+04
   286   0.453551E+04   0.677277E+01   0.110932E+03   0.191225E+07   0.120907E+04
   287   0.450376E+04   0.693290E+01   0.111764E+03   0.190447E+07   0.119853E+04
   288   0.447186E+04   0.709478E+01   0.112558E+03   0.189675E+07   0.118807E+04
   289   0.443973E+04   0.725834E+01   0.113322E+03   0.188907E+07   0.117768E+04
   290   0.440744E+04   0.742342E+01   0.114055E+03   0.188144E+07   0.116736E+04
   291   0.437499E+04   0.759077E+01   0.114744E+03   0.187386E+07   0.115711E+04
   292   0.434210E+04   0.775928E+01   0.115409E+03   0.186632E+07   0.114693E+04
   293   0.430934E+04   0.792857E+01   0.116029E+03   0.185883E+07   0.113682E+04
   294   0.427629E+04   0.810013E+01   0.116626E+03   0.185139E+07   0.112678E+04
   295   0.424330E+04   0.827247E+01   0.117178E+03   0.184398E+07   0.111680E+04
   296   0.421001E+04   0.844708E+01   0.117699E+03   0.183663E+07   0.110689E+04
   297   0.417663E+04   0.862173E+01   0.118190E+03   0.182931E+07   0.109705E+04
   298   0.414303E+04   0.879864E+01   0.118635E+03   0.182204E+07   0.108726E+04
   299   0.410943E+04   0.897708E+01   0.119043E+03   0.181481E+07   0.107754E+04
   300   0.407567E+04   0.915556E+01   0.119412E+03   0.180762E+07   0.106788E+04
   301   0.404184E+04   0.933556E+01   0.119752E+03   0.180048E+07   0.105828E+04
   302   0.400799E+04   0.951634E+01   0.120060E+03   0.179337E+07   0.104873E+04
   303   0.397407E+04   0.969864E+01   0.120323E+03   0.178631E+07   0.103925E+04
   304   0.394007E+04   0.988245E+01   0.120541E+03   0.177929E+07   0.102983E+04
   305   0.390607E+04   0.100663E+02   0.120729E+03   0.177231E+07   0.102047E+04
   306   0.387199E+04   0.102509E+02   0.120878E+03   0.176536E+07   0.101116E+04
   307   0.383791E+04   0.104363E+02   0.120982E+03   0.175846E+07   0.100192E+04
   308   0.380382E+04   0.106239E+02   0.121063E+03   0.175160E+07   0.992741E+03
   309   0.376981E+04   0.108109E+02   0.121091E+03   0.174477E+07   0.983621E+03
   310   0.373571E+04   0.109978E+02   0.121089E+03   0.173799E+07   0.974562E+03
   311   0.370169E+04   0.111870E+02   0.121041E+03   0.173124E+07   0.965564E+03
   312   0.366774E+04   0.113755E+02   0.120963E+03   0.172453E+07   0.956627E+03
   313   0.363379E+04   0.115647E+02   0.120839E+03   0.171786E+07   0.947752E+03
   314   0.359992E+04   0.117547E+02   0.120685E+03   0.171123E+07   0.938939E+03
   315   0.356611E+04   0.119439E+02   0.120485E+03   0.170464E+07   0.930187E+03
   316   0.353238E+04   0.121339E+02   0.120248E+03   0.169808E+07   0.921497E+03
   317   0.349872E+04   0.123232E+02   0.119972E+03   0.169156E+07   0.912870E+03
   318   0.346514E+04   0.125140E+02   0.119659E+03   0.168507E+07   0.904305E+03
   319   0.343170E+04   0.127040E+02   0.119307E+03   0.167862E+07   0.895802E+03
   320   0.339841E+04   0.128940E+02   0.118925E+03   0.167221E+07   0.887362E+03
   321   0.336520E+04   0.130848E+02   0.118498E+03   0.166584E+07   0.878985E+03
