#    L    TT             EE             BB             TE             PP             TP             EP          
    98   0.273240E+04   0.774865E+00   0.000000E+00  -0.226530E+02   0.110271E-06   0.389032E-03  -0.802129E-06
    99   0.276434E+04   0.790356E+00   0.000000E+00  -0.233366E+02   0.109590E-06   0.384337E-03  -0.762452E-06
   100   0.279658E+04   0.805687E+00   0.000000E+00  -0.240195E+02   0.108913E-06   0.379729E-03  -0.723413E-06
   101   0.282899E+04   0.820922E+00   0.000000E+00  -0.247045E+02   0.108240E-06   0.375206E-03  -0.685415E-06
   102   0.286193E+04   0.835915E+00   0.000000E+00  -0.253895E+02   0.107570E-06   0.370764E-03  -0.648861E-06
   103   0.289480E+04   0.850742E+00   0.000000E+00  -0.260754E+02   0.106904E-06   0.366402E-03  -0.614154E-06
   104   0.292791E+04   0.865407E+00   0.000000E+00  -0.267592E+02   0.106242E-06   0.362117E-03  -0.581696E-06
   105   0.296119E+04   0.879839E+00   0.000000E+00  -0.274425E+02   0.105584E-06   0.357907E-03  -0.551890E-06
   106   0.299470E+04   0.894114E+00   0.000000E+00  -0.281246E+02   0.104930E-06   0.353768E-03  -0.525138E-06
   107   0.302816E+04   0.908087E+00   0.000000E+00  -0.288040E+02   0.104280E-06   0.349699E-03  -0.501841E-06
   108   0.306200E+04   0.921835E+00   0.000000E+00  -0.294816E+02   0.103634E-06   0.345697E-03  -0.482402E-06
   109   0.309601E+04   0.935287E+00   0.000000E+00  -0.301560E+02   0.102992E-06   0.341759E-03  -0.467221E-06
   110   0.313012E+04   0.948446E+00   0.000000E+00  -0.308257E+02   0.102354E-06   0.337883E-03  -0.456702E-06
   111   0.316440E+04   0.961389E+00   0.000000E+00  -0.314922E+02   0.101720E-06   0.334068E-03  -0.451104E-06
   112   0.319884E+04   0.974039E+00   0.000000E+00  -0.321548E+02   0.101091E-06   0.330311E-03  -0.450131E-06
   113   0.323353E+04   0.986394E+00   0.000000E+00  -0.328118E+02   0.100466E-06   0.326613E-03  -0.453345E-06
   114   0.326831E+04   0.998379E+00   0.000000E+00  -0.334625E+02   0.998453E-07   0.322974E-03  -0.460309E-06
   115   0.330332E+04   0.101014E+01   0.000000E+00  -0.341067E+02   0.992289E-07   0.319392E-03  -0.470585E-06
   116   0.333836E+04   0.102145E+01   0.000000E+00  -0.347435E+02   0.986167E-07   0.315868E-03  -0.483738E-06
   117   0.337371E+04   0.103239E+01   0.000000E+00  -0.353722E+02   0.980089E-07   0.312401E-03  -0.499330E-06
   118   0.340922E+04   0.104309E+01   0.000000E+00  -0.359934E+02   0.974052E-07   0.308991E-03  -0.516926E-06
   119   0.344474E+04   0.105342E+01   0.000000E+00  -0.366047E+02   0.968059E-07   0.305637E-03  -0.536090E-06
   120   0.348043E+04   0.106321E+01   0.000000E+00  -0.372061E+02   0.962108E-07   0.302339E-03  -0.556386E-06
   121   0.351613E+04   0.107277E+01   0.000000E+00  -0.377975E+02   0.956200E-07   0.299097E-03  -0.577377E-06
   122   0.355191E+04   0.108179E+01   0.000000E+00  -0.383780E+02   0.950336E-07   0.295910E-03  -0.598629E-06
   123   0.358778E+04   0.109035E+01   0.000000E+00  -0.389475E+02   0.944513E-07   0.292777E-03  -0.619707E-06
   124   0.362373E+04   0.109852E+01   0.000000E+00  -0.395030E+02   0.938735E-07   0.289699E-03  -0.640175E-06
   125   0.365969E+04   0.110622E+01   0.000000E+00  -0.400466E+02   0.932999E-07   0.286674E-03  -0.659599E-06
   126   0.369573E+04   0.111353E+01   0.000000E+00  -0.405774E+02   0.927306E-07   0.283704E-03  -0.677543E-06
   127   0.373177E+04   0.112029E+01   0.000000E+00  -0.410947E+02   0.921656E-07   0.280786E-03  -0.693574E-06
   128   0.376783E+04   0.112665E+01   0.000000E+00  -0.415975E+02   0.916050E-07   0.277921E-03  -0.707256E-06
   129   0.380396E+04   0.113246E+01   0.000000E+00  -0.420851E+02   0.910486E-07   0.275109E-03  -0.718155E-06
   130   0.384009E+04   0.113772E+01   0.000000E+00  -0.425566E+02   0.904967E-07   0.272349E-03  -0.725838E-06
   131   0.387623E+04   0.114258E+01   0.000000E+00  -0.430133E+02   0.899490E-07   0.269640E-03  -0.729987E-06
   132   0.391245E+04   0.114688E+01   0.000000E+00  -0.434524E+02   0.894056E-07   0.266981E-03  -0.730759E-06
   133   0.394860E+04   0.115071E+01   0.000000E+00  -0.438760E+02   0.888666E-07   0.264371E-03  -0.728428E-06
   134   0.398474E+04   0.115406E+01   0.000000E+00  -0.442798E+02   0.883318E-07   0.261807E-03  -0.723267E-06
   135   0.402089E+04   0.115685E+01   0.000000E+00  -0.446666E+02   0.878012E-07   0.259288E-03  -0.715549E-06
   136   0.405690E+04   0.115909E+01   0.000000E+00  -0.450327E+02   0.872748E-07   0.256812E-03  -0.705548E-06
   137   0.409291E+04   0.116085E+01   0.000000E+00  -0.453805E+02   0.867525E-07   0.254378E-03  -0.693537E-06
   138   0.412884E+04   0.116205E+01   0.000000E+00  -0.457084E+02   0.862344E-07   0.251984E-03  -0.679789E-06
   139   0.416456E+04   0.116285E+01   0.000000E+00  -0.460156E+02   0.857204E-07   0.249629E-03  -0.664577E-06
   140   0.420036E+04   0.116303E+01   0.000000E+00  -0.463030E+02   0.852104E-07   0.247310E-03  -0.648175E-06
   141   0.423593E+04   0.116264E+01   0.000000E+00  -0.465683E+02   0.847045E-07   0.245026E-03  -0.630854E-06
   142   0.427151E+04   0.116179E+01   0.000000E+00  -0.468122E+02   0.842026E-07   0.242776E-03  -0.612888E-06
   143   0.430701E+04   0.116045E+01   0.000000E+00  -0.470348E+02   0.837048E-07   0.240557E-03  -0.594550E-06
   144   0.434230E+04   0.115855E+01   0.000000E+00  -0.472353E+02   0.832108E-07   0.238368E-03  -0.576111E-06
   145   0.437744E+04   0.115626E+01   0.000000E+00  -0.474130E+02   0.827208E-07   0.236208E-03  -0.557845E-06
   146   0.441265E+04   0.115333E+01   0.000000E+00  -0.475678E+02   0.822347E-07   0.234075E-03  -0.540025E-06
   147   0.444750E+04   0.115000E+01   0.000000E+00  -0.476984E+02   0.817525E-07   0.231966E-03  -0.522921E-06
   148   0.448220E+04   0.114612E+01   0.000000E+00  -0.478061E+02   0.812741E-07   0.229881E-03  -0.506807E-06
   149   0.451683E+04   0.114175E+01   0.000000E+00  -0.478895E+02   0.807996E-07   0.227818E-03  -0.491955E-06
   150   0.455117E+04   0.113699E+01   0.000000E+00  -0.479464E+02   0.803288E-07   0.225776E-03  -0.478637E-06
   151   0.458536E+04   0.113174E+01   0.000000E+00  -0.479798E+02   0.798619E-07   0.223752E-03  -0.467061E-06
   152   0.461925E+04   0.112594E+01   0.000000E+00  -0.479881E+02   0.793986E-07   0.221746E-03  -0.457176E-06
   153   0.465299E+04   0.111974E+01   0.000000E+00  -0.479691E+02   0.789391E-07   0.219759E-03  -0.448868E-06
   154   0.468651E+04   0.111313E+01   0.000000E+00  -0.479250E+02   0.784833E-07   0.217791E-03  -0.442023E-06
   155   0.471980E+04   0.110613E+01   0.000000E+00  -0.478550E+02   0.780311E-07   0.215842E-03  -0.436526E-06
   156   0.475271E+04   0.109873E+01   0.000000E+00  -0.477591E+02   0.775826E-07   0.213911E-03  -0.432263E-06
   157   0.478554E+04   0.109093E+01   0.000000E+00  -0.476358E+02   0.771378E-07   0.211999E-03  -0.429119E-06
   158   0.481807E+04   0.108281E+01   0.000000E+00  -0.474859E+02   0.766965E-07   0.210106E-03  -0.426979E-06
   159   0.485028E+04   0.107423E+01   0.000000E+00  -0.473092E+02   0.762588E-07   0.208232E-03  -0.425731E-06
   160   0.488226E+04   0.106532E+01   0.000000E+00  -0.471042E+02   0.758246E-07   0.206377E-03  -0.425259E-06
   161   0.491399E+04   0.105618E+01   0.000000E+00  -0.468725E+02   0.753940E-07   0.204540E-03  -0.425449E-06
   162   0.494542E+04   0.104664E+01   0.000000E+00  -0.466141E+02   0.749669E-07   0.202723E-03  -0.426187E-06
   163   0.497667E+04   0.103679E+01   0.000000E+00  -0.463273E+02   0.745432E-07   0.200925E-03  -0.427359E-06
   164   0.500746E+04   0.102670E+01   0.000000E+00  -0.460136E+02   0.741230E-07   0.199146E-03  -0.428850E-06
   165   0.503807E+04   0.101630E+01   0.000000E+00  -0.456709E+02   0.737063E-07   0.197386E-03  -0.430546E-06
   166   0.506837E+04   0.100574E+01   0.000000E+00  -0.453005E+02   0.732929E-07   0.195645E-03  -0.432334E-06
   167   0.509841E+04   0.994792E+00   0.000000E+00  -0.449032E+02   0.728830E-07   0.193923E-03  -0.434099E-06
   168   0.512798E+04   0.983837E+00   0.000000E+00  -0.444768E+02   0.724764E-07   0.192221E-03  -0.435727E-06
   169   0.515722E+04   0.972577E+00   0.000000E+00  -0.440211E+02   0.720731E-07   0.190538E-03  -0.437104E-06
   170   0.518614E+04   0.961235E+00   0.000000E+00  -0.435377E+02   0.716732E-07   0.188875E-03  -0.438117E-06
   171   0.521457E+04   0.949813E+00   0.000000E+00  -0.430243E+02   0.712765E-07   0.187231E-03  -0.438650E-06
   172   0.524259E+04   0.938238E+00   0.000000E+00  -0.424824E+02   0.708832E-07   0.185606E-03  -0.438590E-06
   173   0.527014E+04   0.926512E+00   0.000000E+00  -0.419119E+02   0.704930E-07   0.184001E-03  -0.437824E-06
   174   0.529734E+04   0.914933E+00   0.000000E+00  -0.413129E+02   0.701061E-07   0.182415E-03  -0.436237E-06
   175   0.532413E+04   0.903205E+00   0.000000E+00  -0.406844E+02   0.697225E-07   0.180849E-03  -0.433715E-06
   176   0.535036E+04   0.891552E+00   0.000000E+00  -0.400267E+02   0.693420E-07   0.179303E-03  -0.430172E-06
   177   0.537617E+04   0.879903E+00   0.000000E+00  -0.393410E+02   0.689646E-07   0.177776E-03  -0.425629E-06
   178   0.540150E+04   0.868482E+00   0.000000E+00  -0.386260E+02   0.685904E-07   0.176267E-03  -0.420138E-06
   179   0.542633E+04   0.856993E+00   0.000000E+00  -0.378816E+02   0.682192E-07   0.174777E-03  -0.413746E-06
   180   0.545083E+04   0.845662E+00   0.000000E+00  -0.371094E+02   0.678511E-07   0.173305E-03  -0.406503E-06
   181   0.547476E+04   0.834491E+00   0.000000E+00  -0.363094E+02   0.674861E-07   0.171850E-03  -0.398459E-06
   182   0.549821E+04   0.823555E+00   0.000000E+00  -0.354800E+02   0.671240E-07   0.170413E-03  -0.389664E-06
   183   0.552109E+04   0.812782E+00   0.000000E+00  -0.346229E+02   0.667650E-07   0.168992E-03  -0.380166E-06
   184   0.554357E+04   0.802250E+00   0.000000E+00  -0.337372E+02   0.664088E-07   0.167587E-03  -0.370016E-06
   185   0.556555E+04   0.792107E+00   0.000000E+00  -0.328252E+02   0.660556E-07   0.166199E-03  -0.359262E-06
   186   0.558668E+04   0.782215E+00   0.000000E+00  -0.318839E+02   0.657053E-07   0.164825E-03  -0.347954E-06
   187   0.560761E+04   0.772718E+00   0.000000E+00  -0.309148E+02   0.653578E-07   0.163467E-03  -0.336142E-06
   188   0.562799E+04   0.763601E+00   0.000000E+00  -0.299195E+02   0.650131E-07   0.162123E-03  -0.323875E-06
   189   0.564773E+04   0.754905E+00   0.000000E+00  -0.288965E+02   0.646712E-07   0.160793E-03  -0.311201E-06
   190   0.566728E+04   0.746683E+00   0.000000E+00  -0.278479E+02   0.643321E-07   0.159476E-03  -0.298172E-06
   191   0.568590E+04   0.738959E+00   0.000000E+00  -0.267709E+02   0.639958E-07   0.158173E-03  -0.284835E-06
   192   0.570411E+04   0.731757E+00   0.000000E+00  -0.256676E+02   0.636621E-07   0.156883E-03  -0.271241E-06
   193   0.572169E+04   0.725125E+00   0.000000E+00  -0.245396E+02   0.633311E-07   0.155605E-03  -0.257438E-06
   194   0.573885E+04   0.719094E+00   0.000000E+00  -0.233847E+02   0.630027E-07   0.154339E-03  -0.243476E-06
   195   0.575538E+04   0.713702E+00   0.000000E+00  -0.222050E+02   0.626770E-07   0.153085E-03  -0.229405E-06
   196   0.577128E+04   0.708990E+00   0.000000E+00  -0.209999E+02   0.623539E-07   0.151842E-03  -0.215273E-06
   197   0.578669E+04   0.705003E+00   0.000000E+00  -0.197709E+02   0.620333E-07   0.150609E-03  -0.201130E-06
   198   0.580155E+04   0.701765E+00   0.000000E+00  -0.185172E+02   0.617152E-07   0.149387E-03  -0.187026E-06
   199   0.581585E+04   0.699317E+00   0.000000E+00  -0.172395E+02   0.613997E-07   0.148174E-03  -0.173009E-06
   200   0.582958E+04   0.697689E+00   0.000000E+00  -0.159387E+02   0.610866E-07   0.146971E-03  -0.159129E-06
   201   0.584269E+04   0.696942E+00   0.000000E+00  -0.146141E+02   0.607759E-07   0.145777E-03  -0.145426E-06
   202   0.585524E+04   0.697087E+00   0.000000E+00  -0.132670E+02   0.604677E-07   0.144592E-03  -0.131905E-06
   203   0.586716E+04   0.698185E+00   0.000000E+00  -0.118969E+02   0.601619E-07   0.143416E-03  -0.118559E-06
   204   0.587837E+04   0.700261E+00   0.000000E+00  -0.105067E+02   0.598585E-07   0.142248E-03  -0.105385E-06
   205   0.588902E+04   0.703360E+00   0.000000E+00  -0.909422E+01   0.595574E-07   0.141090E-03  -0.923766E-07
   206   0.589897E+04   0.707524E+00   0.000000E+00  -0.766085E+01   0.592586E-07   0.139940E-03  -0.795295E-07
   207   0.590836E+04   0.712775E+00   0.000000E+00  -0.620703E+01   0.589622E-07   0.138798E-03  -0.668384E-07
   208   0.591697E+04   0.719168E+00   0.000000E+00  -0.473332E+01   0.586681E-07   0.137666E-03  -0.542984E-07
   209   0.592494E+04   0.726728E+00   0.000000E+00  -0.324013E+01   0.583763E-07   0.136541E-03  -0.419044E-07
   210   0.593228E+04   0.735509E+00   0.000000E+00  -0.172841E+01   0.580867E-07   0.135425E-03  -0.296515E-07
   211   0.593900E+04   0.745542E+00   0.000000E+00  -0.198251E+00   0.577993E-07   0.134318E-03  -0.175346E-07
   212   0.594493E+04   0.756860E+00   0.000000E+00   0.134937E+01   0.575143E-07   0.133219E-03  -0.554871E-08
   213   0.595030E+04   0.769509E+00   0.000000E+00   0.291445E+01   0.572313E-07   0.132128E-03   0.631116E-08
   214   0.595496E+04   0.783484E+00   0.000000E+00   0.449574E+01   0.569506E-07   0.131046E-03   0.180500E-07
   215   0.595900E+04   0.798980E+00   0.000000E+00   0.609246E+01   0.566721E-07   0.129972E-03   0.296729E-07
   216   0.596232E+04   0.815814E+00   0.000000E+00   0.770509E+01   0.563956E-07   0.128905E-03   0.411848E-07
   217   0.596509E+04   0.834144E+00   0.000000E+00   0.933158E+01   0.561213E-07   0.127847E-03   0.525907E-07
   218   0.596715E+04   0.853972E+00   0.000000E+00   0.109721E+02   0.558492E-07   0.126797E-03   0.638956E-07
   219   0.596858E+04   0.875300E+00   0.000000E+00   0.126276E+02   0.555790E-07   0.125755E-03   0.751045E-07
   220   0.596937E+04   0.898280E+00   0.000000E+00   0.142935E+02   0.553110E-07   0.124721E-03   0.862225E-07
   221   0.596954E+04   0.922838E+00   0.000000E+00   0.159721E+02   0.550450E-07   0.123695E-03   0.972545E-07
   222   0.596907E+04   0.949126E+00   0.000000E+00   0.176619E+02   0.547810E-07   0.122676E-03   0.108205E-06
   223   0.596782E+04   0.977071E+00   0.000000E+00   0.193634E+02   0.545191E-07   0.121665E-03   0.119080E-06
   224   0.596608E+04   0.100668E+01   0.000000E+00   0.210730E+02   0.542591E-07   0.120662E-03   0.129885E-06
   225   0.596364E+04   0.103809E+01   0.000000E+00   0.227936E+02   0.540011E-07   0.119667E-03   0.140623E-06
   226   0.596057E+04   0.107132E+01   0.000000E+00   0.245214E+02   0.537450E-07   0.118679E-03   0.151300E-06
   227   0.595679E+04   0.110636E+01   0.000000E+00   0.262579E+02   0.534909E-07   0.117699E-03   0.161921E-06
   228   0.595245E+04   0.114322E+01   0.000000E+00   0.280016E+02   0.532387E-07   0.116726E-03   0.172491E-06
   229   0.594747E+04   0.118198E+01   0.000000E+00   0.297509E+02   0.529883E-07   0.115761E-03   0.183015E-06
   230   0.594179E+04   0.122262E+01   0.000000E+00   0.315065E+02   0.527398E-07   0.114803E-03   0.193498E-06
   231   0.593540E+04   0.126524E+01   0.000000E+00   0.332676E+02   0.524932E-07   0.113852E-03   0.203945E-06
