#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    18   0.911331E+03   0.126801E+01   0.186480E-02   0.126801E+01   0.409917E-02  -0.117043E-05   0.186480E-02  -0.117043E-05   0.136061E-06
    19   0.924924E+03   0.132480E+01   0.180375E-02   0.132480E+01   0.474238E-02  -0.834324E-06   0.180375E-02  -0.834324E-06   0.137823E-06
    20   0.938696E+03   0.137279E+01   0.174566E-02   0.137279E+01   0.528502E-02  -0.494137E-06   0.174566E-02  -0.494137E-06   0.139400E-06
    21   0.952830E+03   0.141796E+01   0.169085E-02   0.141796E+01   0.579417E-02  -0.233302E-06   0.169085E-02  -0.233302E-06   0.140810E-06
    22   0.967400E+03   0.146182E+01   0.163920E-02   0.146182E+01   0.640936E-02  -0.601736E-07   0.163920E-02  -0.601736E-07   0.142066E-06
    23   0.982200E+03   0.150683E+01   0.159048E-02   0.150683E+01   0.728921E-02   0.356620E-07   0.159048E-02   0.356620E-07   0.143176E-06
    24   0.997316E+03   0.155582E+01   0.154446E-02   0.155582E+01   0.853589E-02   0.646196E-07   0.154446E-02   0.646196E-07   0.144148E-06
    25   0.101276E+04   0.161074E+01   0.150091E-02   0.161074E+01   0.101595E-01   0.371139E-07   0.150091E-02   0.371139E-07   0.144993E-06
    26   0.102841E+04   0.167388E+01   0.145960E-02   0.167388E+01   0.121016E-01  -0.364405E-07   0.145960E-02  -0.364405E-07   0.145718E-06
    27   0.104441E+04   0.174274E+01   0.142029E-02   0.174274E+01   0.142870E-01  -0.145629E-06   0.142029E-02  -0.145629E-06   0.146333E-06
    28   0.106057E+04   0.181471E+01   0.138275E-02   0.181471E+01   0.166714E-01  -0.280037E-06   0.138275E-02  -0.280037E-06   0.146846E-06
    29   0.107703E+04   0.188660E+01   0.134676E-02   0.188660E+01   0.192382E-01  -0.429250E-06   0.134676E-02  -0.429250E-06   0.147268E-06
    30   0.109383E+04   0.195353E+01   0.131208E-02   0.195353E+01   0.219855E-01  -0.582853E-06   0.131208E-02  -0.582853E-06   0.147605E-06
    31   0.111074E+04   0.201102E+01   0.127851E-02   0.201102E+01   0.249065E-01  -0.731636E-06   0.127851E-02  -0.731636E-06   0.147868E-06
    32   0.112791E+04   0.205594E+01   0.124601E-02   0.205594E+01   0.279875E-01  -0.871209E-06   0.124601E-02  -0.871209E-06   0.148060E-06
    33   0.114542E+04   0.208527E+01   0.121457E-02   0.208527E+01   0.312043E-01  -0.998387E-06   0.121457E-02  -0.998387E-06   0.148184E-06
    34   0.116318E+04   0.209727E+01   0.118419E-02   0.209727E+01   0.345470E-01  -0.110998E-05   0.118419E-02  -0.110998E-05   0.148245E-06
    35   0.118120E+04   0.209243E+01   0.115485E-02   0.209243E+01   0.380266E-01  -0.120281E-05   0.115485E-02  -0.120281E-05   0.148247E-06
    36   0.119940E+04   0.207107E+01   0.112655E-02   0.207107E+01   0.416724E-01  -0.127369E-05   0.112655E-02  -0.127369E-05   0.148193E-06
    37   0.121769E+04   0.203458E+01   0.109928E-02   0.203458E+01   0.455349E-01  -0.131942E-05   0.109928E-02  -0.131942E-05   0.148086E-06
    38   0.123631E+04   0.198626E+01   0.107302E-02   0.198626E+01   0.496649E-01  -0.133684E-05   0.107302E-02  -0.133684E-05   0.147931E-06
    39   0.125524E+04   0.192727E+01   0.104778E-02   0.192727E+01   0.540674E-01  -0.132274E-05   0.104778E-02  -0.132274E-05   0.147732E-06
    40   0.127426E+04   0.185800E+01   0.102354E-02   0.185800E+01   0.587414E-01  -0.127395E-05   0.102354E-02  -0.127395E-05   0.147491E-06
    41   0.129351E+04   0.177862E+01   0.100029E-02   0.177862E+01   0.636930E-01  -0.118913E-05   0.100029E-02  -0.118913E-05   0.147212E-06
    42   0.131278E+04   0.168911E+01   0.977977E-03   0.168911E+01   0.689360E-01  -0.107438E-05   0.977977E-03  -0.107438E-05   0.146899E-06
    43   0.133220E+04   0.158941E+01   0.956553E-03   0.158941E+01   0.744860E-01  -0.937657E-06   0.956553E-03  -0.937657E-06   0.146551E-06
    44   0.135164E+04   0.148035E+01   0.935963E-03   0.148035E+01   0.803438E-01  -0.786903E-06   0.935963E-03  -0.786903E-06   0.146173E-06
    45   0.137145E+04   0.136285E+01   0.916154E-03   0.136285E+01   0.865206E-01  -0.630073E-06   0.916154E-03  -0.630073E-06   0.145764E-06
    46   0.139157E+04   0.123545E+01   0.897073E-03   0.123545E+01   0.930239E-01  -0.475117E-06   0.897073E-03  -0.475117E-06   0.145329E-06
    47   0.141184E+04   0.109704E+01   0.878666E-03   0.109704E+01   0.998329E-01  -0.329988E-06   0.878666E-03  -0.329988E-06   0.144867E-06
    48   0.143219E+04   0.949287E+00   0.860879E-03   0.949287E+00   0.106927E+00  -0.202635E-06   0.860879E-03  -0.202635E-06   0.144382E-06
    49   0.145270E+04   0.793247E+00   0.843661E-03   0.793247E+00   0.114263E+00  -0.101012E-06   0.843661E-03  -0.101012E-06   0.143875E-06
    50   0.147358E+04   0.623199E+00   0.826956E-03   0.623199E+00   0.121790E+00  -0.330677E-07   0.826956E-03  -0.330677E-07   0.143348E-06
    51   0.149461E+04   0.432911E+00   0.810719E-03   0.432911E+00   0.129466E+00  -0.426887E-08   0.810719E-03  -0.426887E-08   0.142804E-06
    52   0.151601E+04   0.219740E+00   0.794937E-03   0.219740E+00   0.137400E+00  -0.101378E-07   0.794937E-03  -0.101378E-07   0.142242E-06
    53   0.153743E+04  -0.162086E-01   0.779602E-03  -0.162086E-01   0.145777E+00  -0.437112E-07   0.779602E-03  -0.437112E-07   0.141664E-06
    54   0.155877E+04  -0.266861E+00   0.764709E-03  -0.266861E+00   0.154625E+00  -0.980259E-07   0.764709E-03  -0.980259E-07   0.141072E-06
    55   0.158028E+04  -0.524028E+00   0.750250E-03  -0.524028E+00   0.163958E+00  -0.166119E-06   0.750250E-03  -0.166119E-06   0.140465E-06
    56   0.160218E+04  -0.786663E+00   0.736219E-03  -0.786663E+00   0.173656E+00  -0.241026E-06   0.736219E-03  -0.241026E-06   0.139845E-06
    57   0.162438E+04  -0.105598E+01   0.722610E-03  -0.105598E+01   0.183583E+00  -0.315785E-06   0.722610E-03  -0.315785E-06   0.139212E-06
    58   0.164691E+04  -0.133499E+01   0.709416E-03  -0.133499E+01   0.193710E+00  -0.383433E-06   0.709416E-03  -0.383433E-06   0.138568E-06
    59   0.166960E+04  -0.162672E+01   0.696631E-03  -0.162672E+01   0.204033E+00  -0.437005E-06   0.696631E-03  -0.437005E-06   0.137914E-06
    60   0.169246E+04  -0.193279E+01   0.684248E-03  -0.193279E+01   0.214568E+00  -0.469539E-06   0.684248E-03  -0.469539E-06   0.137249E-06
    61   0.171580E+04  -0.225419E+01   0.672258E-03  -0.225419E+01   0.225380E+00  -0.476158E-06   0.672258E-03  -0.476158E-06   0.136577E-06
    62   0.173901E+04  -0.259199E+01   0.660639E-03  -0.259199E+01   0.236479E+00  -0.460330E-06   0.660639E-03  -0.460330E-06   0.135896E-06
    63   0.176231E+04  -0.294689E+01   0.649368E-03  -0.294689E+01   0.247864E+00  -0.427606E-06   0.649368E-03  -0.427606E-06   0.135207E-06
    64   0.178600E+04  -0.331981E+01   0.638419E-03  -0.331981E+01   0.259581E+00  -0.383542E-06   0.638419E-03  -0.383542E-06   0.134512E-06
    65   0.180971E+04  -0.371106E+01   0.627770E-03  -0.371106E+01   0.271643E+00  -0.333691E-06   0.627770E-03  -0.333691E-06   0.133812E-06
    66   0.183372E+04  -0.411846E+01   0.617395E-03  -0.411846E+01   0.284009E+00  -0.283606E-06   0.617395E-03  -0.283606E-06   0.133106E-06
    67   0.185788E+04  -0.453875E+01   0.607270E-03  -0.453875E+01   0.296668E+00  -0.238840E-06   0.607270E-03  -0.238840E-06   0.132395E-06
    68   0.188249E+04  -0.496974E+01   0.597371E-03  -0.496974E+01   0.309639E+00  -0.204947E-06   0.597371E-03  -0.204947E-06   0.131681E-06
    69   0.190733E+04  -0.540915E+01   0.587674E-03  -0.540915E+01   0.322859E+00  -0.187481E-06   0.587674E-03  -0.187481E-06   0.130964E-06
    70   0.193253E+04  -0.585813E+01   0.578155E-03  -0.585813E+01   0.336348E+00  -0.191995E-06   0.578155E-03  -0.191995E-06   0.130244E-06
    71   0.195795E+04  -0.631874E+01   0.568795E-03  -0.631874E+01   0.350078E+00  -0.222377E-06   0.568795E-03  -0.222377E-06   0.129522E-06
    72   0.198360E+04  -0.679286E+01   0.559599E-03  -0.679286E+01   0.364035E+00  -0.275849E-06   0.559599E-03  -0.275849E-06   0.128799E-06
    73   0.200939E+04  -0.728178E+01   0.550578E-03  -0.728178E+01   0.378203E+00  -0.347968E-06   0.550578E-03  -0.347968E-06   0.128075E-06
    74   0.203533E+04  -0.778535E+01   0.541741E-03  -0.778535E+01   0.392589E+00  -0.434291E-06   0.541741E-03  -0.434291E-06   0.127350E-06
    75   0.206151E+04  -0.830278E+01   0.533101E-03  -0.830278E+01   0.407222E+00  -0.530375E-06   0.533101E-03  -0.530375E-06   0.126623E-06
    76   0.208785E+04  -0.883390E+01   0.524666E-03  -0.883390E+01   0.422115E+00  -0.631778E-06   0.524666E-03  -0.631778E-06   0.125897E-06
    77   0.211443E+04  -0.937802E+01   0.516447E-03  -0.937802E+01   0.437253E+00  -0.734054E-06   0.516447E-03  -0.734054E-06   0.125169E-06
    78   0.214133E+04  -0.993578E+01   0.508456E-03  -0.993578E+01   0.452650E+00  -0.832762E-06   0.508456E-03  -0.832762E-06   0.124442E-06
    79   0.216841E+04  -0.105026E+02   0.500702E-03  -0.105026E+02   0.468238E+00  -0.923459E-06   0.500702E-03  -0.923459E-06   0.123714E-06
    80   0.219581E+04  -0.110792E+02   0.493196E-03  -0.110792E+02   0.484009E+00  -0.100170E-05   0.493196E-03  -0.100170E-05   0.122987E-06
    81   0.222347E+04  -0.116654E+02   0.485945E-03  -0.116654E+02   0.499902E+00  -0.106402E-05   0.485945E-03  -0.106402E-05   0.122260E-06
    82   0.225145E+04  -0.122603E+02   0.478937E-03  -0.122603E+02   0.515930E+00  -0.111083E-05   0.478937E-03  -0.111083E-05   0.121534E-06
    83   0.227969E+04  -0.128638E+02   0.472158E-03  -0.128638E+02   0.532063E+00  -0.114352E-05   0.472158E-03  -0.114352E-05   0.120809E-06
    84   0.230825E+04  -0.134743E+02   0.465593E-03  -0.134743E+02   0.548290E+00  -0.116349E-05   0.465593E-03  -0.116349E-05   0.120085E-06
    85   0.233698E+04  -0.140931E+02   0.459227E-03  -0.140931E+02   0.564581E+00  -0.117214E-05   0.459227E-03  -0.117214E-05   0.119362E-06
    86   0.236595E+04  -0.147194E+02   0.453045E-03  -0.147194E+02   0.580941E+00  -0.117084E-05   0.453045E-03  -0.117084E-05   0.118642E-06
    87   0.239538E+04  -0.153523E+02   0.447032E-03  -0.153523E+02   0.597331E+00  -0.116099E-05   0.447032E-03  -0.116099E-05   0.117923E-06
    88   0.242482E+04  -0.159916E+02   0.441174E-03  -0.159916E+02   0.613756E+00  -0.114399E-05   0.441174E-03  -0.114399E-05   0.117207E-06
    89   0.245464E+04  -0.166387E+02   0.435455E-03  -0.166387E+02   0.630193E+00  -0.112123E-05   0.435455E-03  -0.112123E-05   0.116493E-06
    90   0.248469E+04  -0.172904E+02   0.429861E-03  -0.172904E+02   0.646595E+00  -0.109409E-05   0.429861E-03  -0.109409E-05   0.115782E-06
    91   0.251488E+04  -0.179475E+02   0.424379E-03  -0.179475E+02   0.662947E+00  -0.106381E-05   0.424379E-03  -0.106381E-05   0.115074E-06
    92   0.254538E+04  -0.186092E+02   0.419004E-03  -0.186092E+02   0.679235E+00  -0.103095E-05   0.419004E-03  -0.103095E-05   0.114369E-06
    93   0.257618E+04  -0.192755E+02   0.413734E-03  -0.192755E+02   0.695455E+00  -0.995908E-06   0.413734E-03  -0.995908E-06   0.113668E-06
    94   0.260705E+04  -0.199451E+02   0.408566E-03  -0.199451E+02   0.711573E+00  -0.959095E-06   0.408566E-03  -0.959095E-06   0.112969E-06
    95   0.263823E+04  -0.206188E+02   0.403497E-03  -0.206188E+02   0.727591E+00  -0.920909E-06   0.403497E-03  -0.920909E-06   0.112274E-06
    96   0.266941E+04  -0.212958E+02   0.398526E-03  -0.212958E+02   0.743498E+00  -0.881753E-06   0.398526E-03  -0.881753E-06   0.111583E-06
    97   0.270104E+04  -0.219755E+02   0.393649E-03  -0.219755E+02   0.759281E+00  -0.842027E-06   0.393649E-03  -0.842027E-06   0.110895E-06
    98   0.273291E+04  -0.226557E+02   0.388865E-03  -0.226557E+02   0.774937E+00  -0.802134E-06   0.388865E-03  -0.802134E-06   0.110210E-06
    99   0.276486E+04  -0.233395E+02   0.384170E-03  -0.233395E+02   0.790431E+00  -0.762476E-06   0.384170E-03  -0.762476E-06   0.109529E-06
   100   0.279711E+04  -0.240224E+02   0.379562E-03  -0.240224E+02   0.805766E+00  -0.723455E-06   0.379562E-03  -0.723455E-06   0.108852E-06
   101   0.282953E+04  -0.247075E+02   0.375039E-03  -0.247075E+02   0.821004E+00  -0.685472E-06   0.375039E-03  -0.685472E-06   0.108178E-06
   102   0.286247E+04  -0.253927E+02   0.370598E-03  -0.253927E+02   0.835999E+00  -0.648930E-06   0.370598E-03  -0.648930E-06   0.107508E-06
   103   0.289536E+04  -0.260787E+02   0.366236E-03  -0.260787E+02   0.850830E+00  -0.614230E-06   0.366236E-03  -0.614230E-06   0.106842E-06
   104   0.292848E+04  -0.267626E+02   0.361952E-03  -0.267626E+02   0.865498E+00  -0.581775E-06   0.361952E-03  -0.581775E-06   0.106179E-06
   105   0.296177E+04  -0.274460E+02   0.357742E-03  -0.274460E+02   0.879933E+00  -0.551966E-06   0.357742E-03  -0.551966E-06   0.105521E-06
   106   0.299529E+04  -0.281282E+02   0.353604E-03  -0.281282E+02   0.894212E+00  -0.525205E-06   0.353604E-03  -0.525205E-06   0.104866E-06
   107   0.302876E+04  -0.288078E+02   0.349536E-03  -0.288078E+02   0.908189E+00  -0.501894E-06   0.349536E-03  -0.501894E-06   0.104216E-06
   108   0.306262E+04  -0.294855E+02   0.345534E-03  -0.294855E+02   0.921940E+00  -0.482436E-06   0.345534E-03  -0.482436E-06   0.103569E-06
   109   0.309664E+04  -0.301600E+02   0.341598E-03  -0.301600E+02   0.935396E+00  -0.467231E-06   0.341598E-03  -0.467231E-06   0.102927E-06
   110   0.313076E+04  -0.308299E+02   0.337723E-03  -0.308299E+02   0.948559E+00  -0.456682E-06   0.337723E-03  -0.456682E-06   0.102289E-06
   111   0.316505E+04  -0.314965E+02   0.333908E-03  -0.314965E+02   0.961505E+00  -0.451052E-06   0.333908E-03  -0.451052E-06   0.101655E-06
   112   0.319950E+04  -0.321593E+02   0.330152E-03  -0.321593E+02   0.974159E+00  -0.450043E-06   0.330152E-03  -0.450043E-06   0.101025E-06
   113   0.323420E+04  -0.328164E+02   0.326454E-03  -0.328164E+02   0.986518E+00  -0.453222E-06   0.326454E-03  -0.453222E-06   0.100400E-06
   114   0.326899E+04  -0.334672E+02   0.322815E-03  -0.334672E+02   0.998507E+00  -0.460151E-06   0.322815E-03  -0.460151E-06   0.997791E-07
   115   0.330402E+04  -0.341116E+02   0.319234E-03  -0.341116E+02   0.101027E+01  -0.470397E-06   0.319234E-03  -0.470397E-06   0.991622E-07
   116   0.333907E+04  -0.347486E+02   0.315710E-03  -0.347486E+02   0.102159E+01  -0.483522E-06   0.315710E-03  -0.483522E-06   0.985497E-07
   117   0.337443E+04  -0.353774E+02   0.312244E-03  -0.353774E+02   0.103253E+01  -0.499093E-06   0.312244E-03  -0.499093E-06   0.979414E-07
   118   0.340995E+04  -0.359987E+02   0.308834E-03  -0.359987E+02   0.104324E+01  -0.516672E-06   0.308834E-03  -0.516672E-06   0.973374E-07
   119   0.344549E+04  -0.366102E+02   0.305480E-03  -0.366102E+02   0.105357E+01  -0.535825E-06   0.305480E-03  -0.535825E-06   0.967377E-07
   120   0.348119E+04  -0.372118E+02   0.302183E-03  -0.372118E+02   0.106336E+01  -0.556116E-06   0.302183E-03  -0.556116E-06   0.961423E-07
   121   0.351690E+04  -0.378033E+02   0.298941E-03  -0.378033E+02   0.107293E+01  -0.577110E-06   0.298941E-03  -0.577110E-06   0.955512E-07
   122   0.355269E+04  -0.383840E+02   0.295754E-03  -0.383840E+02   0.108195E+01  -0.598371E-06   0.295754E-03  -0.598371E-06   0.949644E-07
   123   0.358857E+04  -0.389537E+02   0.292622E-03  -0.389537E+02   0.109052E+01  -0.619464E-06   0.292622E-03  -0.619464E-06   0.943819E-07
   124   0.362454E+04  -0.395093E+02   0.289544E-03  -0.395093E+02   0.109869E+01  -0.639953E-06   0.289544E-03  -0.639953E-06   0.938036E-07
   125   0.366051E+04  -0.400531E+02   0.286520E-03  -0.400531E+02   0.110639E+01  -0.659402E-06   0.286520E-03  -0.659402E-06   0.932297E-07
   126   0.369656E+04  -0.405841E+02   0.283550E-03  -0.405841E+02   0.111370E+01  -0.677377E-06   0.283550E-03  -0.677377E-06   0.926601E-07
   127   0.373262E+04  -0.411015E+02   0.280633E-03  -0.411015E+02   0.112047E+01  -0.693441E-06   0.280633E-03  -0.693441E-06   0.920949E-07
   128   0.376869E+04  -0.416045E+02   0.277768E-03  -0.416045E+02   0.112684E+01  -0.707158E-06   0.277768E-03  -0.707158E-06   0.915339E-07
   129   0.380484E+04  -0.420922E+02   0.274956E-03  -0.420922E+02   0.113265E+01  -0.718095E-06   0.274956E-03  -0.718095E-06   0.909773E-07
   130   0.384099E+04  -0.425638E+02   0.272197E-03  -0.425638E+02   0.113792E+01  -0.725814E-06   0.272197E-03  -0.725814E-06   0.904250E-07
   131   0.387714E+04  -0.430208E+02   0.269488E-03  -0.430208E+02   0.114278E+01  -0.730000E-06   0.269488E-03  -0.730000E-06   0.898770E-07
   132   0.391337E+04  -0.434600E+02   0.266830E-03  -0.434600E+02   0.114709E+01  -0.730805E-06   0.266830E-03  -0.730805E-06   0.893334E-07
   133   0.394953E+04  -0.438838E+02   0.264220E-03  -0.438838E+02   0.115092E+01  -0.728504E-06   0.264220E-03  -0.728504E-06   0.887940E-07
   134   0.398569E+04  -0.442877E+02   0.261656E-03  -0.442877E+02   0.115427E+01  -0.723370E-06   0.261656E-03  -0.723370E-06   0.882589E-07
   135   0.402186E+04  -0.446747E+02   0.259137E-03  -0.446747E+02   0.115707E+01  -0.715675E-06   0.259137E-03  -0.715675E-06   0.877280E-07
   136   0.405788E+04  -0.450410E+02   0.256662E-03  -0.450410E+02   0.115931E+01  -0.705692E-06   0.256662E-03  -0.705692E-06   0.872013E-07
   137   0.409390E+04  -0.453890E+02   0.254229E-03  -0.453890E+02   0.116107E+01  -0.693695E-06   0.254229E-03  -0.693695E-06   0.866787E-07
   138   0.412985E+04  -0.457170E+02   0.251835E-03  -0.457170E+02   0.116228E+01  -0.679956E-06   0.251835E-03  -0.679956E-06   0.861603E-07
   139   0.416558E+04  -0.460245E+02   0.249480E-03  -0.460245E+02   0.116309E+01  -0.664749E-06   0.249480E-03  -0.664749E-06   0.856460E-07
   140   0.420139E+04  -0.463120E+02   0.247162E-03  -0.463120E+02   0.116326E+01  -0.648347E-06   0.247162E-03  -0.648347E-06   0.851358E-07
   141   0.423698E+04  -0.465775E+02   0.244879E-03  -0.465775E+02   0.116289E+01  -0.631021E-06   0.244879E-03  -0.631021E-06   0.846297E-07
   142   0.427257E+04  -0.468216E+02   0.242629E-03  -0.468216E+02   0.116203E+01  -0.613047E-06   0.242629E-03  -0.613047E-06   0.841275E-07
   143   0.430809E+04  -0.470443E+02   0.240411E-03  -0.470443E+02   0.116070E+01  -0.594695E-06   0.240411E-03  -0.594695E-06   0.836294E-07
   144   0.434339E+04  -0.472450E+02   0.238223E-03  -0.472450E+02   0.115881E+01  -0.576241E-06   0.238223E-03  -0.576241E-06   0.831352E-07
   145   0.437855E+04  -0.474228E+02   0.236063E-03  -0.474228E+02   0.115652E+01  -0.557955E-06   0.236063E-03  -0.557955E-06   0.826449E-07
   146   0.441378E+04  -0.475778E+02   0.233930E-03  -0.475778E+02   0.115360E+01  -0.540112E-06   0.233930E-03  -0.540112E-06   0.821586E-07
   147   0.444864E+04  -0.477085E+02   0.231823E-03  -0.477085E+02   0.115027E+01  -0.522985E-06   0.231823E-03  -0.522985E-06   0.816762E-07
   148   0.448336E+04  -0.478164E+02   0.229738E-03  -0.478164E+02   0.114639E+01  -0.506846E-06   0.229738E-03  -0.506846E-06   0.811975E-07
   149   0.451801E+04  -0.479000E+02   0.227676E-03  -0.479000E+02   0.114203E+01  -0.491968E-06   0.227676E-03  -0.491968E-06   0.807228E-07
   150   0.455236E+04  -0.479570E+02   0.225634E-03  -0.479570E+02   0.113726E+01  -0.478625E-06   0.225634E-03  -0.478625E-06   0.802518E-07
   151   0.458656E+04  -0.479905E+02   0.223610E-03  -0.479905E+02   0.113202E+01  -0.467025E-06   0.223610E-03  -0.467025E-06   0.797846E-07
   152   0.462047E+04  -0.479990E+02   0.221606E-03  -0.479990E+02   0.112622E+01  -0.457118E-06   0.221606E-03  -0.457118E-06   0.793211E-07
   153   0.465423E+04  -0.479801E+02   0.219619E-03  -0.479801E+02   0.112003E+01  -0.448789E-06   0.219619E-03  -0.448789E-06   0.788613E-07
   154   0.468777E+04  -0.479362E+02   0.217652E-03  -0.479362E+02   0.111343E+01  -0.441926E-06   0.217652E-03  -0.441926E-06   0.784053E-07
   155   0.472108E+04  -0.478663E+02   0.215703E-03  -0.478663E+02   0.110643E+01  -0.436412E-06   0.215703E-03  -0.436412E-06   0.779529E-07
   156   0.475400E+04  -0.477706E+02   0.213773E-03  -0.477706E+02   0.109903E+01  -0.432135E-06   0.213773E-03  -0.432135E-06   0.775041E-07
   157   0.478685E+04  -0.476475E+02   0.211861E-03  -0.476475E+02   0.109124E+01  -0.428979E-06   0.211861E-03  -0.428979E-06   0.770590E-07
   158   0.481939E+04  -0.474976E+02   0.209969E-03  -0.474976E+02   0.108312E+01  -0.426831E-06   0.209969E-03  -0.426831E-06   0.766175E-07
   159   0.485162E+04  -0.473210E+02   0.208095E-03  -0.473210E+02   0.107454E+01  -0.425576E-06   0.208095E-03  -0.425576E-06   0.761796E-07
   160   0.488361E+04  -0.471162E+02   0.206240E-03  -0.471162E+02   0.106563E+01  -0.425100E-06   0.206240E-03  -0.425100E-06   0.757452E-07
   161   0.491537E+04  -0.468847E+02   0.204405E-03  -0.468847E+02   0.105649E+01  -0.425289E-06   0.204405E-03  -0.425289E-06   0.753144E-07
   162   0.494681E+04  -0.466263E+02   0.202588E-03  -0.466263E+02   0.104695E+01  -0.426027E-06   0.202588E-03  -0.426027E-06   0.748870E-07
   163   0.497808E+04  -0.463396E+02   0.200790E-03  -0.463396E+02   0.103711E+01  -0.427202E-06   0.200790E-03  -0.427202E-06   0.744632E-07
   164   0.500889E+04  -0.460261E+02   0.199012E-03  -0.460261E+02   0.102702E+01  -0.428699E-06   0.199012E-03  -0.428699E-06   0.740428E-07
   165   0.503952E+04  -0.456834E+02   0.197252E-03  -0.456834E+02   0.101662E+01  -0.430403E-06   0.197252E-03  -0.430403E-06   0.736259E-07
   166   0.506983E+04  -0.453132E+02   0.195512E-03  -0.453132E+02   0.100606E+01  -0.432200E-06   0.195512E-03  -0.432200E-06   0.732123E-07
   167   0.509989E+04  -0.449160E+02   0.193791E-03  -0.449160E+02   0.995117E+00  -0.433976E-06   0.193791E-03  -0.433976E-06   0.728022E-07
   168   0.512948E+04  -0.444896E+02   0.192089E-03  -0.444896E+02   0.984164E+00  -0.435617E-06   0.192089E-03  -0.435617E-06   0.723954E-07
   169   0.515874E+04  -0.440340E+02   0.190407E-03  -0.440340E+02   0.972905E+00  -0.437008E-06   0.190407E-03  -0.437008E-06   0.719920E-07
   170   0.518767E+04  -0.435507E+02   0.188744E-03  -0.435507E+02   0.961565E+00  -0.438035E-06   0.188744E-03  -0.438035E-06   0.715919E-07
   171   0.521612E+04  -0.430373E+02   0.187100E-03  -0.430373E+02   0.950144E+00  -0.438583E-06   0.187100E-03  -0.438583E-06   0.711951E-07
   172   0.524416E+04  -0.424955E+02   0.185476E-03  -0.424955E+02   0.938571E+00  -0.438540E-06   0.185476E-03  -0.438540E-06   0.708016E-07
   173   0.527172E+04  -0.419250E+02   0.183871E-03  -0.419250E+02   0.926846E+00  -0.437789E-06   0.183871E-03  -0.437789E-06   0.704113E-07
   174   0.529894E+04  -0.413260E+02   0.182286E-03  -0.413260E+02   0.915267E+00  -0.436217E-06   0.182286E-03  -0.436217E-06   0.700242E-07
   175   0.532575E+04  -0.406976E+02   0.180721E-03  -0.406976E+02   0.903540E+00  -0.433710E-06   0.180721E-03  -0.433710E-06   0.696404E-07
   176   0.535200E+04  -0.400399E+02   0.179175E-03  -0.400399E+02   0.891888E+00  -0.430181E-06   0.179175E-03  -0.430181E-06   0.692597E-07
   177   0.537783E+04  -0.393542E+02   0.177648E-03  -0.393542E+02   0.880239E+00  -0.425651E-06   0.177648E-03  -0.425651E-06   0.688822E-07
   178   0.540317E+04  -0.386392E+02   0.176140E-03  -0.386392E+02   0.868818E+00  -0.420171E-06   0.176140E-03  -0.420171E-06   0.685078E-07
