#    L    TT             EE             TE             PP             TP          
    37   0.121757E+04   0.455334E-01   0.203466E+01   0.655376E+07   0.180878E+05
    38   0.123618E+04   0.496631E-01   0.198635E+01   0.655601E+07   0.176747E+05
    39   0.125510E+04   0.540654E-01   0.192736E+01   0.655580E+07   0.172764E+05
    40   0.127411E+04   0.587392E-01   0.185811E+01   0.655332E+07   0.168930E+05
    41   0.129336E+04   0.636905E-01   0.177875E+01   0.654878E+07   0.165244E+05
    42   0.131262E+04   0.689331E-01   0.168925E+01   0.654227E+07   0.161700E+05
    43   0.133204E+04   0.744827E-01   0.158956E+01   0.653391E+07   0.158288E+05
    44   0.135146E+04   0.803401E-01   0.148052E+01   0.652379E+07   0.155003E+05
    45   0.137127E+04   0.865165E-01   0.136304E+01   0.651203E+07   0.151836E+05
    46   0.139138E+04   0.930193E-01   0.123566E+01   0.649872E+07   0.148779E+05
    47   0.141165E+04   0.998278E-01   0.109728E+01   0.648397E+07   0.145824E+05
    48   0.143199E+04   0.106921E+00   0.949546E+00   0.646789E+07   0.142964E+05
    49   0.145249E+04   0.114257E+00   0.793532E+00   0.645057E+07   0.140190E+05
    50   0.147336E+04   0.121783E+00   0.623512E+00   0.643212E+07   0.137495E+05
    51   0.149438E+04   0.129458E+00   0.433254E+00   0.641263E+07   0.134873E+05
    52   0.151578E+04   0.137391E+00   0.220114E+00   0.639217E+07   0.132321E+05
    53   0.153718E+04   0.145767E+00  -0.158000E-01   0.637078E+07   0.129838E+05
    54   0.155852E+04   0.154615E+00  -0.266416E+00   0.634851E+07   0.127423E+05
    55   0.158002E+04   0.163947E+00  -0.523545E+00   0.632541E+07   0.125077E+05
    56   0.160191E+04   0.173644E+00  -0.786139E+00   0.630152E+07   0.122797E+05
    57   0.162410E+04   0.183570E+00  -0.105541E+01   0.627691E+07   0.120584E+05
    58   0.164662E+04   0.193695E+00  -0.133437E+01   0.625162E+07   0.118436E+05
    59   0.166930E+04   0.204017E+00  -0.162606E+01   0.622569E+07   0.116352E+05
    60   0.169216E+04   0.214551E+00  -0.193207E+01   0.619917E+07   0.114333E+05
    61   0.171548E+04   0.225361E+00  -0.225342E+01   0.617213E+07   0.112375E+05
    62   0.173868E+04   0.236459E+00  -0.259117E+01   0.614458E+07   0.110477E+05
    63   0.176198E+04   0.247842E+00  -0.294601E+01   0.611657E+07   0.108634E+05
    64   0.178566E+04   0.259557E+00  -0.331886E+01   0.608814E+07   0.106842E+05
    65   0.180935E+04   0.271617E+00  -0.371005E+01   0.605931E+07   0.105098E+05
    66   0.183335E+04   0.283981E+00  -0.411737E+01   0.603014E+07   0.103397E+05
    67   0.185751E+04   0.296638E+00  -0.453759E+01   0.600065E+07   0.101735E+05
    68   0.188211E+04   0.309607E+00  -0.496850E+01   0.597089E+07   0.100109E+05
    69   0.190694E+04   0.322826E+00  -0.540783E+01   0.594088E+07   0.985155E+04
    70   0.193213E+04   0.336312E+00  -0.585672E+01   0.591067E+07   0.969495E+04
    71   0.195754E+04   0.350040E+00  -0.631724E+01   0.588028E+07   0.954085E+04
    72   0.198317E+04   0.363994E+00  -0.679126E+01   0.584974E+07   0.938934E+04
    73   0.200895E+04   0.378159E+00  -0.728009E+01   0.581906E+07   0.924061E+04
    74   0.203489E+04   0.392542E+00  -0.778356E+01   0.578824E+07   0.909482E+04
    75   0.206105E+04   0.407172E+00  -0.830088E+01   0.575731E+07   0.895218E+04
    76   0.208738E+04   0.422062E+00  -0.883190E+01   0.572627E+07   0.881286E+04
    77   0.211395E+04   0.437196E+00  -0.937590E+01   0.569514E+07   0.867705E+04
    78   0.214084E+04   0.452590E+00  -0.993354E+01   0.566393E+07   0.854493E+04
    79   0.216791E+04   0.468174E+00  -0.105003E+02   0.563264E+07   0.841668E+04
    80   0.219530E+04   0.483942E+00  -0.110767E+02   0.560131E+07   0.829249E+04
    81   0.222294E+04   0.499831E+00  -0.116627E+02   0.556993E+07   0.817247E+04
    82   0.225092E+04   0.515855E+00  -0.122575E+02   0.553852E+07   0.805645E+04
    83   0.227915E+04   0.531983E+00  -0.128609E+02   0.550709E+07   0.794418E+04
    84   0.230769E+04   0.548207E+00  -0.134712E+02   0.547567E+07   0.783542E+04
    85   0.233641E+04   0.564493E+00  -0.140899E+02   0.544426E+07   0.772991E+04
    86   0.236537E+04   0.580848E+00  -0.147161E+02   0.541288E+07   0.762742E+04
    87   0.239479E+04   0.597233E+00  -0.153487E+02   0.538153E+07   0.752771E+04
    88   0.242422E+04   0.613653E+00  -0.159879E+02   0.535025E+07   0.743051E+04
    89   0.245402E+04   0.630085E+00  -0.166348E+02   0.531903E+07   0.733560E+04
    90   0.248406E+04   0.646481E+00  -0.172864E+02   0.528790E+07   0.724272E+04
    91   0.251424E+04   0.662828E+00  -0.179433E+02   0.525687E+07   0.715167E+04
    92   0.254473E+04   0.679110E+00  -0.186047E+02   0.522594E+07   0.706236E+04
    93   0.257551E+04   0.695325E+00  -0.192709E+02   0.519511E+07   0.697477E+04
    94   0.260637E+04   0.711436E+00  -0.199403E+02   0.516439E+07   0.688884E+04
    95   0.263753E+04   0.727448E+00  -0.206137E+02   0.513379E+07   0.680453E+04
    96   0.266870E+04   0.743349E+00  -0.212905E+02   0.510330E+07   0.672182E+04
    97   0.270032E+04   0.759126E+00  -0.219700E+02   0.507294E+07   0.664065E+04
    98   0.273218E+04   0.774775E+00  -0.226500E+02   0.504270E+07   0.656098E+04
    99   0.276411E+04   0.790262E+00  -0.233335E+02   0.501258E+07   0.648278E+04
   100   0.279635E+04   0.805590E+00  -0.240162E+02   0.498260E+07   0.640601E+04
   101   0.282876E+04   0.820821E+00  -0.247011E+02   0.495276E+07   0.633062E+04
   102   0.286169E+04   0.835809E+00  -0.253860E+02   0.492305E+07   0.625657E+04
   103   0.289456E+04   0.850633E+00  -0.260717E+02   0.489349E+07   0.618382E+04
   104   0.292767E+04   0.865293E+00  -0.267554E+02   0.486407E+07   0.611234E+04
   105   0.296094E+04   0.879721E+00  -0.274385E+02   0.483480E+07   0.604207E+04
   106   0.299445E+04   0.893991E+00  -0.281205E+02   0.480569E+07   0.597299E+04
   107   0.302790E+04   0.907960E+00  -0.287997E+02   0.477673E+07   0.590505E+04
   108   0.306175E+04   0.921704E+00  -0.294772E+02   0.474794E+07   0.583820E+04
   109   0.309576E+04   0.935151E+00  -0.301514E+02   0.471931E+07   0.577242E+04
   110   0.312986E+04   0.948305E+00  -0.308209E+02   0.469084E+07   0.570765E+04
   111   0.316413E+04   0.961243E+00  -0.314873E+02   0.466255E+07   0.564387E+04
   112   0.319857E+04   0.973888E+00  -0.321497E+02   0.463444E+07   0.558106E+04
   113   0.323326E+04   0.986238E+00  -0.328066E+02   0.460650E+07   0.551922E+04
   114   0.326803E+04   0.998218E+00  -0.334571E+02   0.457873E+07   0.545833E+04
   115   0.330305E+04   0.100997E+01  -0.341011E+02   0.455113E+07   0.539840E+04
   116   0.333808E+04   0.102128E+01  -0.347377E+02   0.452371E+07   0.533942E+04
   117   0.337342E+04   0.103221E+01  -0.353662E+02   0.449647E+07   0.528138E+04
   118   0.340893E+04   0.104291E+01  -0.359872E+02   0.446941E+07   0.522428E+04
   119   0.344445E+04   0.105323E+01  -0.365983E+02   0.444252E+07   0.516811E+04
   120   0.348013E+04   0.106302E+01  -0.371995E+02   0.441581E+07   0.511286E+04
   121   0.351583E+04   0.107257E+01  -0.377907E+02   0.438929E+07   0.505854E+04
   122   0.355161E+04   0.108159E+01  -0.383710E+02   0.436294E+07   0.500512E+04
   123   0.358747E+04   0.109014E+01  -0.389403E+02   0.433677E+07   0.495262E+04
   124   0.362342E+04   0.109830E+01  -0.394956E+02   0.431078E+07   0.490101E+04
   125   0.365937E+04   0.110600E+01  -0.400389E+02   0.428497E+07   0.485030E+04
   126   0.369541E+04   0.111330E+01  -0.405695E+02   0.425935E+07   0.480048E+04
   127   0.373146E+04   0.112006E+01  -0.410866E+02   0.423391E+07   0.475154E+04
   128   0.376751E+04   0.112641E+01  -0.415892E+02   0.420866E+07   0.470348E+04
   129   0.380364E+04   0.113222E+01  -0.420765E+02   0.418359E+07   0.465629E+04
   130   0.383977E+04   0.113748E+01  -0.425477E+02   0.415870E+07   0.460997E+04
   131   0.387590E+04   0.114233E+01  -0.430042E+02   0.413400E+07   0.456451E+04
   132   0.391212E+04   0.114663E+01  -0.434431E+02   0.410949E+07   0.451987E+04
   133   0.394826E+04   0.115045E+01  -0.438665E+02   0.408516E+07   0.447604E+04
   134   0.398440E+04   0.115379E+01  -0.442699E+02   0.406101E+07   0.443299E+04
   135   0.402055E+04   0.115657E+01  -0.446565E+02   0.403705E+07   0.439069E+04
   136   0.405655E+04   0.115881E+01  -0.450224E+02   0.401326E+07   0.434911E+04
   137   0.409256E+04   0.116056E+01  -0.453699E+02   0.398966E+07   0.430823E+04
   138   0.412849E+04   0.116176E+01  -0.456975E+02   0.396623E+07   0.426801E+04
   139   0.416420E+04   0.116256E+01  -0.460045E+02   0.394298E+07   0.422842E+04
   140   0.419999E+04   0.116273E+01  -0.462916E+02   0.391991E+07   0.418945E+04
   141   0.423557E+04   0.116234E+01  -0.465566E+02   0.389702E+07   0.415107E+04
   142   0.427114E+04   0.116148E+01  -0.468003E+02   0.387430E+07   0.411324E+04
   143   0.430664E+04   0.116013E+01  -0.470226E+02   0.385175E+07   0.407593E+04
   144   0.434192E+04   0.115824E+01  -0.472228E+02   0.382938E+07   0.403913E+04
   145   0.437706E+04   0.115593E+01  -0.474002E+02   0.380717E+07   0.400280E+04
   146   0.441227E+04   0.115301E+01  -0.475548E+02   0.378514E+07   0.396691E+04
   147   0.444712E+04   0.114967E+01  -0.476850E+02   0.376328E+07   0.393145E+04
   148   0.448181E+04   0.114578E+01  -0.477924E+02   0.374159E+07   0.389637E+04
   149   0.451644E+04   0.114142E+01  -0.478756E+02   0.372006E+07   0.386165E+04
   150   0.455077E+04   0.113664E+01  -0.479322E+02   0.369870E+07   0.382727E+04
   151   0.458496E+04   0.113139E+01  -0.479653E+02   0.367751E+07   0.379319E+04
   152   0.461885E+04   0.112559E+01  -0.479733E+02   0.365648E+07   0.375943E+04
   153   0.465259E+04   0.111939E+01  -0.479540E+02   0.363561E+07   0.372597E+04
   154   0.468610E+04   0.111278E+01  -0.479096E+02   0.361491E+07   0.369283E+04
   155   0.471939E+04   0.110578E+01  -0.478393E+02   0.359437E+07   0.365999E+04
   156   0.475230E+04   0.109838E+01  -0.477431E+02   0.357398E+07   0.362746E+04
   157   0.478513E+04   0.109058E+01  -0.476195E+02   0.355376E+07   0.359525E+04
   158   0.481764E+04   0.108246E+01  -0.474693E+02   0.353370E+07   0.356335E+04
   159   0.484985E+04   0.107387E+01  -0.472923E+02   0.351380E+07   0.353176E+04
   160   0.488183E+04   0.106497E+01  -0.470870E+02   0.349405E+07   0.350049E+04
   161   0.491356E+04   0.105582E+01  -0.468550E+02   0.347446E+07   0.346954E+04
   162   0.494498E+04   0.104628E+01  -0.465962E+02   0.345502E+07   0.343890E+04
   163   0.497623E+04   0.103643E+01  -0.463091E+02   0.343574E+07   0.340857E+04
   164   0.500702E+04   0.102634E+01  -0.459952E+02   0.341662E+07   0.337857E+04
   165   0.503763E+04   0.101594E+01  -0.456522E+02   0.339764E+07   0.334888E+04
   166   0.506792E+04   0.100538E+01  -0.452815E+02   0.337882E+07   0.331952E+04
   167   0.509796E+04   0.994442E+00  -0.448839E+02   0.336014E+07   0.329048E+04
   168   0.512752E+04   0.983490E+00  -0.444572E+02   0.334162E+07   0.326176E+04
   169   0.515676E+04   0.972233E+00  -0.440012E+02   0.332324E+07   0.323336E+04
   170   0.518567E+04   0.960895E+00  -0.435175E+02   0.330502E+07   0.320528E+04
   171   0.521410E+04   0.949478E+00  -0.430038E+02   0.328694E+07   0.317754E+04
   172   0.524212E+04   0.937908E+00  -0.424616E+02   0.326900E+07   0.315011E+04
   173   0.526966E+04   0.926187E+00  -0.418908E+02   0.325121E+07   0.312302E+04
   174   0.529686E+04   0.914614E+00  -0.412915E+02   0.323357E+07   0.309625E+04
   175   0.532365E+04   0.902892E+00  -0.406628E+02   0.321606E+07   0.306981E+04
   176   0.534987E+04   0.891247E+00  -0.400047E+02   0.319870E+07   0.304369E+04
   177   0.537568E+04   0.879605E+00  -0.393188E+02   0.318148E+07   0.301790E+04
   178   0.540100E+04   0.868192E+00  -0.386035E+02   0.316440E+07   0.299243E+04
   179   0.542584E+04   0.856713E+00  -0.378588E+02   0.314746E+07   0.296726E+04
   180   0.545033E+04   0.845391E+00  -0.370864E+02   0.313066E+07   0.294240E+04
   181   0.547426E+04   0.834230E+00  -0.362861E+02   0.311399E+07   0.291783E+04
   182   0.549770E+04   0.823305E+00  -0.354564E+02   0.309745E+07   0.289354E+04
   183   0.552058E+04   0.812545E+00  -0.345990E+02   0.308105E+07   0.286953E+04
   184   0.554305E+04   0.802024E+00  -0.337131E+02   0.306478E+07   0.284580E+04
   185   0.556503E+04   0.791895E+00  -0.328008E+02   0.304865E+07   0.282233E+04
   186   0.558616E+04   0.782017E+00  -0.318593E+02   0.303264E+07   0.279912E+04
   187   0.560709E+04   0.772535E+00  -0.308900E+02   0.301675E+07   0.277616E+04
   188   0.562746E+04   0.763434E+00  -0.298944E+02   0.300100E+07   0.275344E+04
   189   0.564720E+04   0.754754E+00  -0.288711E+02   0.298537E+07   0.273096E+04
   190   0.566675E+04   0.746549E+00  -0.278224E+02   0.296987E+07   0.270870E+04
   191   0.568536E+04   0.738843E+00  -0.267451E+02   0.295448E+07   0.268667E+04
   192   0.570357E+04   0.731661E+00  -0.256416E+02   0.293922E+07   0.266486E+04
   193   0.572114E+04   0.725049E+00  -0.245134E+02   0.292408E+07   0.264325E+04
   194   0.573830E+04   0.719039E+00  -0.233583E+02   0.290906E+07   0.262184E+04
   195   0.575483E+04   0.713669E+00  -0.221784E+02   0.289416E+07   0.260063E+04
   196   0.577073E+04   0.708979E+00  -0.209732E+02   0.287937E+07   0.257960E+04
   197   0.578614E+04   0.705016E+00  -0.197440E+02   0.286470E+07   0.255875E+04
   198   0.580099E+04   0.701803E+00  -0.184901E+02   0.285014E+07   0.253807E+04
   199   0.581528E+04   0.699381E+00  -0.172123E+02   0.283570E+07   0.251756E+04
   200   0.582902E+04   0.697779E+00  -0.159113E+02   0.282136E+07   0.249720E+04
   201   0.584212E+04   0.697061E+00  -0.145865E+02   0.280714E+07   0.247699E+04
   202   0.585467E+04   0.697235E+00  -0.132393E+02   0.279302E+07   0.245694E+04
   203   0.586658E+04   0.698363E+00  -0.118691E+02   0.277902E+07   0.243703E+04
   204   0.587779E+04   0.700470E+00  -0.104787E+02   0.276512E+07   0.241727E+04
   205   0.588844E+04   0.703602E+00  -0.906620E+01   0.275132E+07   0.239766E+04
   206   0.589839E+04   0.707799E+00  -0.763273E+01   0.273764E+07   0.237819E+04
   207   0.590777E+04   0.713084E+00  -0.617883E+01   0.272405E+07   0.235886E+04
   208   0.591638E+04   0.719513E+00  -0.470504E+01   0.271058E+07   0.233968E+04
   209   0.592435E+04   0.727110E+00  -0.321179E+01   0.269720E+07   0.232065E+04
   210   0.593169E+04   0.735928E+00  -0.170002E+01   0.268393E+07   0.230175E+04
   211   0.593840E+04   0.746001E+00  -0.169817E+00   0.267076E+07   0.228300E+04
   212   0.594433E+04   0.757359E+00   0.137783E+01   0.265769E+07   0.226438E+04
   213   0.594970E+04   0.770049E+00   0.294293E+01   0.264471E+07   0.224591E+04
   214   0.595436E+04   0.784067E+00   0.452423E+01   0.263184E+07   0.222757E+04
   215   0.595839E+04   0.799607E+00   0.612095E+01   0.261907E+07   0.220938E+04
   216   0.596171E+04   0.816486E+00   0.773356E+01   0.260639E+07   0.219131E+04
   217   0.596448E+04   0.834862E+00   0.936001E+01   0.259381E+07   0.217339E+04
   218   0.596654E+04   0.854737E+00   0.110005E+02   0.258132E+07   0.215560E+04
   219   0.596796E+04   0.876114E+00   0.126559E+02   0.256893E+07   0.213794E+04
   220   0.596876E+04   0.899143E+00   0.143218E+02   0.255663E+07   0.212041E+04
   221   0.596892E+04   0.923752E+00   0.160003E+02   0.254442E+07   0.210302E+04
   222   0.596845E+04   0.950092E+00   0.176899E+02   0.253231E+07   0.208576E+04
   223   0.596720E+04   0.978091E+00   0.193914E+02   0.252028E+07   0.206863E+04
   224   0.596546E+04   0.100775E+01   0.211008E+02   0.250835E+07   0.205163E+04
   225   0.596302E+04   0.103922E+01   0.228213E+02   0.249650E+07   0.203475E+04
   226   0.595994E+04   0.107251E+01   0.245490E+02   0.248475E+07   0.201801E+04
   227   0.595616E+04   0.110761E+01   0.262853E+02   0.247308E+07   0.200139E+04
   228   0.595182E+04   0.114453E+01   0.280288E+02   0.246150E+07   0.198490E+04
   229   0.594684E+04   0.118334E+01   0.297778E+02   0.245000E+07   0.196853E+04
   230   0.594116E+04   0.122405E+01   0.315332E+02   0.243859E+07   0.195228E+04
   231   0.593477E+04   0.126674E+01   0.332941E+02   0.242726E+07   0.193616E+04
   232   0.592783E+04   0.131132E+01   0.350590E+02   0.241602E+07   0.192016E+04
   233   0.592025E+04   0.135803E+01   0.368264E+02   0.240486E+07   0.190428E+04
   234   0.591189E+04   0.140673E+01   0.385969E+02   0.239378E+07   0.188853E+04
   235   0.590297E+04   0.145747E+01   0.403691E+02   0.238278E+07   0.187289E+04
   236   0.589334E+04   0.151028E+01   0.421428E+02   0.237186E+07   0.185737E+04
   237   0.588308E+04   0.156522E+01   0.439166E+02   0.236101E+07   0.184196E+04
   238   0.587219E+04   0.162237E+01   0.456905E+02   0.235025E+07   0.182668E+04
   239   0.586074E+04   0.168159E+01   0.474635E+02   0.233956E+07   0.181151E+04
   240   0.584850E+04   0.174295E+01   0.492336E+02   0.232895E+07   0.179645E+04
   241   0.583579E+04   0.180660E+01   0.510013E+02   0.231842E+07   0.178151E+04
   242   0.582244E+04   0.187240E+01   0.527658E+02   0.230796E+07   0.176668E+04
   243   0.580845E+04   0.194049E+01   0.545258E+02   0.229757E+07   0.175197E+04
   244   0.579384E+04   0.201081E+01   0.562817E+02   0.228725E+07   0.173736E+04
   245   0.577859E+04   0.208343E+01   0.580308E+02   0.227701E+07   0.172287E+04
   246   0.576278E+04   0.215835E+01   0.597742E+02   0.226684E+07   0.170848E+04
   247   0.574641E+04   0.223551E+01   0.615099E+02   0.225674E+07   0.169421E+04
   248   0.572941E+04   0.231526E+01   0.632378E+02   0.224670E+07   0.168004E+04
   249   0.571192E+04   0.239711E+01   0.649570E+02   0.223674E+07   0.166598E+04
   250   0.569380E+04   0.248149E+01   0.666661E+02   0.222684E+07   0.165202E+04
   251   0.567520E+04   0.256811E+01   0.683658E+02   0.221701E+07   0.163817E+04
   252   0.565589E+04   0.265718E+01   0.700544E+02   0.220725E+07   0.162442E+04
   253   0.563624E+04   0.274850E+01   0.717306E+02   0.219755E+07   0.161078E+04
   254   0.561596E+04   0.284235E+01   0.733942E+02   0.218792E+07   0.159724E+04
   255   0.559513E+04   0.293844E+01   0.750452E+02   0.217835E+07   0.158380E+04
   256   0.557381E+04   0.303713E+01   0.766837E+02   0.216884E+07   0.157046E+04
   257   0.555202E+04   0.313797E+01   0.783012E+02   0.215940E+07   0.155722E+04
   258   0.552966E+04   0.324135E+01   0.799106E+02   0.215002E+07   0.154407E+04
   259   0.550683E+04   0.334710E+01   0.814968E+02   0.214071E+07   0.153103E+04
   260   0.548360E+04   0.345523E+01   0.830746E+02   0.213145E+07   0.151808E+04
   261   0.545981E+04   0.356567E+01   0.846218E+02   0.212226E+07   0.150523E+04
   262   0.543547E+04   0.367862E+01   0.861606E+02   0.211313E+07   0.149248E+04
   263   0.541094E+04   0.379388E+01   0.876835E+02   0.210406E+07   0.147982E+04
   264   0.538580E+04   0.391151E+01   0.891831E+02   0.209505E+07   0.146725E+04
   265   0.536010E+04   0.403143E+01   0.906518E+02   0.208610E+07   0.145477E+04
   266   0.533407E+04   0.415387E+01   0.921120E+02   0.207721E+07   0.144239E+04
   267   0.530750E+04   0.427846E+01   0.935413E+02   0.206838E+07   0.143009E+04
   268   0.528052E+04   0.440557E+01   0.949545E+02   0.205960E+07   0.141789E+04
   269   0.525300E+04   0.453489E+01   0.963442E+02   0.205089E+07   0.140577E+04
   270   0.522523E+04   0.466650E+01   0.977102E+02   0.204223E+07   0.139375E+04
   271   0.519698E+04   0.480033E+01   0.990527E+02   0.203362E+07   0.138181E+04
   272   0.516849E+04   0.493666E+01   0.100364E+03   0.202507E+07   0.136995E+04
   273   0.513952E+04   0.507492E+01   0.101659E+03   0.201658E+07   0.135818E+04
   274   0.511024E+04   0.521568E+01   0.102916E+03   0.200815E+07   0.134650E+04
   275   0.508055E+04   0.535843E+01   0.104156E+03   0.199976E+07   0.133490E+04
   276   0.505062E+04   0.550338E+01   0.105357E+03   0.199144E+07   0.132338E+04
   277   0.502022E+04   0.565055E+01   0.106542E+03   0.198316E+07   0.131194E+04
   278   0.498958E+04   0.579985E+01   0.107688E+03   0.197494E+07   0.130059E+04
   279   0.495861E+04   0.595120E+01   0.108803E+03   0.196677E+07   0.128931E+04
   280   0.492733E+04   0.610461E+01   0.109901E+03   0.195865E+07   0.127811E+04
   281   0.489588E+04   0.626015E+01   0.110960E+03   0.195059E+07   0.126700E+04
   282   0.486396E+04   0.641751E+01   0.111988E+03   0.194257E+07   0.125595E+04
   283   0.483188E+04   0.657693E+01   0.112985E+03   0.193461E+07   0.124499E+04
   284   0.479955E+04   0.673833E+01   0.113949E+03   0.192669E+07   0.123410E+04
   285   0.476698E+04   0.690170E+01   0.114882E+03   0.191883E+07   0.122328E+04
   286   0.473410E+04   0.706689E+01   0.115776E+03   0.191101E+07   0.121254E+04
   287   0.470098E+04   0.723391E+01   0.116646E+03   0.190325E+07   0.120187E+04
   288   0.466769E+04   0.740275E+01   0.117477E+03   0.189553E+07   0.119128E+04
   289   0.463416E+04   0.757334E+01   0.118275E+03   0.188785E+07   0.118075E+04
   290   0.460047E+04   0.774552E+01   0.119042E+03   0.188023E+07   0.117029E+04
   291   0.456662E+04   0.792005E+01   0.119762E+03   0.187265E+07   0.115991E+04
   292   0.453231E+04   0.809580E+01   0.120458E+03   0.186512E+07   0.114959E+04
   293   0.449813E+04   0.827239E+01   0.121107E+03   0.185763E+07   0.113934E+04
   294   0.446364E+04   0.845133E+01   0.121731E+03   0.185019E+07   0.112915E+04
   295   0.442921E+04   0.863111E+01   0.122309E+03   0.184279E+07   0.111903E+04
   296   0.439448E+04   0.881322E+01   0.122854E+03   0.183544E+07   0.110898E+04
   297   0.435966E+04   0.899544E+01   0.123368E+03   0.182813E+07   0.109899E+04
   298   0.432461E+04   0.917999E+01   0.123834E+03   0.182086E+07   0.108906E+04
   299   0.428954E+04   0.936612E+01   0.124261E+03   0.181364E+07   0.107920E+04
   300   0.425432E+04   0.955235E+01   0.124647E+03   0.180646E+07   0.106939E+04
   301   0.421902E+04   0.974017E+01   0.125002E+03   0.179932E+07   0.105965E+04
   302   0.418371E+04   0.992882E+01   0.125325E+03   0.179222E+07   0.104996E+04
   303   0.414832E+04   0.101190E+02   0.125600E+03   0.178516E+07   0.104034E+04
   304   0.411284E+04   0.103108E+02   0.125828E+03   0.177814E+07   0.103078E+04
   305   0.407737E+04   0.105027E+02   0.126024E+03   0.177116E+07   0.102128E+04
   306   0.404181E+04   0.106954E+02   0.126181E+03   0.176422E+07   0.101184E+04
   307   0.400624E+04   0.108889E+02   0.126290E+03   0.175732E+07   0.100246E+04
   308   0.397068E+04   0.110847E+02   0.126374E+03   0.175046E+07   0.993143E+03
   309   0.393518E+04   0.112798E+02   0.126404E+03   0.174365E+07   0.983888E+03
   310   0.389961E+04   0.114749E+02   0.126402E+03   0.173686E+07   0.974695E+03
   311   0.386411E+04   0.116724E+02   0.126353E+03   0.173012E+07   0.965565E+03
   312   0.382868E+04   0.118691E+02   0.126271E+03   0.172342E+07   0.956496E+03
   313   0.379325E+04   0.120666E+02   0.126143E+03   0.171675E+07   0.947491E+03
   314   0.375790E+04   0.122649E+02   0.125982E+03   0.171012E+07   0.938548E+03
   315   0.372262E+04   0.124624E+02   0.125774E+03   0.170353E+07   0.929668E+03
   316   0.368741E+04   0.126607E+02   0.125527E+03   0.169698E+07   0.920851E+03
   317   0.365229E+04   0.128583E+02   0.125240E+03   0.169046E+07   0.912098E+03
   318   0.361724E+04   0.130574E+02   0.124914E+03   0.168398E+07   0.903408E+03
   319   0.358234E+04   0.132558E+02   0.124548E+03   0.167754E+07   0.894782E+03
   320   0.354759E+04   0.134541E+02   0.124150E+03   0.167113E+07   0.886221E+03
   321   0.351292E+04   0.136532E+02   0.123704E+03   0.166476E+07   0.877723E+03
