#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.396420E+00   0.403611E+06   0.401735E+06   0.870325E-01  -0.642525E-01   0.000000E+00   0.403321E+06   0.403321E+06   0.403321E+06  -0.958622E-02   0.211450E+06   0.211446E+06   0.364712E-02
   0.401783E+00   0.395393E+06   0.393546E+06   0.829992E-01  -0.612750E-01   0.000000E+00   0.395107E+06   0.395107E+06   0.395107E+06  -0.939099E-02   0.207144E+06   0.207139E+06   0.353727E-02
   0.407145E+00   0.387324E+06   0.385503E+06   0.791774E-01  -0.584536E-01   0.000000E+00   0.387042E+06   0.387042E+06   0.387042E+06  -0.919930E-02   0.202915E+06   0.202911E+06   0.343588E-02
   0.412508E+00   0.379477E+06   0.377680E+06   0.755690E-01  -0.557898E-01   0.000000E+00   0.379199E+06   0.379199E+06   0.379199E+06  -0.901287E-02   0.198803E+06   0.198799E+06   0.333867E-02
   0.417870E+00   0.371902E+06   0.370130E+06   0.721716E-01  -0.532816E-01   0.000000E+00   0.371628E+06   0.371628E+06   0.371628E+06  -0.883292E-02   0.194834E+06   0.194830E+06   0.324228E-02
   0.423233E+00   0.364630E+06   0.362887E+06   0.689784E-01  -0.509243E-01   0.000000E+00   0.364360E+06   0.364360E+06   0.364360E+06  -0.866018E-02   0.191024E+06   0.191020E+06   0.314493E-02
   0.428595E+00   0.357680E+06   0.355970E+06   0.659811E-01  -0.487114E-01   0.000000E+00   0.357415E+06   0.357415E+06   0.357415E+06  -0.849512E-02   0.187383E+06   0.187379E+06   0.304648E-02
   0.433958E+00   0.351045E+06   0.349371E+06   0.631667E-01  -0.466337E-01   0.000000E+00   0.350786E+06   0.350786E+06   0.350786E+06  -0.833755E-02   0.183907E+06   0.183904E+06   0.294813E-02
   0.439320E+00   0.344681E+06   0.343044E+06   0.605169E-01  -0.446774E-01   0.000000E+00   0.344427E+06   0.344427E+06   0.344427E+06  -0.818642E-02   0.180574E+06   0.180570E+06   0.285166E-02
   0.444683E+00   0.338526E+06   0.336926E+06   0.580117E-01  -0.428278E-01   0.000000E+00   0.338278E+06   0.338278E+06   0.338278E+06  -0.804027E-02   0.177350E+06   0.177346E+06   0.275898E-02
