#    L    TT             EE             TE             PP             TP          
    69   0.190744E+04   0.322867E+00  -0.540945E+01   0.593834E+07   0.984793E+04
    70   0.193264E+04   0.336356E+00  -0.585845E+01   0.590810E+07   0.969133E+04
    71   0.195807E+04   0.350087E+00  -0.631908E+01   0.587768E+07   0.953724E+04
    72   0.198371E+04   0.364044E+00  -0.679322E+01   0.584711E+07   0.938573E+04
    73   0.200950E+04   0.378213E+00  -0.728217E+01   0.581640E+07   0.923700E+04
    74   0.203545E+04   0.392600E+00  -0.778575E+01   0.578556E+07   0.909122E+04
    75   0.206163E+04   0.407233E+00  -0.830321E+01   0.575460E+07   0.894858E+04
    76   0.208798E+04   0.422126E+00  -0.883436E+01   0.572354E+07   0.880927E+04
    77   0.211456E+04   0.437265E+00  -0.937850E+01   0.569238E+07   0.867346E+04
    78   0.214146E+04   0.452663E+00  -0.993629E+01   0.566114E+07   0.854135E+04
    79   0.216854E+04   0.468252E+00  -0.105032E+02   0.562983E+07   0.841310E+04
    80   0.219595E+04   0.484024E+00  -0.110797E+02   0.559847E+07   0.828892E+04
    81   0.222361E+04   0.499917E+00  -0.116660E+02   0.556706E+07   0.816891E+04
    82   0.225160E+04   0.515947E+00  -0.122609E+02   0.553563E+07   0.805290E+04
    83   0.227984E+04   0.532080E+00  -0.128645E+02   0.550418E+07   0.794063E+04
    84   0.230840E+04   0.548309E+00  -0.134750E+02   0.547273E+07   0.783188E+04
    85   0.233714E+04   0.564601E+00  -0.140939E+02   0.544130E+07   0.772638E+04
    86   0.236611E+04   0.580961E+00  -0.147202E+02   0.540989E+07   0.762390E+04
    87   0.239554E+04   0.597352E+00  -0.153531E+02   0.537853E+07   0.752420E+04
    88   0.242499E+04   0.613779E+00  -0.159924E+02   0.534722E+07   0.742701E+04
    89   0.245481E+04   0.630216E+00  -0.166395E+02   0.531598E+07   0.733211E+04
    90   0.248486E+04   0.646619E+00  -0.172914E+02   0.528483E+07   0.723924E+04
    91   0.251506E+04   0.662972E+00  -0.179485E+02   0.525377E+07   0.714820E+04
    92   0.254556E+04   0.679262E+00  -0.186102E+02   0.522282E+07   0.705891E+04
    93   0.257636E+04   0.695483E+00  -0.192766E+02   0.519197E+07   0.697132E+04
    94   0.260724E+04   0.711602E+00  -0.199462E+02   0.516123E+07   0.688540E+04
    95   0.263842E+04   0.727622E+00  -0.206199E+02   0.513061E+07   0.680111E+04
    96   0.266960E+04   0.743530E+00  -0.212970E+02   0.510010E+07   0.671841E+04
    97   0.270124E+04   0.759315E+00  -0.219767E+02   0.506972E+07   0.663725E+04
    98   0.273311E+04   0.774972E+00  -0.226570E+02   0.503946E+07   0.655760E+04
    99   0.276506E+04   0.790467E+00  -0.233408E+02   0.500933E+07   0.647941E+04
   100   0.279732E+04   0.805804E+00  -0.240238E+02   0.497932E+07   0.640265E+04
   101   0.282974E+04   0.821043E+00  -0.247090E+02   0.494946E+07   0.632727E+04
   102   0.286269E+04   0.836041E+00  -0.253942E+02   0.491973E+07   0.625324E+04
   103   0.289558E+04   0.850873E+00  -0.260803E+02   0.489015E+07   0.618050E+04
   104   0.292871E+04   0.865543E+00  -0.267642E+02   0.486072E+07   0.610903E+04
   105   0.296200E+04   0.879979E+00  -0.274477E+02   0.483143E+07   0.603878E+04
   106   0.299553E+04   0.894260E+00  -0.281300E+02   0.480230E+07   0.596972E+04
   107   0.302900E+04   0.908238E+00  -0.288096E+02   0.477333E+07   0.590179E+04
   108   0.306286E+04   0.921992E+00  -0.294874E+02   0.474451E+07   0.583496E+04
   109   0.309689E+04   0.935449E+00  -0.301620E+02   0.471587E+07   0.576919E+04
   110   0.313101E+04   0.948614E+00  -0.308318E+02   0.468739E+07   0.570444E+04
   111   0.316530E+04   0.961562E+00  -0.314986E+02   0.465908E+07   0.564067E+04
   112   0.319976E+04   0.974217E+00  -0.321614E+02   0.463095E+07   0.557788E+04
   113   0.323446E+04   0.986579E+00  -0.328186E+02   0.460299E+07   0.551605E+04
   114   0.326926E+04   0.998570E+00  -0.334695E+02   0.457521E+07   0.545518E+04
   115   0.330429E+04   0.101034E+01  -0.341139E+02   0.454760E+07   0.539526E+04
   116   0.333935E+04   0.102165E+01  -0.347510E+02   0.452017E+07   0.533630E+04
   117   0.337471E+04   0.103260E+01  -0.353799E+02   0.449291E+07   0.527827E+04
   118   0.341024E+04   0.104331E+01  -0.360013E+02   0.446583E+07   0.522119E+04
   119   0.344578E+04   0.105364E+01  -0.366129E+02   0.443893E+07   0.516503E+04
   120   0.348148E+04   0.106344E+01  -0.372145E+02   0.441221E+07   0.510980E+04
   121   0.351720E+04   0.107300E+01  -0.378061E+02   0.438567E+07   0.505549E+04
   122   0.355300E+04   0.108203E+01  -0.383868E+02   0.435930E+07   0.500209E+04
   123   0.358888E+04   0.109060E+01  -0.389566E+02   0.433312E+07   0.494960E+04
   124   0.362485E+04   0.109877E+01  -0.395123E+02   0.430712E+07   0.489801E+04
   125   0.366083E+04   0.110648E+01  -0.400562E+02   0.428130E+07   0.484731E+04
   126   0.369689E+04   0.111379E+01  -0.405872E+02   0.425567E+07   0.479751E+04
   127   0.373295E+04   0.112056E+01  -0.411048E+02   0.423022E+07   0.474859E+04
   128   0.376903E+04   0.112693E+01  -0.416078E+02   0.420495E+07   0.470054E+04
   129   0.380518E+04   0.113275E+01  -0.420957E+02   0.417987E+07   0.465337E+04
   130   0.384133E+04   0.113802E+01  -0.425674E+02   0.415497E+07   0.460707E+04
   131   0.387749E+04   0.114288E+01  -0.430244E+02   0.413026E+07   0.456162E+04
   132   0.391372E+04   0.114719E+01  -0.434637E+02   0.410573E+07   0.451700E+04
   133   0.394989E+04   0.115102E+01  -0.438876E+02   0.408139E+07   0.447319E+04
   134   0.398606E+04   0.115437E+01  -0.442916E+02   0.405723E+07   0.443016E+04
   135   0.402223E+04   0.115717E+01  -0.446787E+02   0.403326E+07   0.438787E+04
   136   0.405825E+04   0.115942E+01  -0.450451E+02   0.400946E+07   0.434631E+04
   137   0.409428E+04   0.116118E+01  -0.453931E+02   0.398585E+07   0.430544E+04
   138   0.413024E+04   0.116239E+01  -0.457213E+02   0.396241E+07   0.426524E+04
   139   0.416597E+04   0.116320E+01  -0.460288E+02   0.393916E+07   0.422567E+04
   140   0.420179E+04   0.116338E+01  -0.463164E+02   0.391608E+07   0.418672E+04
   141   0.423738E+04   0.116301E+01  -0.465820E+02   0.389317E+07   0.414835E+04
   142   0.427298E+04   0.116215E+01  -0.468262E+02   0.387044E+07   0.411053E+04
   143   0.430851E+04   0.116082E+01  -0.470490E+02   0.384789E+07   0.407325E+04
   144   0.434381E+04   0.115893E+01  -0.472498E+02   0.382550E+07   0.403646E+04
   145   0.437897E+04   0.115664E+01  -0.474277E+02   0.380329E+07   0.400015E+04
   146   0.441421E+04   0.115372E+01  -0.475828E+02   0.378125E+07   0.396428E+04
   147   0.444908E+04   0.115040E+01  -0.477136E+02   0.375938E+07   0.392883E+04
   148   0.448380E+04   0.114652E+01  -0.478215E+02   0.373768E+07   0.389377E+04
   149   0.451845E+04   0.114216E+01  -0.479052E+02   0.371615E+07   0.385906E+04
   150   0.455281E+04   0.113740E+01  -0.479624E+02   0.369478E+07   0.382470E+04
   151   0.458702E+04   0.113216E+01  -0.479960E+02   0.367358E+07   0.379064E+04
   152   0.462094E+04   0.112636E+01  -0.480045E+02   0.365254E+07   0.375689E+04
   153   0.465470E+04   0.112016E+01  -0.479858E+02   0.363167E+07   0.372345E+04
   154   0.468824E+04   0.111357E+01  -0.479419E+02   0.361096E+07   0.369032E+04
   155   0.472156E+04   0.110657E+01  -0.478721E+02   0.359041E+07   0.365750E+04
   156   0.475449E+04   0.109917E+01  -0.477765E+02   0.357003E+07   0.362499E+04
   157   0.478734E+04   0.109138E+01  -0.476534E+02   0.354980E+07   0.359280E+04
   158   0.481989E+04   0.108326E+01  -0.475037E+02   0.352973E+07   0.356091E+04
   159   0.485213E+04   0.107468E+01  -0.473272E+02   0.350982E+07   0.352934E+04
   160   0.488412E+04   0.106578E+01  -0.471225E+02   0.349007E+07   0.349808E+04
   161   0.491589E+04   0.105664E+01  -0.468910E+02   0.347047E+07   0.346714E+04
   162   0.494733E+04   0.104710E+01  -0.466327E+02   0.345103E+07   0.343652E+04
   163   0.497861E+04   0.103725E+01  -0.463461E+02   0.343175E+07   0.340621E+04
   164   0.500942E+04   0.102717E+01  -0.460326E+02   0.341261E+07   0.337622E+04
   165   0.504006E+04   0.101677E+01  -0.456901E+02   0.339363E+07   0.334655E+04
   166   0.507038E+04   0.100621E+01  -0.453199E+02   0.337481E+07   0.331720E+04
   167   0.510045E+04   0.995267E+00  -0.449227E+02   0.335613E+07   0.328817E+04
   168   0.513004E+04   0.984314E+00  -0.444964E+02   0.333760E+07   0.325947E+04
   169   0.515930E+04   0.973056E+00  -0.440409E+02   0.331922E+07   0.323109E+04
   170   0.518824E+04   0.961715E+00  -0.435576E+02   0.330099E+07   0.320303E+04
   171   0.521670E+04   0.950294E+00  -0.430444E+02   0.328291E+07   0.317529E+04
   172   0.524475E+04   0.938720E+00  -0.425026E+02   0.326497E+07   0.314788E+04
   173   0.527231E+04   0.926995E+00  -0.419322E+02   0.324718E+07   0.312080E+04
   174   0.529954E+04   0.915416E+00  -0.413332E+02   0.322953E+07   0.309405E+04
   175   0.532636E+04   0.903688E+00  -0.407049E+02   0.321202E+07   0.306762E+04
   176   0.535261E+04   0.892035E+00  -0.400472E+02   0.319466E+07   0.304152E+04
   177   0.537845E+04   0.880385E+00  -0.393616E+02   0.317744E+07   0.301575E+04
   178   0.540380E+04   0.868963E+00  -0.386467E+02   0.316035E+07   0.299029E+04
   179   0.542866E+04   0.857473E+00  -0.379024E+02   0.314341E+07   0.296514E+04
   180   0.545318E+04   0.846141E+00  -0.371302E+02   0.312660E+07   0.294029E+04
   181   0.547714E+04   0.834968E+00  -0.363302E+02   0.310993E+07   0.291573E+04
   182   0.550061E+04   0.824030E+00  -0.355008E+02   0.309340E+07   0.289146E+04
   183   0.552352E+04   0.813256E+00  -0.346437E+02   0.307699E+07   0.286747E+04
   184   0.554601E+04   0.802720E+00  -0.337580E+02   0.306072E+07   0.284375E+04
   185   0.556802E+04   0.792575E+00  -0.328459E+02   0.304458E+07   0.282029E+04
   186   0.558917E+04   0.782680E+00  -0.319046E+02   0.302857E+07   0.279709E+04
   187   0.561013E+04   0.773179E+00  -0.309355E+02   0.301269E+07   0.277415E+04
   188   0.563053E+04   0.764059E+00  -0.299401E+02   0.299693E+07   0.275144E+04
   189   0.565030E+04   0.755359E+00  -0.289170E+02   0.298130E+07   0.272898E+04
   190   0.566987E+04   0.747132E+00  -0.278683E+02   0.296580E+07   0.270674E+04
   191   0.568852E+04   0.739404E+00  -0.267912E+02   0.295041E+07   0.268472E+04
   192   0.570675E+04   0.732197E+00  -0.256878E+02   0.293515E+07   0.266292E+04
   193   0.572435E+04   0.725560E+00  -0.245596E+02   0.292001E+07   0.264133E+04
   194   0.574154E+04   0.719523E+00  -0.234045E+02   0.290499E+07   0.261993E+04
   195   0.575810E+04   0.714126E+00  -0.222247E+02   0.289009E+07   0.259873E+04
   196   0.577402E+04   0.709407E+00  -0.210194E+02   0.287530E+07   0.257772E+04
   197   0.578946E+04   0.705413E+00  -0.197902E+02   0.286063E+07   0.255688E+04
   198   0.580434E+04   0.702169E+00  -0.185362E+02   0.284607E+07   0.253621E+04
   199   0.581866E+04   0.699713E+00  -0.172583E+02   0.283163E+07   0.251571E+04
   200   0.583242E+04   0.698078E+00  -0.159573E+02   0.281729E+07   0.249537E+04
   201   0.584555E+04   0.697323E+00  -0.146323E+02   0.280307E+07   0.247518E+04
   202   0.585812E+04   0.697460E+00  -0.132849E+02   0.278895E+07   0.245514E+04
   203   0.587007E+04   0.698550E+00  -0.119144E+02   0.277495E+07   0.243524E+04
   204   0.588130E+04   0.700617E+00  -0.105239E+02   0.276105E+07   0.241550E+04
   205   0.589198E+04   0.703707E+00  -0.911109E+01   0.274726E+07   0.239590E+04
   206   0.590195E+04   0.707861E+00  -0.767733E+01   0.273357E+07   0.237644E+04
   207   0.591136E+04   0.713103E+00  -0.622309E+01   0.271999E+07   0.235713E+04
   208   0.591999E+04   0.719487E+00  -0.474895E+01   0.270651E+07   0.233796E+04
   209   0.592799E+04   0.727037E+00  -0.325531E+01   0.269314E+07   0.231894E+04
   210   0.593535E+04   0.735808E+00  -0.174312E+01   0.267987E+07   0.230006E+04
   211   0.594209E+04   0.745831E+00  -0.212462E+00   0.266670E+07   0.228132E+04
   212   0.594804E+04   0.757139E+00   0.133567E+01   0.265363E+07   0.226272E+04
   213   0.595343E+04   0.769778E+00   0.290129E+01   0.264066E+07   0.224425E+04
   214   0.595812E+04   0.783744E+00   0.448314E+01   0.262779E+07   0.222593E+04
   215   0.596218E+04   0.799230E+00   0.608044E+01   0.261501E+07   0.220775E+04
   216   0.596552E+04   0.816054E+00   0.769367E+01   0.260234E+07   0.218970E+04
   217   0.596831E+04   0.834374E+00   0.932077E+01   0.258976E+07   0.217178E+04
   218   0.597040E+04   0.854193E+00   0.109619E+02   0.257727E+07   0.215400E+04
   219   0.597184E+04   0.875512E+00   0.126181E+02   0.256488E+07   0.213636E+04
   220   0.597266E+04   0.898482E+00   0.142847E+02   0.255259E+07   0.211885E+04
   221   0.597285E+04   0.923031E+00   0.159640E+02   0.254038E+07   0.210147E+04
   222   0.597240E+04   0.949310E+00   0.176545E+02   0.252827E+07   0.208422E+04
   223   0.597117E+04   0.977246E+00   0.193568E+02   0.251625E+07   0.206710E+04
   224   0.596945E+04   0.100684E+01   0.210672E+02   0.250432E+07   0.205011E+04
   225   0.596703E+04   0.103825E+01   0.227885E+02   0.249248E+07   0.203325E+04
   226   0.596397E+04   0.107147E+01   0.245172E+02   0.248073E+07   0.201651E+04
   227   0.596021E+04   0.110651E+01   0.262545E+02   0.246906E+07   0.199990E+04
   228   0.595589E+04   0.114336E+01   0.279991E+02   0.245748E+07   0.198342E+04
   229   0.595093E+04   0.118210E+01   0.297492E+02   0.244599E+07   0.196707E+04
   230   0.594527E+04   0.122275E+01   0.315057E+02   0.243458E+07   0.195083E+04
   231   0.593890E+04   0.126536E+01   0.332678E+02   0.242326E+07   0.193472E+04
   232   0.593197E+04   0.130988E+01   0.350339E+02   0.241202E+07   0.191873E+04
   233   0.592441E+04   0.135652E+01   0.368025E+02   0.240086E+07   0.190287E+04
   234   0.591607E+04   0.140514E+01   0.385743E+02   0.238978E+07   0.188712E+04
   235   0.590716E+04   0.145581E+01   0.403478E+02   0.237879E+07   0.187149E+04
   236   0.589755E+04   0.150854E+01   0.421230E+02   0.236787E+07   0.185598E+04
   237   0.588731E+04   0.156341E+01   0.438982E+02   0.235703E+07   0.184059E+04
   238   0.587643E+04   0.162049E+01   0.456735E+02   0.234627E+07   0.182532E+04
   239   0.586499E+04   0.167963E+01   0.474480E+02   0.233559E+07   0.181016E+04
   240   0.585277E+04   0.174091E+01   0.492196E+02   0.232498E+07   0.179511E+04
   241   0.584007E+04   0.180448E+01   0.509889E+02   0.231445E+07   0.178018E+04
   242   0.582673E+04   0.187020E+01   0.527551E+02   0.230399E+07   0.176536E+04
   243   0.581276E+04   0.193822E+01   0.545167E+02   0.229361E+07   0.175066E+04
   244   0.579815E+04   0.200846E+01   0.562744E+02   0.228330E+07   0.173607E+04
   245   0.578292E+04   0.208100E+01   0.580252E+02   0.227306E+07   0.172158E+04
   246   0.576712E+04   0.215584E+01   0.597705E+02   0.226290E+07   0.170721E+04
   247   0.575076E+04   0.223291E+01   0.615080E+02   0.225280E+07   0.169294E+04
   248   0.573377E+04   0.231259E+01   0.632378E+02   0.224277E+07   0.167878E+04
   249   0.571629E+04   0.239435E+01   0.649589E+02   0.223281E+07   0.166473E+04
   250   0.569818E+04   0.247864E+01   0.666700E+02   0.222292E+07   0.165078E+04
   251   0.567958E+04   0.256518E+01   0.683717E+02   0.221309E+07   0.163694E+04
   252   0.566028E+04   0.265418E+01   0.700624E+02   0.220333E+07   0.162320E+04
   253   0.564064E+04   0.274541E+01   0.717407E+02   0.219364E+07   0.160957E+04
   254   0.562036E+04   0.283917E+01   0.734065E+02   0.218401E+07   0.159604E+04
   255   0.559953E+04   0.293517E+01   0.750598E+02   0.217445E+07   0.158261E+04
   256   0.557822E+04   0.303378E+01   0.767004E+02   0.216495E+07   0.156928E+04
   257   0.555643E+04   0.313454E+01   0.783203E+02   0.215551E+07   0.155605E+04
   258   0.553408E+04   0.323783E+01   0.799320E+02   0.214614E+07   0.154291E+04
   259   0.551125E+04   0.334350E+01   0.815206E+02   0.213683E+07   0.152988E+04
   260   0.548801E+04   0.345155E+01   0.831009E+02   0.212758E+07   0.151694E+04
   261   0.546422E+04   0.356190E+01   0.846505E+02   0.211840E+07   0.150410E+04
   262   0.543988E+04   0.367477E+01   0.861918E+02   0.210927E+07   0.149135E+04
   263   0.541536E+04   0.378994E+01   0.877173E+02   0.210021E+07   0.147870E+04
   264   0.539021E+04   0.390748E+01   0.892195E+02   0.209120E+07   0.146614E+04
   265   0.536451E+04   0.402732E+01   0.906909E+02   0.208226E+07   0.145367E+04
   266   0.533848E+04   0.414968E+01   0.921537E+02   0.207337E+07   0.144130E+04
   267   0.531190E+04   0.427419E+01   0.935857E+02   0.206455E+07   0.142901E+04
   268   0.528492E+04   0.440121E+01   0.950017E+02   0.205578E+07   0.141681E+04
   269   0.525739E+04   0.453045E+01   0.963941E+02   0.204707E+07   0.140471E+04
   270   0.522961E+04   0.466199E+01   0.977630E+02   0.203841E+07   0.139269E+04
   271   0.520136E+04   0.479574E+01   0.991083E+02   0.202981E+07   0.138076E+04
   272   0.517286E+04   0.493200E+01   0.100422E+03   0.202127E+07   0.136891E+04
   273   0.514388E+04   0.507017E+01   0.101720E+03   0.201279E+07   0.135715E+04
   274   0.511458E+04   0.521086E+01   0.102980E+03   0.200436E+07   0.134548E+04
   275   0.508489E+04   0.535353E+01   0.104223E+03   0.199598E+07   0.133388E+04
   276   0.505495E+04   0.549842E+01   0.105427E+03   0.198766E+07   0.132237E+04
   277   0.502453E+04   0.564551E+01   0.106615E+03   0.197939E+07   0.131094E+04
   278   0.499388E+04   0.579474E+01   0.107765E+03   0.197117E+07   0.129960E+04
   279   0.496290E+04   0.594602E+01   0.108883E+03   0.196301E+07   0.128833E+04
   280   0.493160E+04   0.609936E+01   0.109984E+03   0.195490E+07   0.127714E+04
   281   0.490013E+04   0.625484E+01   0.111046E+03   0.194684E+07   0.126603E+04
   282   0.486820E+04   0.641214E+01   0.112077E+03   0.193883E+07   0.125499E+04
   283   0.483610E+04   0.657150E+01   0.113077E+03   0.193088E+07   0.124404E+04
   284   0.480375E+04   0.673283E+01   0.114045E+03   0.192297E+07   0.123315E+04
   285   0.477116E+04   0.689614E+01   0.114981E+03   0.191511E+07   0.122235E+04
   286   0.473826E+04   0.706128E+01   0.115879E+03   0.190730E+07   0.121161E+04
   287   0.470511E+04   0.722824E+01   0.116752E+03   0.189954E+07   0.120095E+04
   288   0.467180E+04   0.739703E+01   0.117586E+03   0.189183E+07   0.119036E+04
   289   0.463825E+04   0.756757E+01   0.118388E+03   0.188416E+07   0.117984E+04
   290   0.460454E+04   0.773971E+01   0.119158E+03   0.187655E+07   0.116940E+04
   291   0.457066E+04   0.791419E+01   0.119882E+03   0.186897E+07   0.115902E+04
   292   0.453632E+04   0.808989E+01   0.120581E+03   0.186145E+07   0.114870E+04
   293   0.450212E+04   0.826645E+01   0.121233E+03   0.185397E+07   0.113846E+04
   294   0.446760E+04   0.844534E+01   0.121861E+03   0.184653E+07   0.112828E+04
   295   0.443314E+04   0.862509E+01   0.122442E+03   0.183914E+07   0.111817E+04
   296   0.439838E+04   0.880717E+01   0.122991E+03   0.183180E+07   0.110813E+04
   297   0.436353E+04   0.898936E+01   0.123508E+03   0.182449E+07   0.109814E+04
   298   0.432844E+04   0.917388E+01   0.123978E+03   0.181724E+07   0.108822E+04
   299   0.429335E+04   0.935999E+01   0.124408E+03   0.181002E+07   0.107836E+04
   300   0.425809E+04   0.954620E+01   0.124799E+03   0.180284E+07   0.106857E+04
   301   0.422275E+04   0.973400E+01   0.125157E+03   0.179571E+07   0.105883E+04
   302   0.418741E+04   0.992263E+01   0.125483E+03   0.178862E+07   0.104915E+04
   303   0.415198E+04   0.101128E+02   0.125762E+03   0.178156E+07   0.103954E+04
   304   0.411647E+04   0.103046E+02   0.125994E+03   0.177455E+07   0.102998E+04
   305   0.408095E+04   0.104965E+02   0.126194E+03   0.176758E+07   0.102049E+04
   306   0.404535E+04   0.106892E+02   0.126354E+03   0.176065E+07   0.101106E+04
   307   0.400975E+04   0.108827E+02   0.126467E+03   0.175376E+07   0.100168E+04
   308   0.397414E+04   0.110785E+02   0.126555E+03   0.174691E+07   0.992375E+03
   309   0.393860E+04   0.112736E+02   0.126589E+03   0.174010E+07   0.983127E+03
   310   0.390298E+04   0.114687E+02   0.126591E+03   0.173332E+07   0.973941E+03
   311   0.386743E+04   0.116662E+02   0.126545E+03   0.172659E+07   0.964817E+03
   312   0.383196E+04   0.118629E+02   0.126467E+03   0.171989E+07   0.955756E+03
   313   0.379648E+04   0.120604E+02   0.126343E+03   0.171323E+07   0.946757E+03
   314   0.376108E+04   0.122587E+02   0.126186E+03   0.170661E+07   0.937821E+03
   315   0.372575E+04   0.124563E+02   0.125982E+03   0.170003E+07   0.928948E+03
   316   0.369050E+04   0.126547E+02   0.125738E+03   0.169348E+07   0.920138E+03
   317   0.365532E+04   0.128523E+02   0.125455E+03   0.168697E+07   0.911391E+03
   318   0.362022E+04   0.130515E+02   0.125132E+03   0.168050E+07   0.902708E+03
   319   0.358527E+04   0.132499E+02   0.124770E+03   0.167406E+07   0.894089E+03
   320   0.355047E+04   0.134483E+02   0.124376E+03   0.166766E+07   0.885533E+03
   321   0.351575E+04   0.136474E+02   0.123934E+03   0.166130E+07   0.877042E+03
