#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   429   0.176557E+04  -0.496152E+02   0.139603E-04  -0.496152E+02   0.196400E+02   0.163269E-05   0.139603E-04   0.163269E-05   0.245068E-07
   430   0.177162E+04  -0.509409E+02   0.136701E-04  -0.509409E+02   0.195121E+02   0.164157E-05   0.136701E-04   0.164157E-05   0.244256E-07
   431   0.177789E+04  -0.522372E+02   0.133824E-04  -0.522372E+02   0.193803E+02   0.165013E-05   0.133824E-04   0.165013E-05   0.243449E-07
   432   0.178431E+04  -0.535047E+02   0.130972E-04  -0.535047E+02   0.192456E+02   0.165833E-05   0.130972E-04   0.165833E-05   0.242644E-07
   433   0.179112E+04  -0.547405E+02   0.128146E-04  -0.547405E+02   0.191093E+02   0.166616E-05   0.128146E-04   0.166616E-05   0.241844E-07
   434   0.179808E+04  -0.559475E+02   0.125349E-04  -0.559475E+02   0.189692E+02   0.167357E-05   0.125349E-04   0.167357E-05   0.241047E-07
   435   0.180527E+04  -0.571235E+02   0.122581E-04  -0.571235E+02   0.188276E+02   0.168055E-05   0.122581E-04   0.168055E-05   0.240253E-07
   436   0.181276E+04  -0.582685E+02   0.119843E-04  -0.582685E+02   0.186829E+02   0.168707E-05   0.119843E-04   0.168707E-05   0.239463E-07
   437   0.182049E+04  -0.593809E+02   0.117137E-04  -0.593809E+02   0.185353E+02   0.169310E-05   0.117137E-04   0.169310E-05   0.238677E-07
   438   0.182837E+04  -0.604609E+02   0.114464E-04  -0.604609E+02   0.183853E+02   0.169861E-05   0.114464E-04   0.169861E-05   0.237894E-07
   439   0.183655E+04  -0.615097E+02   0.111825E-04  -0.615097E+02   0.182338E+02   0.170358E-05   0.111825E-04   0.170358E-05   0.237114E-07
   440   0.184488E+04  -0.625245E+02   0.109221E-04  -0.625245E+02   0.180792E+02   0.170797E-05   0.109221E-04   0.170797E-05   0.236338E-07
   441   0.185345E+04  -0.635075E+02   0.106653E-04  -0.635075E+02   0.179224E+02   0.171177E-05   0.106653E-04   0.171177E-05   0.235566E-07
   442   0.186209E+04  -0.644564E+02   0.104123E-04  -0.644564E+02   0.177633E+02   0.171495E-05   0.104123E-04   0.171495E-05   0.234797E-07
   443   0.187104E+04  -0.653719E+02   0.101632E-04  -0.653719E+02   0.176026E+02   0.171747E-05   0.101632E-04   0.171747E-05   0.234031E-07
   444   0.188015E+04  -0.662526E+02   0.991813E-05  -0.662526E+02   0.174404E+02   0.171932E-05   0.991813E-05   0.171932E-05   0.233269E-07
   445   0.188940E+04  -0.670993E+02   0.967716E-05  -0.670993E+02   0.172744E+02   0.172046E-05   0.967716E-05   0.172046E-05   0.232510E-07
   446   0.189874E+04  -0.679102E+02   0.944043E-05  -0.679102E+02   0.171084E+02   0.172087E-05   0.944043E-05   0.172087E-05   0.231754E-07
   447   0.190830E+04  -0.686878E+02   0.920808E-05  -0.686878E+02   0.169409E+02   0.172052E-05   0.920808E-05   0.172052E-05   0.231002E-07
   448   0.191795E+04  -0.694305E+02   0.898021E-05  -0.694305E+02   0.167703E+02   0.171938E-05   0.898021E-05   0.171938E-05   0.230253E-07
   449   0.192782E+04  -0.701369E+02   0.875695E-05  -0.701369E+02   0.165989E+02   0.171743E-05   0.875695E-05   0.171743E-05   0.229507E-07
   450   0.193784E+04  -0.708090E+02   0.853842E-05  -0.708090E+02   0.164268E+02   0.171463E-05   0.853842E-05   0.171463E-05   0.228765E-07
   451   0.194795E+04  -0.714447E+02   0.832471E-05  -0.714447E+02   0.162523E+02   0.171098E-05   0.832471E-05   0.171098E-05   0.228025E-07
   452   0.195813E+04  -0.720463E+02   0.811579E-05  -0.720463E+02   0.160771E+02   0.170648E-05   0.811579E-05   0.170648E-05   0.227290E-07
   453   0.196854E+04  -0.726114E+02   0.791160E-05  -0.726114E+02   0.159011E+02   0.170116E-05   0.791160E-05   0.170116E-05   0.226557E-07
   454   0.197895E+04  -0.731416E+02   0.771209E-05  -0.731416E+02   0.157236E+02   0.169503E-05   0.771209E-05   0.169503E-05   0.225827E-07
   455   0.198945E+04  -0.736369E+02   0.751718E-05  -0.736369E+02   0.155452E+02   0.168811E-05   0.751718E-05   0.168811E-05   0.225101E-07
   456   0.200017E+04  -0.740906E+02   0.732683E-05  -0.740906E+02   0.153654E+02   0.168043E-05   0.732683E-05   0.168043E-05   0.224378E-07
   457   0.201081E+04  -0.745168E+02   0.714097E-05  -0.745168E+02   0.151855E+02   0.167201E-05   0.714097E-05   0.167201E-05   0.223658E-07
   458   0.202162E+04  -0.748970E+02   0.695954E-05  -0.748970E+02   0.150049E+02   0.166287E-05   0.695954E-05   0.166287E-05   0.222941E-07
   459   0.203250E+04  -0.752467E+02   0.678248E-05  -0.752467E+02   0.148242E+02   0.165303E-05   0.678248E-05   0.165303E-05   0.222228E-07
   460   0.204345E+04  -0.755600E+02   0.660974E-05  -0.755600E+02   0.146420E+02   0.164250E-05   0.660974E-05   0.164250E-05   0.221517E-07
   461   0.205441E+04  -0.758376E+02   0.644125E-05  -0.758376E+02   0.144598E+02   0.163132E-05   0.644125E-05   0.163132E-05   0.220810E-07
   462   0.206545E+04  -0.760737E+02   0.627695E-05  -0.760737E+02   0.142768E+02   0.161949E-05   0.627695E-05   0.161949E-05   0.220105E-07
   463   0.207649E+04  -0.762868E+02   0.611679E-05  -0.762868E+02   0.140945E+02   0.160705E-05   0.611679E-05   0.160705E-05   0.219404E-07
   464   0.208753E+04  -0.764471E+02   0.596070E-05  -0.764471E+02   0.139122E+02   0.159402E-05   0.596070E-05   0.159402E-05   0.218706E-07
   465   0.209858E+04  -0.765844E+02   0.580863E-05  -0.765844E+02   0.137299E+02   0.158040E-05   0.580863E-05   0.158040E-05   0.218011E-07
   466   0.210970E+04  -0.766764E+02   0.566051E-05  -0.766764E+02   0.135469E+02   0.156623E-05   0.566051E-05   0.156623E-05   0.217319E-07
   467   0.212090E+04  -0.767380E+02   0.551629E-05  -0.767380E+02   0.133646E+02   0.155153E-05   0.551629E-05   0.155153E-05   0.216630E-07
   468   0.213202E+04  -0.767617E+02   0.537590E-05  -0.767617E+02   0.131830E+02   0.153631E-05   0.537590E-05   0.153631E-05   0.215944E-07
   469   0.214315E+04  -0.767550E+02   0.523929E-05  -0.767550E+02   0.130006E+02   0.152060E-05   0.523929E-05   0.152060E-05   0.215260E-07
   470   0.215436E+04  -0.767105E+02   0.510639E-05  -0.767105E+02   0.128198E+02   0.150442E-05   0.510639E-05   0.150442E-05   0.214580E-07
   471   0.216534E+04  -0.766281E+02   0.497715E-05  -0.766281E+02   0.126404E+02   0.148778E-05   0.497715E-05   0.148778E-05   0.213903E-07
   472   0.217647E+04  -0.765152E+02   0.485151E-05  -0.765152E+02   0.124610E+02   0.147072E-05   0.485151E-05   0.147072E-05   0.213229E-07
   473   0.218753E+04  -0.763646E+02   0.472940E-05  -0.763646E+02   0.122823E+02   0.145324E-05   0.472940E-05   0.145324E-05   0.212557E-07
   474   0.219859E+04  -0.761835E+02   0.461077E-05  -0.761835E+02   0.121052E+02   0.143538E-05   0.461077E-05   0.143538E-05   0.211889E-07
   475   0.220966E+04  -0.759645E+02   0.449556E-05  -0.759645E+02   0.119280E+02   0.141715E-05   0.449556E-05   0.141715E-05   0.211223E-07
   476   0.222057E+04  -0.757100E+02   0.438371E-05  -0.757100E+02   0.117531E+02   0.139857E-05   0.438371E-05   0.139857E-05   0.210561E-07
   477   0.223141E+04  -0.754295E+02   0.427515E-05  -0.754295E+02   0.115790E+02   0.137967E-05   0.427515E-05   0.137967E-05   0.209901E-07
   478   0.224225E+04  -0.751044E+02   0.416983E-05  -0.751044E+02   0.114056E+02   0.136046E-05   0.416983E-05   0.136046E-05   0.209244E-07
   479   0.225302E+04  -0.747594E+02   0.406770E-05  -0.747594E+02   0.112344E+02   0.134096E-05   0.406770E-05   0.134096E-05   0.208590E-07
   480   0.226371E+04  -0.743750E+02   0.396868E-05  -0.743750E+02   0.110648E+02   0.132120E-05   0.396868E-05   0.132120E-05   0.207939E-07
   481   0.227433E+04  -0.739551E+02   0.387272E-05  -0.739551E+02   0.108966E+02   0.130120E-05   0.387272E-05   0.130120E-05   0.207290E-07
   482   0.228495E+04  -0.735055E+02   0.377976E-05  -0.735055E+02   0.107307E+02   0.128097E-05   0.377976E-05   0.128097E-05   0.206644E-07
   483   0.229535E+04  -0.730285E+02   0.368974E-05  -0.730285E+02   0.105663E+02   0.126055E-05   0.368974E-05   0.126055E-05   0.206001E-07
   484   0.230559E+04  -0.725181E+02   0.360260E-05  -0.725181E+02   0.104042E+02   0.123994E-05   0.360260E-05   0.123994E-05   0.205361E-07
   485   0.231591E+04  -0.719758E+02   0.351828E-05  -0.719758E+02   0.102436E+02   0.121917E-05   0.351828E-05   0.121917E-05   0.204723E-07
   486   0.232609E+04  -0.714039E+02   0.343672E-05  -0.714039E+02   0.100859E+02   0.119827E-05   0.343672E-05   0.119827E-05   0.204089E-07
   487   0.233611E+04  -0.708023E+02   0.335786E-05  -0.708023E+02   0.993057E+01   0.117724E-05   0.335786E-05   0.117724E-05   0.203457E-07
   488   0.234598E+04  -0.701703E+02   0.328165E-05  -0.701703E+02   0.977672E+01   0.115612E-05   0.328165E-05   0.115612E-05   0.202827E-07
   489   0.235578E+04  -0.695095E+02   0.320802E-05  -0.695095E+02   0.962589E+01   0.113493E-05   0.320802E-05   0.113493E-05   0.202200E-07
   490   0.236550E+04  -0.688190E+02   0.313690E-05  -0.688190E+02   0.947806E+01   0.111367E-05   0.313690E-05   0.111367E-05   0.201576E-07
   491   0.237492E+04  -0.681019E+02   0.306826E-05  -0.681019E+02   0.933251E+01   0.109238E-05   0.306826E-05   0.109238E-05   0.200955E-07
   492   0.238434E+04  -0.673573E+02   0.300201E-05  -0.673573E+02   0.918997E+01   0.107108E-05   0.300201E-05   0.107108E-05   0.200336E-07
   493   0.239361E+04  -0.665839E+02   0.293811E-05  -0.665839E+02   0.904896E+01   0.104978E-05   0.293811E-05   0.104978E-05   0.199720E-07
   494   0.240273E+04  -0.657853E+02   0.287649E-05  -0.657853E+02   0.891245E+01   0.102851E-05   0.287649E-05   0.102851E-05   0.199106E-07
   495   0.241163E+04  -0.649600E+02   0.281709E-05  -0.649600E+02   0.877823E+01   0.100729E-05   0.281709E-05   0.100729E-05   0.198495E-07
   496   0.242037E+04  -0.641096E+02   0.275986E-05  -0.641096E+02   0.864776E+01   0.986142E-06   0.275986E-05   0.986142E-06   0.197887E-07
   497   0.242896E+04  -0.632333E+02   0.270473E-05  -0.632333E+02   0.852033E+01   0.965080E-06   0.270473E-05   0.965080E-06   0.197281E-07
   498   0.243740E+04  -0.623340E+02   0.265165E-05  -0.623340E+02   0.839518E+01   0.944129E-06   0.265165E-05   0.944129E-06   0.196678E-07
   499   0.244577E+04  -0.614088E+02   0.260055E-05  -0.614088E+02   0.827455E+01   0.923310E-06   0.260055E-05   0.923310E-06   0.196077E-07
   500   0.245391E+04  -0.604622E+02   0.255138E-05  -0.604622E+02   0.815620E+01   0.902643E-06   0.255138E-05   0.902643E-06   0.195479E-07
   501   0.246175E+04  -0.594927E+02   0.250408E-05  -0.594927E+02   0.804238E+01   0.882146E-06   0.250408E-05   0.882146E-06   0.194883E-07
   502   0.246958E+04  -0.585003E+02   0.245862E-05  -0.585003E+02   0.793234E+01   0.861818E-06   0.245862E-05   0.861818E-06   0.194289E-07
   503   0.247712E+04  -0.574872E+02   0.241500E-05  -0.574872E+02   0.782533E+01   0.841657E-06   0.241500E-05   0.841657E-06   0.193699E-07
   504   0.248443E+04  -0.564519E+02   0.237319E-05  -0.564519E+02   0.772210E+01   0.821659E-06   0.237319E-05   0.821659E-06   0.193110E-07
   505   0.249173E+04  -0.553983E+02   0.233318E-05  -0.553983E+02   0.762340E+01   0.801822E-06   0.233318E-05   0.801822E-06   0.192524E-07
   506   0.249866E+04  -0.543240E+02   0.229494E-05  -0.543240E+02   0.752863E+01   0.782142E-06   0.229494E-05   0.782142E-06   0.191941E-07
   507   0.250552E+04  -0.532314E+02   0.225846E-05  -0.532314E+02   0.743750E+01   0.762616E-06   0.225846E-05   0.762616E-06   0.191359E-07
   508   0.251207E+04  -0.521197E+02   0.222373E-05  -0.521197E+02   0.735104E+01   0.743240E-06   0.222373E-05   0.743240E-06   0.190781E-07
   509   0.251847E+04  -0.509918E+02   0.219072E-05  -0.509918E+02   0.726830E+01   0.724012E-06   0.219072E-05   0.724012E-06   0.190205E-07
   510   0.252457E+04  -0.498472E+02   0.215942E-05  -0.498472E+02   0.718994E+01   0.704927E-06   0.215942E-05   0.704927E-06   0.189631E-07
   511   0.253060E+04  -0.486857E+02   0.212981E-05  -0.486857E+02   0.711567E+01   0.685984E-06   0.212981E-05   0.685984E-06   0.189059E-07
   512   0.253632E+04  -0.475088E+02   0.210187E-05  -0.475088E+02   0.704593E+01   0.667178E-06   0.210187E-05   0.667178E-06   0.188490E-07
   513   0.254189E+04  -0.463182E+02   0.207558E-05  -0.463182E+02   0.698050E+01   0.648507E-06   0.207558E-05   0.648507E-06   0.187923E-07
   514   0.254723E+04  -0.451138E+02   0.205094E-05  -0.451138E+02   0.691969E+01   0.629967E-06   0.205094E-05   0.629967E-06   0.187359E-07
   515   0.255235E+04  -0.438955E+02   0.202791E-05  -0.438955E+02   0.686341E+01   0.611554E-06   0.202791E-05   0.611554E-06   0.186797E-07
   516   0.255724E+04  -0.426650E+02   0.200648E-05  -0.426650E+02   0.681174E+01   0.593267E-06   0.200648E-05   0.593267E-06   0.186237E-07
   517   0.256184E+04  -0.414230E+02   0.198664E-05  -0.414230E+02   0.676484E+01   0.575101E-06   0.198664E-05   0.575101E-06   0.185680E-07
   518   0.256627E+04  -0.401702E+02   0.196837E-05  -0.401702E+02   0.672255E+01   0.557053E-06   0.196837E-05   0.557053E-06   0.185125E-07
   519   0.257056E+04  -0.389058E+02   0.195165E-05  -0.389058E+02   0.668510E+01   0.539121E-06   0.195165E-05   0.539121E-06   0.184572E-07
   520   0.257455E+04  -0.376330E+02   0.193645E-05  -0.376330E+02   0.665242E+01   0.521300E-06   0.193645E-05   0.521300E-06   0.184022E-07
   521   0.257823E+04  -0.363517E+02   0.192278E-05  -0.363517E+02   0.662458E+01   0.503587E-06   0.192278E-05   0.503587E-06   0.183474E-07
   522   0.258169E+04  -0.350619E+02   0.191060E-05  -0.350619E+02   0.660181E+01   0.485981E-06   0.191060E-05   0.485981E-06   0.182928E-07
   523   0.258500E+04  -0.337652E+02   0.189989E-05  -0.337652E+02   0.658395E+01   0.468476E-06   0.189989E-05   0.468476E-06   0.182384E-07
   524   0.258808E+04  -0.324622E+02   0.189065E-05  -0.324622E+02   0.657102E+01   0.451070E-06   0.189065E-05   0.451070E-06   0.181843E-07
   525   0.259078E+04  -0.311523E+02   0.188286E-05  -0.311523E+02   0.656315E+01   0.433759E-06   0.188286E-05   0.433759E-06   0.181304E-07
   526   0.259334E+04  -0.298377E+02   0.187649E-05  -0.298377E+02   0.656036E+01   0.416541E-06   0.187649E-05   0.416541E-06   0.180767E-07
   527   0.259581E+04  -0.285191E+02   0.187153E-05  -0.285191E+02   0.656264E+01   0.399413E-06   0.187153E-05   0.399413E-06   0.180232E-07
   528   0.259791E+04  -0.271982E+02   0.186796E-05  -0.271982E+02   0.656999E+01   0.382370E-06   0.186796E-05   0.382370E-06   0.179700E-07
   529   0.259978E+04  -0.258733E+02   0.186577E-05  -0.258733E+02   0.658271E+01   0.365410E-06   0.186577E-05   0.365410E-06   0.179170E-07
   530   0.260135E+04  -0.245482E+02   0.186493E-05  -0.245482E+02   0.660059E+01   0.348529E-06   0.186493E-05   0.348529E-06   0.178642E-07
   531   0.260292E+04  -0.232200E+02   0.186543E-05  -0.232200E+02   0.662354E+01   0.331725E-06   0.186543E-05   0.331725E-06   0.178116E-07
   532   0.260404E+04  -0.218924E+02   0.186725E-05  -0.218924E+02   0.665186E+01   0.314994E-06   0.186725E-05   0.314994E-06   0.177593E-07
   533   0.260493E+04  -0.205654E+02   0.187037E-05  -0.205654E+02   0.668542E+01   0.298332E-06   0.187037E-05   0.298332E-06   0.177071E-07
   534   0.260560E+04  -0.192398E+02   0.187479E-05  -0.192398E+02   0.672428E+01   0.281737E-06   0.187479E-05   0.281737E-06   0.176552E-07
   535   0.260603E+04  -0.179163E+02   0.188047E-05  -0.179163E+02   0.676851E+01   0.265206E-06   0.188047E-05   0.265206E-06   0.176035E-07
   536   0.260624E+04  -0.165950E+02   0.188740E-05  -0.165950E+02   0.681798E+01   0.248734E-06   0.188740E-05   0.248734E-06   0.175520E-07
   537   0.260630E+04  -0.152773E+02   0.189556E-05  -0.152773E+02   0.687276E+01   0.232319E-06   0.189556E-05   0.232319E-06   0.175007E-07
   538   0.260598E+04  -0.139640E+02   0.190494E-05  -0.139640E+02   0.693299E+01   0.215958E-06   0.190494E-05   0.215958E-06   0.174496E-07
   539   0.260551E+04  -0.126559E+02   0.191552E-05  -0.126559E+02   0.699838E+01   0.199648E-06   0.191552E-05   0.199648E-06   0.173988E-07
   540   0.260482E+04  -0.113537E+02   0.192728E-05  -0.113537E+02   0.706939E+01   0.183384E-06   0.192728E-05   0.183384E-06   0.173481E-07
   541   0.260382E+04  -0.100574E+02   0.194020E-05  -0.100574E+02   0.714555E+01   0.167165E-06   0.194020E-05   0.167165E-06   0.172977E-07
   542   0.260267E+04  -0.876938E+01   0.195427E-05  -0.876938E+01   0.722711E+01   0.150986E-06   0.195427E-05   0.150986E-06   0.172475E-07
   543   0.260121E+04  -0.748907E+01   0.196947E-05  -0.748907E+01   0.731412E+01   0.134845E-06   0.196947E-05   0.134845E-06   0.171974E-07
   544   0.259961E+04  -0.621751E+01   0.198578E-05  -0.621751E+01   0.740646E+01   0.118737E-06   0.198578E-05   0.118737E-06   0.171476E-07
   545   0.259770E+04  -0.495529E+01   0.200318E-05  -0.495529E+01   0.750411E+01   0.102661E-06   0.200318E-05   0.102661E-06   0.170980E-07
   546   0.259564E+04  -0.370348E+01   0.202165E-05  -0.370348E+01   0.760685E+01   0.866131E-07   0.202165E-05   0.866131E-07   0.170486E-07
   547   0.259328E+04  -0.246238E+01   0.204119E-05  -0.246238E+01   0.771492E+01   0.705893E-07   0.204119E-05   0.705893E-07   0.169994E-07
   548   0.259077E+04  -0.123306E+01   0.206176E-05  -0.123306E+01   0.782830E+01   0.545869E-07   0.206176E-05   0.545869E-07   0.169504E-07
   549   0.258803E+04  -0.162201E-01   0.208336E-05  -0.162201E-01   0.794701E+01   0.386026E-07   0.208336E-05   0.386026E-07   0.169016E-07
   550   0.258506E+04   0.118753E+01   0.210596E-05   0.118753E+01   0.807104E+01   0.226331E-07   0.210596E-05   0.226331E-07   0.168530E-07
   551   0.258193E+04   0.237758E+01   0.212955E-05   0.237758E+01   0.820040E+01   0.667611E-08   0.212955E-05   0.667611E-08   0.168046E-07
   552   0.257851E+04   0.355282E+01   0.215412E-05   0.355282E+01   0.833507E+01  -0.926698E-08   0.215412E-05  -0.926698E-08   0.167564E-07
   553   0.257494E+04   0.471302E+01   0.217965E-05   0.471302E+01   0.847359E+01  -0.251940E-07   0.217965E-05  -0.251940E-07   0.167084E-07
   554   0.257113E+04   0.585734E+01   0.220614E-05   0.585734E+01   0.861890E+01  -0.411026E-07   0.220614E-05  -0.411026E-07   0.166606E-07
   555   0.256710E+04   0.698497E+01   0.223357E-05   0.698497E+01   0.876879E+01  -0.569906E-07   0.223357E-05  -0.569906E-07   0.166130E-07
   556   0.256285E+04   0.809573E+01   0.226192E-05   0.809573E+01   0.892400E+01  -0.728558E-07   0.226192E-05  -0.728558E-07   0.165656E-07
   557   0.255844E+04   0.918783E+01   0.229120E-05   0.918783E+01   0.908378E+01  -0.886960E-07   0.229120E-05  -0.886960E-07   0.165184E-07
   558   0.255380E+04   0.102618E+02   0.232139E-05   0.102618E+02   0.924961E+01  -0.104509E-06   0.232139E-05  -0.104509E-06   0.164713E-07
   559   0.254894E+04   0.113170E+02   0.235247E-05   0.113170E+02   0.941927E+01  -0.120292E-06   0.235247E-05  -0.120292E-06   0.164245E-07
   560   0.254399E+04   0.123519E+02   0.238443E-05   0.123519E+02   0.959349E+01  -0.136043E-06   0.238443E-05  -0.136043E-06   0.163779E-07
   561   0.253868E+04   0.133664E+02   0.241727E-05   0.133664E+02   0.977301E+01  -0.151761E-06   0.241727E-05  -0.151761E-06   0.163314E-07
   562   0.253336E+04   0.143598E+02   0.245097E-05   0.143598E+02   0.995784E+01  -0.167442E-06   0.245097E-05  -0.167442E-06   0.162852E-07
   563   0.252781E+04   0.153336E+02   0.248552E-05   0.153336E+02   0.101465E+02  -0.183085E-06   0.248552E-05  -0.183085E-06   0.162391E-07
   564   0.252211E+04   0.162825E+02   0.252091E-05   0.162825E+02   0.103412E+02  -0.198686E-06   0.252091E-05  -0.198686E-06   0.161932E-07
   565   0.251619E+04   0.172103E+02   0.255713E-05   0.172103E+02   0.105389E+02  -0.214245E-06   0.255713E-05  -0.214245E-06   0.161475E-07
   566   0.251011E+04   0.181140E+02   0.259417E-05   0.181140E+02   0.107420E+02  -0.229759E-06   0.259417E-05  -0.229759E-06   0.161020E-07
   567   0.250388E+04   0.189942E+02   0.263200E-05   0.189942E+02   0.109489E+02  -0.245225E-06   0.263200E-05  -0.245225E-06   0.160567E-07
   568   0.249750E+04   0.198496E+02   0.267064E-05   0.198496E+02   0.111610E+02  -0.260641E-06   0.267064E-05  -0.260641E-06   0.160115E-07
   569   0.249090E+04   0.206823E+02   0.271005E-05   0.206823E+02   0.113777E+02  -0.276005E-06   0.271005E-05  -0.276005E-06   0.159666E-07
   570   0.248421E+04   0.214871E+02   0.275023E-05   0.214871E+02   0.115983E+02  -0.291315E-06   0.275023E-05  -0.291315E-06   0.159218E-07
   571   0.247730E+04   0.222662E+02   0.279118E-05   0.222662E+02   0.118233E+02  -0.306569E-06   0.279118E-05  -0.306569E-06   0.158772E-07
   572   0.247024E+04   0.230196E+02   0.283287E-05   0.230196E+02   0.120522E+02  -0.321764E-06   0.283287E-05  -0.321764E-06   0.158328E-07
   573   0.246310E+04   0.237451E+02   0.287529E-05   0.237451E+02   0.122848E+02  -0.336898E-06   0.287529E-05  -0.336898E-06   0.157886E-07
   574   0.245581E+04   0.244442E+02   0.291844E-05   0.244442E+02   0.125220E+02  -0.351968E-06   0.291844E-05  -0.351968E-06   0.157446E-07
   575   0.244837E+04   0.251145E+02   0.296231E-05   0.251145E+02   0.127623E+02  -0.366974E-06   0.296231E-05  -0.366974E-06   0.157007E-07
   576   0.244085E+04   0.257576E+02   0.300688E-05   0.257576E+02   0.130071E+02  -0.381911E-06   0.300688E-05  -0.381911E-06   0.156570E-07
   577   0.243311E+04   0.263720E+02   0.305213E-05   0.263720E+02   0.132556E+02  -0.396779E-06   0.305213E-05  -0.396779E-06   0.156135E-07
   578   0.242529E+04   0.269569E+02   0.309807E-05   0.269569E+02   0.135072E+02  -0.411574E-06   0.309807E-05  -0.411574E-06   0.155702E-07
   579   0.241739E+04   0.275130E+02   0.314467E-05   0.275130E+02   0.137634E+02  -0.426296E-06   0.314467E-05  -0.426296E-06   0.155270E-07
   580   0.240942E+04   0.280382E+02   0.319193E-05   0.280382E+02   0.140226E+02  -0.440940E-06   0.319193E-05  -0.440940E-06   0.154840E-07
   581   0.240115E+04   0.285345E+02   0.323983E-05   0.285345E+02   0.142848E+02  -0.455506E-06   0.323983E-05  -0.455506E-06   0.154412E-07
   582   0.239287E+04   0.289999E+02   0.328837E-05   0.289999E+02   0.145508E+02  -0.469990E-06   0.328837E-05  -0.469990E-06   0.153986E-07
   583   0.238452E+04   0.294334E+02   0.333752E-05   0.294334E+02   0.148199E+02  -0.484391E-06   0.333752E-05  -0.484391E-06   0.153562E-07
   584   0.237609E+04   0.298367E+02   0.338729E-05   0.298367E+02   0.150920E+02  -0.498706E-06   0.338729E-05  -0.498706E-06   0.153139E-07
   585   0.236759E+04   0.302081E+02   0.343766E-05   0.302081E+02   0.153671E+02  -0.512934E-06   0.343766E-05  -0.512934E-06   0.152717E-07
   586   0.235893E+04   0.305478E+02   0.348861E-05   0.305478E+02   0.156445E+02  -0.527071E-06   0.348861E-05  -0.527071E-06   0.152298E-07
   587   0.235028E+04   0.308556E+02   0.354014E-05   0.308556E+02   0.159257E+02  -0.541117E-06   0.354014E-05  -0.541117E-06   0.151880E-07
   588   0.234147E+04   0.311300E+02   0.359224E-05   0.311300E+02   0.162092E+02  -0.555067E-06   0.359224E-05  -0.555067E-06   0.151464E-07
   589   0.233259E+04   0.313727E+02   0.364488E-05   0.313727E+02   0.164957E+02  -0.568921E-06   0.364488E-05  -0.568921E-06   0.151050E-07
   590   0.232363E+04   0.315827E+02   0.369807E-05   0.315827E+02   0.167837E+02  -0.582675E-06   0.369807E-05  -0.582675E-06   0.150637E-07
   591   0.231467E+04   0.317593E+02   0.375179E-05   0.317593E+02   0.170755E+02  -0.596329E-06   0.375179E-05  -0.596329E-06   0.150226E-07
   592   0.230563E+04   0.319018E+02   0.380603E-05   0.319018E+02   0.173681E+02  -0.609878E-06   0.380603E-05  -0.609878E-06   0.149816E-07
   593   0.229652E+04   0.320124E+02   0.386077E-05   0.320124E+02   0.176644E+02  -0.623322E-06   0.386077E-05  -0.623322E-06   0.149409E-07
   594   0.228726E+04   0.320881E+02   0.391601E-05   0.320881E+02   0.179623E+02  -0.636658E-06   0.391601E-05  -0.636658E-06   0.149002E-07
   595   0.227800E+04   0.321311E+02   0.397174E-05   0.321311E+02   0.182610E+02  -0.649884E-06   0.397174E-05  -0.649884E-06   0.148598E-07
   596   0.226881E+04   0.321392E+02   0.402794E-05   0.321392E+02   0.185634E+02  -0.662997E-06   0.402794E-05  -0.662997E-06   0.148195E-07
   597   0.225954E+04   0.321139E+02   0.408460E-05   0.321139E+02   0.188651E+02  -0.675995E-06   0.408460E-05  -0.675995E-06   0.147794E-07
   598   0.225042E+04   0.320544E+02   0.414171E-05   0.320544E+02   0.191699E+02  -0.688876E-06   0.414171E-05  -0.688876E-06   0.147394E-07
   599   0.224116E+04   0.319613E+02   0.419925E-05   0.319613E+02   0.194761E+02  -0.701638E-06   0.419925E-05  -0.701638E-06   0.146996E-07
   600   0.223181E+04   0.318334E+02   0.425723E-05   0.318334E+02   0.197839E+02  -0.714279E-06   0.425723E-05  -0.714279E-06   0.146599E-07
   601   0.222247E+04   0.316711E+02   0.431562E-05   0.316711E+02   0.200932E+02  -0.726796E-06   0.431562E-05  -0.726796E-06   0.146204E-07
   602   0.221313E+04   0.314739E+02   0.437442E-05   0.314739E+02   0.204025E+02  -0.739188E-06   0.437442E-05  -0.739188E-06   0.145811E-07
   603   0.220371E+04   0.312440E+02   0.443360E-05   0.312440E+02   0.207141E+02  -0.751456E-06   0.443360E-05  -0.751456E-06   0.145419E-07
   604   0.219443E+04   0.309790E+02   0.449316E-05   0.309790E+02   0.210257E+02  -0.763597E-06   0.449316E-05  -0.763597E-06   0.145029E-07
   605   0.218509E+04   0.306799E+02   0.455309E-05   0.306799E+02   0.213381E+02  -0.775612E-06   0.455309E-05  -0.775612E-06   0.144640E-07
   606   0.217582E+04   0.303465E+02   0.461337E-05   0.303465E+02   0.216512E+02  -0.787499E-06   0.461337E-05  -0.787499E-06   0.144253E-07
   607   0.216632E+04   0.299790E+02   0.467399E-05   0.299790E+02   0.219651E+02  -0.799258E-06   0.467399E-05  -0.799258E-06   0.143867E-07
   608   0.215705E+04   0.295772E+02   0.473494E-05   0.295772E+02   0.222797E+02  -0.810888E-06   0.473494E-05  -0.810888E-06   0.143483E-07
   609   0.214785E+04   0.291413E+02   0.479621E-05   0.291413E+02   0.225937E+02  -0.822388E-06   0.479621E-05  -0.822388E-06   0.143100E-07
