#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.120043E-01   0.146776E+08   0.146643E+08  -0.219611E+04  -0.254941E+04   0.000000E+00   0.146755E+08   0.146755E+08   0.146755E+08  -0.348810E+00   0.769390E+07   0.769382E+07   0.241125E+01
   0.145997E-01   0.136314E+08   0.136133E+08   0.349771E+03  -0.160063E+04   0.000000E+00   0.136286E+08   0.136286E+08   0.136286E+08  -0.323928E+00   0.714506E+07   0.714497E+07   0.201977E+01
   0.177562E-01   0.124398E+08   0.124156E+08  -0.105193E+04  -0.987448E+03   0.000000E+00   0.124361E+08   0.124361E+08   0.124361E+08  -0.295583E+00   0.651985E+07   0.651976E+07   0.170534E+01
   0.215952E-01   0.111159E+08   0.110846E+08  -0.854852E+02  -0.596462E+03   0.000000E+00   0.111111E+08   0.111111E+08   0.111111E+08  -0.264090E+00   0.582520E+07   0.582511E+07   0.144357E+01
   0.259142E-01   0.978370E+07   0.974590E+07   0.334777E+02  -0.364517E+03   0.000000E+00   0.977785E+07   0.977785E+07   0.977785E+07  -0.232402E+00   0.512625E+07   0.512616E+07   0.122268E+01
   0.302332E-01   0.862351E+07   0.858138E+07  -0.788750E+02  -0.236018E+03   0.000000E+00   0.861699E+07   0.861699E+07   0.861699E+07  -0.204810E+00   0.451766E+07   0.451756E+07   0.103739E+01
   0.345522E-01   0.763706E+07   0.759322E+07  -0.246149E+02  -0.160012E+03   0.000000E+00   0.763027E+07   0.763027E+07   0.763027E+07  -0.181358E+00   0.400036E+07   0.400027E+07   0.870299E+00
   0.388713E-01   0.681931E+07   0.677640E+07  -0.190677E+02  -0.112883E+03   0.000000E+00   0.681268E+07   0.681268E+07   0.681268E+07  -0.161925E+00   0.357171E+07   0.357163E+07   0.716634E+00
   0.431903E-01   0.615678E+07   0.611702E+07  -0.191872E+02  -0.825495E+02   0.000000E+00   0.615063E+07   0.615063E+07   0.615063E+07  -0.146189E+00   0.322462E+07   0.322454E+07   0.577179E+00
   0.475093E-01   0.562654E+07   0.559152E+07   0.124358E+03  -0.623488E+02   0.000000E+00   0.562112E+07   0.562112E+07   0.562112E+07  -0.133604E+00   0.294701E+07   0.294694E+07   0.454615E+00
   0.518284E-01   0.520855E+07   0.517905E+07   0.967417E+02  -0.485016E+02   0.000000E+00   0.520399E+07   0.520399E+07   0.520399E+07  -0.123689E+00   0.272831E+07   0.272825E+07   0.351677E+00
   0.561474E-01   0.486789E+07   0.484389E+07   0.770490E+02  -0.386274E+02   0.000000E+00   0.486417E+07   0.486417E+07   0.486417E+07  -0.115613E+00   0.255015E+07   0.255010E+07   0.269661E+00
   0.604664E-01   0.458031E+07   0.456113E+07   0.625182E+02  -0.313417E+02   0.000000E+00   0.457734E+07   0.457734E+07   0.457734E+07  -0.108795E+00   0.239977E+07   0.239973E+07   0.208403E+00
   0.647855E-01   0.432255E+07   0.430702E+07   0.514005E+02  -0.257676E+02   0.000000E+00   0.432014E+07   0.432014E+07   0.432014E+07  -0.102682E+00   0.226492E+07   0.226489E+07   0.166048E+00
   0.691045E-01   0.407870E+07   0.406546E+07   0.426301E+02  -0.213707E+02   0.000000E+00   0.407665E+07   0.407665E+07   0.407665E+07  -0.968947E-01   0.213726E+07   0.213723E+07   0.139517E+00
   0.734235E-01   0.383926E+07   0.382699E+07   0.355457E+02  -0.178193E+02   0.000000E+00   0.383736E+07   0.383736E+07   0.383736E+07  -0.912071E-01   0.201181E+07   0.201178E+07   0.124975E+00
   0.777425E-01   0.360160E+07   0.358922E+07   0.297420E+02  -0.149101E+02   0.000000E+00   0.359969E+07   0.359969E+07   0.359969E+07  -0.855581E-01   0.188721E+07   0.188718E+07   0.118381E+00
   0.820616E-01   0.336779E+07   0.335460E+07   0.249587E+02  -0.125124E+02   0.000000E+00   0.336575E+07   0.336575E+07   0.336575E+07  -0.799979E-01   0.176456E+07   0.176454E+07   0.115974E+00
   0.863806E-01   0.314334E+07   0.312906E+07   0.210218E+02  -0.105390E+02   0.000000E+00   0.314113E+07   0.314113E+07   0.314113E+07  -0.746590E-01   0.164681E+07   0.164678E+07   0.114670E+00
   0.906996E-01   0.293411E+07   0.291885E+07   0.177962E+02  -0.892214E+01   0.000000E+00   0.293175E+07   0.293175E+07   0.293175E+07  -0.696824E-01   0.153703E+07   0.153700E+07   0.112287E+00
   0.960627E-01   0.270326E+07   0.268739E+07   0.146148E+02  -0.732730E+01   0.000000E+00   0.270080E+07   0.270080E+07   0.270080E+07  -0.641933E-01   0.141596E+07   0.141593E+07   0.106102E+00
   0.101426E+00   0.251087E+07   0.249532E+07   0.121764E+02  -0.610484E+01   0.000000E+00   0.250846E+07   0.250846E+07   0.250846E+07  -0.596217E-01   0.131512E+07   0.131509E+07   0.960438E-01
   0.106789E+00   0.235790E+07   0.234357E+07   0.103151E+02  -0.517161E+01   0.000000E+00   0.235568E+07   0.235568E+07   0.235568E+07  -0.559904E-01   0.123502E+07   0.123500E+07   0.832140E-01
   0.112152E+00   0.223792E+07   0.222543E+07   0.887706E+01  -0.445052E+01   0.000000E+00   0.223599E+07   0.223599E+07   0.223599E+07  -0.531455E-01   0.117227E+07   0.117225E+07   0.694788E-01
   0.117515E+00   0.213993E+07   0.212947E+07   0.773216E+01  -0.387641E+01   0.000000E+00   0.213831E+07   0.213831E+07   0.213831E+07  -0.508238E-01   0.112106E+07   0.112104E+07   0.567605E-01
   0.122878E+00   0.205272E+07   0.204409E+07   0.678451E+01  -0.340123E+01   0.000000E+00   0.205138E+07   0.205138E+07   0.205138E+07  -0.487577E-01   0.107548E+07   0.107546E+07   0.465113E-01
   0.128241E+00   0.196744E+07   0.196012E+07   0.597062E+01  -0.299316E+01   0.000000E+00   0.196631E+07   0.196631E+07   0.196631E+07  -0.467356E-01   0.103088E+07   0.103086E+07   0.394236E-01
   0.133604E+00   0.187861E+07   0.187195E+07   0.525269E+01  -0.263323E+01   0.000000E+00   0.187758E+07   0.187758E+07   0.187758E+07  -0.446267E-01   0.984358E+06   0.984344E+06   0.354012E-01
   0.138967E+00   0.178481E+07   0.177821E+07   0.461254E+01  -0.231234E+01   0.000000E+00   0.178379E+07   0.178379E+07   0.178379E+07  -0.423974E-01   0.935187E+06   0.935173E+06   0.337443E-01
   0.144330E+00   0.168833E+07   0.168138E+07   0.404468E+01  -0.202770E+01   0.000000E+00   0.168725E+07   0.168725E+07   0.168725E+07  -0.401030E-01   0.884578E+06   0.884564E+06   0.334442E-01
   0.149694E+00   0.159344E+07   0.158600E+07   0.354840E+01  -0.177895E+01   0.000000E+00   0.159229E+07   0.159229E+07   0.159229E+07  -0.378459E-01   0.834793E+06   0.834778E+06   0.334832E-01
   0.155057E+00   0.150473E+07   0.149688E+07   0.312278E+01  -0.156560E+01   0.000000E+00   0.150352E+07   0.150352E+07   0.150352E+07  -0.357359E-01   0.788252E+06   0.788236E+06   0.330726E-01
   0.160420E+00   0.142613E+07   0.141815E+07   0.276490E+01  -0.138619E+01   0.000000E+00   0.142490E+07   0.142490E+07   0.142490E+07  -0.338672E-01   0.747035E+06   0.747019E+06   0.317876E-01
   0.165783E+00   0.135994E+07   0.135217E+07   0.246870E+01  -0.123770E+01   0.000000E+00   0.135874E+07   0.135874E+07   0.135874E+07  -0.322948E-01   0.712350E+06   0.712336E+06   0.295826E-01
   0.171146E+00   0.130584E+07   0.129858E+07   0.222431E+01  -0.111516E+01   0.000000E+00   0.130472E+07   0.130472E+07   0.130472E+07  -0.310107E-01   0.684027E+06   0.684013E+06   0.267079E-01
   0.176509E+00   0.126113E+07   0.125458E+07   0.201972E+01  -0.101257E+01   0.000000E+00   0.126011E+07   0.126011E+07   0.126011E+07  -0.299507E-01   0.660643E+06   0.660630E+06   0.235746E-01
   0.181872E+00   0.122216E+07   0.121637E+07   0.184372E+01  -0.924319E+00   0.000000E+00   0.122126E+07   0.122126E+07   0.122126E+07  -0.290272E-01   0.640273E+06   0.640262E+06   0.206136E-01
   0.187235E+00   0.118552E+07   0.118039E+07   0.168757E+01  -0.846024E+00   0.000000E+00   0.118472E+07   0.118472E+07   0.118472E+07  -0.281588E-01   0.621116E+06   0.621106E+06   0.181615E-01
   0.192598E+00   0.114848E+07   0.114383E+07   0.154514E+01  -0.774613E+00   0.000000E+00   0.114776E+07   0.114776E+07   0.114776E+07  -0.272802E-01   0.601738E+06   0.601728E+06   0.163914E-01
   0.197961E+00   0.110937E+07   0.110496E+07   0.141277E+01  -0.708248E+00   0.000000E+00   0.110869E+07   0.110869E+07   0.110869E+07  -0.263515E-01   0.581252E+06   0.581243E+06   0.153002E-01
   0.203324E+00   0.106796E+07   0.106359E+07   0.128921E+01  -0.646309E+00   0.000000E+00   0.106728E+07   0.106728E+07   0.106728E+07  -0.253674E-01   0.559546E+06   0.559537E+06   0.147432E-01
   0.208687E+00   0.102540E+07   0.102094E+07   0.117497E+01  -0.589049E+00   0.000000E+00   0.102471E+07   0.102471E+07   0.102471E+07  -0.243556E-01   0.537227E+06   0.537218E+06   0.144976E-01
   0.214050E+00   0.983508E+06   0.978900E+06   0.107114E+01  -0.537002E+00   0.000000E+00   0.982795E+06   0.982795E+06   0.982795E+06  -0.233593E-01   0.515251E+06   0.515242E+06   0.143307E-01
   0.219414E+00   0.944041E+06   0.939328E+06   0.978462E+00  -0.490544E+00   0.000000E+00   0.943312E+06   0.943312E+06   0.943312E+06  -0.224208E-01   0.494552E+06   0.494543E+06   0.140563E-01
   0.224777E+00   0.908325E+06   0.903601E+06   0.897023E+00  -0.449718E+00   0.000000E+00   0.907594E+06   0.907594E+06   0.907594E+06  -0.215719E-01   0.475826E+06   0.475817E+06   0.135691E-01
   0.230140E+00   0.877004E+06   0.872391E+06   0.826189E+00  -0.414206E+00   0.000000E+00   0.876291E+06   0.876291E+06   0.876291E+06  -0.208279E-01   0.459415E+06   0.459406E+06   0.128526E-01
   0.235503E+00   0.849945E+06   0.845549E+06   0.764656E+00  -0.383355E+00   0.000000E+00   0.849265E+06   0.849265E+06   0.849265E+06  -0.201855E-01   0.445246E+06   0.445238E+06   0.119636E-01
   0.240866E+00   0.826349E+06   0.822239E+06   0.710714E+00  -0.356309E+00   0.000000E+00   0.825713E+06   0.825713E+06   0.825713E+06  -0.196257E-01   0.432898E+06   0.432890E+06   0.110024E-01
   0.246229E+00   0.805037E+06   0.801231E+06   0.662579E+00  -0.332173E+00   0.000000E+00   0.804448E+06   0.804448E+06   0.804448E+06  -0.191203E-01   0.421749E+06   0.421742E+06   0.100778E-01
   0.251592E+00   0.784739E+06   0.781205E+06   0.618653E+00  -0.310149E+00   0.000000E+00   0.784192E+06   0.784192E+06   0.784192E+06  -0.186388E-01   0.411129E+06   0.411122E+06   0.927813E-02
   0.256955E+00   0.764378E+06   0.761050E+06   0.577724E+00  -0.289629E+00   0.000000E+00   0.763863E+06   0.763863E+06   0.763863E+06  -0.181557E-01   0.400471E+06   0.400465E+06   0.865223E-02
   0.262318E+00   0.743360E+06   0.740159E+06   0.539104E+00  -0.270267E+00   0.000000E+00   0.742865E+06   0.742865E+06   0.742865E+06  -0.176566E-01   0.389462E+06   0.389456E+06   0.820555E-02
   0.267681E+00   0.721679E+06   0.718531E+06   0.502613E+00  -0.251974E+00   0.000000E+00   0.721192E+06   0.721192E+06   0.721192E+06  -0.171414E-01   0.378100E+06   0.378094E+06   0.790667E-02
   0.273044E+00   0.699749E+06   0.696604E+06   0.468374E+00  -0.234810E+00   0.000000E+00   0.699263E+06   0.699263E+06   0.699263E+06  -0.166202E-01   0.366603E+06   0.366597E+06   0.770126E-02
   0.278407E+00   0.678146E+06   0.674984E+06   0.436582E+00  -0.218873E+00   0.000000E+00   0.677657E+06   0.677657E+06   0.677657E+06  -0.161067E-01   0.355276E+06   0.355270E+06   0.752902E-02
   0.283771E+00   0.657451E+06   0.654281E+06   0.407400E+00  -0.204245E+00   0.000000E+00   0.656961E+06   0.656961E+06   0.656961E+06  -0.156148E-01   0.344426E+06   0.344420E+06   0.733919E-02
   0.289134E+00   0.638173E+06   0.635025E+06   0.380913E+00  -0.190967E+00   0.000000E+00   0.637686E+06   0.637686E+06   0.637686E+06  -0.151566E-01   0.334321E+06   0.334315E+06   0.710080E-02
   0.294497E+00   0.620613E+06   0.617527E+06   0.357060E+00  -0.179009E+00   0.000000E+00   0.620135E+06   0.620135E+06   0.620135E+06  -0.147395E-01   0.325120E+06   0.325114E+06   0.680572E-02
   0.299860E+00   0.604756E+06   0.601770E+06   0.335605E+00  -0.168252E+00   0.000000E+00   0.604294E+06   0.604294E+06   0.604294E+06  -0.143630E-01   0.316814E+06   0.316809E+06   0.646554E-02
   0.305223E+00   0.590309E+06   0.587448E+06   0.316182E+00  -0.158514E+00   0.000000E+00   0.589867E+06   0.589867E+06   0.589867E+06  -0.140201E-01   0.309250E+06   0.309245E+06   0.610462E-02
   0.310586E+00   0.576856E+06   0.574127E+06   0.298403E+00  -0.149600E+00   0.000000E+00   0.576434E+06   0.576434E+06   0.576434E+06  -0.137008E-01   0.302208E+06   0.302202E+06   0.575164E-02
   0.315949E+00   0.563975E+06   0.561371E+06   0.281925E+00  -0.141338E+00   0.000000E+00   0.563572E+06   0.563572E+06   0.563572E+06  -0.133951E-01   0.295465E+06   0.295460E+06   0.543149E-02
   0.321312E+00   0.551306E+06   0.548804E+06   0.266472E+00  -0.133591E+00   0.000000E+00   0.550919E+06   0.550919E+06   0.550919E+06  -0.130944E-01   0.288831E+06   0.288826E+06   0.515962E-02
   0.326675E+00   0.538603E+06   0.536177E+06   0.251856E+00  -0.126263E+00   0.000000E+00   0.538228E+06   0.538228E+06   0.538228E+06  -0.127927E-01   0.282177E+06   0.282173E+06   0.493985E-02
   0.332038E+00   0.525798E+06   0.523420E+06   0.237989E+00  -0.119311E+00   0.000000E+00   0.525430E+06   0.525430E+06   0.525430E+06  -0.124885E-01   0.275468E+06   0.275463E+06   0.476569E-02
   0.337401E+00   0.512997E+06   0.510648E+06   0.224870E+00  -0.112735E+00   0.000000E+00   0.512634E+06   0.512634E+06   0.512634E+06  -0.121844E-01   0.268759E+06   0.268755E+06   0.462368E-02
   0.342764E+00   0.500401E+06   0.498071E+06   0.212535E+00  -0.106551E+00   0.000000E+00   0.500040E+06   0.500040E+06   0.500040E+06  -0.118851E-01   0.262157E+06   0.262152E+06   0.449769E-02
   0.348127E+00   0.488220E+06   0.485910E+06   0.201020E+00  -0.100778E+00   0.000000E+00   0.487863E+06   0.487863E+06   0.487863E+06  -0.115956E-01   0.255773E+06   0.255768E+06   0.437306E-02
   0.353491E+00   0.476628E+06   0.474345E+06   0.190335E+00  -0.954219E-01   0.000000E+00   0.476275E+06   0.476275E+06   0.476275E+06  -0.113202E-01   0.249697E+06   0.249693E+06   0.423980E-02
   0.358854E+00   0.465731E+06   0.463488E+06   0.180465E+00  -0.904738E-01   0.000000E+00   0.465384E+06   0.465384E+06   0.465384E+06  -0.110613E-01   0.243988E+06   0.243983E+06   0.409393E-02
   0.364217E+00   0.455543E+06   0.453353E+06   0.171357E+00  -0.859077E-01   0.000000E+00   0.455204E+06   0.455204E+06   0.455204E+06  -0.108194E-01   0.238650E+06   0.238646E+06   0.393715E-02
   0.369580E+00   0.445985E+06   0.443856E+06   0.162930E+00  -0.816824E-01   0.000000E+00   0.445655E+06   0.445655E+06   0.445655E+06  -0.105924E-01   0.233644E+06   0.233640E+06   0.377517E-02
   0.374943E+00   0.436922E+06   0.434859E+06   0.155086E+00  -0.777501E-01   0.000000E+00   0.436602E+06   0.436602E+06   0.436602E+06  -0.103773E-01   0.228898E+06   0.228894E+06   0.361547E-02
   0.380306E+00   0.428209E+06   0.426209E+06   0.147738E+00  -0.740662E-01   0.000000E+00   0.427899E+06   0.427899E+06   0.427899E+06  -0.101704E-01   0.224335E+06   0.224331E+06   0.346518E-02
   0.385669E+00   0.419719E+06   0.417776E+06   0.140811E+00  -0.705930E-01   0.000000E+00   0.419418E+06   0.419418E+06   0.419418E+06  -0.996882E-02   0.219889E+06   0.219885E+06   0.332932E-02
   0.391032E+00   0.411353E+06   0.409458E+06   0.134245E+00  -0.673014E-01   0.000000E+00   0.411060E+06   0.411060E+06   0.411060E+06  -0.977016E-02   0.215507E+06   0.215503E+06   0.320982E-02
   0.396395E+00   0.403061E+06   0.401203E+06   0.128004E+00  -0.641724E-01   0.000000E+00   0.402774E+06   0.402774E+06   0.402774E+06  -0.957321E-02   0.211163E+06   0.211159E+06   0.310563E-02
   0.401758E+00   0.394854E+06   0.393026E+06   0.122071E+00  -0.611984E-01   0.000000E+00   0.394571E+06   0.394571E+06   0.394571E+06  -0.937825E-02   0.206862E+06   0.206859E+06   0.301351E-02
   0.407121E+00   0.386796E+06   0.384993E+06   0.116450E+00  -0.583801E-01   0.000000E+00   0.386517E+06   0.386517E+06   0.386517E+06  -0.918681E-02   0.202640E+06   0.202636E+06   0.292913E-02
   0.412484E+00   0.378959E+06   0.377180E+06   0.111142E+00  -0.557194E-01   0.000000E+00   0.378683E+06   0.378683E+06   0.378683E+06  -0.900062E-02   0.198533E+06   0.198529E+06   0.284821E-02
   0.417848E+00   0.371394E+06   0.369640E+06   0.106145E+00  -0.532141E-01   0.000000E+00   0.371123E+06   0.371123E+06   0.371123E+06  -0.882092E-02   0.194569E+06   0.194566E+06   0.276743E-02
   0.423211E+00   0.364132E+06   0.362407E+06   0.101448E+00  -0.508596E-01   0.000000E+00   0.363865E+06   0.363865E+06   0.363865E+06  -0.864843E-02   0.190764E+06   0.190761E+06   0.268500E-02
   0.428574E+00   0.357192E+06   0.355499E+06   0.970396E-01  -0.486494E-01   0.000000E+00   0.356930E+06   0.356930E+06   0.356930E+06  -0.848358E-02   0.187128E+06   0.187125E+06   0.260081E-02
   0.433937E+00   0.350566E+06   0.348908E+06   0.929000E-01  -0.465740E-01   0.000000E+00   0.350309E+06   0.350309E+06   0.350309E+06  -0.832622E-02   0.183657E+06   0.183654E+06   0.251603E-02
   0.439300E+00   0.344211E+06   0.342590E+06   0.890027E-01  -0.446201E-01   0.000000E+00   0.343960E+06   0.343960E+06   0.343960E+06  -0.817531E-02   0.180328E+06   0.180325E+06   0.243253E-02
   0.444663E+00   0.338065E+06   0.336481E+06   0.853181E-01  -0.427729E-01   0.000000E+00   0.337820E+06   0.337820E+06   0.337820E+06  -0.802938E-02   0.177109E+06   0.177106E+06   0.235226E-02
   0.450026E+00   0.332081E+06   0.330531E+06   0.818225E-01  -0.410204E-01   0.000000E+00   0.331841E+06   0.331841E+06   0.331841E+06  -0.788727E-02   0.173975E+06   0.173972E+06   0.227677E-02
   0.455389E+00   0.326231E+06   0.324712E+06   0.784991E-01  -0.393542E-01   0.000000E+00   0.325996E+06   0.325996E+06   0.325996E+06  -0.774834E-02   0.170910E+06   0.170907E+06   0.220693E-02
   0.460752E+00   0.320494E+06   0.319003E+06   0.753338E-01  -0.377674E-01   0.000000E+00   0.320263E+06   0.320263E+06   0.320263E+06  -0.761208E-02   0.167905E+06   0.167902E+06   0.214272E-02
   0.466115E+00   0.314855E+06   0.313389E+06   0.723150E-01  -0.362539E-01   0.000000E+00   0.314628E+06   0.314628E+06   0.314628E+06  -0.747814E-02   0.164950E+06   0.164948E+06   0.208340E-02
   0.471478E+00   0.309318E+06   0.307874E+06   0.694362E-01  -0.348107E-01   0.000000E+00   0.309095E+06   0.309095E+06   0.309095E+06  -0.734663E-02   0.162050E+06   0.162047E+06   0.202781E-02
   0.476841E+00   0.303910E+06   0.302487E+06   0.666960E-01  -0.334370E-01   0.000000E+00   0.303690E+06   0.303690E+06   0.303690E+06  -0.721816E-02   0.159216E+06   0.159213E+06   0.197472E-02
   0.482204E+00   0.298655E+06   0.297253E+06   0.640928E-01  -0.321320E-01   0.000000E+00   0.298438E+06   0.298438E+06   0.298438E+06  -0.709335E-02   0.156463E+06   0.156460E+06   0.192306E-02
