#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    26   0.102837E+04   0.167389E+01   0.145967E-02   0.167389E+01   0.121015E-01  -0.364385E-07   0.145967E-02  -0.364385E-07   0.145727E-06
    27   0.104437E+04   0.174275E+01   0.142036E-02   0.174275E+01   0.142868E-01  -0.145626E-06   0.142036E-02  -0.145626E-06   0.146342E-06
    28   0.106052E+04   0.181472E+01   0.138283E-02   0.181472E+01   0.166712E-01  -0.280034E-06   0.138283E-02  -0.280034E-06   0.146856E-06
    29   0.107699E+04   0.188662E+01   0.134684E-02   0.188662E+01   0.192379E-01  -0.429246E-06   0.134684E-02  -0.429246E-06   0.147278E-06
    30   0.109378E+04   0.195355E+01   0.131215E-02   0.195355E+01   0.219852E-01  -0.582848E-06   0.131215E-02  -0.582848E-06   0.147616E-06
    31   0.111068E+04   0.201104E+01   0.127858E-02   0.201104E+01   0.249062E-01  -0.731631E-06   0.127858E-02  -0.731631E-06   0.147879E-06
    32   0.112785E+04   0.205596E+01   0.124609E-02   0.205596E+01   0.279870E-01  -0.871204E-06   0.124609E-02  -0.871204E-06   0.148071E-06
    33   0.114536E+04   0.208530E+01   0.121465E-02   0.208530E+01   0.312037E-01  -0.998381E-06   0.121465E-02  -0.998381E-06   0.148196E-06
    34   0.116312E+04   0.209730E+01   0.118427E-02   0.209730E+01   0.345464E-01  -0.110998E-05   0.118427E-02  -0.110998E-05   0.148257E-06
    35   0.118113E+04   0.209246E+01   0.115493E-02   0.209246E+01   0.380259E-01  -0.120281E-05   0.115493E-02  -0.120281E-05   0.148259E-06
    36   0.119933E+04   0.207112E+01   0.112663E-02   0.207112E+01   0.416716E-01  -0.127368E-05   0.112663E-02  -0.127368E-05   0.148205E-06
    37   0.121762E+04   0.203463E+01   0.109936E-02   0.203463E+01   0.455339E-01  -0.131942E-05   0.109936E-02  -0.131942E-05   0.148099E-06
    38   0.123623E+04   0.198632E+01   0.107311E-02   0.198632E+01   0.496638E-01  -0.133683E-05   0.107311E-02  -0.133683E-05   0.147944E-06
    39   0.125515E+04   0.192733E+01   0.104786E-02   0.192733E+01   0.540662E-01  -0.132274E-05   0.104786E-02  -0.132274E-05   0.147745E-06
    40   0.127417E+04   0.185807E+01   0.102363E-02   0.185807E+01   0.587401E-01  -0.127394E-05   0.102363E-02  -0.127394E-05   0.147504E-06
    41   0.129342E+04   0.177870E+01   0.100037E-02   0.177870E+01   0.636914E-01  -0.118913E-05   0.100037E-02  -0.118913E-05   0.147226E-06
    42   0.131268E+04   0.168920E+01   0.978062E-03   0.168920E+01   0.689342E-01  -0.107438E-05   0.978062E-03  -0.107438E-05   0.146913E-06
    43   0.133210E+04   0.158950E+01   0.956639E-03   0.158950E+01   0.744840E-01  -0.937657E-06   0.956639E-03  -0.937657E-06   0.146566E-06
    44   0.135153E+04   0.148046E+01   0.936049E-03   0.148046E+01   0.803415E-01  -0.786905E-06   0.936049E-03  -0.786905E-06   0.146187E-06
    45   0.137134E+04   0.136297E+01   0.916241E-03   0.136297E+01   0.865181E-01  -0.630076E-06   0.916241E-03  -0.630076E-06   0.145779E-06
    46   0.139146E+04   0.123558E+01   0.897160E-03   0.123558E+01   0.930211E-01  -0.475122E-06   0.897160E-03  -0.475122E-06   0.145344E-06
    47   0.141172E+04   0.109718E+01   0.878753E-03   0.109718E+01   0.998298E-01  -0.329994E-06   0.878753E-03  -0.329994E-06   0.144883E-06
    48   0.143207E+04   0.949446E+00   0.860967E-03   0.949446E+00   0.106923E+00  -0.202643E-06   0.860967E-03  -0.202643E-06   0.144398E-06
    49   0.145257E+04   0.793423E+00   0.843748E-03   0.793423E+00   0.114259E+00  -0.101020E-06   0.843748E-03  -0.101020E-06   0.143891E-06
    50   0.147344E+04   0.623392E+00   0.827044E-03   0.623392E+00   0.121786E+00  -0.330768E-07   0.827044E-03  -0.330768E-07   0.143365E-06
    51   0.149447E+04   0.433122E+00   0.810807E-03   0.433122E+00   0.129461E+00  -0.427819E-08   0.810807E-03  -0.427819E-08   0.142820E-06
    52   0.151587E+04   0.219971E+00   0.795025E-03   0.219971E+00   0.137394E+00  -0.101470E-07   0.795025E-03  -0.101470E-07   0.142259E-06
    53   0.153728E+04  -0.159568E-01   0.779691E-03  -0.159568E-01   0.145771E+00  -0.437201E-07   0.779691E-03  -0.437201E-07   0.141681E-06
    54   0.155862E+04  -0.266587E+00   0.764797E-03  -0.266587E+00   0.154619E+00  -0.980342E-07   0.764797E-03  -0.980342E-07   0.141089E-06
    55   0.158012E+04  -0.523730E+00   0.750339E-03  -0.523730E+00   0.163951E+00  -0.166126E-06   0.750339E-03  -0.166126E-06   0.140482E-06
    56   0.160201E+04  -0.786340E+00   0.736308E-03  -0.786340E+00   0.173648E+00  -0.241033E-06   0.736308E-03  -0.241033E-06   0.139862E-06
    57   0.162421E+04  -0.105563E+01   0.722699E-03  -0.105563E+01   0.183575E+00  -0.315792E-06   0.722699E-03  -0.315792E-06   0.139230E-06
    58   0.164673E+04  -0.133461E+01   0.709505E-03  -0.133461E+01   0.193701E+00  -0.383439E-06   0.709505E-03  -0.383439E-06   0.138586E-06
    59   0.166942E+04  -0.162632E+01   0.696720E-03  -0.162632E+01   0.204023E+00  -0.437012E-06   0.696720E-03  -0.437012E-06   0.137932E-06
    60   0.169228E+04  -0.193235E+01   0.684337E-03  -0.193235E+01   0.214557E+00  -0.469547E-06   0.684337E-03  -0.469547E-06   0.137268E-06
    61   0.171561E+04  -0.225372E+01   0.672347E-03  -0.225372E+01   0.225368E+00  -0.476167E-06   0.672347E-03  -0.476167E-06   0.136596E-06
    62   0.173881E+04  -0.259148E+01   0.660728E-03  -0.259148E+01   0.236467E+00  -0.460340E-06   0.660728E-03  -0.460340E-06   0.135915E-06
    63   0.176211E+04  -0.294635E+01   0.649456E-03  -0.294635E+01   0.247850E+00  -0.427619E-06   0.649456E-03  -0.427619E-06   0.135227E-06
    64   0.178579E+04  -0.331922E+01   0.638508E-03  -0.331922E+01   0.259566E+00  -0.383557E-06   0.638508E-03  -0.383557E-06   0.134532E-06
    65   0.180949E+04  -0.371044E+01   0.627858E-03  -0.371044E+01   0.271627E+00  -0.333707E-06   0.627858E-03  -0.333707E-06   0.133832E-06
    66   0.183350E+04  -0.411779E+01   0.617483E-03  -0.411779E+01   0.283992E+00  -0.283624E-06   0.617483E-03  -0.283624E-06   0.133126E-06
    67   0.185765E+04  -0.453803E+01   0.607358E-03  -0.453803E+01   0.296650E+00  -0.238860E-06   0.607358E-03  -0.238860E-06   0.132416E-06
    68   0.188226E+04  -0.496897E+01   0.597459E-03  -0.496897E+01   0.309619E+00  -0.204969E-06   0.597459E-03  -0.204969E-06   0.131702E-06
    69   0.190709E+04  -0.540834E+01   0.587762E-03  -0.540834E+01   0.322838E+00  -0.187504E-06   0.587762E-03  -0.187504E-06   0.130984E-06
    70   0.193229E+04  -0.585726E+01   0.578243E-03  -0.585726E+01   0.336326E+00  -0.192018E-06   0.578243E-03  -0.192018E-06   0.130265E-06
    71   0.195770E+04  -0.631782E+01   0.568883E-03  -0.631782E+01   0.350054E+00  -0.222399E-06   0.568883E-03  -0.222399E-06   0.129543E-06
    72   0.198334E+04  -0.679187E+01   0.559686E-03  -0.679187E+01   0.364010E+00  -0.275871E-06   0.559686E-03  -0.275871E-06   0.128821E-06
    73   0.200912E+04  -0.728074E+01   0.550665E-03  -0.728074E+01   0.378176E+00  -0.347988E-06   0.550665E-03  -0.347988E-06   0.128097E-06
    74   0.203506E+04  -0.778424E+01   0.541828E-03  -0.778424E+01   0.392560E+00  -0.434310E-06   0.541828E-03  -0.434310E-06   0.127371E-06
    75   0.206123E+04  -0.830161E+01   0.533187E-03  -0.830161E+01   0.407191E+00  -0.530392E-06   0.533187E-03  -0.530392E-06   0.126645E-06
    76   0.208757E+04  -0.883266E+01   0.524751E-03  -0.883266E+01   0.422082E+00  -0.631792E-06   0.524751E-03  -0.631792E-06   0.125919E-06
    77   0.211414E+04  -0.937671E+01   0.516533E-03  -0.937671E+01   0.437218E+00  -0.734066E-06   0.516533E-03  -0.734066E-06   0.125192E-06
    78   0.214104E+04  -0.993440E+01   0.508541E-03  -0.993440E+01   0.452613E+00  -0.832772E-06   0.508541E-03  -0.832772E-06   0.124464E-06
    79   0.216810E+04  -0.105012E+02   0.500787E-03  -0.105012E+02   0.468199E+00  -0.923466E-06   0.500787E-03  -0.923466E-06   0.123737E-06
    80   0.219550E+04  -0.110776E+02   0.493281E-03  -0.110776E+02   0.483967E+00  -0.100171E-05   0.493281E-03  -0.100171E-05   0.123010E-06
    81   0.222315E+04  -0.116637E+02   0.486029E-03  -0.116637E+02   0.499858E+00  -0.106402E-05   0.486029E-03  -0.106402E-05   0.122283E-06
    82   0.225113E+04  -0.122586E+02   0.479021E-03  -0.122586E+02   0.515884E+00  -0.111083E-05   0.479021E-03  -0.111083E-05   0.121557E-06
    83   0.227936E+04  -0.128620E+02   0.472241E-03  -0.128620E+02   0.532014E+00  -0.114352E-05   0.472241E-03  -0.114352E-05   0.120832E-06
    84   0.230792E+04  -0.134724E+02   0.465676E-03  -0.134724E+02   0.548238E+00  -0.116349E-05   0.465676E-03  -0.116349E-05   0.120108E-06
    85   0.233664E+04  -0.140912E+02   0.459310E-03  -0.140912E+02   0.564527E+00  -0.117213E-05   0.459310E-03  -0.117213E-05   0.119386E-06
    86   0.236560E+04  -0.147173E+02   0.453127E-03  -0.147173E+02   0.580884E+00  -0.117083E-05   0.453127E-03  -0.117083E-05   0.118666E-06
    87   0.239502E+04  -0.153501E+02   0.447114E-03  -0.153501E+02   0.597270E+00  -0.116099E-05   0.447114E-03  -0.116099E-05   0.117947E-06
    88   0.242446E+04  -0.159893E+02   0.441256E-03  -0.159893E+02   0.613693E+00  -0.114398E-05   0.441256E-03  -0.114398E-05   0.117231E-06
    89   0.245427E+04  -0.166363E+02   0.435537E-03  -0.166363E+02   0.630126E+00  -0.112122E-05   0.435537E-03  -0.112122E-05   0.116517E-06
    90   0.248431E+04  -0.172879E+02   0.429942E-03  -0.172879E+02   0.646524E+00  -0.109408E-05   0.429942E-03  -0.109408E-05   0.115806E-06
    91   0.251450E+04  -0.179449E+02   0.424460E-03  -0.179449E+02   0.662873E+00  -0.106380E-05   0.424460E-03  -0.106380E-05   0.115098E-06
    92   0.254499E+04  -0.186064E+02   0.419084E-03  -0.186064E+02   0.679158E+00  -0.103094E-05   0.419084E-03  -0.103094E-05   0.114394E-06
    93   0.257577E+04  -0.192727E+02   0.413813E-03  -0.192727E+02   0.695374E+00  -0.995901E-06   0.413813E-03  -0.995901E-06   0.113692E-06
    94   0.260664E+04  -0.199421E+02   0.408645E-03  -0.199421E+02   0.711488E+00  -0.959089E-06   0.408645E-03  -0.959089E-06   0.112994E-06
    95   0.263781E+04  -0.206156E+02   0.403576E-03  -0.206156E+02   0.727503E+00  -0.920905E-06   0.403576E-03  -0.920905E-06   0.112299E-06
    96   0.266898E+04  -0.212925E+02   0.398604E-03  -0.212925E+02   0.743405E+00  -0.881749E-06   0.398604E-03  -0.881749E-06   0.111608E-06
    97   0.270061E+04  -0.219721E+02   0.393727E-03  -0.219721E+02   0.759185E+00  -0.842025E-06   0.393727E-03  -0.842025E-06   0.110920E-06
    98   0.273247E+04  -0.226522E+02   0.388942E-03  -0.226522E+02   0.774837E+00  -0.802134E-06   0.388942E-03  -0.802134E-06   0.110236E-06
    99   0.276441E+04  -0.233358E+02   0.384247E-03  -0.233358E+02   0.790326E+00  -0.762478E-06   0.384247E-03  -0.762478E-06   0.109555E-06
   100   0.279666E+04  -0.240186E+02   0.379639E-03  -0.240186E+02   0.805657E+00  -0.723459E-06   0.379639E-03  -0.723459E-06   0.108877E-06
   101   0.282906E+04  -0.247036E+02   0.375115E-03  -0.247036E+02   0.820890E+00  -0.685478E-06   0.375115E-03  -0.685478E-06   0.108204E-06
   102   0.286200E+04  -0.253886E+02   0.370673E-03  -0.253886E+02   0.835882E+00  -0.648938E-06   0.370673E-03  -0.648938E-06   0.107534E-06
   103   0.289488E+04  -0.260744E+02   0.366311E-03  -0.260744E+02   0.850708E+00  -0.614241E-06   0.366311E-03  -0.614241E-06   0.106868E-06
   104   0.292799E+04  -0.267582E+02   0.362026E-03  -0.267582E+02   0.865371E+00  -0.581787E-06   0.362026E-03  -0.581787E-06   0.106205E-06
   105   0.296127E+04  -0.274414E+02   0.357816E-03  -0.274414E+02   0.879801E+00  -0.551980E-06   0.357816E-03  -0.551980E-06   0.105547E-06
   106   0.299479E+04  -0.281234E+02   0.353678E-03  -0.281234E+02   0.894075E+00  -0.525221E-06   0.353678E-03  -0.525221E-06   0.104893E-06
   107   0.302824E+04  -0.288028E+02   0.349609E-03  -0.288028E+02   0.908047E+00  -0.501912E-06   0.349609E-03  -0.501912E-06   0.104242E-06
   108   0.306209E+04  -0.294804E+02   0.345607E-03  -0.294804E+02   0.921794E+00  -0.482455E-06   0.345607E-03  -0.482455E-06   0.103596E-06
   109   0.309611E+04  -0.301547E+02   0.341670E-03  -0.301547E+02   0.935244E+00  -0.467252E-06   0.341670E-03  -0.467252E-06   0.102954E-06
   110   0.313022E+04  -0.308243E+02   0.337794E-03  -0.308243E+02   0.948402E+00  -0.456704E-06   0.337794E-03  -0.456704E-06   0.102316E-06
   111   0.316450E+04  -0.314908E+02   0.333979E-03  -0.314908E+02   0.961342E+00  -0.451075E-06   0.333979E-03  -0.451075E-06   0.101682E-06
   112   0.319894E+04  -0.321534E+02   0.330222E-03  -0.321534E+02   0.973991E+00  -0.450067E-06   0.330222E-03  -0.450067E-06   0.101052E-06
   113   0.323363E+04  -0.328104E+02   0.326524E-03  -0.328104E+02   0.986345E+00  -0.453246E-06   0.326524E-03  -0.453246E-06   0.100427E-06
   114   0.326841E+04  -0.334609E+02   0.322885E-03  -0.334609E+02   0.998328E+00  -0.460176E-06   0.322885E-03  -0.460176E-06   0.998061E-07
   115   0.330343E+04  -0.341051E+02   0.319303E-03  -0.341051E+02   0.101009E+01  -0.470421E-06   0.319303E-03  -0.470421E-06   0.991894E-07
   116   0.333847E+04  -0.347419E+02   0.315779E-03  -0.347419E+02   0.102140E+01  -0.483547E-06   0.315779E-03  -0.483547E-06   0.985769E-07
   117   0.337382E+04  -0.353705E+02   0.312312E-03  -0.353705E+02   0.103233E+01  -0.499117E-06   0.312312E-03  -0.499117E-06   0.979687E-07
   118   0.340934E+04  -0.359916E+02   0.308901E-03  -0.359916E+02   0.104304E+01  -0.516696E-06   0.308901E-03  -0.516696E-06   0.973648E-07
   119   0.344486E+04  -0.366029E+02   0.305547E-03  -0.366029E+02   0.105336E+01  -0.535848E-06   0.305547E-03  -0.535848E-06   0.967652E-07
   120   0.348055E+04  -0.372042E+02   0.302249E-03  -0.372042E+02   0.106315E+01  -0.556139E-06   0.302249E-03  -0.556139E-06   0.961698E-07
   121   0.351625E+04  -0.377955E+02   0.299007E-03  -0.377955E+02   0.107271E+01  -0.577132E-06   0.299007E-03  -0.577132E-06   0.955788E-07
   122   0.355204E+04  -0.383759E+02   0.295819E-03  -0.383759E+02   0.108173E+01  -0.598392E-06   0.295819E-03  -0.598392E-06   0.949920E-07
   123   0.358791E+04  -0.389454E+02   0.292687E-03  -0.389454E+02   0.109028E+01  -0.619484E-06   0.292687E-03  -0.619484E-06   0.944095E-07
   124   0.362386E+04  -0.395008E+02   0.289608E-03  -0.395008E+02   0.109845E+01  -0.639972E-06   0.289608E-03  -0.639972E-06   0.938314E-07
   125   0.365983E+04  -0.400443E+02   0.286584E-03  -0.400443E+02   0.110615E+01  -0.659420E-06   0.286584E-03  -0.659420E-06   0.932575E-07
   126   0.369587E+04  -0.405751E+02   0.283613E-03  -0.405751E+02   0.111345E+01  -0.677393E-06   0.283613E-03  -0.677393E-06   0.926880E-07
   127   0.373192E+04  -0.410923E+02   0.280696E-03  -0.410923E+02   0.112021E+01  -0.693456E-06   0.280696E-03  -0.693456E-06   0.921227E-07
   128   0.376798E+04  -0.415950E+02   0.277831E-03  -0.415950E+02   0.112657E+01  -0.707173E-06   0.277831E-03  -0.707173E-06   0.915618E-07
   129   0.380411E+04  -0.420825E+02   0.275018E-03  -0.420825E+02   0.113239E+01  -0.718108E-06   0.275018E-03  -0.718108E-06   0.910053E-07
   130   0.384025E+04  -0.425539E+02   0.272258E-03  -0.425539E+02   0.113765E+01  -0.725827E-06   0.272258E-03  -0.725827E-06   0.904530E-07
   131   0.387640E+04  -0.430105E+02   0.269549E-03  -0.430105E+02   0.114250E+01  -0.730011E-06   0.269549E-03  -0.730011E-06   0.899051E-07
   132   0.391262E+04  -0.434495E+02   0.266890E-03  -0.434495E+02   0.114680E+01  -0.730815E-06   0.266890E-03  -0.730815E-06   0.893615E-07
   133   0.394877E+04  -0.438731E+02   0.264279E-03  -0.438731E+02   0.115063E+01  -0.728513E-06   0.264279E-03  -0.728513E-06   0.888222E-07
   134   0.398492E+04  -0.442767E+02   0.261715E-03  -0.442767E+02   0.115397E+01  -0.723378E-06   0.261715E-03  -0.723378E-06   0.882871E-07
   135   0.402107E+04  -0.446634E+02   0.259196E-03  -0.446634E+02   0.115676E+01  -0.715682E-06   0.259196E-03  -0.715682E-06   0.877562E-07
   136   0.405708E+04  -0.450295E+02   0.256721E-03  -0.450295E+02   0.115900E+01  -0.705699E-06   0.256721E-03  -0.705699E-06   0.872295E-07
   137   0.409309E+04  -0.453772E+02   0.254287E-03  -0.453772E+02   0.116075E+01  -0.693701E-06   0.254287E-03  -0.693701E-06   0.867070E-07
   138   0.412903E+04  -0.457050E+02   0.251893E-03  -0.457050E+02   0.116196E+01  -0.679961E-06   0.251893E-03  -0.679961E-06   0.861886E-07
   139   0.416475E+04  -0.460121E+02   0.249537E-03  -0.460121E+02   0.116276E+01  -0.664753E-06   0.249537E-03  -0.664753E-06   0.856744E-07
   140   0.420055E+04  -0.462994E+02   0.247218E-03  -0.462994E+02   0.116293E+01  -0.648350E-06   0.247218E-03  -0.648350E-06   0.851642E-07
   141   0.423613E+04  -0.465646E+02   0.244934E-03  -0.465646E+02   0.116255E+01  -0.631024E-06   0.244934E-03  -0.631024E-06   0.846580E-07
   142   0.427171E+04  -0.468084E+02   0.242684E-03  -0.468084E+02   0.116169E+01  -0.613048E-06   0.242684E-03  -0.613048E-06   0.841559E-07
   143   0.430722E+04  -0.470309E+02   0.240465E-03  -0.470309E+02   0.116035E+01  -0.594696E-06   0.240465E-03  -0.594696E-06   0.836578E-07
   144   0.434251E+04  -0.472312E+02   0.238277E-03  -0.472312E+02   0.115845E+01  -0.576241E-06   0.238277E-03  -0.576241E-06   0.831636E-07
   145   0.437765E+04  -0.474088E+02   0.236117E-03  -0.474088E+02   0.115616E+01  -0.557955E-06   0.236117E-03  -0.557955E-06   0.826734E-07
   146   0.441287E+04  -0.475635E+02   0.233983E-03  -0.475635E+02   0.115323E+01  -0.540111E-06   0.233983E-03  -0.540111E-06   0.821871E-07
   147   0.444773E+04  -0.476939E+02   0.231875E-03  -0.476939E+02   0.114990E+01  -0.522983E-06   0.231875E-03  -0.522983E-06   0.817046E-07
   148   0.448243E+04  -0.478015E+02   0.229790E-03  -0.478015E+02   0.114601E+01  -0.506843E-06   0.229790E-03  -0.506843E-06   0.812260E-07
   149   0.451707E+04  -0.478848E+02   0.227728E-03  -0.478848E+02   0.114165E+01  -0.491964E-06   0.227728E-03  -0.491964E-06   0.807513E-07
   150   0.455141E+04  -0.479416E+02   0.225685E-03  -0.479416E+02   0.113688E+01  -0.478620E-06   0.225685E-03  -0.478620E-06   0.802803E-07
   151   0.458560E+04  -0.479749E+02   0.223661E-03  -0.479749E+02   0.113163E+01  -0.467019E-06   0.223661E-03  -0.467019E-06   0.798131E-07
   152   0.461950E+04  -0.479830E+02   0.221656E-03  -0.479830E+02   0.112583E+01  -0.457111E-06   0.221656E-03  -0.457111E-06   0.793496E-07
   153   0.465325E+04  -0.479639E+02   0.219669E-03  -0.479639E+02   0.111963E+01  -0.448782E-06   0.219669E-03  -0.448782E-06   0.788898E-07
   154   0.468677E+04  -0.479197E+02   0.217701E-03  -0.479197E+02   0.111303E+01  -0.441917E-06   0.217701E-03  -0.441917E-06   0.784338E-07
   155   0.472006E+04  -0.478496E+02   0.215752E-03  -0.478496E+02   0.110602E+01  -0.436403E-06   0.215752E-03  -0.436403E-06   0.779814E-07
   156   0.475298E+04  -0.477535E+02   0.213821E-03  -0.477535E+02   0.109862E+01  -0.432124E-06   0.213821E-03  -0.432124E-06   0.775327E-07
   157   0.478581E+04  -0.476301E+02   0.211909E-03  -0.476301E+02   0.109083E+01  -0.428968E-06   0.211909E-03  -0.428968E-06   0.770875E-07
   158   0.481834E+04  -0.474800E+02   0.210016E-03  -0.474800E+02   0.108271E+01  -0.426818E-06   0.210016E-03  -0.426818E-06   0.766460E-07
   159   0.485056E+04  -0.473032E+02   0.208142E-03  -0.473032E+02   0.107412E+01  -0.425562E-06   0.208142E-03  -0.425562E-06   0.762081E-07
   160   0.488254E+04  -0.470981E+02   0.206287E-03  -0.470981E+02   0.106522E+01  -0.425085E-06   0.206287E-03  -0.425085E-06   0.757737E-07
   161   0.491428E+04  -0.468663E+02   0.204451E-03  -0.468663E+02   0.105607E+01  -0.425272E-06   0.204451E-03  -0.425272E-06   0.753428E-07
   162   0.494571E+04  -0.466076E+02   0.202633E-03  -0.466076E+02   0.104654E+01  -0.426010E-06   0.202633E-03  -0.426010E-06   0.749155E-07
   163   0.497697E+04  -0.463207E+02   0.200835E-03  -0.463207E+02   0.103669E+01  -0.427183E-06   0.200835E-03  -0.427183E-06   0.744916E-07
   164   0.500776E+04  -0.460069E+02   0.199056E-03  -0.460069E+02   0.102660E+01  -0.428679E-06   0.199056E-03  -0.428679E-06   0.740712E-07
   165   0.503838E+04  -0.456640E+02   0.197296E-03  -0.456640E+02   0.101620E+01  -0.430382E-06   0.197296E-03  -0.430382E-06   0.736543E-07
   166   0.506868E+04  -0.452935E+02   0.195555E-03  -0.452935E+02   0.100564E+01  -0.432178E-06   0.195555E-03  -0.432178E-06   0.732407E-07
   167   0.509873E+04  -0.448960E+02   0.193834E-03  -0.448960E+02   0.994700E+00  -0.433952E-06   0.193834E-03  -0.433952E-06   0.728306E-07
   168   0.512831E+04  -0.444694E+02   0.192132E-03  -0.444694E+02   0.983747E+00  -0.435592E-06   0.192132E-03  -0.435592E-06   0.724238E-07
   169   0.515755E+04  -0.440136E+02   0.190449E-03  -0.440136E+02   0.972490E+00  -0.436982E-06   0.190449E-03  -0.436982E-06   0.720203E-07
   170   0.518647E+04  -0.435300E+02   0.188786E-03  -0.435300E+02   0.961151E+00  -0.438007E-06   0.188786E-03  -0.438007E-06   0.716202E-07
   171   0.521491E+04  -0.430165E+02   0.187141E-03  -0.430165E+02   0.949733E+00  -0.438555E-06   0.187141E-03  -0.438555E-06   0.712234E-07
   172   0.524294E+04  -0.424744E+02   0.185517E-03  -0.424744E+02   0.938162E+00  -0.438510E-06   0.185517E-03  -0.438510E-06   0.708298E-07
   173   0.527048E+04  -0.419038E+02   0.183912E-03  -0.419038E+02   0.926439E+00  -0.437758E-06   0.183912E-03  -0.437758E-06   0.704395E-07
   174   0.529769E+04  -0.413045E+02   0.182326E-03  -0.413045E+02   0.914864E+00  -0.436185E-06   0.182326E-03  -0.436185E-06   0.700524E-07
   175   0.532449E+04  -0.406759E+02   0.180760E-03  -0.406759E+02   0.903141E+00  -0.433677E-06   0.180760E-03  -0.433677E-06   0.696685E-07
   176   0.535072E+04  -0.400180E+02   0.179214E-03  -0.400180E+02   0.891493E+00  -0.430146E-06   0.179214E-03  -0.430146E-06   0.692878E-07
   177   0.537654E+04  -0.393322E+02   0.177687E-03  -0.393322E+02   0.879849E+00  -0.425615E-06   0.177687E-03  -0.425615E-06   0.689103E-07
   178   0.540187E+04  -0.386170E+02   0.176179E-03  -0.386170E+02   0.868433E+00  -0.420133E-06   0.176179E-03  -0.420133E-06   0.685359E-07
