#    L    TT             EE             TE             PP             TP          
   263   0.518569E+04   0.363397E+01   0.840286E+02   0.210401E+07   0.147290E+04
   264   0.516159E+04   0.374660E+01   0.854662E+02   0.209500E+07   0.146036E+04
   265   0.513695E+04   0.386143E+01   0.868738E+02   0.208604E+07   0.144791E+04
   266   0.511201E+04   0.397869E+01   0.882736E+02   0.207715E+07   0.143556E+04
   267   0.508653E+04   0.409800E+01   0.896434E+02   0.206831E+07   0.142331E+04
   268   0.506067E+04   0.421974E+01   0.909980E+02   0.205953E+07   0.141116E+04
   269   0.503428E+04   0.434360E+01   0.923300E+02   0.205081E+07   0.139911E+04
   270   0.500766E+04   0.446967E+01   0.936394E+02   0.204215E+07   0.138714E+04
   271   0.498058E+04   0.459786E+01   0.949260E+02   0.203354E+07   0.137528E+04
   272   0.495327E+04   0.472847E+01   0.961826E+02   0.202499E+07   0.136350E+04
   273   0.492550E+04   0.486091E+01   0.974239E+02   0.201650E+07   0.135182E+04
   274   0.489742E+04   0.499578E+01   0.986277E+02   0.200806E+07   0.134022E+04
   275   0.486897E+04   0.513255E+01   0.998161E+02   0.199967E+07   0.132872E+04
   276   0.484028E+04   0.527144E+01   0.100967E+03   0.199134E+07   0.131730E+04
   277   0.481114E+04   0.541246E+01   0.102103E+03   0.198307E+07   0.130597E+04
   278   0.478176E+04   0.555553E+01   0.103200E+03   0.197484E+07   0.129473E+04
   279   0.475208E+04   0.570058E+01   0.104268E+03   0.196667E+07   0.128357E+04
   280   0.472210E+04   0.584760E+01   0.105321E+03   0.195855E+07   0.127249E+04
   281   0.469195E+04   0.599667E+01   0.106335E+03   0.195048E+07   0.126150E+04
   282   0.466135E+04   0.614749E+01   0.107320E+03   0.194246E+07   0.125059E+04
   283   0.463060E+04   0.630029E+01   0.108274E+03   0.193450E+07   0.123975E+04
   284   0.459961E+04   0.645499E+01   0.109198E+03   0.192658E+07   0.122900E+04
   285   0.456840E+04   0.661159E+01   0.110092E+03   0.191871E+07   0.121832E+04
   286   0.453687E+04   0.676994E+01   0.110947E+03   0.191089E+07   0.120772E+04
   287   0.450512E+04   0.693004E+01   0.111781E+03   0.190313E+07   0.119720E+04
   288   0.447322E+04   0.709189E+01   0.112576E+03   0.189540E+07   0.118675E+04
   289   0.444108E+04   0.725542E+01   0.113341E+03   0.188773E+07   0.117637E+04
   290   0.440878E+04   0.742048E+01   0.114075E+03   0.188010E+07   0.116606E+04
   291   0.437634E+04   0.758780E+01   0.114765E+03   0.187252E+07   0.115583E+04
   292   0.434343E+04   0.775628E+01   0.115431E+03   0.186499E+07   0.114566E+04
   293   0.431067E+04   0.792555E+01   0.116052E+03   0.185750E+07   0.113557E+04
   294   0.427761E+04   0.809709E+01   0.116651E+03   0.185005E+07   0.112554E+04
   295   0.424462E+04   0.826941E+01   0.117203E+03   0.184266E+07   0.111557E+04
   296   0.421132E+04   0.844400E+01   0.117726E+03   0.183530E+07   0.110567E+04
   297   0.417794E+04   0.861863E+01   0.118218E+03   0.182799E+07   0.109584E+04
