#    L    TT             EE             BB             TE          
   329   0.324283E+04   0.151916E+02   0.371375E-01   0.117610E+03
   330   0.321007E+04   0.153822E+02   0.372740E-01   0.116810E+03
   331   0.317762E+04   0.155720E+02   0.374098E-01   0.115978E+03
   332   0.314534E+04   0.157617E+02   0.375450E-01   0.115115E+03
   333   0.311329E+04   0.159498E+02   0.376795E-01   0.114213E+03
   334   0.308155E+04   0.161372E+02   0.378134E-01   0.113272E+03
   335   0.304997E+04   0.163221E+02   0.379467E-01   0.112292E+03
   336   0.301871E+04   0.165063E+02   0.380794E-01   0.111280E+03
   337   0.298776E+04   0.166896E+02   0.382116E-01   0.110223E+03
   338   0.295704E+04   0.168706E+02   0.383432E-01   0.109141E+03
   339   0.292672E+04   0.170514E+02   0.384742E-01   0.108021E+03
   340   0.289663E+04   0.172299E+02   0.386048E-01   0.106876E+03
   341   0.286678E+04   0.174061E+02   0.387349E-01   0.105686E+03
   342   0.283733E+04   0.175822E+02   0.388644E-01   0.104464E+03
   343   0.280819E+04   0.177551E+02   0.389936E-01   0.103210E+03
   344   0.277943E+04   0.179265E+02   0.391223E-01   0.101926E+03
   345   0.275092E+04   0.180954E+02   0.392506E-01   0.100609E+03
   346   0.272281E+04   0.182635E+02   0.393785E-01   0.992694E+02
   347   0.269500E+04   0.184285E+02   0.395061E-01   0.978906E+02
   348   0.266759E+04   0.185912E+02   0.396333E-01   0.964804E+02
   349   0.264050E+04   0.187521E+02   0.397603E-01   0.950390E+02
   350   0.261380E+04   0.189100E+02   0.398869E-01   0.935737E+02
   351   0.258765E+04   0.190662E+02   0.400133E-01   0.920770E+02
   352   0.256166E+04   0.192201E+02   0.401394E-01   0.905491E+02
   353   0.253614E+04   0.193708E+02   0.402653E-01   0.890049E+02
   354   0.251094E+04   0.195191E+02   0.403910E-01   0.874222E+02
   355   0.248621E+04   0.196650E+02   0.405166E-01   0.858157E+02
   356   0.246187E+04   0.198086E+02   0.406420E-01   0.841931E+02
   357   0.243793E+04   0.199490E+02   0.407673E-01   0.825395E+02
   358   0.241445E+04   0.200856E+02   0.408925E-01   0.808699E+02
   359   0.239129E+04   0.202197E+02   0.410176E-01   0.791694E+02
   360   0.236860E+04   0.203515E+02   0.411427E-01   0.774492E+02
   361   0.234630E+04   0.204801E+02   0.412678E-01   0.757050E+02
   362   0.232447E+04   0.206056E+02   0.413929E-01   0.739397E+02
   363   0.230303E+04   0.207287E+02   0.415180E-01   0.721556E+02
   364   0.228206E+04   0.208471E+02   0.416432E-01   0.703491E+02
   365   0.226148E+04   0.209632E+02   0.417684E-01   0.685261E+02
   366   0.224137E+04   0.210761E+02   0.418938E-01   0.666838E+02
   367   0.222172E+04   0.211844E+02   0.420192E-01   0.648244E+02
   368   0.220240E+04   0.212903E+02   0.421449E-01   0.629495E+02
   369   0.218369E+04   0.213931E+02   0.422707E-01   0.610569E+02
   370   0.216538E+04   0.214920E+02   0.423966E-01   0.591517E+02
   371   0.214745E+04   0.215869E+02   0.425229E-01   0.572304E+02
   372   0.213000E+04   0.216788E+02   0.426493E-01   0.552975E+02
   373   0.211301E+04   0.217667E+02   0.427760E-01   0.533501E+02
   374   0.209649E+04   0.218515E+02   0.429030E-01   0.513918E+02
   375   0.208037E+04   0.219324E+02   0.430303E-01   0.494228E+02
   376   0.206478E+04   0.220102E+02   0.431579E-01   0.474431E+02
   377   0.204967E+04   0.220833E+02   0.432859E-01   0.454557E+02
   378   0.203494E+04   0.221525E+02   0.434142E-01   0.434577E+02
   379   0.202069E+04   0.222186E+02   0.435430E-01   0.414536E+02
   380   0.200697E+04   0.222815E+02   0.436721E-01   0.394412E+02
   381   0.199365E+04   0.223375E+02   0.438017E-01   0.374235E+02
   382   0.198072E+04   0.223919E+02   0.439317E-01   0.354013E+02
   383   0.196834E+04   0.224416E+02   0.440622E-01   0.333732E+02
   384   0.195650E+04   0.224867E+02   0.441932E-01   0.313430E+02
   385   0.194498E+04   0.225294E+02   0.443247E-01   0.293091E+02
   386   0.193399E+04   0.225674E+02   0.444568E-01   0.272739E+02
   387   0.192341E+04   0.226008E+02   0.445894E-01   0.252374E+02
   388   0.191329E+04   0.226303E+02   0.447225E-01   0.232012E+02
   389   0.190364E+04   0.226537E+02   0.448563E-01   0.211652E+02
   390   0.189446E+04   0.226761E+02   0.449906E-01   0.191318E+02
   391   0.188574E+04   0.226931E+02   0.451256E-01   0.170994E+02
   392   0.187742E+04   0.227077E+02   0.452613E-01   0.150712E+02
   393   0.186965E+04   0.227169E+02   0.453976E-01   0.130464E+02
