#    L    TT             EE             TE             PP             TP          
    25   0.101269E+04   0.101593E-01   0.161075E+01   0.625875E+07   0.242475E+05
    26   0.102833E+04   0.121014E-01   0.167390E+01   0.630873E+07   0.236323E+05
    27   0.104432E+04   0.142867E-01   0.174275E+01   0.635274E+07   0.230420E+05
    28   0.106047E+04   0.166711E-01   0.181473E+01   0.639128E+07   0.224740E+05
    29   0.107693E+04   0.192378E-01   0.188663E+01   0.642483E+07   0.219258E+05
    30   0.109372E+04   0.219850E-01   0.195356E+01   0.645387E+07   0.213947E+05
    31   0.111062E+04   0.249060E-01   0.201106E+01   0.647884E+07   0.208786E+05
    32   0.112779E+04   0.279868E-01   0.205598E+01   0.649997E+07   0.203771E+05
    33   0.114529E+04   0.312035E-01   0.208532E+01   0.651748E+07   0.198902E+05
    34   0.116305E+04   0.345461E-01   0.209732E+01   0.653154E+07   0.194181E+05
    35   0.118106E+04   0.380255E-01   0.209249E+01   0.654236E+07   0.189606E+05
    36   0.119925E+04   0.416712E-01   0.207114E+01   0.655014E+07   0.185179E+05
    37   0.121753E+04   0.455334E-01   0.203466E+01   0.655508E+07   0.180900E+05
    38   0.123614E+04   0.496632E-01   0.198635E+01   0.655736E+07   0.176769E+05
    39   0.125506E+04   0.540655E-01   0.192737E+01   0.655718E+07   0.172786E+05
    40   0.127407E+04   0.587393E-01   0.185811E+01   0.655474E+07   0.168953E+05
    41   0.129332E+04   0.636906E-01   0.177875E+01   0.655023E+07   0.165267E+05
    42   0.131257E+04   0.689333E-01   0.168925E+01   0.654376E+07   0.161723E+05
    43   0.133199E+04   0.744829E-01   0.158957E+01   0.653543E+07   0.158312E+05
    44   0.135141E+04   0.803403E-01   0.148053E+01   0.652535E+07   0.155027E+05
    45   0.137122E+04   0.865167E-01   0.136305E+01   0.651363E+07   0.151860E+05
    46   0.139133E+04   0.930196E-01   0.123566E+01   0.650035E+07   0.148803E+05
    47   0.141159E+04   0.998281E-01   0.109728E+01   0.648564E+07   0.145849E+05
    48   0.143193E+04   0.106922E+00   0.949552E+00   0.646959E+07   0.142989E+05
    49   0.145242E+04   0.114257E+00   0.793539E+00   0.645230E+07   0.140215E+05
    50   0.147329E+04   0.121784E+00   0.623519E+00   0.643389E+07   0.137521E+05
    51   0.149431E+04   0.129459E+00   0.433261E+00   0.641444E+07   0.134899E+05
    52   0.151571E+04   0.137392E+00   0.220122E+00   0.639401E+07   0.132347E+05
    53   0.153711E+04   0.145768E+00  -0.157923E-01   0.637265E+07   0.129864E+05
    54   0.155844E+04   0.154615E+00  -0.266408E+00   0.635042E+07   0.127450E+05
    55   0.157994E+04   0.163948E+00  -0.523537E+00   0.632735E+07   0.125104E+05
    56   0.160182E+04   0.173644E+00  -0.786130E+00   0.630350E+07   0.122824E+05
    57   0.162402E+04   0.183571E+00  -0.105540E+01   0.627892E+07   0.120611E+05
    58   0.164653E+04   0.193696E+00  -0.133437E+01   0.625366E+07   0.118463E+05
    59   0.166921E+04   0.204018E+00  -0.162605E+01   0.622777E+07   0.116380E+05
    60   0.169206E+04   0.214552E+00  -0.193206E+01   0.620129E+07   0.114360E+05
    61   0.171538E+04   0.225362E+00  -0.225341E+01   0.617427E+07   0.112403E+05
    62   0.173858E+04   0.236460E+00  -0.259116E+01   0.614676E+07   0.110505E+05
    63   0.176187E+04   0.247843E+00  -0.294600E+01   0.611878E+07   0.108662E+05
    64   0.178554E+04   0.259559E+00  -0.331885E+01   0.609038E+07   0.106871E+05
    65   0.180923E+04   0.271619E+00  -0.371004E+01   0.606159E+07   0.105126E+05
    66   0.183323E+04   0.283983E+00  -0.411736E+01   0.603245E+07   0.103425E+05
    67   0.185738E+04   0.296640E+00  -0.453758E+01   0.600300E+07   0.101764E+05
    68   0.188198E+04   0.309610E+00  -0.496849E+01   0.597326E+07   0.100138E+05
    69   0.190680E+04   0.322828E+00  -0.540782E+01   0.594329E+07   0.985447E+04
    70   0.193199E+04   0.336314E+00  -0.585671E+01   0.591311E+07   0.969789E+04
    71   0.195740E+04   0.350042E+00  -0.631724E+01   0.588275E+07   0.954381E+04
    72   0.198302E+04   0.363997E+00  -0.679126E+01   0.585224E+07   0.939231E+04
    73   0.200880E+04   0.378163E+00  -0.728009E+01   0.582159E+07   0.924359E+04
    74   0.203473E+04   0.392546E+00  -0.778355E+01   0.579081E+07   0.909782E+04
    75   0.206089E+04   0.407175E+00  -0.830088E+01   0.575991E+07   0.895519E+04
    76   0.208722E+04   0.422065E+00  -0.883190E+01   0.572890E+07   0.881588E+04
    77   0.211378E+04   0.437200E+00  -0.937590E+01   0.569780E+07   0.868008E+04
    78   0.214066E+04   0.452594E+00  -0.993354E+01   0.566661E+07   0.854797E+04
    79   0.216772E+04   0.468179E+00  -0.105003E+02   0.563536E+07   0.841973E+04
    80   0.219511E+04   0.483947E+00  -0.110767E+02   0.560406E+07   0.829555E+04
    81   0.222275E+04   0.499836E+00  -0.116627E+02   0.557271E+07   0.817554E+04
    82   0.225072E+04   0.515861E+00  -0.122575E+02   0.554133E+07   0.805953E+04
    83   0.227894E+04   0.531990E+00  -0.128609E+02   0.550993E+07   0.794726E+04
    84   0.230748E+04   0.548213E+00  -0.134713E+02   0.547854E+07   0.783851E+04
    85   0.233620E+04   0.564500E+00  -0.140899E+02   0.544716E+07   0.773301E+04
    86   0.236515E+04   0.580856E+00  -0.147161E+02   0.541580E+07   0.763053E+04
    87   0.239456E+04   0.597241E+00  -0.153488E+02   0.538449E+07   0.753082E+04
    88   0.242398E+04   0.613662E+00  -0.159879E+02   0.535323E+07   0.743363E+04
    89   0.245378E+04   0.630094E+00  -0.166348E+02   0.532205E+07   0.733873E+04
    90   0.248381E+04   0.646491E+00  -0.172864E+02   0.529095E+07   0.724585E+04
    91   0.251399E+04   0.662838E+00  -0.179433E+02   0.525994E+07   0.715481E+04
    92   0.254447E+04   0.679121E+00  -0.186048E+02   0.522904E+07   0.706550E+04
    93   0.257524E+04   0.695335E+00  -0.192710E+02   0.519824E+07   0.697791E+04
    94   0.260610E+04   0.711448E+00  -0.199404E+02   0.516755E+07   0.689199E+04
    95   0.263725E+04   0.727460E+00  -0.206138E+02   0.513697E+07   0.680769E+04
    96   0.266842E+04   0.743362E+00  -0.212906E+02   0.510652E+07   0.672498E+04
    97   0.270003E+04   0.759139E+00  -0.219701E+02   0.507618E+07   0.664381E+04
    98   0.273188E+04   0.774789E+00  -0.226501E+02   0.504596E+07   0.656415E+04
    99   0.276380E+04   0.790277E+00  -0.233337E+02   0.501588E+07   0.648595E+04
   100   0.279604E+04   0.805605E+00  -0.240164E+02   0.498592E+07   0.640918E+04
   101   0.282843E+04   0.820837E+00  -0.247013E+02   0.495611E+07   0.633379E+04
   102   0.286136E+04   0.835826E+00  -0.253862E+02   0.492643E+07   0.625974E+04
   103   0.289422E+04   0.850650E+00  -0.260720E+02   0.489689E+07   0.618700E+04
   104   0.292732E+04   0.865312E+00  -0.267556E+02   0.486750E+07   0.611552E+04
   105   0.296059E+04   0.879740E+00  -0.274388E+02   0.483826E+07   0.604526E+04
   106   0.299409E+04   0.894011E+00  -0.281207E+02   0.480917E+07   0.597617E+04
   107   0.302753E+04   0.907981E+00  -0.288000E+02   0.478024E+07   0.590823E+04
   108   0.306137E+04   0.921725E+00  -0.294775E+02   0.475147E+07   0.584139E+04
   109   0.309537E+04   0.935174E+00  -0.301517E+02   0.472286E+07   0.577561E+04
   110   0.312946E+04   0.948329E+00  -0.308213E+02   0.469443E+07   0.571084E+04
   111   0.316373E+04   0.961267E+00  -0.314877E+02   0.466616E+07   0.564706E+04
   112   0.319816E+04   0.973913E+00  -0.321501E+02   0.463807E+07   0.558425E+04
   113   0.323283E+04   0.986264E+00  -0.328070E+02   0.461015E+07   0.552241E+04
   114   0.326760E+04   0.998245E+00  -0.334575E+02   0.458241E+07   0.546152E+04
   115   0.330261E+04   0.101000E+01  -0.341016E+02   0.455484E+07   0.540159E+04
   116   0.333763E+04   0.102131E+01  -0.347383E+02   0.452745E+07   0.534261E+04
   117   0.337296E+04   0.103224E+01  -0.353668E+02   0.450023E+07   0.528457E+04
   118   0.340846E+04   0.104294E+01  -0.359878E+02   0.447319E+07   0.522747E+04
   119   0.344397E+04   0.105326E+01  -0.365990E+02   0.444633E+07   0.517130E+04
   120   0.347964E+04   0.106305E+01  -0.372002E+02   0.441964E+07   0.511605E+04
   121   0.351533E+04   0.107260E+01  -0.377914E+02   0.439314E+07   0.506172E+04
   122   0.355110E+04   0.108162E+01  -0.383718E+02   0.436681E+07   0.500831E+04
   123   0.358695E+04   0.109018E+01  -0.389411E+02   0.434067E+07   0.495580E+04
   124   0.362289E+04   0.109834E+01  -0.394965E+02   0.431470E+07   0.490419E+04
   125   0.365884E+04   0.110604E+01  -0.400399E+02   0.428892E+07   0.485348E+04
   126   0.369486E+04   0.111334E+01  -0.405705E+02   0.426332E+07   0.480365E+04
   127   0.373090E+04   0.112010E+01  -0.410876E+02   0.423790E+07   0.475471E+04
   128   0.376693E+04   0.112645E+01  -0.415903E+02   0.421267E+07   0.470665E+04
   129   0.380305E+04   0.113226E+01  -0.420777E+02   0.418762E+07   0.465946E+04
   130   0.383917E+04   0.113752E+01  -0.425490E+02   0.416276E+07   0.461313E+04
   131   0.387530E+04   0.114237E+01  -0.430056E+02   0.413808E+07   0.456767E+04
   132   0.391150E+04   0.114667E+01  -0.434445E+02   0.411359E+07   0.452303E+04
   133   0.394763E+04   0.115049E+01  -0.438679E+02   0.408928E+07   0.447920E+04
   134   0.398376E+04   0.115383E+01  -0.442715E+02   0.406516E+07   0.443614E+04
   135   0.401990E+04   0.115662E+01  -0.446581E+02   0.404121E+07   0.439384E+04
   136   0.405589E+04   0.115885E+01  -0.450241E+02   0.401745E+07   0.435226E+04
   137   0.409188E+04   0.116061E+01  -0.453717E+02   0.399386E+07   0.431137E+04
   138   0.412780E+04   0.116181E+01  -0.456994E+02   0.397046E+07   0.427114E+04
   139   0.416351E+04   0.116261E+01  -0.460065E+02   0.394723E+07   0.423156E+04
   140   0.419928E+04   0.116277E+01  -0.462937E+02   0.392418E+07   0.419258E+04
   141   0.423484E+04   0.116239E+01  -0.465588E+02   0.390131E+07   0.415419E+04
   142   0.427040E+04   0.116153E+01  -0.468026E+02   0.387861E+07   0.411636E+04
   143   0.430589E+04   0.116018E+01  -0.470250E+02   0.385608E+07   0.407905E+04
   144   0.434116E+04   0.115829E+01  -0.472253E+02   0.383373E+07   0.404224E+04
   145   0.437628E+04   0.115598E+01  -0.474028E+02   0.381154E+07   0.400590E+04
   146   0.441148E+04   0.115305E+01  -0.475575E+02   0.378953E+07   0.397001E+04
   147   0.444632E+04   0.114972E+01  -0.476878E+02   0.376769E+07   0.393454E+04
   148   0.448100E+04   0.114583E+01  -0.477954E+02   0.374602E+07   0.389946E+04
   149   0.451562E+04   0.114146E+01  -0.478787E+02   0.372451E+07   0.386474E+04
   150   0.454993E+04   0.113669E+01  -0.479354E+02   0.370317E+07   0.383035E+04
   151   0.458411E+04   0.113144E+01  -0.479686E+02   0.368199E+07   0.379627E+04
   152   0.461798E+04   0.112564E+01  -0.479768E+02   0.366098E+07   0.376250E+04
   153   0.465171E+04   0.111943E+01  -0.479576E+02   0.364013E+07   0.372904E+04
   154   0.468521E+04   0.111283E+01  -0.479134E+02   0.361945E+07   0.369589E+04
   155   0.471848E+04   0.110582E+01  -0.478432E+02   0.359893E+07   0.366305E+04
   156   0.475138E+04   0.109842E+01  -0.477472E+02   0.357856E+07   0.363051E+04
   157   0.478419E+04   0.109062E+01  -0.476238E+02   0.355836E+07   0.359830E+04
   158   0.481670E+04   0.108250E+01  -0.474737E+02   0.353832E+07   0.356639E+04
   159   0.484889E+04   0.107391E+01  -0.472969E+02   0.351843E+07   0.353480E+04
   160   0.488085E+04   0.106500E+01  -0.470918E+02   0.349870E+07   0.350352E+04
   161   0.491257E+04   0.105585E+01  -0.468600E+02   0.347913E+07   0.347256E+04
   162   0.494397E+04   0.104631E+01  -0.466014E+02   0.345971E+07   0.344191E+04
   163   0.497521E+04   0.103646E+01  -0.463145E+02   0.344044E+07   0.341158E+04
   164   0.500598E+04   0.102636E+01  -0.460008E+02   0.342133E+07   0.338157E+04
   165   0.503658E+04   0.101596E+01  -0.456579E+02   0.340237E+07   0.335188E+04
   166   0.506685E+04   0.100540E+01  -0.452875E+02   0.338357E+07   0.332251E+04
   167   0.509688E+04   0.994450E+00  -0.448901E+02   0.336491E+07   0.329346E+04
   168   0.512643E+04   0.983494E+00  -0.444635E+02   0.334640E+07   0.326474E+04
   169   0.515566E+04   0.972232E+00  -0.440078E+02   0.332804E+07   0.323633E+04
   170   0.518455E+04   0.960888E+00  -0.435243E+02   0.330983E+07   0.320825E+04
   171   0.521296E+04   0.949465E+00  -0.430109E+02   0.329177E+07   0.318050E+04
   172   0.524097E+04   0.937889E+00  -0.424689E+02   0.327385E+07   0.315307E+04
   173   0.526849E+04   0.926162E+00  -0.418984E+02   0.325607E+07   0.312596E+04
   174   0.529568E+04   0.914581E+00  -0.412993E+02   0.323844E+07   0.309919E+04
   175   0.532245E+04   0.902853E+00  -0.406708E+02   0.322096E+07   0.307274E+04
   176   0.534866E+04   0.891199E+00  -0.400130E+02   0.320361E+07   0.304662E+04
   177   0.537445E+04   0.879550E+00  -0.393274E+02   0.318641E+07   0.302083E+04
   178   0.539976E+04   0.868128E+00  -0.386123E+02   0.316934E+07   0.299535E+04
   179   0.542458E+04   0.856639E+00  -0.378680E+02   0.315241E+07   0.297017E+04
   180   0.544906E+04   0.845308E+00  -0.370958E+02   0.313562E+07   0.294530E+04
   181   0.547297E+04   0.834137E+00  -0.362958E+02   0.311897E+07   0.292072E+04
   182   0.549640E+04   0.823201E+00  -0.354665E+02   0.310245E+07   0.289643E+04
   183   0.551926E+04   0.812429E+00  -0.346094E+02   0.308606E+07   0.287241E+04
   184   0.554172E+04   0.801897E+00  -0.337237E+02   0.306981E+07   0.284867E+04
   185   0.556368E+04   0.791755E+00  -0.328118E+02   0.305368E+07   0.282520E+04
   186   0.558479E+04   0.781864E+00  -0.318706E+02   0.303769E+07   0.280198E+04
   187   0.560571E+04   0.772367E+00  -0.309016E+02   0.302182E+07   0.277901E+04
   188   0.562606E+04   0.763252E+00  -0.299064E+02   0.300608E+07   0.275628E+04
   189   0.564578E+04   0.754557E+00  -0.288834E+02   0.299046E+07   0.273379E+04
   190   0.566532E+04   0.746336E+00  -0.278350E+02   0.297497E+07   0.271153E+04
   191   0.568392E+04   0.738614E+00  -0.267581E+02   0.295960E+07   0.268950E+04
   192   0.570211E+04   0.731414E+00  -0.256550E+02   0.294435E+07   0.266767E+04
   193   0.571967E+04   0.724784E+00  -0.245271E+02   0.292923E+07   0.264606E+04
   194   0.573681E+04   0.718755E+00  -0.233724E+02   0.291422E+07   0.262464E+04
   195   0.575332E+04   0.713365E+00  -0.221929E+02   0.289933E+07   0.260342E+04
   196   0.576920E+04   0.708655E+00  -0.209880E+02   0.288455E+07   0.258238E+04
   197   0.578460E+04   0.704670E+00  -0.197592E+02   0.286989E+07   0.256153E+04
   198   0.579943E+04   0.701436E+00  -0.185057E+02   0.285535E+07   0.254084E+04
   199   0.581371E+04   0.698990E+00  -0.172283E+02   0.284091E+07   0.252032E+04
   200   0.582743E+04   0.697364E+00  -0.159278E+02   0.282659E+07   0.249996E+04
   201   0.584052E+04   0.696621E+00  -0.146034E+02   0.281238E+07   0.247974E+04
   202   0.585305E+04   0.696769E+00  -0.132566E+02   0.279828E+07   0.245968E+04
   203   0.586495E+04   0.697871E+00  -0.118867E+02   0.278428E+07   0.243976E+04
   204   0.587615E+04   0.699950E+00  -0.104969E+02   0.277039E+07   0.242000E+04
   205   0.588678E+04   0.703053E+00  -0.908478E+01   0.275661E+07   0.240037E+04
   206   0.589671E+04   0.707219E+00  -0.765175E+01   0.274294E+07   0.238090E+04
   207   0.590608E+04   0.712474E+00  -0.619830E+01   0.272937E+07   0.236157E+04
   208   0.591467E+04   0.718871E+00  -0.472497E+01   0.271590E+07   0.234238E+04
   209   0.592263E+04   0.726434E+00  -0.323219E+01   0.270253E+07   0.232334E+04
   210   0.592995E+04   0.735218E+00  -0.172088E+01   0.268927E+07   0.230443E+04
   211   0.593665E+04   0.745255E+00  -0.191149E+00   0.267611E+07   0.228567E+04
   212   0.594256E+04   0.756576E+00   0.135602E+01   0.266305E+07   0.226705E+04
   213   0.594791E+04   0.769228E+00   0.292064E+01   0.265009E+07   0.224857E+04
   214   0.595256E+04   0.783206E+00   0.450145E+01   0.263723E+07   0.223023E+04
   215   0.595658E+04   0.798705E+00   0.609768E+01   0.262446E+07   0.221202E+04
   216   0.595989E+04   0.815542E+00   0.770980E+01   0.261179E+07   0.219395E+04
   217   0.596264E+04   0.833874E+00   0.933575E+01   0.259922E+07   0.217602E+04
   218   0.596468E+04   0.853704E+00   0.109757E+02   0.258674E+07   0.215822E+04
   219   0.596610E+04   0.875035E+00   0.126307E+02   0.257436E+07   0.214056E+04
   220   0.596688E+04   0.898016E+00   0.142960E+02   0.256207E+07   0.212302E+04
   221   0.596702E+04   0.922575E+00   0.159740E+02   0.254987E+07   0.210563E+04
   222   0.596654E+04   0.948864E+00   0.176631E+02   0.253777E+07   0.208836E+04
   223   0.596527E+04   0.976811E+00   0.193640E+02   0.252576E+07   0.207122E+04
   224   0.596352E+04   0.100642E+01   0.210730E+02   0.251383E+07   0.205421E+04
   225   0.596107E+04   0.103783E+01   0.227929E+02   0.250200E+07   0.203733E+04
   226   0.595798E+04   0.107106E+01   0.245201E+02   0.249025E+07   0.202058E+04
   227   0.595418E+04   0.110610E+01   0.262559E+02   0.247859E+07   0.200395E+04
   228   0.594983E+04   0.114296E+01   0.279988E+02   0.246702E+07   0.198745E+04
   229   0.594484E+04   0.118171E+01   0.297474E+02   0.245553E+07   0.197107E+04
   230   0.593915E+04   0.122236E+01   0.315022E+02   0.244413E+07   0.195482E+04
   231   0.593274E+04   0.126498E+01   0.332626E+02   0.243281E+07   0.193869E+04
   232   0.592578E+04   0.130949E+01   0.350270E+02   0.242157E+07   0.192269E+04
   233   0.591819E+04   0.135613E+01   0.367938E+02   0.241042E+07   0.190680E+04
   234   0.590982E+04   0.140475E+01   0.385638E+02   0.239934E+07   0.189103E+04
   235   0.590089E+04   0.145543E+01   0.403354E+02   0.238835E+07   0.187539E+04
   236   0.589125E+04   0.150816E+01   0.421086E+02   0.237744E+07   0.185986E+04
   237   0.588098E+04   0.156302E+01   0.438819E+02   0.236660E+07   0.184445E+04
   238   0.587007E+04   0.162009E+01   0.456552E+02   0.235585E+07   0.182916E+04
   239   0.585861E+04   0.167923E+01   0.474277E+02   0.234517E+07   0.181398E+04
   240   0.584636E+04   0.174051E+01   0.491972E+02   0.233456E+07   0.179892E+04
   241   0.583364E+04   0.180407E+01   0.509643E+02   0.232404E+07   0.178397E+04
   242   0.582027E+04   0.186978E+01   0.527284E+02   0.231358E+07   0.176914E+04
   243   0.580628E+04   0.193778E+01   0.544878E+02   0.230320E+07   0.175441E+04
   244   0.579165E+04   0.200801E+01   0.562432E+02   0.229289E+07   0.173980E+04
   245   0.577639E+04   0.208053E+01   0.579917E+02   0.228266E+07   0.172530E+04
   246   0.576057E+04   0.215536E+01   0.597346E+02   0.227249E+07   0.171091E+04
   247   0.574419E+04   0.223241E+01   0.614698E+02   0.226240E+07   0.169662E+04
   248   0.572718E+04   0.231207E+01   0.631971E+02   0.225237E+07   0.168245E+04
   249   0.570969E+04   0.239381E+01   0.649158E+02   0.224241E+07   0.166838E+04
   250   0.569156E+04   0.247808E+01   0.666244E+02   0.223252E+07   0.165442E+04
   251   0.567294E+04   0.256459E+01   0.683235E+02   0.222270E+07   0.164056E+04
   252   0.565362E+04   0.265356E+01   0.700116E+02   0.221294E+07   0.162680E+04
   253   0.563397E+04   0.274476E+01   0.716873E+02   0.220325E+07   0.161315E+04
   254   0.561368E+04   0.283850E+01   0.733504E+02   0.219362E+07   0.159961E+04
   255   0.559284E+04   0.293446E+01   0.750009E+02   0.218406E+07   0.158616E+04
   256   0.557152E+04   0.303303E+01   0.766388E+02   0.217456E+07   0.157281E+04
   257   0.554971E+04   0.313375E+01   0.782559E+02   0.216513E+07   0.155956E+04
   258   0.552735E+04   0.323700E+01   0.798647E+02   0.215575E+07   0.154642E+04
   259   0.550451E+04   0.334263E+01   0.814504E+02   0.214644E+07   0.153336E+04
   260   0.548127E+04   0.345063E+01   0.830277E+02   0.213720E+07   0.152041E+04
   261   0.545747E+04   0.356093E+01   0.845745E+02   0.212801E+07   0.150755E+04
   262   0.543312E+04   0.367375E+01   0.861128E+02   0.211888E+07   0.149479E+04
   263   0.540859E+04   0.378887E+01   0.876352E+02   0.210982E+07   0.148212E+04
   264   0.538344E+04   0.390635E+01   0.891343E+02   0.210081E+07   0.146955E+04
   265   0.535773E+04   0.402613E+01   0.906026E+02   0.209187E+07   0.145706E+04
   266   0.533170E+04   0.414843E+01   0.920623E+02   0.208298E+07   0.144467E+04
   267   0.530512E+04   0.427287E+01   0.934912E+02   0.207416E+07   0.143237E+04
   268   0.527814E+04   0.439982E+01   0.949040E+02   0.206539E+07   0.142016E+04
   269   0.525061E+04   0.452899E+01   0.962932E+02   0.205667E+07   0.140804E+04
   270   0.522284E+04   0.466044E+01   0.976588E+02   0.204802E+07   0.139601E+04
   271   0.519458E+04   0.479411E+01   0.990009E+02   0.203942E+07   0.138406E+04
   272   0.516609E+04   0.493029E+01   0.100312E+03   0.203088E+07   0.137220E+04
   273   0.513711E+04   0.506838E+01   0.101606E+03   0.202239E+07   0.136042E+04
   274   0.510782E+04   0.520897E+01   0.102863E+03   0.201396E+07   0.134873E+04
   275   0.507813E+04   0.535155E+01   0.104102E+03   0.200558E+07   0.133712E+04
   276   0.504820E+04   0.549634E+01   0.105303E+03   0.199725E+07   0.132560E+04
   277   0.501780E+04   0.564333E+01   0.106488E+03   0.198898E+07   0.131416E+04
   278   0.498715E+04   0.579245E+01   0.107634E+03   0.198076E+07   0.130279E+04
   279   0.495618E+04   0.594362E+01   0.108748E+03   0.197260E+07   0.129151E+04
   280   0.492490E+04   0.609684E+01   0.109846E+03   0.196449E+07   0.128031E+04
   281   0.489344E+04   0.625220E+01   0.110905E+03   0.195642E+07   0.126918E+04
   282   0.486152E+04   0.640938E+01   0.111933E+03   0.194841E+07   0.125813E+04
   283   0.482943E+04   0.656860E+01   0.112929E+03   0.194045E+07   0.124716E+04
   284   0.479710E+04   0.672980E+01   0.113893E+03   0.193254E+07   0.123626E+04
   285   0.476453E+04   0.689298E+01   0.114826E+03   0.192468E+07   0.122544E+04
   286   0.473165E+04   0.705797E+01   0.115720E+03   0.191687E+07   0.121469E+04
   287   0.469852E+04   0.722479E+01   0.116589E+03   0.190910E+07   0.120402E+04
   288   0.466523E+04   0.739342E+01   0.117420E+03   0.190139E+07   0.119342E+04
   289   0.463170E+04   0.756380E+01   0.118218E+03   0.189372E+07   0.118288E+04
   290   0.459801E+04   0.773578E+01   0.118985E+03   0.188610E+07   0.117242E+04
   291   0.456416E+04   0.791009E+01   0.119705E+03   0.187852E+07   0.116203E+04
   292   0.452984E+04   0.808562E+01   0.120401E+03   0.187099E+07   0.115170E+04
   293   0.449567E+04   0.826200E+01   0.121050E+03   0.186351E+07   0.114145E+04
   294   0.446118E+04   0.844071E+01   0.121674E+03   0.185607E+07   0.113125E+04
   295   0.442675E+04   0.862027E+01   0.122251E+03   0.184868E+07   0.112113E+04
   296   0.439202E+04   0.880216E+01   0.122797E+03   0.184132E+07   0.111107E+04
   297   0.435720E+04   0.898414E+01   0.123310E+03   0.183402E+07   0.110107E+04
   298   0.432215E+04   0.916846E+01   0.123776E+03   0.182675E+07   0.109114E+04
   299   0.428708E+04   0.935435E+01   0.124203E+03   0.181953E+07   0.108127E+04
   300   0.425186E+04   0.954035E+01   0.124590E+03   0.181235E+07   0.107146E+04
   301   0.421656E+04   0.972792E+01   0.124945E+03   0.180521E+07   0.106170E+04
   302   0.418125E+04   0.991633E+01   0.125267E+03   0.179811E+07   0.105202E+04
   303   0.414586E+04   0.101063E+02   0.125543E+03   0.179106E+07   0.104239E+04
   304   0.411039E+04   0.102978E+02   0.125771E+03   0.178404E+07   0.103282E+04
   305   0.407491E+04   0.104895E+02   0.125967E+03   0.177706E+07   0.102331E+04
   306   0.403936E+04   0.106819E+02   0.126124E+03   0.177013E+07   0.101386E+04
   307   0.400380E+04   0.108751E+02   0.126233E+03   0.176323E+07   0.100448E+04
   308   0.396823E+04   0.110707E+02   0.126318E+03   0.175637E+07   0.995157E+03
   309   0.393274E+04   0.112655E+02   0.126348E+03   0.174956E+07   0.985896E+03
   310   0.389717E+04   0.114604E+02   0.126346E+03   0.174278E+07   0.976697E+03
   311   0.386167E+04   0.116575E+02   0.126297E+03   0.173604E+07   0.967560E+03
   312   0.382624E+04   0.118540E+02   0.126216E+03   0.172933E+07   0.958485E+03
   313   0.379082E+04   0.120512E+02   0.126088E+03   0.172267E+07   0.949474E+03
   314   0.375547E+04   0.122492E+02   0.125928E+03   0.171604E+07   0.940525E+03
   315   0.372019E+04   0.124465E+02   0.125720E+03   0.170945E+07   0.931639E+03
   316   0.368499E+04   0.126446E+02   0.125474E+03   0.170290E+07   0.922816E+03
   317   0.364987E+04   0.128419E+02   0.125187E+03   0.169639E+07   0.914057E+03
   318   0.361482E+04   0.130407E+02   0.124861E+03   0.168991E+07   0.905361E+03
   319   0.357993E+04   0.132388E+02   0.124496E+03   0.168346E+07   0.896729E+03
   320   0.354519E+04   0.134368E+02   0.124098E+03   0.167706E+07   0.888161E+03
   321   0.351052E+04   0.136356E+02   0.123653E+03   0.167069E+07   0.879658E+03
