#    L    TT             EE             BB             TE             PP             TP             EP          
    50   0.147367E+04   0.121793E+00   0.000000E+00   0.623065E+00   0.143335E-06   0.826894E-03  -0.330694E-07
    51   0.149470E+04   0.129469E+00   0.000000E+00   0.432764E+00   0.142791E-06   0.810649E-03  -0.465045E-08
    52   0.151611E+04   0.137403E+00   0.000000E+00   0.219579E+00   0.142229E-06   0.794863E-03  -0.108858E-07
    53   0.153753E+04   0.145781E+00   0.000000E+00  -0.163834E-01   0.141651E-06   0.779527E-03  -0.447564E-07
    54   0.155888E+04   0.154629E+00   0.000000E+00  -0.267051E+00   0.141058E-06   0.764633E-03  -0.992616E-07
    55   0.158039E+04   0.163963E+00   0.000000E+00  -0.524235E+00   0.140451E-06   0.750176E-03  -0.167418E-06
    56   0.160229E+04   0.173661E+00   0.000000E+00  -0.786887E+00   0.139831E-06   0.736147E-03  -0.242256E-06
    57   0.162450E+04   0.183589E+00   0.000000E+00  -0.105622E+01   0.139198E-06   0.722541E-03  -0.316823E-06
    58   0.164703E+04   0.193716E+00   0.000000E+00  -0.133525E+01   0.138554E-06   0.709349E-03  -0.384177E-06
    59   0.166972E+04   0.204040E+00   0.000000E+00  -0.162701E+01   0.137899E-06   0.696566E-03  -0.437388E-06
    60   0.169259E+04   0.214575E+00   0.000000E+00  -0.193309E+01   0.137235E-06   0.684186E-03  -0.469537E-06
    61   0.171593E+04   0.225388E+00   0.000000E+00  -0.225452E+01   0.136562E-06   0.672198E-03  -0.475797E-06
    62   0.173914E+04   0.236488E+00   0.000000E+00  -0.259235E+01   0.135880E-06   0.660581E-03  -0.459670E-06
    63   0.176245E+04   0.247873E+00   0.000000E+00  -0.294727E+01   0.135192E-06   0.649311E-03  -0.426732E-06
    64   0.178614E+04   0.259591E+00   0.000000E+00  -0.332022E+01   0.134497E-06   0.638364E-03  -0.382550E-06
    65   0.180985E+04   0.271654E+00   0.000000E+00  -0.371150E+01   0.133796E-06   0.627714E-03  -0.332681E-06
    66   0.183387E+04   0.284020E+00   0.000000E+00  -0.411892E+01   0.133090E-06   0.617338E-03  -0.282674E-06
    67   0.185804E+04   0.296680E+00   0.000000E+00  -0.453925E+01   0.132379E-06   0.607212E-03  -0.238069E-06
    68   0.188265E+04   0.309653E+00   0.000000E+00  -0.497027E+01   0.131665E-06   0.597312E-03  -0.204401E-06
    69   0.190749E+04   0.322874E+00   0.000000E+00  -0.540972E+01   0.130947E-06   0.587614E-03  -0.187197E-06
    70   0.193270E+04   0.336364E+00   0.000000E+00  -0.585873E+01   0.130227E-06   0.578093E-03  -0.191979E-06
    71   0.195813E+04   0.350095E+00   0.000000E+00  -0.631938E+01   0.129506E-06   0.568732E-03  -0.222601E-06
    72   0.198377E+04   0.364053E+00   0.000000E+00  -0.679354E+01   0.128782E-06   0.559535E-03  -0.276264E-06
    73   0.200957E+04   0.378222E+00   0.000000E+00  -0.728251E+01   0.128058E-06   0.550514E-03  -0.348515E-06
    74   0.203552E+04   0.392610E+00   0.000000E+00  -0.778611E+01   0.127332E-06   0.541677E-03  -0.434905E-06
    75   0.206170E+04   0.407243E+00   0.000000E+00  -0.830359E+01   0.126606E-06   0.533037E-03  -0.530992E-06
    76   0.208804E+04   0.422138E+00   0.000000E+00  -0.883476E+01   0.125879E-06   0.524602E-03  -0.632337E-06
    77   0.211463E+04   0.437277E+00   0.000000E+00  -0.937893E+01   0.125152E-06   0.516384E-03  -0.734508E-06
    78   0.214153E+04   0.452676E+00   0.000000E+00  -0.993674E+01   0.124424E-06   0.508393E-03  -0.833075E-06
    79   0.216861E+04   0.468265E+00   0.000000E+00  -0.105036E+02   0.123696E-06   0.500640E-03  -0.923616E-06
    80   0.219602E+04   0.484038E+00   0.000000E+00  -0.110803E+02   0.122969E-06   0.493135E-03  -0.100171E-05
    81   0.222368E+04   0.499933E+00   0.000000E+00  -0.116665E+02   0.122242E-06   0.485884E-03  -0.106390E-05
    82   0.225167E+04   0.515963E+00   0.000000E+00  -0.122615E+02   0.121516E-06   0.478877E-03  -0.111063E-05
    83   0.227992E+04   0.532097E+00   0.000000E+00  -0.128650E+02   0.120790E-06   0.472099E-03  -0.114327E-05
    84   0.230848E+04   0.548327E+00   0.000000E+00  -0.134756E+02   0.120066E-06   0.465534E-03  -0.116323E-05
    85   0.233722E+04   0.564620E+00   0.000000E+00  -0.140945E+02   0.119343E-06   0.459168E-03  -0.117188E-05
    86   0.236619E+04   0.580981E+00   0.000000E+00  -0.147209E+02   0.118623E-06   0.452986E-03  -0.117062E-05
    87   0.239562E+04   0.597373E+00   0.000000E+00  -0.153538E+02   0.117904E-06   0.446974E-03  -0.116082E-05
    88   0.242507E+04   0.613801E+00   0.000000E+00  -0.159932E+02   0.117187E-06   0.441115E-03  -0.114389E-05
    89   0.245489E+04   0.630240E+00   0.000000E+00  -0.166403E+02   0.116473E-06   0.435397E-03  -0.112118E-05
    90   0.248495E+04   0.646644E+00   0.000000E+00  -0.172922E+02   0.115762E-06   0.429803E-03  -0.109410E-05
    91   0.251515E+04   0.662998E+00   0.000000E+00  -0.179493E+02   0.115054E-06   0.424321E-03  -0.106386E-05
    92   0.254565E+04   0.679289E+00   0.000000E+00  -0.186111E+02   0.114349E-06   0.418946E-03  -0.103101E-05
    93   0.257645E+04   0.695511E+00   0.000000E+00  -0.192775E+02   0.113648E-06   0.413676E-03  -0.995983E-06
    94   0.260733E+04   0.711632E+00   0.000000E+00  -0.199472E+02   0.112950E-06   0.408509E-03  -0.959166E-06
    95   0.263851E+04   0.727653E+00   0.000000E+00  -0.206209E+02   0.112255E-06   0.403441E-03  -0.920969E-06
    96   0.266970E+04   0.743562E+00   0.000000E+00  -0.212980E+02   0.111563E-06   0.398470E-03  -0.881794E-06
    97   0.270134E+04   0.759349E+00   0.000000E+00  -0.219778E+02   0.110875E-06   0.393594E-03  -0.842048E-06
    98   0.273321E+04   0.775007E+00   0.000000E+00  -0.226582E+02   0.110190E-06   0.388811E-03  -0.802132E-06
    99   0.276516E+04   0.790504E+00   0.000000E+00  -0.233420E+02   0.109509E-06   0.384116E-03  -0.762452E-06
   100   0.279742E+04   0.805842E+00   0.000000E+00  -0.240251E+02   0.108831E-06   0.379509E-03  -0.723410E-06
   101   0.282984E+04   0.821083E+00   0.000000E+00  -0.247103E+02   0.108158E-06   0.374986E-03  -0.685409E-06
   102   0.286280E+04   0.836082E+00   0.000000E+00  -0.253956E+02   0.107487E-06   0.370545E-03  -0.648852E-06
   103   0.289569E+04   0.850916E+00   0.000000E+00  -0.260817E+02   0.106821E-06   0.366184E-03  -0.614141E-06
   104   0.292882E+04   0.865587E+00   0.000000E+00  -0.267657E+02   0.106158E-06   0.361899E-03  -0.581681E-06
   105   0.296211E+04   0.880025E+00   0.000000E+00  -0.274492E+02   0.105500E-06   0.357689E-03  -0.551872E-06
   106   0.299564E+04   0.894307E+00   0.000000E+00  -0.281316E+02   0.104845E-06   0.353551E-03  -0.525116E-06
   107   0.302911E+04   0.908288E+00   0.000000E+00  -0.288113E+02   0.104194E-06   0.349483E-03  -0.501817E-06
   108   0.306297E+04   0.922043E+00   0.000000E+00  -0.294891E+02   0.103548E-06   0.345481E-03  -0.482375E-06
   109   0.309700E+04   0.935502E+00   0.000000E+00  -0.301637E+02   0.102905E-06   0.341544E-03  -0.467193E-06
   110   0.313113E+04   0.948669E+00   0.000000E+00  -0.308337E+02   0.102267E-06   0.337669E-03  -0.456671E-06
   111   0.316542E+04   0.961619E+00   0.000000E+00  -0.315005E+02   0.101633E-06   0.333854E-03  -0.451072E-06
   112   0.319988E+04   0.974276E+00   0.000000E+00  -0.321634E+02   0.101003E-06   0.330098E-03  -0.450098E-06
   113   0.323458E+04   0.986639E+00   0.000000E+00  -0.328207E+02   0.100378E-06   0.326401E-03  -0.453311E-06
   114   0.326938E+04   0.998632E+00   0.000000E+00  -0.334716E+02   0.997568E-07   0.322762E-03  -0.460274E-06
   115   0.330442E+04   0.101040E+01   0.000000E+00  -0.341161E+02   0.991399E-07   0.319181E-03  -0.470551E-06
   116   0.333947E+04   0.102172E+01   0.000000E+00  -0.347533E+02   0.985273E-07   0.315658E-03  -0.483704E-06
   117   0.337484E+04   0.103266E+01   0.000000E+00  -0.353822E+02   0.979190E-07   0.312192E-03  -0.499297E-06
   118   0.341037E+04   0.104338E+01   0.000000E+00  -0.360037E+02   0.973149E-07   0.308782E-03  -0.516893E-06
   119   0.344591E+04   0.105371E+01   0.000000E+00  -0.366154E+02   0.967152E-07   0.305429E-03  -0.536058E-06
   120   0.348161E+04   0.106351E+01   0.000000E+00  -0.372171E+02   0.961197E-07   0.302132E-03  -0.556354E-06
   121   0.351733E+04   0.107308E+01   0.000000E+00  -0.378088E+02   0.955285E-07   0.298890E-03  -0.577347E-06
   122   0.355313E+04   0.108211E+01   0.000000E+00  -0.383896E+02   0.949416E-07   0.295704E-03  -0.598600E-06
   123   0.358902E+04   0.109068E+01   0.000000E+00  -0.389594E+02   0.943590E-07   0.292572E-03  -0.619679E-06
   124   0.362499E+04   0.109885E+01   0.000000E+00  -0.395153E+02   0.937807E-07   0.289494E-03  -0.640149E-06
   125   0.366097E+04   0.110656E+01   0.000000E+00  -0.400592E+02   0.932067E-07   0.286471E-03  -0.659574E-06
   126   0.369703E+04   0.111388E+01   0.000000E+00  -0.405903E+02   0.926370E-07   0.283501E-03  -0.677520E-06
   127   0.373310E+04   0.112065E+01   0.000000E+00  -0.411079E+02   0.920717E-07   0.280584E-03  -0.693552E-06
   128   0.376917E+04   0.112702E+01   0.000000E+00  -0.416111E+02   0.915106E-07   0.277720E-03  -0.707235E-06
   129   0.380532E+04   0.113284E+01   0.000000E+00  -0.420990E+02   0.909539E-07   0.274908E-03  -0.718136E-06
   130   0.384148E+04   0.113811E+01   0.000000E+00  -0.425708E+02   0.904016E-07   0.272149E-03  -0.725820E-06
   131   0.387764E+04   0.114298E+01   0.000000E+00  -0.430279E+02   0.898536E-07   0.269441E-03  -0.729971E-06
   132   0.391387E+04   0.114729E+01   0.000000E+00  -0.434674E+02   0.893098E-07   0.266783E-03  -0.730745E-06
   133   0.395004E+04   0.115112E+01   0.000000E+00  -0.438914E+02   0.887704E-07   0.264173E-03  -0.728415E-06
   134   0.398621E+04   0.115448E+01   0.000000E+00  -0.442954E+02   0.882353E-07   0.261610E-03  -0.723255E-06
   135   0.402238E+04   0.115728E+01   0.000000E+00  -0.446826E+02   0.877043E-07   0.259092E-03  -0.715538E-06
   136   0.405841E+04   0.115953E+01   0.000000E+00  -0.450491E+02   0.871776E-07   0.256617E-03  -0.705538E-06
   137   0.409444E+04   0.116129E+01   0.000000E+00  -0.453973E+02   0.866550E-07   0.254184E-03  -0.693528E-06
   138   0.413040E+04   0.116251E+01   0.000000E+00  -0.457255E+02   0.861365E-07   0.251791E-03  -0.679782E-06
   139   0.416613E+04   0.116332E+01   0.000000E+00  -0.460331E+02   0.856222E-07   0.249436E-03  -0.664571E-06
   140   0.420195E+04   0.116350E+01   0.000000E+00  -0.463209E+02   0.851119E-07   0.247118E-03  -0.648170E-06
   141   0.423755E+04   0.116313E+01   0.000000E+00  -0.465865E+02   0.846057E-07   0.244835E-03  -0.630850E-06
   142   0.427315E+04   0.116227E+01   0.000000E+00  -0.468308E+02   0.841035E-07   0.242586E-03  -0.612885E-06
   143   0.430867E+04   0.116094E+01   0.000000E+00  -0.470538E+02   0.836053E-07   0.240368E-03  -0.594548E-06
   144   0.434398E+04   0.115906E+01   0.000000E+00  -0.472546E+02   0.831111E-07   0.238180E-03  -0.576111E-06
   145   0.437914E+04   0.115677E+01   0.000000E+00  -0.474326E+02   0.826208E-07   0.236020E-03  -0.557846E-06
   146   0.441438E+04   0.115385E+01   0.000000E+00  -0.475879E+02   0.821344E-07   0.233888E-03  -0.540026E-06
   147   0.444925E+04   0.115053E+01   0.000000E+00  -0.477188E+02   0.816519E-07   0.231780E-03  -0.522923E-06
   148   0.448398E+04   0.114665E+01   0.000000E+00  -0.478268E+02   0.811732E-07   0.229696E-03  -0.506810E-06
   149   0.451863E+04   0.114229E+01   0.000000E+00  -0.479106E+02   0.806984E-07   0.227634E-03  -0.491959E-06
   150   0.455299E+04   0.113753E+01   0.000000E+00  -0.479679E+02   0.802274E-07   0.225592E-03  -0.478642E-06
   151   0.458720E+04   0.113229E+01   0.000000E+00  -0.480016E+02   0.797601E-07   0.223569E-03  -0.467067E-06
   152   0.462112E+04   0.112650E+01   0.000000E+00  -0.480103E+02   0.792966E-07   0.221564E-03  -0.457183E-06
   153   0.465489E+04   0.112030E+01   0.000000E+00  -0.479916E+02   0.788368E-07   0.219578E-03  -0.448877E-06
   154   0.468843E+04   0.111370E+01   0.000000E+00  -0.479479E+02   0.783807E-07   0.217611E-03  -0.442033E-06
   155   0.472175E+04   0.110671E+01   0.000000E+00  -0.478782E+02   0.779283E-07   0.215663E-03  -0.436537E-06
   156   0.475468E+04   0.109931E+01   0.000000E+00  -0.477827E+02   0.774796E-07   0.213733E-03  -0.432275E-06
   157   0.478754E+04   0.109152E+01   0.000000E+00  -0.476597E+02   0.770345E-07   0.211822E-03  -0.429132E-06
   158   0.482008E+04   0.108340E+01   0.000000E+00  -0.475101E+02   0.765929E-07   0.209929E-03  -0.426994E-06
   159   0.485232E+04   0.107482E+01   0.000000E+00  -0.473337E+02   0.761550E-07   0.208056E-03  -0.425747E-06
   160   0.488432E+04   0.106592E+01   0.000000E+00  -0.471291E+02   0.757206E-07   0.206202E-03  -0.425276E-06
   161   0.491609E+04   0.105678E+01   0.000000E+00  -0.468977E+02   0.752897E-07   0.204366E-03  -0.425467E-06
   162   0.494753E+04   0.104724E+01   0.000000E+00  -0.466396E+02   0.748624E-07   0.202550E-03  -0.426207E-06
   163   0.497881E+04   0.103740E+01   0.000000E+00  -0.463531E+02   0.744385E-07   0.200752E-03  -0.427379E-06
   164   0.500963E+04   0.102731E+01   0.000000E+00  -0.460397E+02   0.740181E-07   0.198974E-03  -0.428872E-06
   165   0.504027E+04   0.101691E+01   0.000000E+00  -0.456973E+02   0.736011E-07   0.197215E-03  -0.430570E-06
   166   0.507059E+04   0.100635E+01   0.000000E+00  -0.453272E+02   0.731876E-07   0.195475E-03  -0.432359E-06
   167   0.510066E+04   0.995406E+00   0.000000E+00  -0.449302E+02   0.727774E-07   0.193754E-03  -0.434125E-06
   168   0.513025E+04   0.984452E+00   0.000000E+00  -0.445040E+02   0.723706E-07   0.192052E-03  -0.435755E-06
   169   0.515952E+04   0.973192E+00   0.000000E+00  -0.440486E+02   0.719672E-07   0.190370E-03  -0.437133E-06
   170   0.518846E+04   0.961850E+00   0.000000E+00  -0.435654E+02   0.715670E-07   0.188707E-03  -0.438147E-06
   171   0.521692E+04   0.950428E+00   0.000000E+00  -0.430523E+02   0.711702E-07   0.187064E-03  -0.438681E-06
   172   0.524497E+04   0.938852E+00   0.000000E+00  -0.425106E+02   0.707766E-07   0.185440E-03  -0.438623E-06
   173   0.527253E+04   0.927124E+00   0.000000E+00  -0.419403E+02   0.703863E-07   0.183836E-03  -0.437858E-06
   174   0.529976E+04   0.915543E+00   0.000000E+00  -0.413415E+02   0.699993E-07   0.182251E-03  -0.436272E-06
   175   0.532658E+04   0.903813E+00   0.000000E+00  -0.407132E+02   0.696154E-07   0.180686E-03  -0.433752E-06
   176   0.535284E+04   0.892158E+00   0.000000E+00  -0.400557E+02   0.692347E-07   0.179140E-03  -0.430210E-06
   177   0.537868E+04   0.880505E+00   0.000000E+00  -0.393702E+02   0.688572E-07   0.177614E-03  -0.425669E-06
   178   0.540403E+04   0.869080E+00   0.000000E+00  -0.386553E+02   0.684828E-07   0.176106E-03  -0.420179E-06
   179   0.542889E+04   0.857587E+00   0.000000E+00  -0.379111E+02   0.681115E-07   0.174617E-03  -0.413788E-06
   180   0.545341E+04   0.846251E+00   0.000000E+00  -0.371390E+02   0.677432E-07   0.173146E-03  -0.406547E-06
   181   0.547737E+04   0.835074E+00   0.000000E+00  -0.363391E+02   0.673780E-07   0.171692E-03  -0.398505E-06
   182   0.550085E+04   0.824132E+00   0.000000E+00  -0.355099E+02   0.670158E-07   0.170255E-03  -0.389711E-06
   183   0.552376E+04   0.813353E+00   0.000000E+00  -0.346528E+02   0.666566E-07   0.168835E-03  -0.380215E-06
   184   0.554625E+04   0.802814E+00   0.000000E+00  -0.337672E+02   0.663003E-07   0.167431E-03  -0.370066E-06
   185   0.556826E+04   0.792663E+00   0.000000E+00  -0.328552E+02   0.659470E-07   0.166043E-03  -0.359313E-06
   186   0.558942E+04   0.782763E+00   0.000000E+00  -0.319140E+02   0.655965E-07   0.164670E-03  -0.348007E-06
   187   0.561038E+04   0.773257E+00   0.000000E+00  -0.309450E+02   0.652488E-07   0.163313E-03  -0.336196E-06
   188   0.563078E+04   0.764131E+00   0.000000E+00  -0.299497E+02   0.649040E-07   0.161969E-03  -0.323930E-06
   189   0.565055E+04   0.755425E+00   0.000000E+00  -0.289266E+02   0.645620E-07   0.160640E-03  -0.311258E-06
   190   0.567013E+04   0.747192E+00   0.000000E+00  -0.278781E+02   0.642228E-07   0.159325E-03  -0.298230E-06
   191   0.568877E+04   0.739456E+00   0.000000E+00  -0.268010E+02   0.638863E-07   0.158023E-03  -0.284894E-06
   192   0.570701E+04   0.732243E+00   0.000000E+00  -0.256977E+02   0.635525E-07   0.156733E-03  -0.271301E-06
   193   0.572461E+04   0.725599E+00   0.000000E+00  -0.245696E+02   0.632214E-07   0.155456E-03  -0.257500E-06
   194   0.574180E+04   0.719554E+00   0.000000E+00  -0.234145E+02   0.628929E-07   0.154191E-03  -0.243540E-06
   195   0.575836E+04   0.714148E+00   0.000000E+00  -0.222348E+02   0.625671E-07   0.152937E-03  -0.229470E-06
   196   0.577428E+04   0.709421E+00   0.000000E+00  -0.210296E+02   0.622438E-07   0.151695E-03  -0.215339E-06
   197   0.578972E+04   0.705419E+00   0.000000E+00  -0.198004E+02   0.619231E-07   0.150463E-03  -0.201198E-06
   198   0.580460E+04   0.702165E+00   0.000000E+00  -0.185465E+02   0.616050E-07   0.149242E-03  -0.187095E-06
   199   0.581893E+04   0.699700E+00   0.000000E+00  -0.172686E+02   0.612893E-07   0.148030E-03  -0.173079E-06
   200   0.583269E+04   0.698054E+00   0.000000E+00  -0.159676E+02   0.609761E-07   0.146828E-03  -0.159200E-06
   201   0.584582E+04   0.697290E+00   0.000000E+00  -0.146427E+02   0.606654E-07   0.145634E-03  -0.145499E-06
   202   0.585840E+04   0.697416E+00   0.000000E+00  -0.132953E+02   0.603571E-07   0.144450E-03  -0.131978E-06
   203   0.587034E+04   0.698495E+00   0.000000E+00  -0.119249E+02   0.600512E-07   0.143274E-03  -0.118634E-06
   204   0.588158E+04   0.700550E+00   0.000000E+00  -0.105344E+02   0.597476E-07   0.142108E-03  -0.105461E-06
   205   0.589225E+04   0.703629E+00   0.000000E+00  -0.912162E+01   0.594465E-07   0.140950E-03  -0.924537E-07
   206   0.590223E+04   0.707770E+00   0.000000E+00  -0.768788E+01   0.591477E-07   0.139800E-03  -0.796077E-07
   207   0.591164E+04   0.712999E+00   0.000000E+00  -0.623366E+01   0.588512E-07   0.138660E-03  -0.669178E-07
   208   0.592027E+04   0.719370E+00   0.000000E+00  -0.475953E+01   0.585570E-07   0.137528E-03  -0.543789E-07
   209   0.592827E+04   0.726907E+00   0.000000E+00  -0.326591E+01   0.582651E-07   0.136404E-03  -0.419861E-07
   210   0.593564E+04   0.735664E+00   0.000000E+00  -0.175372E+01   0.579754E-07   0.135289E-03  -0.297343E-07
   211   0.594237E+04   0.745673E+00   0.000000E+00  -0.223069E+00   0.576880E-07   0.134182E-03  -0.176185E-07
   212   0.594833E+04   0.756966E+00   0.000000E+00   0.132507E+01   0.574028E-07   0.133084E-03  -0.563379E-08
   213   0.595372E+04   0.769590E+00   0.000000E+00   0.289069E+01   0.571199E-07   0.131994E-03   0.622494E-08
   214   0.595841E+04   0.783539E+00   0.000000E+00   0.447255E+01   0.568391E-07   0.130912E-03   0.179627E-07
   215   0.596247E+04   0.799010E+00   0.000000E+00   0.606987E+01   0.565605E-07   0.129839E-03   0.295844E-07
   216   0.596582E+04   0.815817E+00   0.000000E+00   0.768312E+01   0.562840E-07   0.128773E-03   0.410952E-07
   217   0.596861E+04   0.834121E+00   0.000000E+00   0.931026E+01   0.560096E-07   0.127716E-03   0.524999E-07
   218   0.597069E+04   0.853922E+00   0.000000E+00   0.109515E+02   0.557374E-07   0.126667E-03   0.638036E-07
   219   0.597214E+04   0.875223E+00   0.000000E+00   0.126077E+02   0.554673E-07   0.125625E-03   0.750114E-07
   220   0.597296E+04   0.898174E+00   0.000000E+00   0.142743E+02   0.551992E-07   0.124592E-03   0.861281E-07
   221   0.597315E+04   0.922705E+00   0.000000E+00   0.159537E+02   0.549331E-07   0.123566E-03   0.971589E-07
   222   0.597270E+04   0.948964E+00   0.000000E+00   0.176442E+02   0.546691E-07   0.122548E-03   0.108109E-06
   223   0.597147E+04   0.976882E+00   0.000000E+00   0.193465E+02   0.544071E-07   0.121538E-03   0.118982E-06
   224   0.596975E+04   0.100646E+01   0.000000E+00   0.210570E+02   0.541471E-07   0.120536E-03   0.129785E-06
   225   0.596733E+04   0.103784E+01   0.000000E+00   0.227784E+02   0.538891E-07   0.119541E-03   0.140522E-06
   226   0.596428E+04   0.107104E+01   0.000000E+00   0.245072E+02   0.536330E-07   0.118554E-03   0.151198E-06
   227   0.596052E+04   0.110606E+01   0.000000E+00   0.262446E+02   0.533788E-07   0.117574E-03   0.161817E-06
   228   0.595620E+04   0.114289E+01   0.000000E+00   0.279892E+02   0.531265E-07   0.116602E-03   0.172386E-06
   229   0.595124E+04   0.118161E+01   0.000000E+00   0.297395E+02   0.528762E-07   0.115637E-03   0.182909E-06
   230   0.594558E+04   0.122223E+01   0.000000E+00   0.314961E+02   0.526277E-07   0.114680E-03   0.193390E-06
   231   0.593921E+04   0.126482E+01   0.000000E+00   0.332583E+02   0.523810E-07   0.113730E-03   0.203836E-06
