#    L    TT             EE             BB             TE             PP             TP             EP          
   106   0.299409E+04   0.894011E+00   0.000000E+00  -0.281207E+02   0.104991E-06   0.353927E-03  -0.525154E-06
   107   0.302753E+04   0.907981E+00   0.000000E+00  -0.288000E+02   0.104342E-06   0.349858E-03  -0.501859E-06
   108   0.306137E+04   0.921725E+00   0.000000E+00  -0.294775E+02   0.103696E-06   0.345855E-03  -0.482421E-06
   109   0.309537E+04   0.935174E+00   0.000000E+00  -0.301517E+02   0.103054E-06   0.341917E-03  -0.467242E-06
   110   0.312946E+04   0.948329E+00   0.000000E+00  -0.308213E+02   0.102417E-06   0.338041E-03  -0.456724E-06
   111   0.316373E+04   0.961267E+00   0.000000E+00  -0.314877E+02   0.101784E-06   0.334225E-03  -0.451128E-06
   112   0.319816E+04   0.973913E+00   0.000000E+00  -0.321501E+02   0.101155E-06   0.330468E-03  -0.450156E-06
   113   0.323283E+04   0.986264E+00   0.000000E+00  -0.328070E+02   0.100530E-06   0.326770E-03  -0.453370E-06
   114   0.326760E+04   0.998245E+00   0.000000E+00  -0.334575E+02   0.999097E-07   0.323130E-03  -0.460335E-06
   115   0.330261E+04   0.101000E+01   0.000000E+00  -0.341016E+02   0.992936E-07   0.319548E-03  -0.470612E-06
   116   0.333763E+04   0.102131E+01   0.000000E+00  -0.347383E+02   0.986818E-07   0.316024E-03  -0.483765E-06
   117   0.337296E+04   0.103224E+01   0.000000E+00  -0.353668E+02   0.980742E-07   0.312556E-03  -0.499358E-06
   118   0.340846E+04   0.104294E+01   0.000000E+00  -0.359878E+02   0.974709E-07   0.309146E-03  -0.516954E-06
   119   0.344397E+04   0.105326E+01   0.000000E+00  -0.365990E+02   0.968719E-07   0.305791E-03  -0.536118E-06
   120   0.347964E+04   0.106305E+01   0.000000E+00  -0.372002E+02   0.962772E-07   0.302493E-03  -0.556413E-06
   121   0.351533E+04   0.107260E+01   0.000000E+00  -0.377914E+02   0.956867E-07   0.299250E-03  -0.577404E-06
   122   0.355110E+04   0.108162E+01   0.000000E+00  -0.383718E+02   0.951005E-07   0.296062E-03  -0.598657E-06
   123   0.358695E+04   0.109018E+01   0.000000E+00  -0.389411E+02   0.945186E-07   0.292929E-03  -0.619734E-06
   124   0.362289E+04   0.109834E+01   0.000000E+00  -0.394965E+02   0.939410E-07   0.289850E-03  -0.640202E-06
   125   0.365884E+04   0.110604E+01   0.000000E+00  -0.400399E+02   0.933677E-07   0.286825E-03  -0.659625E-06
   126   0.369486E+04   0.111334E+01   0.000000E+00  -0.405705E+02   0.927987E-07   0.283854E-03  -0.677569E-06
   127   0.373090E+04   0.112010E+01   0.000000E+00  -0.410876E+02   0.922341E-07   0.280936E-03  -0.693599E-06
   128   0.376693E+04   0.112645E+01   0.000000E+00  -0.415903E+02   0.916737E-07   0.278071E-03  -0.707280E-06
   129   0.380305E+04   0.113226E+01   0.000000E+00  -0.420777E+02   0.911177E-07   0.275258E-03  -0.718179E-06
   130   0.383917E+04   0.113752E+01   0.000000E+00  -0.425490E+02   0.905660E-07   0.272497E-03  -0.725861E-06
   131   0.387530E+04   0.114237E+01   0.000000E+00  -0.430056E+02   0.900186E-07   0.269788E-03  -0.730010E-06
   132   0.391150E+04   0.114667E+01   0.000000E+00  -0.434445E+02   0.894755E-07   0.267128E-03  -0.730782E-06
   133   0.394763E+04   0.115049E+01   0.000000E+00  -0.438679E+02   0.889367E-07   0.264517E-03  -0.728450E-06
   134   0.398376E+04   0.115383E+01   0.000000E+00  -0.442715E+02   0.884022E-07   0.261953E-03  -0.723288E-06
   135   0.401990E+04   0.115662E+01   0.000000E+00  -0.446581E+02   0.878718E-07   0.259433E-03  -0.715570E-06
   136   0.405589E+04   0.115885E+01   0.000000E+00  -0.450241E+02   0.873457E-07   0.256957E-03  -0.705568E-06
   137   0.409188E+04   0.116061E+01   0.000000E+00  -0.453717E+02   0.868237E-07   0.254523E-03  -0.693557E-06
   138   0.412780E+04   0.116181E+01   0.000000E+00  -0.456994E+02   0.863058E-07   0.252128E-03  -0.679808E-06
   139   0.416351E+04   0.116261E+01   0.000000E+00  -0.460065E+02   0.857920E-07   0.249772E-03  -0.664596E-06
   140   0.419928E+04   0.116277E+01   0.000000E+00  -0.462937E+02   0.852823E-07   0.247453E-03  -0.648193E-06
   141   0.423484E+04   0.116239E+01   0.000000E+00  -0.465588E+02   0.847767E-07   0.245168E-03  -0.630872E-06
   142   0.427040E+04   0.116153E+01   0.000000E+00  -0.468026E+02   0.842751E-07   0.242917E-03  -0.612906E-06
   143   0.430589E+04   0.116018E+01   0.000000E+00  -0.470250E+02   0.837774E-07   0.240698E-03  -0.594567E-06
   144   0.434116E+04   0.115829E+01   0.000000E+00  -0.472253E+02   0.832837E-07   0.238509E-03  -0.576128E-06
   145   0.437628E+04   0.115598E+01   0.000000E+00  -0.474028E+02   0.827939E-07   0.236348E-03  -0.557862E-06
   146   0.441148E+04   0.115305E+01   0.000000E+00  -0.475575E+02   0.823081E-07   0.234214E-03  -0.540040E-06
   147   0.444632E+04   0.114972E+01   0.000000E+00  -0.476878E+02   0.818260E-07   0.232105E-03  -0.522936E-06
   148   0.448100E+04   0.114583E+01   0.000000E+00  -0.477954E+02   0.813479E-07   0.230020E-03  -0.506822E-06
   149   0.451562E+04   0.114146E+01   0.000000E+00  -0.478787E+02   0.808736E-07   0.227956E-03  -0.491970E-06
   150   0.454993E+04   0.113669E+01   0.000000E+00  -0.479354E+02   0.804030E-07   0.225913E-03  -0.478651E-06
   151   0.458411E+04   0.113144E+01   0.000000E+00  -0.479686E+02   0.799363E-07   0.223888E-03  -0.467075E-06
   152   0.461798E+04   0.112564E+01   0.000000E+00  -0.479768E+02   0.794732E-07   0.221882E-03  -0.457189E-06
   153   0.465171E+04   0.111943E+01   0.000000E+00  -0.479576E+02   0.790139E-07   0.219895E-03  -0.448881E-06
   154   0.468521E+04   0.111283E+01   0.000000E+00  -0.479134E+02   0.785583E-07   0.217926E-03  -0.442036E-06
   155   0.471848E+04   0.110582E+01   0.000000E+00  -0.478432E+02   0.781064E-07   0.215976E-03  -0.436539E-06
   156   0.475138E+04   0.109842E+01   0.000000E+00  -0.477472E+02   0.776581E-07   0.214045E-03  -0.432275E-06
   157   0.478419E+04   0.109062E+01   0.000000E+00  -0.476238E+02   0.772134E-07   0.212132E-03  -0.429131E-06
   158   0.481670E+04   0.108250E+01   0.000000E+00  -0.474737E+02   0.767723E-07   0.210239E-03  -0.426991E-06
   159   0.484889E+04   0.107391E+01   0.000000E+00  -0.472969E+02   0.763348E-07   0.208364E-03  -0.425743E-06
   160   0.488085E+04   0.106500E+01   0.000000E+00  -0.470918E+02   0.759008E-07   0.206508E-03  -0.425270E-06
   161   0.491257E+04   0.105585E+01   0.000000E+00  -0.468600E+02   0.754703E-07   0.204671E-03  -0.425460E-06
   162   0.494397E+04   0.104631E+01   0.000000E+00  -0.466014E+02   0.750434E-07   0.202854E-03  -0.426198E-06
   163   0.497521E+04   0.103646E+01   0.000000E+00  -0.463145E+02   0.746199E-07   0.201055E-03  -0.427369E-06
   164   0.500598E+04   0.102636E+01   0.000000E+00  -0.460008E+02   0.741999E-07   0.199275E-03  -0.428860E-06
   165   0.503658E+04   0.101596E+01   0.000000E+00  -0.456579E+02   0.737833E-07   0.197515E-03  -0.430557E-06
   166   0.506685E+04   0.100540E+01   0.000000E+00  -0.452875E+02   0.733701E-07   0.195773E-03  -0.432344E-06
   167   0.509688E+04   0.994450E+00   0.000000E+00  -0.448901E+02   0.729603E-07   0.194051E-03  -0.434109E-06
   168   0.512643E+04   0.983494E+00   0.000000E+00  -0.444635E+02   0.725539E-07   0.192348E-03  -0.435737E-06
   169   0.515566E+04   0.972232E+00   0.000000E+00  -0.440078E+02   0.721508E-07   0.190665E-03  -0.437114E-06
   170   0.518455E+04   0.960888E+00   0.000000E+00  -0.435243E+02   0.717510E-07   0.189001E-03  -0.438126E-06
   171   0.521296E+04   0.949465E+00   0.000000E+00  -0.430109E+02   0.713545E-07   0.187356E-03  -0.438659E-06
   172   0.524097E+04   0.937889E+00   0.000000E+00  -0.424689E+02   0.709613E-07   0.185731E-03  -0.438599E-06
   173   0.526849E+04   0.926162E+00   0.000000E+00  -0.418984E+02   0.705713E-07   0.184125E-03  -0.437832E-06
   174   0.529568E+04   0.914581E+00   0.000000E+00  -0.412993E+02   0.701845E-07   0.182539E-03  -0.436245E-06
   175   0.532245E+04   0.902853E+00   0.000000E+00  -0.406708E+02   0.698010E-07   0.180972E-03  -0.433723E-06
   176   0.534866E+04   0.891199E+00   0.000000E+00  -0.400130E+02   0.694206E-07   0.179425E-03  -0.430179E-06
   177   0.537445E+04   0.879550E+00   0.000000E+00  -0.393274E+02   0.690434E-07   0.177898E-03  -0.425636E-06
   178   0.539976E+04   0.868128E+00   0.000000E+00  -0.386123E+02   0.686693E-07   0.176389E-03  -0.420144E-06
   179   0.542458E+04   0.856639E+00   0.000000E+00  -0.378680E+02   0.682983E-07   0.174898E-03  -0.413752E-06
   180   0.544906E+04   0.845308E+00   0.000000E+00  -0.370958E+02   0.679303E-07   0.173425E-03  -0.406509E-06
   181   0.547297E+04   0.834137E+00   0.000000E+00  -0.362958E+02   0.675654E-07   0.171970E-03  -0.398465E-06
   182   0.549640E+04   0.823201E+00   0.000000E+00  -0.354665E+02   0.672035E-07   0.170532E-03  -0.389669E-06
   183   0.551926E+04   0.812429E+00   0.000000E+00  -0.346094E+02   0.668445E-07   0.169111E-03  -0.380171E-06
   184   0.554172E+04   0.801897E+00   0.000000E+00  -0.337237E+02   0.664885E-07   0.167705E-03  -0.370021E-06
   185   0.556368E+04   0.791755E+00   0.000000E+00  -0.328118E+02   0.661354E-07   0.166316E-03  -0.359266E-06
   186   0.558479E+04   0.781864E+00   0.000000E+00  -0.318706E+02   0.657852E-07   0.164942E-03  -0.347958E-06
   187   0.560571E+04   0.772367E+00   0.000000E+00  -0.309016E+02   0.654378E-07   0.163583E-03  -0.336146E-06
   188   0.562606E+04   0.763252E+00   0.000000E+00  -0.299064E+02   0.650932E-07   0.162238E-03  -0.323878E-06
   189   0.564578E+04   0.754557E+00   0.000000E+00  -0.288834E+02   0.647515E-07   0.160908E-03  -0.311204E-06
   190   0.566532E+04   0.746336E+00   0.000000E+00  -0.278350E+02   0.644125E-07   0.159591E-03  -0.298174E-06
   191   0.568392E+04   0.738614E+00   0.000000E+00  -0.267581E+02   0.640762E-07   0.158288E-03  -0.284837E-06
   192   0.570211E+04   0.731414E+00   0.000000E+00  -0.256550E+02   0.637426E-07   0.156997E-03  -0.271242E-06
   193   0.571967E+04   0.724784E+00   0.000000E+00  -0.245271E+02   0.634117E-07   0.155718E-03  -0.257439E-06
   194   0.573681E+04   0.718755E+00   0.000000E+00  -0.233724E+02   0.630835E-07   0.154452E-03  -0.243477E-06
   195   0.575332E+04   0.713365E+00   0.000000E+00  -0.221929E+02   0.627579E-07   0.153197E-03  -0.229406E-06
   196   0.576920E+04   0.708655E+00   0.000000E+00  -0.209880E+02   0.624348E-07   0.151953E-03  -0.215274E-06
   197   0.578460E+04   0.704670E+00   0.000000E+00  -0.197592E+02   0.621143E-07   0.150720E-03  -0.201131E-06
   198   0.579943E+04   0.701436E+00   0.000000E+00  -0.185057E+02   0.617963E-07   0.149497E-03  -0.187026E-06
   199   0.581371E+04   0.698990E+00   0.000000E+00  -0.172283E+02   0.614808E-07   0.148284E-03  -0.173009E-06
   200   0.582743E+04   0.697364E+00   0.000000E+00  -0.159278E+02   0.611678E-07   0.147081E-03  -0.159129E-06
   201   0.584052E+04   0.696621E+00   0.000000E+00  -0.146034E+02   0.608573E-07   0.145886E-03  -0.145426E-06
   202   0.585305E+04   0.696769E+00   0.000000E+00  -0.132566E+02   0.605491E-07   0.144700E-03  -0.131904E-06
   203   0.586495E+04   0.697871E+00   0.000000E+00  -0.118867E+02   0.602434E-07   0.143523E-03  -0.118558E-06
   204   0.587615E+04   0.699950E+00   0.000000E+00  -0.104969E+02   0.599400E-07   0.142355E-03  -0.105384E-06
   205   0.588678E+04   0.703053E+00   0.000000E+00  -0.908478E+01   0.596390E-07   0.141196E-03  -0.923757E-07
   206   0.589671E+04   0.707219E+00   0.000000E+00  -0.765175E+01   0.593403E-07   0.140046E-03  -0.795284E-07
   207   0.590608E+04   0.712474E+00   0.000000E+00  -0.619830E+01   0.590440E-07   0.138904E-03  -0.668373E-07
   208   0.591467E+04   0.718871E+00   0.000000E+00  -0.472497E+01   0.587499E-07   0.137770E-03  -0.542972E-07
   209   0.592263E+04   0.726434E+00   0.000000E+00  -0.323219E+01   0.584581E-07   0.136646E-03  -0.419032E-07
   210   0.592995E+04   0.735218E+00   0.000000E+00  -0.172088E+01   0.581686E-07   0.135529E-03  -0.296502E-07
   211   0.593665E+04   0.745255E+00   0.000000E+00  -0.191149E+00   0.578813E-07   0.134421E-03  -0.175333E-07
   212   0.594256E+04   0.756576E+00   0.000000E+00   0.135602E+01   0.575963E-07   0.133322E-03  -0.554743E-08
   213   0.594791E+04   0.769228E+00   0.000000E+00   0.292064E+01   0.573134E-07   0.132231E-03   0.631245E-08
   214   0.595256E+04   0.783206E+00   0.000000E+00   0.450145E+01   0.570328E-07   0.131148E-03   0.180513E-07
   215   0.595658E+04   0.798705E+00   0.000000E+00   0.609768E+01   0.567543E-07   0.130073E-03   0.296742E-07
   216   0.595989E+04   0.815542E+00   0.000000E+00   0.770980E+01   0.564779E-07   0.129006E-03   0.411861E-07
   217   0.596264E+04   0.833874E+00   0.000000E+00   0.933575E+01   0.562036E-07   0.127948E-03   0.525920E-07
   218   0.596468E+04   0.853704E+00   0.000000E+00   0.109757E+02   0.559315E-07   0.126897E-03   0.638969E-07
   219   0.596610E+04   0.875035E+00   0.000000E+00   0.126307E+02   0.556614E-07   0.125854E-03   0.751058E-07
   220   0.596688E+04   0.898016E+00   0.000000E+00   0.142960E+02   0.553934E-07   0.124820E-03   0.862238E-07
   221   0.596702E+04   0.922575E+00   0.000000E+00   0.159740E+02   0.551275E-07   0.123793E-03   0.972558E-07
   222   0.596654E+04   0.948864E+00   0.000000E+00   0.176631E+02   0.548635E-07   0.122774E-03   0.108207E-06
   223   0.596527E+04   0.976811E+00   0.000000E+00   0.193640E+02   0.546016E-07   0.121763E-03   0.119082E-06
   224   0.596352E+04   0.100642E+01   0.000000E+00   0.210730E+02   0.543417E-07   0.120759E-03   0.129886E-06
   225   0.596107E+04   0.103783E+01   0.000000E+00   0.227929E+02   0.540837E-07   0.119763E-03   0.140624E-06
   226   0.595798E+04   0.107106E+01   0.000000E+00   0.245201E+02   0.538276E-07   0.118775E-03   0.151301E-06
   227   0.595418E+04   0.110610E+01   0.000000E+00   0.262559E+02   0.535735E-07   0.117794E-03   0.161922E-06
   228   0.594983E+04   0.114296E+01   0.000000E+00   0.279988E+02   0.533213E-07   0.116821E-03   0.172492E-06
   229   0.594484E+04   0.118171E+01   0.000000E+00   0.297474E+02   0.530710E-07   0.115855E-03   0.183016E-06
   230   0.593915E+04   0.122236E+01   0.000000E+00   0.315022E+02   0.528226E-07   0.114897E-03   0.193500E-06
   231   0.593274E+04   0.126498E+01   0.000000E+00   0.332626E+02   0.525760E-07   0.113945E-03   0.203947E-06
