#    L    TT             EE             TE             PP             TP          
   177   0.537617E+04   0.879903E+00  -0.393410E+02   0.318277E+07   0.301876E+04
   178   0.540150E+04   0.868482E+00  -0.386260E+02   0.316570E+07   0.299328E+04
   179   0.542633E+04   0.856993E+00  -0.378816E+02   0.314876E+07   0.296812E+04
   180   0.545083E+04   0.845662E+00  -0.371094E+02   0.313197E+07   0.294326E+04
   181   0.547476E+04   0.834491E+00  -0.363094E+02   0.311531E+07   0.291869E+04
   182   0.549821E+04   0.823555E+00  -0.354800E+02   0.309878E+07   0.289440E+04
   183   0.552109E+04   0.812782E+00  -0.346229E+02   0.308239E+07   0.287040E+04
   184   0.554357E+04   0.802250E+00  -0.337372E+02   0.306613E+07   0.284667E+04
   185   0.556555E+04   0.792107E+00  -0.328252E+02   0.305000E+07   0.282320E+04
   186   0.558668E+04   0.782215E+00  -0.318839E+02   0.303400E+07   0.279999E+04
   187   0.560761E+04   0.772718E+00  -0.309148E+02   0.301812E+07   0.277703E+04
   188   0.562799E+04   0.763601E+00  -0.299195E+02   0.300238E+07   0.275432E+04
   189   0.564773E+04   0.754905E+00  -0.288965E+02   0.298676E+07   0.273184E+04
   190   0.566728E+04   0.746683E+00  -0.278479E+02   0.297126E+07   0.270959E+04
   191   0.568590E+04   0.738959E+00  -0.267709E+02   0.295589E+07   0.268756E+04
   192   0.570411E+04   0.731757E+00  -0.256676E+02   0.294063E+07   0.266574E+04
   193   0.572169E+04   0.725125E+00  -0.245396E+02   0.292550E+07   0.264414E+04
   194   0.573885E+04   0.719094E+00  -0.233847E+02   0.291049E+07   0.262273E+04
   195   0.575538E+04   0.713702E+00  -0.222050E+02   0.289559E+07   0.260152E+04
   196   0.577128E+04   0.708990E+00  -0.209999E+02   0.288082E+07   0.258049E+04
   197   0.578669E+04   0.705003E+00  -0.197709E+02   0.286615E+07   0.255964E+04
   198   0.580155E+04   0.701765E+00  -0.185172E+02   0.285160E+07   0.253897E+04
   199   0.581585E+04   0.699317E+00  -0.172395E+02   0.283716E+07   0.251845E+04
   200   0.582958E+04   0.697689E+00  -0.159387E+02   0.282284E+07   0.249810E+04
   201   0.584269E+04   0.696942E+00  -0.146141E+02   0.280862E+07   0.247790E+04
   202   0.585524E+04   0.697087E+00  -0.132670E+02   0.279452E+07   0.245784E+04
   203   0.586716E+04   0.698185E+00  -0.118969E+02   0.278052E+07   0.243794E+04
   204   0.587837E+04   0.700261E+00  -0.105067E+02   0.276663E+07   0.241818E+04
   205   0.588902E+04   0.703360E+00  -0.909422E+01   0.275284E+07   0.239856E+04
   206   0.589897E+04   0.707524E+00  -0.766085E+01   0.273916E+07   0.237910E+04
   207   0.590836E+04   0.712775E+00  -0.620703E+01   0.272559E+07   0.235978E+04
   208   0.591697E+04   0.719168E+00  -0.473332E+01   0.271212E+07   0.234060E+04
   209   0.592494E+04   0.726728E+00  -0.324013E+01   0.269875E+07   0.232156E+04
   210   0.593228E+04   0.735509E+00  -0.172841E+01   0.268548E+07   0.230267E+04
   211   0.593900E+04   0.745542E+00  -0.198251E+00   0.267232E+07   0.228392E+04
   212   0.594493E+04   0.756860E+00   0.134937E+01   0.265926E+07   0.226530E+04
   213   0.595030E+04   0.769509E+00   0.291445E+01   0.264629E+07   0.224683E+04
   214   0.595496E+04   0.783484E+00   0.449574E+01   0.263343E+07   0.222850E+04
   215   0.595900E+04   0.798980E+00   0.609246E+01   0.262066E+07   0.221030E+04
   216   0.596232E+04   0.815814E+00   0.770509E+01   0.260799E+07   0.219224E+04
   217   0.596509E+04   0.834144E+00   0.933158E+01   0.259541E+07   0.217431E+04
   218   0.596715E+04   0.853972E+00   0.109721E+02   0.258294E+07   0.215652E+04
   219   0.596858E+04   0.875300E+00   0.126276E+02   0.257055E+07   0.213887E+04
   220   0.596937E+04   0.898280E+00   0.142935E+02   0.255826E+07   0.212134E+04
   221   0.596954E+04   0.922838E+00   0.159721E+02   0.254606E+07   0.210395E+04
   222   0.596907E+04   0.949126E+00   0.176619E+02   0.253395E+07   0.208669E+04
   223   0.596782E+04   0.977071E+00   0.193634E+02   0.252194E+07   0.206956E+04
   224   0.596608E+04   0.100668E+01   0.210730E+02   0.251001E+07   0.205256E+04
   225   0.596364E+04   0.103809E+01   0.227936E+02   0.249818E+07   0.203569E+04
   226   0.596057E+04   0.107132E+01   0.245214E+02   0.248643E+07   0.201895E+04
   227   0.595679E+04   0.110636E+01   0.262579E+02   0.247477E+07   0.200233E+04
   228   0.595245E+04   0.114322E+01   0.280016E+02   0.246319E+07   0.198583E+04
   229   0.594747E+04   0.118198E+01   0.297509E+02   0.245170E+07   0.196947E+04
   230   0.594179E+04   0.122262E+01   0.315065E+02   0.244030E+07   0.195322E+04
   231   0.593540E+04   0.126524E+01   0.332676E+02   0.242898E+07   0.193710E+04
   232   0.592846E+04   0.130976E+01   0.350328E+02   0.241774E+07   0.192110E+04
   233   0.592088E+04   0.135641E+01   0.368004E+02   0.240659E+07   0.190523E+04
   234   0.591252E+04   0.140503E+01   0.385712E+02   0.239551E+07   0.188947E+04
   235   0.590360E+04   0.145571E+01   0.403437E+02   0.238452E+07   0.187383E+04
   236   0.589397E+04   0.150845E+01   0.421177E+02   0.237361E+07   0.185831E+04
   237   0.588371E+04   0.156332E+01   0.438919E+02   0.236277E+07   0.184291E+04
   238   0.587282E+04   0.162040E+01   0.456661E+02   0.235201E+07   0.182762E+04
   239   0.586137E+04   0.167954E+01   0.474395E+02   0.234133E+07   0.181246E+04
   240   0.584913E+04   0.174082E+01   0.492099E+02   0.233073E+07   0.179740E+04
   241   0.583642E+04   0.180440E+01   0.509781E+02   0.232020E+07   0.178246E+04
   242   0.582306E+04   0.187012E+01   0.527431E+02   0.230975E+07   0.176763E+04
   243   0.580908E+04   0.193813E+01   0.545034E+02   0.229937E+07   0.175292E+04
   244   0.579446E+04   0.200837E+01   0.562599E+02   0.228906E+07   0.173831E+04
   245   0.577921E+04   0.208090E+01   0.580094E+02   0.227882E+07   0.172382E+04
   246   0.576340E+04   0.215574E+01   0.597534E+02   0.226866E+07   0.170943E+04
   247   0.574703E+04   0.223281E+01   0.614896E+02   0.225856E+07   0.169516E+04
   248   0.573003E+04   0.231248E+01   0.632180E+02   0.224854E+07   0.168099E+04
   249   0.571254E+04   0.239424E+01   0.649378E+02   0.223858E+07   0.166693E+04
   250   0.569442E+04   0.247853E+01   0.666475E+02   0.222869E+07   0.165297E+04
   251   0.567581E+04   0.256505E+01   0.683478E+02   0.221887E+07   0.163912E+04
   252   0.565650E+04   0.265404E+01   0.700371E+02   0.220911E+07   0.162537E+04
   253   0.563685E+04   0.274526E+01   0.717139E+02   0.219942E+07   0.161173E+04
   254   0.561657E+04   0.283902E+01   0.733782E+02   0.218979E+07   0.159819E+04
   255   0.559573E+04   0.293500E+01   0.750299E+02   0.218023E+07   0.158475E+04
   256   0.557441E+04   0.303359E+01   0.766691E+02   0.217073E+07   0.157141E+04
   257   0.555261E+04   0.313434E+01   0.782874E+02   0.216129E+07   0.155817E+04
   258   0.553026E+04   0.323762E+01   0.798975E+02   0.215192E+07   0.154503E+04
   259   0.550742E+04   0.334327E+01   0.814844E+02   0.214261E+07   0.153198E+04
   260   0.548418E+04   0.345130E+01   0.830631E+02   0.213337E+07   0.151904E+04
   261   0.546039E+04   0.356163E+01   0.846111E+02   0.212418E+07   0.150618E+04
   262   0.543604E+04   0.367448E+01   0.861508E+02   0.211506E+07   0.149343E+04
   263   0.541151E+04   0.378962E+01   0.876746E+02   0.210599E+07   0.148077E+04
   264   0.538636E+04   0.390714E+01   0.891750E+02   0.209699E+07   0.146820E+04
   265   0.536066E+04   0.402696E+01   0.906447E+02   0.208805E+07   0.145572E+04
   266   0.533463E+04   0.414929E+01   0.921058E+02   0.207916E+07   0.144334E+04
   267   0.530805E+04   0.427377E+01   0.935360E+02   0.207033E+07   0.143104E+04
   268   0.528107E+04   0.440076E+01   0.949502E+02   0.206157E+07   0.141884E+04
   269   0.525354E+04   0.452997E+01   0.963409E+02   0.205286E+07   0.140672E+04
   270   0.522576E+04   0.466146E+01   0.977079E+02   0.204420E+07   0.139470E+04
   271   0.519751E+04   0.479518E+01   0.990514E+02   0.203560E+07   0.138276E+04
   272   0.516900E+04   0.493140E+01   0.100364E+03   0.202706E+07   0.137090E+04
   273   0.514003E+04   0.506953E+01   0.101660E+03   0.201858E+07   0.135913E+04
   274   0.511074E+04   0.521018E+01   0.102917E+03   0.201015E+07   0.134745E+04
   275   0.508105E+04   0.535281E+01   0.104159E+03   0.200177E+07   0.133585E+04
   276   0.505111E+04   0.549764E+01   0.105361E+03   0.199345E+07   0.132433E+04
   277   0.502070E+04   0.564469E+01   0.106547E+03   0.198518E+07   0.131289E+04
   278   0.499005E+04   0.579386E+01   0.107695E+03   0.197696E+07   0.130153E+04
   279   0.495907E+04   0.594510E+01   0.108811E+03   0.196880E+07   0.129026E+04
   280   0.492778E+04   0.609838E+01   0.109910E+03   0.196069E+07   0.127906E+04
   281   0.489632E+04   0.625380E+01   0.110971E+03   0.195263E+07   0.126794E+04
   282   0.486440E+04   0.641104E+01   0.112000E+03   0.194462E+07   0.125690E+04
   283   0.483230E+04   0.657033E+01   0.112997E+03   0.193666E+07   0.124593E+04
   284   0.479996E+04   0.673160E+01   0.113963E+03   0.192875E+07   0.123504E+04
   285   0.476739E+04   0.689485E+01   0.114898E+03   0.192089E+07   0.122423E+04
   286   0.473449E+04   0.705991E+01   0.115793E+03   0.191308E+07   0.121348E+04
   287   0.470136E+04   0.722681E+01   0.116664E+03   0.190532E+07   0.120282E+04
   288   0.466806E+04   0.739552E+01   0.117496E+03   0.189761E+07   0.119222E+04
   289   0.463452E+04   0.756598E+01   0.118296E+03   0.188994E+07   0.118169E+04
   290   0.460082E+04   0.773804E+01   0.119065E+03   0.188232E+07   0.117123E+04
   291   0.456695E+04   0.791243E+01   0.119786E+03   0.187475E+07   0.116085E+04
   292   0.453263E+04   0.808805E+01   0.120483E+03   0.186722E+07   0.115053E+04
   293   0.449844E+04   0.826452E+01   0.121134E+03   0.185974E+07   0.114028E+04
   294   0.446393E+04   0.844332E+01   0.121760E+03   0.185230E+07   0.113009E+04
   295   0.442950E+04   0.862297E+01   0.122339E+03   0.184491E+07   0.111997E+04
   296   0.439475E+04   0.880495E+01   0.122886E+03   0.183756E+07   0.110992E+04
   297   0.435991E+04   0.898704E+01   0.123400E+03   0.183026E+07   0.109993E+04
   298   0.432485E+04   0.917145E+01   0.123868E+03   0.182300E+07   0.109000E+04
   299   0.428977E+04   0.935746E+01   0.124297E+03   0.181578E+07   0.108013E+04
   300   0.425453E+04   0.954356E+01   0.124685E+03   0.180860E+07   0.107033E+04
   301   0.421922E+04   0.973124E+01   0.125042E+03   0.180146E+07   0.106058E+04
   302   0.418389E+04   0.991976E+01   0.125366E+03   0.179437E+07   0.105090E+04
   303   0.414848E+04   0.101099E+02   0.125643E+03   0.178732E+07   0.104127E+04
   304   0.411299E+04   0.103015E+02   0.125873E+03   0.178030E+07   0.103171E+04
   305   0.407749E+04   0.104932E+02   0.126070E+03   0.177333E+07   0.102221E+04
   306   0.404192E+04   0.106858E+02   0.126228E+03   0.176640E+07   0.101277E+04
   307   0.400634E+04   0.108792E+02   0.126339E+03   0.175950E+07   0.100339E+04
   308   0.397075E+04   0.110748E+02   0.126426E+03   0.175265E+07   0.994073E+03
   309   0.393524E+04   0.112698E+02   0.126457E+03   0.174583E+07   0.984818E+03
   310   0.389965E+04   0.114648E+02   0.126457E+03   0.173906E+07   0.975624E+03
   311   0.386413E+04   0.116621E+02   0.126410E+03   0.173232E+07   0.966493E+03
   312   0.382868E+04   0.118587E+02   0.126330E+03   0.172562E+07   0.957424E+03
   313   0.379323E+04   0.120561E+02   0.126203E+03   0.171896E+07   0.948417E+03
   314   0.375786E+04   0.122542E+02   0.126044E+03   0.171234E+07   0.939474E+03
   315   0.372256E+04   0.124516E+02   0.125839E+03   0.170575E+07   0.930593E+03
   316   0.368734E+04   0.126498E+02   0.125593E+03   0.169920E+07   0.921776E+03
   317   0.365219E+04   0.128473E+02   0.125308E+03   0.169269E+07   0.913022E+03
   318   0.361712E+04   0.130463E+02   0.124984E+03   0.168621E+07   0.904331E+03
   319   0.358220E+04   0.132445E+02   0.124619E+03   0.167977E+07   0.895705E+03
   320   0.354743E+04   0.134427E+02   0.124223E+03   0.167337E+07   0.887142E+03
   321   0.351274E+04   0.136417E+02   0.123780E+03   0.166700E+07   0.878644E+03
