#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.206198E-02   0.192184E+08   0.192147E+08   0.260609E+04  -0.113191E+06   0.000000E+00   0.192178E+08   0.192178E+08   0.192178E+08  -0.456781E+00   0.100755E+08   0.100749E+08   0.111283E+03
   0.250778E-02   0.190212E+08   0.190174E+08   0.876017E+04  -0.757300E+05   0.000000E+00   0.190206E+08   0.190206E+08   0.190206E+08  -0.452091E+00   0.997206E+07   0.997139E+07   0.888875E+02
   0.304997E-02   0.187718E+08   0.187677E+08   0.240027E+04  -0.505230E+05   0.000000E+00   0.187712E+08   0.187712E+08   0.187712E+08  -0.446160E+00   0.984124E+07   0.984057E+07   0.728869E+02
   0.370939E-02   0.184603E+08   0.184557E+08  -0.169036E+05  -0.335881E+05   0.000000E+00   0.184596E+08   0.184596E+08   0.184596E+08  -0.438754E+00   0.967786E+07   0.967719E+07   0.598312E+02
   0.451137E-02   0.180761E+08   0.180710E+08  -0.135723E+05  -0.222342E+05   0.000000E+00   0.180753E+08   0.180753E+08   0.180753E+08  -0.429620E+00   0.947638E+07   0.947572E+07   0.484709E+02
   0.548674E-02   0.176083E+08   0.176021E+08  -0.121024E+05  -0.146422E+05   0.000000E+00   0.176073E+08   0.176073E+08   0.176073E+08  -0.418495E+00   0.923099E+07   0.923034E+07   0.396415E+02
   0.667298E-02   0.170455E+08   0.170380E+08  -0.102647E+05  -0.958241E+04   0.000000E+00   0.170443E+08   0.170443E+08   0.170443E+08  -0.405114E+00   0.893582E+07   0.893518E+07   0.322186E+02
   0.811570E-02   0.163765E+08   0.163671E+08  -0.635285E+04  -0.622391E+04   0.000000E+00   0.163751E+08   0.163751E+08   0.163751E+08  -0.389207E+00   0.858496E+07   0.858432E+07   0.262249E+02
   0.987034E-02   0.155921E+08   0.155800E+08   0.173798E+04  -0.400608E+04   0.000000E+00   0.155902E+08   0.155902E+08   0.155902E+08  -0.370552E+00   0.817347E+07   0.817284E+07   0.214611E+02
   0.120043E-01   0.146781E+08   0.146622E+08  -0.212043E+04  -0.254948E+04   0.000000E+00   0.146756E+08   0.146756E+08   0.146756E+08  -0.348813E+00   0.769398E+07   0.769335E+07   0.176451E+02
   0.145997E-01   0.136323E+08   0.136115E+08   0.361989E+03  -0.160071E+04   0.000000E+00   0.136291E+08   0.136291E+08   0.136291E+08  -0.323939E+00   0.714531E+07   0.714467E+07   0.146260E+02
   0.177562E-01   0.124412E+08   0.124143E+08  -0.115609E+04  -0.987544E+03   0.000000E+00   0.124371E+08   0.124371E+08   0.124371E+08  -0.295607E+00   0.652038E+07   0.651974E+07   0.121920E+02
   0.215952E-01   0.111182E+08   0.110841E+08  -0.737693E+02  -0.596573E+03   0.000000E+00   0.111129E+08   0.111129E+08   0.111129E+08  -0.264135E+00   0.582620E+07   0.582554E+07   0.101856E+02
   0.259142E-01   0.978733E+07   0.974655E+07   0.223267E+02  -0.364641E+03   0.000000E+00   0.978102E+07   0.978102E+07   0.978102E+07  -0.232477E+00   0.512792E+07   0.512726E+07   0.852433E+01
   0.302332E-01   0.862869E+07   0.858358E+07  -0.705587E+02  -0.236152E+03   0.000000E+00   0.862171E+07   0.862171E+07   0.862171E+07  -0.204923E+00   0.452014E+07   0.451949E+07   0.716895E+01
   0.345522E-01   0.764399E+07   0.759727E+07  -0.252275E+02  -0.160151E+03   0.000000E+00   0.763676E+07   0.763676E+07   0.763676E+07  -0.181512E+00   0.400376E+07   0.400314E+07   0.597973E+01
   0.388713E-01   0.682810E+07   0.678251E+07  -0.193402E+02  -0.113024E+03   0.000000E+00   0.682105E+07   0.682105E+07   0.682105E+07  -0.162124E+00   0.357611E+07   0.357554E+07   0.490953E+01
   0.431903E-01   0.616742E+07   0.612528E+07  -0.181961E+02  -0.826888E+02   0.000000E+00   0.616090E+07   0.616090E+07   0.616090E+07  -0.146434E+00   0.323001E+07   0.322950E+07   0.395323E+01
   0.475093E-01   0.563897E+07   0.560189E+07   0.124662E+03  -0.624841E+02   0.000000E+00   0.563323E+07   0.563323E+07   0.563323E+07  -0.133892E+00   0.295336E+07   0.295292E+07   0.312141E+01
   0.518284E-01   0.522256E+07   0.519133E+07   0.970271E+02  -0.486304E+02   0.000000E+00   0.521772E+07   0.521772E+07   0.521772E+07  -0.124016E+00   0.273552E+07   0.273514E+07   0.242726E+01
   0.561474E-01   0.488319E+07   0.485777E+07   0.773132E+02  -0.387478E+02   0.000000E+00   0.487925E+07   0.487925E+07   0.487925E+07  -0.115971E+00   0.255806E+07   0.255774E+07   0.187558E+01
   0.604664E-01   0.459661E+07   0.457625E+07   0.627599E+02  -0.314525E+02   0.000000E+00   0.459346E+07   0.459346E+07   0.459346E+07  -0.109178E+00   0.240822E+07   0.240796E+07   0.146299E+01
   0.647855E-01   0.433952E+07   0.432299E+07   0.516190E+02  -0.258683E+02   0.000000E+00   0.433696E+07   0.433696E+07   0.433696E+07  -0.103082E+00   0.227374E+07   0.227351E+07   0.117583E+01
   0.691045E-01   0.409604E+07   0.408190E+07   0.428255E+02  -0.214612E+02   0.000000E+00   0.409385E+07   0.409385E+07   0.409385E+07  -0.973035E-01   0.214628E+07   0.214608E+07   0.993101E+00
   0.734235E-01   0.385668E+07   0.384355E+07   0.357188E+02  -0.178999E+02   0.000000E+00   0.385465E+07   0.385465E+07   0.385465E+07  -0.916182E-01   0.202088E+07   0.202068E+07   0.889318E+00
   0.777425E-01   0.361890E+07   0.360564E+07   0.298944E+02  -0.149814E+02   0.000000E+00   0.361685E+07   0.361685E+07   0.361685E+07  -0.859661E-01   0.189621E+07   0.189601E+07   0.837983E+00
   0.820616E-01   0.338483E+07   0.337070E+07   0.250926E+02  -0.125754E+02   0.000000E+00   0.338264E+07   0.338264E+07   0.338264E+07  -0.803994E-01   0.177342E+07   0.177322E+07   0.814599E+00
   0.863806E-01   0.316005E+07   0.314476E+07   0.211395E+02  -0.105947E+02   0.000000E+00   0.315768E+07   0.315768E+07   0.315768E+07  -0.750524E-01   0.165549E+07   0.165528E+07   0.799169E+00
   0.906996E-01   0.295047E+07   0.293416E+07   0.179001E+02  -0.897158E+01   0.000000E+00   0.294794E+07   0.294794E+07   0.294794E+07  -0.700674E-01   0.154553E+07   0.154532E+07   0.777564E+00
   0.960627E-01   0.271923E+07   0.270231E+07   0.147047E+02  -0.737031E+01   0.000000E+00   0.271661E+07   0.271661E+07   0.271661E+07  -0.645690E-01   0.142425E+07   0.142404E+07   0.730976E+00
   0.101426E+00   0.252654E+07   0.250998E+07   0.122553E+02  -0.614270E+01   0.000000E+00   0.252398E+07   0.252398E+07   0.252398E+07  -0.599905E-01   0.132326E+07   0.132306E+07   0.660518E+00
   0.106789E+00   0.237336E+07   0.235811E+07   0.103853E+02  -0.520532E+01   0.000000E+00   0.237100E+07   0.237100E+07   0.237100E+07  -0.563545E-01   0.124306E+07   0.124287E+07   0.573215E+00
   0.112152E+00   0.225323E+07   0.223994E+07   0.894012E+01  -0.448081E+01   0.000000E+00   0.225118E+07   0.225118E+07   0.225118E+07  -0.535064E-01   0.118023E+07   0.118007E+07   0.480934E+00
   0.117515E+00   0.215508E+07   0.214395E+07   0.778913E+01  -0.390375E+01   0.000000E+00   0.215336E+07   0.215336E+07   0.215336E+07  -0.511815E-01   0.112895E+07   0.112881E+07   0.395872E+00
   0.122878E+00   0.206766E+07   0.205846E+07   0.683599E+01  -0.342591E+01   0.000000E+00   0.206624E+07   0.206624E+07   0.206624E+07  -0.491108E-01   0.108327E+07   0.108315E+07   0.327210E+00
   0.128241E+00   0.198209E+07   0.197426E+07   0.601700E+01  -0.301539E+01   0.000000E+00   0.198088E+07   0.198088E+07   0.198088E+07  -0.470820E-01   0.103852E+07   0.103841E+07   0.279262E+00
   0.133604E+00   0.189287E+07   0.188573E+07   0.529426E+01  -0.265317E+01   0.000000E+00   0.189177E+07   0.189177E+07   0.189177E+07  -0.449639E-01   0.991798E+06   0.991698E+06   0.251301E+00
   0.138967E+00   0.179860E+07   0.179152E+07   0.464963E+01  -0.233015E+01   0.000000E+00   0.179750E+07   0.179750E+07   0.179750E+07  -0.427234E-01   0.942378E+06   0.942278E+06   0.238749E+00
   0.144330E+00   0.170158E+07   0.169414E+07   0.407766E+01  -0.204357E+01   0.000000E+00   0.170043E+07   0.170043E+07   0.170043E+07  -0.404162E-01   0.891488E+06   0.891387E+06   0.235078E+00
   0.149694E+00   0.160614E+07   0.159818E+07   0.357769E+01  -0.179307E+01   0.000000E+00   0.160491E+07   0.160491E+07   0.160491E+07  -0.381458E-01   0.841410E+06   0.841305E+06   0.233727E+00
   0.155057E+00   0.151689E+07   0.150850E+07   0.314884E+01  -0.157819E+01   0.000000E+00   0.151559E+07   0.151559E+07   0.151559E+07  -0.360228E-01   0.794583E+06   0.794476E+06   0.229619E+00
   0.160420E+00   0.143779E+07   0.142927E+07   0.278821E+01  -0.139747E+01   0.000000E+00   0.143647E+07   0.143647E+07   0.143647E+07  -0.341423E-01   0.753103E+06   0.752997E+06   0.220028E+00
   0.165783E+00   0.137115E+07   0.136286E+07   0.248969E+01  -0.124786E+01   0.000000E+00   0.136987E+07   0.136987E+07   0.136987E+07  -0.325594E-01   0.718188E+06   0.718087E+06   0.204669E+00
   0.171146E+00   0.131667E+07   0.130893E+07   0.224334E+01  -0.112437E+01   0.000000E+00   0.131547E+07   0.131547E+07   0.131547E+07  -0.312664E-01   0.689667E+06   0.689572E+06   0.185145E+00
   0.176509E+00   0.127162E+07   0.126464E+07   0.203708E+01  -0.102097E+01   0.000000E+00   0.127054E+07   0.127054E+07   0.127054E+07  -0.301984E-01   0.666109E+06   0.666022E+06   0.164082E+00
   0.181872E+00   0.123234E+07   0.122616E+07   0.185961E+01  -0.931994E+00   0.000000E+00   0.123138E+07   0.123138E+07   0.123138E+07  -0.292678E-01   0.645581E+06   0.645502E+06   0.144230E+00
   0.187235E+00   0.119540E+07   0.118992E+07   0.170215E+01  -0.853057E+00   0.000000E+00   0.119455E+07   0.119455E+07   0.119455E+07  -0.283924E-01   0.626271E+06   0.626199E+06   0.127734E+00
   0.192598E+00   0.115806E+07   0.115309E+07   0.155851E+01  -0.781058E+00   0.000000E+00   0.115729E+07   0.115729E+07   0.115729E+07  -0.275068E-01   0.606736E+06   0.606670E+06   0.115688E+00
   0.197961E+00   0.111864E+07   0.111392E+07   0.142501E+01  -0.714150E+00   0.000000E+00   0.111791E+07   0.111791E+07   0.111791E+07  -0.265707E-01   0.586088E+06   0.586024E+06   0.108054E+00
   0.203324E+00   0.107691E+07   0.107223E+07   0.130040E+01  -0.651707E+00   0.000000E+00   0.107618E+07   0.107618E+07   0.107618E+07  -0.255789E-01   0.564211E+06   0.564148E+06   0.103892E+00
   0.208687E+00   0.103402E+07   0.102924E+07   0.118519E+01  -0.593981E+00   0.000000E+00   0.103328E+07   0.103328E+07   0.103328E+07  -0.245591E-01   0.541718E+06   0.541654E+06   0.101766E+00
   0.214050E+00   0.991793E+06   0.986864E+06   0.108047E+01  -0.541511E+00   0.000000E+00   0.991031E+06   0.991031E+06   0.991031E+06  -0.235550E-01   0.519570E+06   0.519506E+06   0.100180E+00
   0.219414E+00   0.952012E+06   0.946974E+06   0.986994E+00  -0.494670E+00   0.000000E+00   0.951233E+06   0.951233E+06   0.951233E+06  -0.226091E-01   0.498706E+06   0.498641E+06   0.979392E-01
   0.224777E+00   0.916001E+06   0.910955E+06   0.904847E+00  -0.453504E+00   0.000000E+00   0.915220E+06   0.915220E+06   0.915220E+06  -0.217532E-01   0.479826E+06   0.479762E+06   0.943672E-01
   0.230140E+00   0.884411E+06   0.879485E+06   0.833389E+00  -0.417691E+00   0.000000E+00   0.883649E+06   0.883649E+06   0.883649E+06  -0.210028E-01   0.463274E+06   0.463212E+06   0.893589E-01
   0.235503E+00   0.857107E+06   0.852414E+06   0.771308E+00  -0.386573E+00   0.000000E+00   0.856381E+06   0.856381E+06   0.856381E+06  -0.203546E-01   0.448978E+06   0.448919E+06   0.832783E-01
   0.240866E+00   0.833287E+06   0.828898E+06   0.716880E+00  -0.359290E+00   0.000000E+00   0.832608E+06   0.832608E+06   0.832608E+06  -0.197896E-01   0.436514E+06   0.436458E+06   0.767666E-01
   0.246229E+00   0.811768E+06   0.807701E+06   0.668309E+00  -0.334941E+00   0.000000E+00   0.811139E+06   0.811139E+06   0.811139E+06  -0.192793E-01   0.425258E+06   0.425206E+06   0.705200E-01
   0.251592E+00   0.791272E+06   0.787494E+06   0.623986E+00  -0.312723E+00   0.000000E+00   0.790687E+06   0.790687E+06   0.790687E+06  -0.187932E-01   0.414535E+06   0.414486E+06   0.650992E-01
   0.256955E+00   0.770718E+06   0.767159E+06   0.582688E+00  -0.292024E+00   0.000000E+00   0.770167E+06   0.770167E+06   0.770167E+06  -0.183055E-01   0.403777E+06   0.403730E+06   0.608138E-01
   0.262318E+00   0.749508E+06   0.746083E+06   0.543724E+00  -0.272496E+00   0.000000E+00   0.748978E+06   0.748978E+06   0.748978E+06  -0.178019E-01   0.392668E+06   0.392623E+06   0.576946E-01
   0.267681E+00   0.727637E+06   0.724268E+06   0.506912E+00  -0.254048E+00   0.000000E+00   0.727116E+06   0.727116E+06   0.727116E+06  -0.172822E-01   0.381206E+06   0.381162E+06   0.555374E-01
   0.273044E+00   0.705520E+06   0.702156E+06   0.472373E+00  -0.236740E+00   0.000000E+00   0.704999E+06   0.704999E+06   0.704999E+06  -0.167566E-01   0.369612E+06   0.369567E+06   0.539927E-01
   0.278407E+00   0.683734E+06   0.680352E+06   0.440304E+00  -0.220671E+00   0.000000E+00   0.683211E+06   0.683211E+06   0.683211E+06  -0.162387E-01   0.358189E+06   0.358145E+06   0.526726E-01
   0.283771E+00   0.662864E+06   0.659476E+06   0.410870E+00  -0.205921E+00   0.000000E+00   0.662340E+06   0.662340E+06   0.662340E+06  -0.157426E-01   0.347247E+06   0.347203E+06   0.512513E-01
   0.289134E+00   0.643420E+06   0.640057E+06   0.384151E+00  -0.192531E+00   0.000000E+00   0.642900E+06   0.642900E+06   0.642900E+06  -0.152806E-01   0.337055E+06   0.337012E+06   0.495303E-01
   0.294497E+00   0.625705E+06   0.622409E+06   0.360090E+00  -0.180472E+00   0.000000E+00   0.625195E+06   0.625195E+06   0.625195E+06  -0.148598E-01   0.327773E+06   0.327731E+06   0.474579E-01
   0.299860E+00   0.609704E+06   0.606515E+06   0.338445E+00  -0.169623E+00   0.000000E+00   0.609211E+06   0.609211E+06   0.609211E+06  -0.144798E-01   0.319393E+06   0.319352E+06   0.451083E-01
   0.305223E+00   0.595122E+06   0.592066E+06   0.318849E+00  -0.159801E+00   0.000000E+00   0.594650E+06   0.594650E+06   0.594650E+06  -0.141338E-01   0.311758E+06   0.311719E+06   0.426371E-01
   0.310586E+00   0.581541E+06   0.578626E+06   0.300912E+00  -0.150810E+00   0.000000E+00   0.581090E+06   0.581090E+06   0.581090E+06  -0.138115E-01   0.304649E+06   0.304612E+06   0.402272E-01
   0.315949E+00   0.568537E+06   0.565754E+06   0.284287E+00  -0.142478E+00   0.000000E+00   0.568107E+06   0.568107E+06   0.568107E+06  -0.135029E-01   0.297843E+06   0.297807E+06   0.380372E-01
   0.321312E+00   0.555749E+06   0.553075E+06   0.268698E+00  -0.134664E+00   0.000000E+00   0.555335E+06   0.555335E+06   0.555335E+06  -0.131993E-01   0.291147E+06   0.291112E+06   0.361648E-01
   0.326675E+00   0.542929E+06   0.540334E+06   0.253953E+00  -0.127274E+00   0.000000E+00   0.542527E+06   0.542527E+06   0.542527E+06  -0.128949E-01   0.284432E+06   0.284398E+06   0.346335E-01
   0.332038E+00   0.530009E+06   0.527467E+06   0.239965E+00  -0.120264E+00   0.000000E+00   0.529616E+06   0.529616E+06   0.529616E+06  -0.125880E-01   0.277663E+06   0.277630E+06   0.334005E-01
   0.337401E+00   0.517095E+06   0.514584E+06   0.226732E+00  -0.113632E+00   0.000000E+00   0.516707E+06   0.516707E+06   0.516707E+06  -0.122812E-01   0.270895E+06   0.270862E+06   0.323789E-01
   0.342764E+00   0.504390E+06   0.501900E+06   0.214291E+00  -0.107398E+00   0.000000E+00   0.504005E+06   0.504005E+06   0.504005E+06  -0.119793E-01   0.264236E+06   0.264204E+06   0.314651E-01
   0.348127E+00   0.492105E+06   0.489636E+06   0.202676E+00  -0.101577E+00   0.000000E+00   0.491723E+06   0.491723E+06   0.491723E+06  -0.116874E-01   0.257797E+06   0.257765E+06   0.305650E-01
   0.353491E+00   0.480413E+06   0.477974E+06   0.191900E+00  -0.961769E-01   0.000000E+00   0.480035E+06   0.480035E+06   0.480035E+06  -0.114096E-01   0.251669E+06   0.251638E+06   0.296143E-01
   0.358854E+00   0.469421E+06   0.467025E+06   0.181946E+00  -0.911880E-01   0.000000E+00   0.469050E+06   0.469050E+06   0.469050E+06  -0.111485E-01   0.245910E+06   0.245879E+06   0.285877E-01
   0.364217E+00   0.459143E+06   0.456804E+06   0.172760E+00  -0.865842E-01   0.000000E+00   0.458781E+06   0.458781E+06   0.458781E+06  -0.109044E-01   0.240526E+06   0.240496E+06   0.274961E-01
   0.369580E+00   0.449500E+06   0.447226E+06   0.164260E+00  -0.823238E-01   0.000000E+00   0.449148E+06   0.449148E+06   0.449148E+06  -0.106754E-01   0.235476E+06   0.235447E+06   0.263756E-01
   0.374943E+00   0.440355E+06   0.438151E+06   0.156349E+00  -0.783589E-01   0.000000E+00   0.440014E+06   0.440014E+06   0.440014E+06  -0.104583E-01   0.230687E+06   0.230659E+06   0.252742E-01
   0.380306E+00   0.431563E+06   0.429427E+06   0.148938E+00  -0.746444E-01   0.000000E+00   0.431233E+06   0.431233E+06   0.431233E+06  -0.102496E-01   0.226083E+06   0.226056E+06   0.242373E-01
   0.385669E+00   0.422997E+06   0.420921E+06   0.141951E+00  -0.711425E-01   0.000000E+00   0.422676E+06   0.422676E+06   0.422676E+06  -0.100462E-01   0.221597E+06   0.221570E+06   0.232965E-01
   0.391032E+00   0.414557E+06   0.412531E+06   0.135329E+00  -0.678237E-01   0.000000E+00   0.414244E+06   0.414244E+06   0.414244E+06  -0.984583E-02   0.217176E+06   0.217150E+06   0.224640E-01
   0.396395E+00   0.406191E+06   0.404206E+06   0.129035E+00  -0.646690E-01   0.000000E+00   0.405884E+06   0.405884E+06   0.405884E+06  -0.964714E-02   0.212794E+06   0.212768E+06   0.217325E-01
   0.401758E+00   0.397913E+06   0.395960E+06   0.123052E+00  -0.616707E-01   0.000000E+00   0.397610E+06   0.397610E+06   0.397610E+06  -0.945049E-02   0.208456E+06   0.208431E+06   0.210810E-01
   0.407121E+00   0.389785E+06   0.387859E+06   0.117383E+00  -0.588297E-01   0.000000E+00   0.389487E+06   0.389487E+06   0.389487E+06  -0.925740E-02   0.204197E+06   0.204172E+06   0.204817E-01
   0.412484E+00   0.381880E+06   0.379980E+06   0.112031E+00  -0.561474E-01   0.000000E+00   0.381586E+06   0.381586E+06   0.381586E+06  -0.906962E-02   0.200055E+06   0.200031E+06   0.199071E-01
   0.417848E+00   0.374251E+06   0.372377E+06   0.106992E+00  -0.536220E-01   0.000000E+00   0.373961E+06   0.373961E+06   0.373961E+06  -0.888838E-02   0.196057E+06   0.196033E+06   0.193356E-01
   0.423211E+00   0.366927E+06   0.365084E+06   0.102256E+00  -0.512485E-01   0.000000E+00   0.366642E+06   0.366642E+06   0.366642E+06  -0.871442E-02   0.192220E+06   0.192197E+06   0.187558E-01
   0.428574E+00   0.359927E+06   0.358119E+06   0.978104E-01  -0.490206E-01   0.000000E+00   0.359647E+06   0.359647E+06   0.359647E+06  -0.854817E-02   0.188553E+06   0.188530E+06   0.181668E-01
   0.433937E+00   0.353244E+06   0.351473E+06   0.936363E-01  -0.469285E-01   0.000000E+00   0.352970E+06   0.352970E+06   0.352970E+06  -0.838946E-02   0.185052E+06   0.185030E+06   0.175764E-01
   0.439300E+00   0.346834E+06   0.345103E+06   0.897064E-01  -0.449589E-01   0.000000E+00   0.346566E+06   0.346566E+06   0.346566E+06  -0.823725E-02   0.181695E+06   0.181673E+06   0.169962E-01
   0.444663E+00   0.340635E+06   0.338943E+06   0.859912E-01  -0.430969E-01   0.000000E+00   0.340373E+06   0.340373E+06   0.340373E+06  -0.809007E-02   0.178448E+06   0.178427E+06   0.164387E-01
   0.450026E+00   0.334600E+06   0.332944E+06   0.824666E-01  -0.413303E-01   0.000000E+00   0.334343E+06   0.334343E+06   0.334343E+06  -0.794674E-02   0.175287E+06   0.175266E+06   0.159137E-01
   0.455389E+00   0.328699E+06   0.327077E+06   0.791156E-01  -0.396509E-01   0.000000E+00   0.328448E+06   0.328448E+06   0.328448E+06  -0.780662E-02   0.172196E+06   0.172175E+06   0.154265E-01
   0.460752E+00   0.322913E+06   0.321320E+06   0.759241E-01  -0.380514E-01   0.000000E+00   0.322667E+06   0.322667E+06   0.322667E+06  -0.766921E-02   0.169165E+06   0.169144E+06   0.149772E-01
   0.466115E+00   0.317226E+06   0.315660E+06   0.728803E-01  -0.365259E-01   0.000000E+00   0.316983E+06   0.316983E+06   0.316983E+06  -0.753413E-02   0.166186E+06   0.166165E+06   0.145606E-01
   0.471478E+00   0.311642E+06   0.310100E+06   0.699778E-01  -0.350713E-01   0.000000E+00   0.311404E+06   0.311404E+06   0.311404E+06  -0.740150E-02   0.163260E+06   0.163240E+06   0.141692E-01
   0.476841E+00   0.306188E+06   0.304668E+06   0.672151E-01  -0.336867E-01   0.000000E+00   0.305953E+06   0.305953E+06   0.305953E+06  -0.727195E-02   0.160403E+06   0.160383E+06   0.137952E-01
   0.482204E+00   0.300889E+06   0.299392E+06   0.645906E-01  -0.323714E-01   0.000000E+00   0.300658E+06   0.300658E+06   0.300658E+06  -0.714609E-02   0.157626E+06   0.157607E+06   0.134316E-01
