#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.104501E-04   0.198309E+08   0.198309E+08   0.264274E+08   0.264270E+08   0.000000E+00   0.198309E+08   0.198309E+08   0.198387E+08  -0.471824E+00   0.103990E+08   0.103990E+08   0.585811E+01
   0.127095E-04   0.198309E+08   0.198309E+08   0.264208E+08   0.264202E+08   0.000000E+00   0.198309E+08   0.198309E+08   0.198386E+08  -0.471824E+00   0.103990E+08   0.103990E+08   0.712418E+01
   0.154573E-04   0.198309E+08   0.198309E+08   0.264110E+08   0.264102E+08   0.000000E+00   0.198309E+08   0.198309E+08   0.198386E+08  -0.471823E+00   0.103990E+08   0.103990E+08   0.866358E+01
   0.187992E-04   0.198308E+08   0.198308E+08   0.263966E+08   0.263953E+08   0.000000E+00   0.198308E+08   0.198308E+08   0.198386E+08  -0.471823E+00   0.103990E+08   0.103990E+08   0.105351E+02
   0.228637E-04   0.198308E+08   0.198308E+08   0.263752E+08   0.263734E+08   0.000000E+00   0.198308E+08   0.198308E+08   0.198385E+08  -0.471821E+00   0.103989E+08   0.103989E+08   0.128101E+02
   0.278068E-04   0.198307E+08   0.198307E+08   0.263436E+08   0.263409E+08   0.000000E+00   0.198307E+08   0.198307E+08   0.198385E+08  -0.471819E+00   0.103989E+08   0.103989E+08   0.155747E+02
   0.338188E-04   0.198306E+08   0.198306E+08   0.262969E+08   0.262929E+08   0.000000E+00   0.198306E+08   0.198306E+08   0.198384E+08  -0.471817E+00   0.103989E+08   0.103988E+08   0.189330E+02
   0.411305E-04   0.198305E+08   0.198305E+08   0.262280E+08   0.262221E+08   0.000000E+00   0.198305E+08   0.198305E+08   0.198382E+08  -0.471812E+00   0.103988E+08   0.103988E+08   0.230102E+02
   0.500230E-04   0.198303E+08   0.198303E+08   0.261263E+08   0.261177E+08   0.000000E+00   0.198303E+08   0.198303E+08   0.198380E+08  -0.471806E+00   0.103987E+08   0.103987E+08   0.279561E+02
   0.608381E-04   0.198300E+08   0.198300E+08   0.259767E+08   0.259640E+08   0.000000E+00   0.198300E+08   0.198300E+08   0.198376E+08  -0.471797E+00   0.103985E+08   0.103985E+08   0.339482E+02
   0.739915E-04   0.198296E+08   0.198295E+08   0.257568E+08   0.257381E+08   0.000000E+00   0.198296E+08   0.198296E+08   0.198371E+08  -0.471784E+00   0.103983E+08   0.103983E+08   0.411945E+02
   0.899887E-04   0.198289E+08   0.198289E+08   0.254346E+08   0.254073E+08   0.000000E+00   0.198289E+08   0.198289E+08   0.198364E+08  -0.471765E+00   0.103979E+08   0.103979E+08   0.499336E+02
   0.109444E-03   0.198280E+08   0.198279E+08   0.249649E+08   0.249252E+08   0.000000E+00   0.198280E+08   0.198280E+08   0.198353E+08  -0.471736E+00   0.103974E+08   0.103974E+08   0.604301E+02
   0.133107E-03   0.198266E+08   0.198265E+08   0.242848E+08   0.242273E+08   0.000000E+00   0.198266E+08   0.198266E+08   0.198337E+08  -0.471694E+00   0.103967E+08   0.103967E+08   0.729616E+02
   0.161885E-03   0.198245E+08   0.198244E+08   0.233100E+08   0.232278E+08   0.000000E+00   0.198245E+08   0.198245E+08   0.198313E+08  -0.471631E+00   0.103956E+08   0.103955E+08   0.877886E+02
   0.196885E-03   0.198215E+08   0.198213E+08   0.219344E+08   0.218187E+08   0.000000E+00   0.198214E+08   0.198214E+08   0.198279E+08  -0.471541E+00   0.103940E+08   0.103939E+08   0.105097E+03
   0.239452E-03   0.198170E+08   0.198167E+08   0.200370E+08   0.198781E+08   0.000000E+00   0.198170E+08   0.198170E+08   0.198228E+08  -0.471409E+00   0.103916E+08   0.103915E+08   0.124894E+03
   0.291222E-03   0.198105E+08   0.198101E+08   0.175089E+08   0.172986E+08   0.000000E+00   0.198104E+08   0.198104E+08   0.198155E+08  -0.471219E+00   0.103881E+08   0.103880E+08   0.146850E+03
   0.354185E-03   0.198010E+08   0.198004E+08   0.143125E+08   0.140497E+08   0.000000E+00   0.198010E+08   0.198010E+08   0.198051E+08  -0.470948E+00   0.103831E+08   0.103829E+08   0.170057E+03
   0.430761E-03   0.197874E+08   0.197865E+08   0.105847E+08   0.102842E+08   0.000000E+00   0.197873E+08   0.197873E+08   0.197904E+08  -0.470567E+00   0.103758E+08   0.103755E+08   0.192767E+03
   0.523892E-03   0.197680E+08   0.197668E+08   0.675524E+07   0.645835E+07   0.000000E+00   0.197678E+08   0.197678E+08   0.197698E+08  -0.470041E+00   0.103654E+08   0.103651E+08   0.212220E+03
   0.637159E-03   0.197408E+08   0.197391E+08   0.355552E+07   0.332986E+07   0.000000E+00   0.197405E+08   0.197405E+08   0.197415E+08  -0.469328E+00   0.103508E+08   0.103504E+08   0.224876E+03
   0.774915E-03   0.197030E+08   0.197008E+08   0.167721E+07   0.158427E+07   0.000000E+00   0.197027E+08   0.197027E+08   0.197032E+08  -0.468378E+00   0.103307E+08   0.103302E+08   0.227392E+03
   0.942454E-03   0.196517E+08   0.196489E+08   0.105472E+07   0.108379E+07   0.000000E+00   0.196512E+08   0.196512E+08   0.196516E+08  -0.467124E+00   0.103034E+08   0.103028E+08   0.218202E+03
   0.114621E-02   0.195828E+08   0.195796E+08   0.714772E+06   0.768131E+06   0.000000E+00   0.195823E+08   0.195823E+08   0.195825E+08  -0.465470E+00   0.102670E+08   0.102664E+08   0.198425E+03
   0.139403E-02   0.194917E+08   0.194882E+08   0.255380E+06   0.283404E+06   0.000000E+00   0.194912E+08   0.194912E+08   0.194913E+08  -0.463292E+00   0.102191E+08   0.102184E+08   0.170964E+03
   0.169542E-02   0.193726E+08   0.193689E+08   0.148031E+06  -0.168798E+06   0.000000E+00   0.193720E+08   0.193720E+08   0.193720E+08  -0.460450E+00   0.101565E+08   0.101558E+08   0.139992E+03
   0.206198E-02   0.192184E+08   0.192147E+08   0.260609E+04  -0.113191E+06   0.000000E+00   0.192178E+08   0.192178E+08   0.192178E+08  -0.456781E+00   0.100755E+08   0.100749E+08   0.111236E+03
   0.250778E-02   0.190212E+08   0.190174E+08   0.876017E+04  -0.757300E+05   0.000000E+00   0.190206E+08   0.190206E+08   0.190206E+08  -0.452091E+00   0.997206E+07   0.997139E+07   0.888504E+02
   0.304997E-02   0.187718E+08   0.187677E+08   0.240027E+04  -0.505230E+05   0.000000E+00   0.187712E+08   0.187712E+08   0.187712E+08  -0.446160E+00   0.984124E+07   0.984057E+07   0.728564E+02
   0.370939E-02   0.184603E+08   0.184557E+08  -0.169036E+05  -0.335881E+05   0.000000E+00   0.184596E+08   0.184596E+08   0.184596E+08  -0.438754E+00   0.967786E+07   0.967719E+07   0.598060E+02
   0.451137E-02   0.180761E+08   0.180710E+08  -0.135723E+05  -0.222342E+05   0.000000E+00   0.180753E+08   0.180753E+08   0.180753E+08  -0.429620E+00   0.947638E+07   0.947572E+07   0.484505E+02
   0.548674E-02   0.176083E+08   0.176021E+08  -0.121024E+05  -0.146422E+05   0.000000E+00   0.176073E+08   0.176073E+08   0.176073E+08  -0.418495E+00   0.923099E+07   0.923034E+07   0.396247E+02
   0.667298E-02   0.170455E+08   0.170380E+08  -0.102647E+05  -0.958241E+04   0.000000E+00   0.170443E+08   0.170443E+08   0.170443E+08  -0.405114E+00   0.893582E+07   0.893518E+07   0.322049E+02
   0.811570E-02   0.163765E+08   0.163671E+08  -0.635285E+04  -0.622391E+04   0.000000E+00   0.163751E+08   0.163751E+08   0.163751E+08  -0.389207E+00   0.858496E+07   0.858432E+07   0.262136E+02
   0.987034E-02   0.155921E+08   0.155800E+08   0.173798E+04  -0.400608E+04   0.000000E+00   0.155902E+08   0.155902E+08   0.155902E+08  -0.370552E+00   0.817347E+07   0.817284E+07   0.214518E+02
   0.120043E-01   0.146781E+08   0.146622E+08  -0.212043E+04  -0.254948E+04   0.000000E+00   0.146756E+08   0.146756E+08   0.146756E+08  -0.348813E+00   0.769398E+07   0.769335E+07   0.176374E+02
   0.145997E-01   0.136323E+08   0.136115E+08   0.361989E+03  -0.160071E+04   0.000000E+00   0.136291E+08   0.136291E+08   0.136291E+08  -0.323939E+00   0.714531E+07   0.714467E+07   0.146195E+02
   0.177562E-01   0.124412E+08   0.124143E+08  -0.115609E+04  -0.987544E+03   0.000000E+00   0.124371E+08   0.124371E+08   0.124371E+08  -0.295607E+00   0.652038E+07   0.651974E+07   0.121865E+02
   0.215952E-01   0.111182E+08   0.110841E+08  -0.737693E+02  -0.596574E+03   0.000000E+00   0.111129E+08   0.111129E+08   0.111129E+08  -0.264135E+00   0.582620E+07   0.582554E+07   0.101810E+02
   0.259142E-01   0.978733E+07   0.974655E+07   0.223268E+02  -0.364642E+03   0.000000E+00   0.978102E+07   0.978102E+07   0.978102E+07  -0.232477E+00   0.512792E+07   0.512726E+07   0.852035E+01
   0.302332E-01   0.862869E+07   0.858358E+07  -0.705587E+02  -0.236152E+03   0.000000E+00   0.862171E+07   0.862171E+07   0.862171E+07  -0.204923E+00   0.452014E+07   0.451949E+07   0.716557E+01
   0.345522E-01   0.764399E+07   0.759727E+07  -0.252275E+02  -0.160151E+03   0.000000E+00   0.763676E+07   0.763676E+07   0.763676E+07  -0.181512E+00   0.400376E+07   0.400315E+07   0.597689E+01
   0.388713E-01   0.682810E+07   0.678251E+07  -0.193402E+02  -0.113024E+03   0.000000E+00   0.682105E+07   0.682105E+07   0.682105E+07  -0.162124E+00   0.357611E+07   0.357554E+07   0.490719E+01
   0.431903E-01   0.616743E+07   0.612528E+07  -0.181961E+02  -0.826888E+02   0.000000E+00   0.616091E+07   0.616091E+07   0.616091E+07  -0.146434E+00   0.323001E+07   0.322950E+07   0.395134E+01
   0.475093E-01   0.563897E+07   0.560189E+07   0.124663E+03  -0.624841E+02   0.000000E+00   0.563324E+07   0.563324E+07   0.563324E+07  -0.133892E+00   0.295336E+07   0.295292E+07   0.311993E+01
   0.518284E-01   0.522256E+07   0.519134E+07   0.970271E+02  -0.486304E+02   0.000000E+00   0.521773E+07   0.521773E+07   0.521773E+07  -0.124016E+00   0.273552E+07   0.273514E+07   0.242612E+01
   0.561474E-01   0.488319E+07   0.485777E+07   0.773132E+02  -0.387478E+02   0.000000E+00   0.487926E+07   0.487926E+07   0.487926E+07  -0.115971E+00   0.255806E+07   0.255774E+07   0.187471E+01
   0.604664E-01   0.459661E+07   0.457626E+07   0.627599E+02  -0.314525E+02   0.000000E+00   0.459346E+07   0.459346E+07   0.459346E+07  -0.109178E+00   0.240822E+07   0.240796E+07   0.146232E+01
   0.647855E-01   0.433952E+07   0.432300E+07   0.516191E+02  -0.258684E+02   0.000000E+00   0.433696E+07   0.433696E+07   0.433696E+07  -0.103082E+00   0.227374E+07   0.227352E+07   0.117530E+01
   0.691045E-01   0.409604E+07   0.408190E+07   0.428255E+02  -0.214612E+02   0.000000E+00   0.409385E+07   0.409385E+07   0.409385E+07  -0.973035E-01   0.214628E+07   0.214608E+07   0.992657E+00
   0.734235E-01   0.385669E+07   0.384355E+07   0.357189E+02  -0.178999E+02   0.000000E+00   0.385465E+07   0.385465E+07   0.385465E+07  -0.916182E-01   0.202088E+07   0.202069E+07   0.888919E+00
   0.777425E-01   0.361891E+07   0.360564E+07   0.298945E+02  -0.149814E+02   0.000000E+00   0.361685E+07   0.361685E+07   0.361685E+07  -0.859662E-01   0.189621E+07   0.189602E+07   0.837604E+00
   0.820616E-01   0.338483E+07   0.337070E+07   0.250926E+02  -0.125754E+02   0.000000E+00   0.338265E+07   0.338265E+07   0.338265E+07  -0.803995E-01   0.177343E+07   0.177323E+07   0.814226E+00
   0.863806E-01   0.316005E+07   0.314477E+07   0.211395E+02  -0.105947E+02   0.000000E+00   0.315768E+07   0.315768E+07   0.315768E+07  -0.750525E-01   0.165549E+07   0.165528E+07   0.798798E+00
   0.906996E-01   0.295047E+07   0.293417E+07   0.179002E+02  -0.897159E+01   0.000000E+00   0.294795E+07   0.294795E+07   0.294795E+07  -0.700674E-01   0.154553E+07   0.154532E+07   0.777199E+00
   0.960627E-01   0.271924E+07   0.270231E+07   0.147047E+02  -0.737032E+01   0.000000E+00   0.271662E+07   0.271662E+07   0.271662E+07  -0.645691E-01   0.142425E+07   0.142404E+07   0.730631E+00
   0.101426E+00   0.252655E+07   0.250999E+07   0.122553E+02  -0.614271E+01   0.000000E+00   0.252399E+07   0.252399E+07   0.252399E+07  -0.599906E-01   0.132326E+07   0.132306E+07   0.660205E+00
   0.106789E+00   0.237337E+07   0.235812E+07   0.103853E+02  -0.520534E+01   0.000000E+00   0.237101E+07   0.237101E+07   0.237101E+07  -0.563546E-01   0.124306E+07   0.124288E+07   0.572945E+00
   0.112152E+00   0.225324E+07   0.223994E+07   0.894014E+01  -0.448082E+01   0.000000E+00   0.225118E+07   0.225118E+07   0.225118E+07  -0.535065E-01   0.118024E+07   0.118007E+07   0.480709E+00
   0.117515E+00   0.215509E+07   0.214396E+07   0.778916E+01  -0.390376E+01   0.000000E+00   0.215337E+07   0.215337E+07   0.215337E+07  -0.511817E-01   0.112895E+07   0.112881E+07   0.395690E+00
