1.000000000000000000e+00 5.408638618295545898e+12
3.162277660168379523e+00 1.720413977282587646e+12
1.000000000000000000e+01 3.597643388557993774e+11
3.162277660168379256e+01 5.359009687190204620e+10
6.309573444801932851e+01 1.373964488653921700e+10
7.051408292993674820e+01 1.080001637768981361e+10
7.880462815669912402e+01 8.429956187202447891e+09
8.806991682904086360e+01 6.531909145836818695e+09
9.842455236069548619e+01 5.022904920306539536e+09
1.099966124211087646e+02 3.832569371331331730e+09
1.229292331427588607e+02 2.901419719764720440e+09
1.373823795883263870e+02 2.179403563190073490e+09
1.535348243768227121e+02 1.624643265397805452e+09
1.715863589425323141e+02 1.202349607581117868e+09
1.917602647780802272e+02 8.838720377065246105e+08
2.143060752287136665e+02 6.458574970708072186e+08
2.395026619987486072e+02 4.694955564992257953e+08
2.676616845475282389e+02 3.398340911857213378e+08
2.991314450408694370e+02 2.451563002116300762e+08
3.343011965403283057e+02 1.764156746259569228e+08
3.736059577187752438e+02 1.267296862629513144e+08
4.175318936560400402e+02 9.093492985496337712e+07
4.666223292703074321e+02 6.520611700672825426e+07
5.214844697660790871e+02 4.673916687065380067e+07
5.827969112246969416e+02 3.349556234213510156e+07
6.513180342367713820e+02 2.400215763103611395e+07
7.278953843983154002e+02 1.719852755036050081e+07
8.134761556990197278e+02 1.232309661273611523e+07
9.091189064728845324e+02 8.829583580227511004e+06
1.016006652827142602e+03 6.648152130503914319e+06
1.135461501503601767e+03 6.603852263394766487e+06
1.268961003167923309e+03 6.559796327090470120e+06
1.418156428402546908e+03 6.515967130102271214e+06
1.584893192461114040e+03 6.472226805059268139e+06
1.747528400007682876e+03 6.433514322792164050e+06
1.873817422860382976e+03 6.405315985578361899e+06
2.009233002565045808e+03 6.376155102512355894e+06
2.154434690031884656e+03 6.345324165193949826e+06
2.310129700083160515e+03 6.311812482674300671e+06
2.477076355991711353e+03 6.274257408451756462e+06
2.656087782946686730e+03 6.230921884393053129e+06
2.848035868435802058e+03 6.179710870810892433e+06
3.053855508833415570e+03 6.118235397656835616e+06
3.274549162877728577e+03 6.043926557388369925e+06
3.511191734215130964e+03 5.954193886594711803e+06
3.764935806792467247e+03 5.846614823866256513e+06
4.037017258596557895e+03 5.719135899587736465e+06
4.328761281083061476e+03 5.570263252006464638e+06
4.641588833612781855e+03 5.399220555644059554e+06
4.977023564332113892e+03 5.206056320943972096e+06
5.336699231206313016e+03 4.991688953917627223e+06
5.722367659350220492e+03 4.757885719470092095e+06
6.135907273413175972e+03 4.507179493688097224e+06
6.579332246575682802e+03 4.242733749936863780e+06
7.054802310718645458e+03 4.062442966877802741e+06
7.564633275546290861e+03 3.857734667507059406e+06
8.111308307896872066e+03 3.659288890868052375e+06
8.697490026177834807e+03 3.461886673212203197e+06
9.326033468832200015e+03 3.263505576312610880e+06
1.000000000000000000e+04 3.065689914727881551e+06
1.072267222010323167e+04 2.869948236150577664e+06
1.149756995397735591e+04 2.677801629854682833e+06
1.232846739442065882e+04 2.490439116368385032e+06
1.321941148466028790e+04 2.308915354365540203e+06
1.417474162926804820e+04 2.134118362711976748e+06
1.519911082952933066e+04 1.966829043221182656e+06
1.629750834620646856e+04 1.807558088036912028e+06
1.747528400007683013e+04 1.656736365979765775e+06
1.873817422860386796e+04 1.514583446416111197e+06
2.009233002565045899e+04 1.381233571201393148e+06
2.154434690031886566e+04 1.256622795989721548e+06
2.310129700083157877e+04 1.140705280145482626e+06
2.477076355991714081e+04 1.033271746657361160e+06
2.656087782946684092e+04 9.340189356016920647e+05
2.848035868435804878e+04 8.426490770423215581e+05
3.053855508833412387e+04 7.588105684839304304e+05
3.274549162877731578e+04 6.821043415104068117e+05
3.511191734215127508e+04 6.121111137892756378e+05
3.764935806792470976e+04 5.483982637415257050e+05
4.037017258596549800e+04 4.906152675836335402e+05
4.328761281083061476e+04 4.382490117053294671e+05
4.641588833612782037e+04 3.909156473523757886e+05
4.977023564332113892e+04 3.482426232291112537e+05
5.336699231206312834e+04 3.098441422871243558e+05
5.722367659350220492e+04 2.753380064822583226e+05
6.135907273413175426e+04 2.443974547030045069e+05
6.579332246575682075e+04 2.166737282928940840e+05
7.054802310718645458e+04 1.919071854044700158e+05
7.564633275546290679e+04 1.697958945840988308e+05
8.111308307896871702e+04 1.500891920327584667e+05
8.697490026177834079e+04 1.325354685162158567e+05
9.326033468832199287e+04 1.169367781315265602e+05
1.000000000000000000e+05 1.030845577669856575e+05
5.011872336272724788e+05 4.979815904154542295e+03
6.989473207273493754e+05 2.528479766521925740e+03
9.747402255566064268e+05 1.272500594970307475e+03
1.359356390878526960e+06 6.342873809924341231e+02
1.895735652406375390e+06 3.128875240067209234e+02
2.643761185749100987e+06 1.526217598994076639e+02
3.686945064519573469e+06 7.355821072440379282e+01
5.141751827683927491e+06 3.500347402329672519e+01
7.170600970409619622e+06 1.643530798336374232e+01
1.000000000000000000e+07 7.610531834986901778e+00
